"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"450","E02003064","Bristol 053",2067,55,310,1150,176,7,0,321,6,27,15,115.082,60.082,298.396,1117.936,-32.064,115.113,60.113,302.00299,1122.3051,-27.695,395.444,340.444,230.88699,973.896,-176.104,586.45697,531.45697,205.645,866.06097,-283.939,-0.03115,57718,-0.01314,24324,-0.02934,54411,-0.01133,21017,-0.104,192885,-0.08599,159491,-0.12067,223831,-0.10267,190437,-20186,-9023,-20945,-9782,-54485,-43322,-95250,-84087,2.72801
"474","E02003062","Bristol 051",2026,60,232,1186,200,7,0,292,2,42,5,110.965,50.965,223.722,1157.877,-28.123,109.064,49.064,228.448,1160.97,-25.03,342.97601,282.97601,172.769,1037.189,-148.811,545.41699,485.41699,150.787,918.46002,-267.54001,-0.03126,57922,-0.01263,23385,-0.02798,51879,-0.00935,17342,-0.09984,185177,-0.08122,150640,-0.12742,236348,-0.1088,201811,-21065,-8433,-21146,-8514,-51614,-38982,-96480,-83848,2.61076
"498","E02003008","Bath and North East Somerset 024",2552,39,201,1935,170,17,2,132,4,43,9,78.381,39.381,195.108,1906.4821,-28.518,70.694,31.694,196.964,1911.792,-23.208,266.888,227.888,160.019,1774.056,-160.944,474.40799,435.40799,141.132,1615.729,-319.271,-0.02053,38038,-0.00962,17794,-0.01795,33296,-0.00704,13052,-0.05158,95648,-0.04067,75404,-0.09183,170318,-0.08091,150074,-17336,-8499,-17840,-9003,-45242,-36405,-115132,-106295,2.47368
"517","E02003045","Bristol 034",3231,312,1333,1140,72,101,10,212,12,22,17,352.51199,40.512,1314.333,1124.132,-15.868,394.57199,82.572,1295.793,1108.098,-31.902,380.87601,68.876,1305.298,1108.894,-31.106,711.677,399.677,1113.244,1011.295,-128.705,-0.03357,62216,-0.00517,9539,-0.03567,66162,-0.00727,13485,-0.04295,79642,-0.01455,26965,-0.03807,70574,-0.00967,17897,-38499,-5353,-44755,-11609,-43268,-10122,-74471,-41325,3.339
"674","E02003014","Bristol 003",2971,152,298,1789,249,14,2,397,4,49,17,215.77901,63.779,289.689,1748.8149,-40.185,244.319,92.319,280.67099,1735.625,-53.375,446.69101,294.69101,256.522,1605.928,-183.07201,756.60699,604.60699,219.50301,1416.615,-372.38501,-0.05127,95064,-0.01569,29051,-0.0476,88279,-0.01201,22266,-0.12646,234559,-0.09087,168546,-0.17248,319939,-0.13689,253926,-36842,-11231,-39174,-13563,-71659,-46048,-133425,-107814,3.47277
"694","E02003059","Bristol 048",2349,67,235,1546,181,11,1,254,7,37,10,124.926,57.926,227.444,1509.2209,-36.779,138.22701,71.227,225.345,1505.199,-40.801,395.70099,328.70099,184.931,1341.146,-204.854,638.01599,571.01599,159.19701,1181.413,-364.58701,-0.03134,58079,-0.01348,24952,-0.02894,53674,-0.01108,20547,-0.10871,201626,-0.09085,168499,-0.13384,248254,-0.11598,215127,-23576,-10336,-25890,-12650,-62562,-49322,-116473,-103233,2.42484
"715","E02003096","South Gloucestershire 007",3248,126,379,2326,184,83,2,94,10,40,4,213.99699,87.997,359.98599,2267.0959,-58.904,198.83,72.83,364.54099,2277.5439,-48.456,515.37201,389.37201,275.33301,2081.0029,-244.99699,748.50201,622.50201,251.362,1902.588,-423.41199,-0.05619,104191,-0.02122,39310,-0.04887,90657,-0.0139,25776,-0.10405,192990,-0.06908,128109,-0.14292,265107,-0.10795,200226,-61412,-23335,-58680,-20603,-113116,-75039,-214688,-176611,1.30571
"752","E02003019","Bristol 008",4421,245,469,2742,295,109,3,458,5,70,25,357.89001,112.89,449.98999,2670.4231,-71.577,424.293,179.293,445.37601,2634.1201,-107.88,782.14697,537.14697,358.65302,2405.4729,-336.52701,1188.824,943.82397,316.44601,2146.916,-595.08398,-0.08889,164843,-0.02399,44445,-0.09392,174209,-0.02901,53811,-0.17909,332202,-0.11419,211804,-0.25558,474097,-0.19067,353699,-64036,-17790,-77525,-31279,-110229,-63983,-203525,-157279,2.94902
"798","E02003028","Bristol 017",3936,544,870,2018,91,98,8,238,4,47,18,633.79401,89.794,842.659,1967.712,-50.288,728.659,184.659,817.99103,1909.111,-108.889,745.021,201.021,798.27197,1906.402,-111.598,1115.653,571.65302,678.54199,1709.954,-308.04599,-0.09838,182441,-0.01314,24330,-0.10606,196723,-0.02082,38612,-0.11634,215768,-0.0311,57657,-0.13573,251745,-0.05049,93634,-100254,-13310,-122508,-35564,-110475,-23531,-163917,-76973,2.82929
"874","E02003037","Bristol 026",4581,342,1840,1779,104,161,12,274,7,35,27,464.29401,122.294,1769.483,1741.392,-37.608,470.634,128.634,1782.3719,1727.656,-51.344,933.74799,591.74799,1442.109,1641.2841,-137.716,1340.292,998.29102,1240.188,1488.972,-290.02802,-0.05595,103723,-0.00789,14587,-0.05827,108081,-0.01022,18945,-0.05087,94310,-0.00281,5174,-0.03971,73611,0.00834,-15525,-58369,-10919,-65805,-18355,-75959,-28509,-127092,-79642,2.44739
