"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",12,24.82,29.33,79.06,90.67,NA,NA,NA,NA,NA,0
"2",77,168.95,150.49,608.83999,740.53999,NA,NA,NA,NA,NA,0
"3",24,52.91,31.83,159.91999,177.96001,NA,NA,NA,NA,NA,0
"4",54,115.64,124.39,361.91,523.29999,9,21.92,10.35,107.48,132.61,1
"5",70,176.28,103.32,593.87001,654.02999,NA,NA,NA,NA,NA,0
"6",43,97.76,89.31,319.26,372.99998,NA,NA,NA,NA,NA,0
"7",31,72.94,59.98,240.2,282.32999,NA,NA,NA,NA,NA,0
"8",34,71.19,61.18,289.57999,367.54001,NA,NA,NA,NA,NA,0
"9",69,152.25,129.37,563.34998,665.28,35,81.25,49.84,350.23999,371.98001,1
"10",80,192.42,119.57,637.13,671.86999,24,43.94,36.56,136.13001,134.67999,1
"11",67,160.19,102.95,522.45,554.04999,24,43.94,36.56,136.13001,134.67999,1
"12",13,32.23,16.62,114.68,117.82,24,43.94,36.56,136.13001,134.67999,1
"13",124,304.24,189.65,1001.64,1090.25998,24,43.94,36.56,136.13001,134.67999,1
"14",35,81.06,68.19,273.76999,297.73999,NA,NA,NA,NA,NA,0
"15",106,264.71,164.42,891.43,950.25998,24,43.94,36.56,136.13001,134.67999,1
"16",18,39.53,25.23,110.21,140,24,43.94,36.56,136.13001,134.67999,1
"17",280,674.16999,502.05,2093.74997,2375.73999,35,81.25,49.84,350.23999,371.98001,1
"18",140,348.86,230.68,1148.52999,1247.09998,NA,NA,NA,NA,NA,0
"19",171,421.8,290.66,1388.73,1529.42996,24,43.94,36.56,136.13001,134.67999,1
"20",65,157.09,126.24,497.3,579.16998,24,43.94,36.56,136.13001,134.67999,1
"21",2,9.36,7.25,40.79,45.79,35,81.25,49.84,350.23999,371.98001,1
"22",152,373.40999,291.82,1135.34997,1350.29002,NA,NA,NA,NA,NA,0
"23",80,192.42,119.57,637.13,671.86999,24,43.94,36.56,136.13001,134.67999,1
"24",105,250.83,150.14,820.05999,860.92999,24,43.94,36.56,136.13001,134.67999,1
"25",25,58.41,30.57,182.92999,189.06,NA,NA,NA,NA,NA,0
"26",37,90.42,75.44,314.55999,343.52999,NA,NA,NA,NA,NA,0
"27",16,35.43,20.7,101.07,125.11,24,43.94,36.56,136.13001,134.67999,1
"28",2,4.1,4.53,9.14,14.89,24,43.94,36.56,136.13001,134.67999,1
"29",81,192.52,146.94,598.37,704.27998,24,43.94,36.56,136.13001,134.67999,1
"30",130,312.43,242.9,955.67999,1118.49998,12,32.39,26.52,140.41,149.7,1
"31",93,189.36,134.2,504.35,605.25999,24,43.94,36.56,136.13001,134.67999,1
"32",30,68,52.16,219.81999,268.54001,12,32.39,26.52,140.41,149.7,1
"33",7,13.47,11.67,39.59,54.9,24,43.94,36.56,136.13001,134.67999,1
"34",86,175.89,122.53,464.76,550.35999,24,43.94,36.56,136.13001,134.67999,1
"35",10,27.29,26.09,108.5,159.74,12,32.39,26.52,140.41,149.7,1
"36",105,254.02,212.33,772.75,929.43998,12,32.39,26.52,140.41,149.7,1
"37",65,121.67,81.89,297.47,354.2,NA,NA,NA,NA,NA,0
"38",114,243.32999,187.43,693.69999,808.25998,24,43.94,36.56,136.13001,134.67999,1
"39",39,93.75,65.87,277.5,336.15999,NA,NA,NA,NA,NA,0
