"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02003524 E02003525","E02003524","E02003525","Portsmouth 001","Portsmouth 002",520,24,150,217,46,0,0,76,3,2,2,4.61538,52.7,28.7,141.33,204.45,-12.55,53.13,29.13,141.28999,204.34,-12.66,201.98,177.98,96.13,139.09,-77.91,234.17,210.17,86.4,125.01,-91.99,-0.00259,4804,-0.0014,2599,-0.00208,3853,-0.00089,1648,-0.01026,19027,-0.00907,16822,-0.00442,8204,-0.00323,5999,-1783,-974,-1791,-982,-6856,-6047,-7950,-7141,1.33499,1.528,1.647,1.14458,1.07788,2.29058,2.36794,712,728
"2","E02003524 E02003526","E02003524","E02003526","Portsmouth 001","Portsmouth 003",62,1,1,48,2,0,0,6,3,0,1,1.6129,4.55,3.55,0.94,45.21,-2.79,3.78,2.78,0.92,45.98,-2.02,22.57,21.57,0.66,30.99,-17.01,28.17,27.17,0.56,26.59,-21.41,-0.00115,2138,-0.00091,1679,-0.00067,1244,-0.00042,785,-0.00621,11520,-0.00596,11061,-0.00556,10306,-0.00531,9847,-621,-493,-484,-356,-3137,-3009,-3917,-3789,2.92023,3.467,3.746,1.18723,1.08047,1.87482,2.2157,1716,2238
"3","E02003524 E02003527","E02003524","E02003527","Portsmouth 001","Portsmouth 004",158,9,53,69,10,1,0,7,6,3,0,5.6962,13.88,4.88,51.26,66.74,-2.26,19.45,10.45,48.72,64.04,-4.96,41.84,32.84,41.32,53.79,-15.21,58.16,49.16,35.51,46.24,-22.76,-0.00034,631,-0.00012,222,-0.00033,606,-0.00011,197,-0.00105,1940,-0.00083,1531,-3e-04,552,-8e-05,143,-328,-115,-467,-254,-994,-781,-1383,-1170,0.83139,1.011,1.011,1.21604,1,2.86845,2.86845,378,378
"4","E02003524 E02003529","E02003524","E02003529","Portsmouth 001","Portsmouth 006",120,13,18,51,18,1,0,13,2,4,0,10.83333,21.35,8.35,16.6,47.02,-3.98,22.19,9.19,16.62,46.39,-4.61,49.03,36.03,11.84,33.96,-17.04,57.48,44.48,10.44,29.91,-21.09,-0.00414,7689,-0.0016,2963,-0.00368,6821,-0.00113,2095,-0.00987,18315,-0.00732,13589,-0.00774,14367,-0.0052,9641,-1956,-753,-2070,-867,-4431,-3228,-5197,-3994,2.85208,3.747,4.014,1.31378,1.07126,1.41446,1.51968,1532,1630
"5","E02003524 E02003530","E02003524","E02003530","Portsmouth 001","Portsmouth 007",59,3,5,35,4,0,0,10,0,2,0,5.08475,7.07,4.07,4.64,32.46,-2.54,5.15,2.15,4.78,33.64,-1.36,23.74,20.74,3.15,22.04,-12.96,28.03,25.03,2.76,19.35,-15.65,-0.00176,3261,-0.00101,1877,-0.00107,1982,-0.00032,598,-0.00631,11698,-0.00556,10314,-0.00515,9546,-0.0044,8162,-888,-512,-651,-275,-2987,-2611,-3528,-3152,3.03383,3.932,4.565,1.29605,1.16099,1.75483,1.73056,1790,1968
"6","E02003524 E02003531","E02003524","E02003531","Portsmouth 001","Portsmouth 008",190,16,9,127,9,1,0,18,2,7,1,8.42105,28.82,12.82,8.33,117.66,-9.34,22.84,6.84,8.62,122.16,-4.84,72.27,56.27,6.13,85.73,-41.27,87.22,71.22,5.35,74.84,-52.16,-0.00954,17694,-0.00427,7928,-0.00665,12336,-0.00139,2570,-0.02557,47430,-0.0203,37664,-0.02265,42012,-0.01738,32246,-5128,-2324,-4002,-1198,-13097,-10293,-15807,-13003,4.0835,4.864,6.056,1.19113,1.24507,1.43914,1.321,2198,2524
"7","E02003524 E02003532","E02003524","E02003532","Portsmouth 001","Portsmouth 009",25,2,1,14,3,0,0,5,0,0,0,8,3.71,1.71,0.92,12.98,-1.02,5.5,3.5,0.61,12.44,-1.56,9.55,7.55,0.76,9.19,-4.81,11.49,9.49,0.66,8.04,-5.96,-0.00118,2194,-0.00058,1078,-0.00125,2318,-0.00065,1202,-0.00345,6404,-0.00285,5288,-0.00297,5516,-0.00237,4400,-483,-255,-627,-399,-1434,-1206,-1724,-1496,3.66266,5.039,5.767,1.37578,1.14447,1.48839,1.6473,2276,2462
"8","E02003524 E02003533","E02003524","E02003533","Portsmouth 001","Portsmouth 010",37,3,5,24,3,0,0,1,0,1,0,8.10811,5.34,2.34,4.66,22.34,-1.66,5.57,2.57,4.58,22.24,-1.76,13.05,10.05,3.52,16.9,-7.1,16.24,13.24,3.05,14.66,-9.34,-0.00168,3119,-0.00073,1356,-0.00143,2648,-0.00048,885,-0.00421,7818,-0.00326,6055,-0.00311,5773,-0.00216,4010,-1068,-465,-1100,-497,-2600,-1997,-3232,-2629,3.74033,5.895,5.86,1.57606,0.99406,1.59457,1.56997,2554,2582
"9","E02003524 E02003534","E02003524","E02003534","Portsmouth 001","Portsmouth 011",55,3,4,32,3,1,0,10,0,1,1,5.45455,6.61,3.61,3.73,29.76,-2.24,10.13,7.13,3.7,27.25,-4.75,19.81,16.81,2.65,21.74,-10.26,24.33,21.33,2.3,18.95,-13.05,-0.00253,4697,-0.00135,2507,-0.00291,5393,-0.00173,3203,-0.00773,14346,-0.00655,12156,-0.00599,11114,-0.00481,8924,-1213,-643,-1924,-1354,-3532,-2962,-4336,-3766,4.34492,5.74,6.437,1.32108,1.12143,1.23693,1.25835,2562,2700
"10","E02003524 E02003535","E02003524","E02003535","Portsmouth 001","Portsmouth 012",58,0,11,33,7,0,0,4,0,1,2,0,3.7,3.7,10.3,30.89,-2.11,0,0,11,33,0,20.05,20.05,7.22,21.59,-11.41,24.97,24.97,6.28,18.79,-14.21,-0.00119,2216,-0.00119,2216,0,0,0,0,-0.00672,12459,-0.00672,12459,-0.00393,7283,-0.00393,7283,-653,-653,0,0,-3545,-3545,-4414,-4414,4.87704,6.16,6.857,1.26306,1.11315,1.16883,1.19586,2714,2852
"11","E02003524 E02003536","E02003524","E02003536","Portsmouth 001","Portsmouth 013",111,4,16,44,18,1,0,26,1,1,0,3.6036,10.53,6.53,14.99,41.37,-2.63,11.22,7.22,14.81,41.25,-2.75,35.41,31.41,11.22,31.24,-12.76,45.6,41.6,9.73,26.98,-17.02,-0.00397,7354,-0.00248,4605,-0.00313,5806,-0.00165,3057,-0.01402,26016,-0.01254,23267,-0.01025,19023,-0.00877,16274,-1379,-874,-1417,-912,-4758,-4253,-6183,-5678,4.97737,6.404,6.914,1.28662,1.07964,1.24922,1.41741,2926,2974
"12","E02003524 E02003537","E02003524","E02003537","Portsmouth 001","Portsmouth 014",40,2,0,29,6,0,0,1,0,2,0,5,4.18,2.18,0,27.34,-1.66,2.99,0.99,0,28.2,-0.8,11.65,9.65,0,21.71,-7.29,15.51,13.51,0,18.75,-10.25,-0.00228,4223,-0.0012,2219,-0.00141,2612,-0.00033,608,-0.0067,12438,-0.00562,10434,-0.0061,11311,-0.00502,9307,-1190,-611,-868,-289,-3267,-2688,-4355,-3776,5.81969,6.975,8.27,1.19852,1.18566,1.14695,1.11245,3130,3410
