"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"54328",1,1,1,2.179,806,56,51,0.02341,406,22,4225,"E02000984 E02000985",56
"54329",1,1,1,2.136,1026,38,74,0.03464,398,40,11262,"E02000984 E02000986",38
"54330",1,1,1,11.167,5818,167,392,0.0351,2082,243,53563,"E02000984 E02000987",167
"54331",1,1,1,3.355,1488,64,110,0.03279,625,54,15824,"E02000984 E02000988",64
"54332",1,1,1,4.716,2200,114,126,0.02672,879,73,11892,"E02000984 E02000989",114
"54333",1,1,1,10.942,5748,169,376,0.03436,2040,246,53055,"E02000984 E02000990",169
"54334",1,1,1,4.802,2598,88,170,0.0354,895,110,25181,"E02000984 E02000991",88
"54335",1,1,1,4.196,1702,98,79,0.01883,782,45,11093,"E02000984 E02000993",98
"54336",1,1,1,4.305,2166,86,132,0.03066,802,73,22000,"E02000984 E02000994",86
"54337",1,1,1,6.088,3302,99,193,0.0317,1135,139,33933,"E02000984 E02000995",99
"54338",1,1,1,6.026,3020,132,169,0.02805,1123,109,17610,"E02000984 E02000996",132
"54339",1,1,1,10.671,5390,175,311,0.02914,1989,204,64573,"E02000984 E02000997",175
"54340",1,1,1,5.636,2830,124,164,0.0291,1051,98,20889,"E02000984 E02000998",124
"54341",1,1,1,5.397,2476,108,152,0.02816,1006,77,22780,"E02000984 E02000999",108
"54342",1,1,1,5.739,2224,128,95,0.01655,1070,53,13765,"E02000984 E02001000",128
"54343",1,1,1,6.883,3298,129,177,0.02572,1283,115,29875,"E02000984 E02001001",129
"54344",1,1,1,6.981,3010,139,146,0.02091,1301,93,23507,"E02000984 E02001002",139
"54345",1,1,1,9.189,4720,151,312,0.03395,1713,185,56211,"E02000984 E02001003",151
"54346",1,1,1,7.473,3604,153,200,0.02676,1393,124,26991,"E02000984 E02001004",153
"54347",1,1,1,7.947,3984,184,192,0.02416,1481,111,40907,"E02000984 E02001005",184
"54348",1,1,1,8.28,4166,181,224,0.02705,1543,150,31562,"E02000984 E02001006",181
"54349",1,1,1,9.636,4088,199,181,0.01878,1796,126,28633,"E02000984 E02001007",199
"54350",1,1,1,9.137,4596,201,227,0.02484,1703,169,35882,"E02000984 E02001009",201
"54351",1,1,1,8.728,4316,156,223,0.02555,1627,125,60022,"E02000984 E02001010",156
"54352",1,1,1,9.154,4766,199,222,0.02425,1706,141,43637,"E02000984 E02001012",199
"54353",1,1,1,12.849,6196,247,356,0.02771,2395,222,58980,"E02000984 E02001014",247
"54354",1,1,1,10.054,5010,192,234,0.02327,1874,153,65927,"E02000984 E02001015",192
"54355",1,1,1,11.515,5436,191,305,0.02649,2147,171,95497,"E02000984 E02001017",191
"54356",1,1,1,14.496,6942,314,392,0.02704,2702,234,62777,"E02000984 E02001018",314
"54357",1,1,1,13.556,6500,280,339,0.02501,2527,226,41244,"E02000984 E02001025",280
"54358",1,1,1,12.671,5948,269,309,0.02439,2362,199,38574,"E02000984 E02001026",269
"54359",1,1,1,10.551,4860,197,264,0.02502,1967,163,26666,"E02000984 E02001027",197
"54360",1,1,1,12.186,5496,218,305,0.02503,2272,183,29590,"E02000984 E02001029",218
"54361",1,1,1,13.026,5770,227,319,0.02449,2428,189,34408,"E02000984 E02001031",227
"54365",1,1,1,20.539,9002,391,402,0.01957,3829,276,127383,"E02000984 E02001173",391
"54366",1,1,1,19.394,8504,343,392,0.02021,3615,257,124737,"E02000984 E02001177",343
"54367",1,1,1,22.27,10040,449,437,0.01962,4151,305,136158,"E02000984 E02001178",449
"54368",1,1,1,22.342,10012,461,434,0.01943,4165,303,138211,"E02000984 E02001184",461
"54370",1,1,1,22.63,10122,482,351,0.01551,4218,267,89355,"E02000984 E02001260",482
"54384",1,1,1,2.724,1754,67,121,0.04442,508,83,8509,"E02000985 E02000986",67
"54385",1,1,1,11.858,6482,180,375,0.03162,2210,267,59233,"E02000985 E02000987",180
"54386",1,1,1,3.785,2080,77,97,0.02563,706,75,19357,"E02000985 E02000988",77
"54387",1,1,1,2.803,1540,69,87,0.03104,523,59,8344,"E02000985 E02000989",69
"54388",1,1,1,11.633,6412,182,359,0.03086,2169,269,58725,"E02000985 E02000990",182
"54389",1,1,1,5.328,3078,120,147,0.02759,993,129,19292,"E02000985 E02000991",120
"54390",1,1,1,2.283,1042,53,40,0.01752,426,30,7545,"E02000985 E02000993",53
"54391",1,1,1,4.517,2398,92,119,0.02634,842,92,19854,"E02000985 E02000994",92
"54392",1,1,1,6.779,3966,112,176,0.02596,1264,162,39603,"E02000985 E02000995",112
"54393",1,1,1,4.113,2360,87,130,0.03161,767,95,14062,"E02000985 E02000996",87
"54394",1,1,1,11.167,5748,206,230,0.0206,2082,204,54230,"E02000985 E02000997",206
"54395",1,1,1,5.848,3062,130,151,0.02582,1090,117,18743,"E02000985 E02000998",130
"54396",1,1,1,4.743,2516,107,101,0.02129,884,73,16205,"E02000985 E02000999",107
"54397",1,1,1,3.826,1564,83,56,0.01464,713,39,10217,"E02000985 E02001000",83
"54398",1,1,1,6.681,3496,136,138,0.02066,1245,119,27891,"E02000985 E02001001",136
"54399",1,1,1,5.068,2350,94,107,0.02111,945,78,19959,"E02000985 E02001002",94
"54400",1,1,1,9.012,4772,210,187,0.02075,1680,162,33150,"E02000985 E02001003",210
"54401",1,1,1,6.503,3398,161,129,0.01984,1212,111,23015,"E02000985 E02001004",161
"54402",1,1,1,6.653,3264,164,127,0.01909,1240,98,19789,"E02000985 E02001005",164
"54403",1,1,1,7.182,3762,170,143,0.01991,1339,131,21285,"E02000985 E02001006",170
"54404",1,1,1,7.723,3428,154,142,0.01839,1440,112,25085,"E02000985 E02001007",154
"54405",1,1,1,7.721,3760,138,184,0.02383,1439,123,38007,"E02000985 E02001010",138
"54406",1,1,1,11.956,5786,303,227,0.01899,2229,203,28187,"E02000985 E02001011",303
"54407",1,1,1,7.86,4046,179,157,0.01997,1465,128,22519,"E02000985 E02001012",179
"54408",1,1,1,12.488,6318,282,261,0.0209,2328,205,59039,"E02000985 E02001014",282
"54409",1,1,1,9.047,4454,174,195,0.02155,1686,150,43912,"E02000985 E02001015",174
"54410",1,1,1,10.508,4880,173,266,0.02531,1959,169,73482,"E02000985 E02001017",173
"54411",1,1,1,7.463,4552,135,338,0.04529,1391,216,18823,"E02000985 E02001021",135
"54412",1,1,1,11.643,5840,235,300,0.02577,2170,211,37696,"E02000985 E02001025",235
"54413",1,1,1,10.758,5288,224,270,0.0251,2005,185,35026,"E02000985 E02001026",224
"54414",1,1,1,10.273,4836,173,266,0.02589,1915,168,26042,"E02000985 E02001029",173
"54415",1,1,1,6.773,3396,133,160,0.02362,1263,121,35340,"E02000985 E02001030",133
"54416",1,1,1,11.113,5110,182,280,0.0252,2072,175,30860,"E02000985 E02001031",182
"54419",1,1,1,15.881,7008,267,322,0.02028,2960,228,93750,"E02000985 E02001168",267
"54420",1,1,1,18.387,7948,325,353,0.0192,3428,254,102722,"E02000985 E02001177",325
"54421",1,1,1,21.263,9484,431,398,0.01872,3964,303,114143,"E02000985 E02001178",431
"54422",1,1,1,21.335,9456,443,395,0.01851,3977,301,116196,"E02000985 E02001184",443
"54423",1,1,1,23.836,10520,512,417,0.01749,4443,336,121387,"E02000985 E02001259",512
"54424",1,1,1,21.623,9566,464,312,0.01443,4031,265,67340,"E02000985 E02001260",464
"54425",1,1,1,23.455,10202,430,316,0.01347,4372,290,67471,"E02000985 E02001264",430
"54431",1,1,1,22.231,9844,506,385,0.01732,4144,319,77284,"E02000985 E02006902",506
"54432",1,1,1,23.315,10670,517,425,0.01823,4346,341,124972,"E02000985 E02006912",517
"54433",1,1,1,22.654,9956,461,414,0.01827,4223,321,119383,"E02000985 E02006917",461
"54436",1,1,1,9.525,5042,141,328,0.03444,1776,211,42447,"E02000986 E02000987",141
"54437",1,1,1,1.713,712,38,46,0.02685,319,22,4708,"E02000986 E02000988",38
"54438",1,1,1,5.31,2658,108,146,0.0275,990,94,21558,"E02000986 E02000989",108
"54439",1,1,1,9.3,4972,143,312,0.03355,1734,214,41939,"E02000986 E02000990",143
"54440",1,1,1,3.16,1822,62,106,0.03354,589,78,14065,"E02000986 E02000991",62
"54441",1,1,1,12.345,6722,215,406,0.03289,2301,278,50471,"E02000986 E02000992",215
"54442",1,1,1,3.168,1464,64,85,0.02683,591,42,14800,"E02000986 E02000993",64
"54443",1,1,1,2.663,1390,60,68,0.02554,496,41,10884,"E02000986 E02000994",60
"54444",1,1,1,4.446,2526,73,129,0.02901,829,106,22817,"E02000986 E02000995",73
"54445",1,1,1,4.998,2782,98,175,0.03501,932,107,21317,"E02000986 E02000996",98
"54446",1,1,1,9.029,4614,149,247,0.02736,1683,172,53457,"E02000986 E02000997",149
"54447",1,1,1,3.994,2054,98,100,0.02504,745,66,9773,"E02000986 E02000998",98
"54448",1,1,1,3.755,1700,82,88,0.02344,700,45,11664,"E02000986 E02000999",82
"54449",1,1,1,4.644,1916,101,99,0.02132,866,53,9685,"E02000986 E02001000",101
"54450",1,1,1,5.241,2522,103,113,0.02156,977,83,18759,"E02000986 E02001001",103
"54451",1,1,1,5.953,2772,105,152,0.02553,1110,90,27214,"E02000986 E02001002",105
"54452",1,1,1,7.547,3944,125,248,0.03286,1407,153,45095,"E02000986 E02001003",125
"54453",1,1,1,5.831,2828,127,136,0.02332,1087,92,15875,"E02000986 E02001004",127
"54454",1,1,1,6.305,3208,158,128,0.0203,1175,79,29791,"E02000986 E02001005",158
"54455",1,1,1,6.638,3390,155,160,0.0241,1237,118,20446,"E02000986 E02001006",155
