"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"135464",1,1,1,2.516,1188,122,60,0.02385,469,35,3572,"E02002868 E02002869",122
"135465",1,1,1,1.933,748,83,32,0.01655,360,22,2481,"E02002868 E02002871",83
"135466",1,1,1,3.635,1806,190,85,0.02338,678,65,6175,"E02002868 E02002872",190
"135467",1,1,1,2.828,1494,142,71,0.02511,527,56,5867,"E02002868 E02002873",142
"135468",1,1,1,3.729,1716,175,92,0.02467,695,61,6710,"E02002868 E02002874",175
"135469",1,1,1,3.215,1314,129,59,0.01835,599,40,4644,"E02002868 E02002875",129
"135470",1,1,1,4.057,1898,186,79,0.01947,756,55,6634,"E02002868 E02002876",186
"135471",1,1,1,4.642,2332,193,129,0.02779,865,85,14496,"E02002868 E02002877",193
"135472",1,1,1,5.061,2208,183,87,0.01719,943,66,8342,"E02002868 E02002879",183
"135473",1,1,1,6.358,3348,280,126,0.01982,1185,125,12177,"E02002868 E02002881",280
"135474",1,1,1,5.992,3208,218,166,0.0277,1117,122,20947,"E02002868 E02002882",218
"135475",1,1,1,6.974,3810,280,243,0.03484,1300,158,20531,"E02002868 E02002883",280
"135476",1,1,1,5.838,2834,228,110,0.01884,1088,94,9468,"E02002868 E02002884",228
"135477",1,1,1,5.773,2624,240,91,0.01576,1076,73,8931,"E02002868 E02002885",240
"135478",1,1,1,6.15,2504,242,89,0.01447,1146,74,9402,"E02002868 E02002886",242
"135479",1,1,1,6.884,3570,283,138,0.02005,1283,115,12400,"E02002868 E02002889",283
"135480",1,1,1,7.11,3810,259,200,0.02813,1325,124,24905,"E02002868 E02002890",259
"135481",1,1,1,8.176,3906,328,150,0.01835,1524,142,14355,"E02002868 E02002892",328
"135482",1,1,1,7.241,3114,289,107,0.01478,1350,98,13354,"E02002868 E02002893",289
"135483",1,1,1,7.316,3964,307,143,0.01955,1364,126,14129,"E02002868 E02002895",307
"135484",1,1,1,8.819,4692,365,243,0.02755,1644,156,28072,"E02002868 E02002896",365
"135485",1,1,1,8.49,3756,317,123,0.01449,1583,106,19788,"E02002868 E02002898",317
"135486",1,1,1,10.113,4398,378,147,0.01454,1885,138,20190,"E02002868 E02002899",378
"135487",1,1,1,14.125,5866,416,151,0.01069,2633,190,56392,"E02002868 E02002902",416
"135490",1,1,1,17.844,8754,383,311,0.01743,3326,346,47209,"E02002868 E02005822",383
"135491",1,1,1,12.611,6812,305,246,0.01951,2351,284,43696,"E02002868 E02005828",305
"135492",1,1,1,4.945,2462,185,81,0.01638,922,89,11836,"E02002868 E02005832",185
"135493",1,1,1,4.944,2494,158,89,0.018,922,96,9919,"E02002868 E02005834",158
"135494",1,1,1,12.083,5052,421,128,0.01059,2252,153,30707,"E02002868 E02005860",421
"135495",1,1,1,14.107,5962,488,140,0.00992,2630,184,39106,"E02002868 E02005863",488
"135496",1,1,1,15.346,7274,549,308,0.02007,2861,246,55149,"E02002868 E02005864",549
"135497",1,1,1,10.756,5342,290,175,0.01627,2005,221,30214,"E02002868 E02005865",290
"135498",1,1,1,9.443,4766,348,270,0.02859,1760,186,23060,"E02002868 E02005866",348
"135499",1,1,1,4.387,2272,191,106,0.02416,818,83,8915,"E02002868 E02005869",191
"135500",1,1,1,3.233,1622,145,84,0.02598,603,58,7456,"E02002868 E02005870",145
"135501",1,1,1,5.333,3084,260,153,0.02869,994,129,12199,"E02002868 E02005871",260
"135502",1,1,1,4.897,2534,201,128,0.02614,913,98,11473,"E02002868 E02005873",201
"135503",1,1,1,10.258,5154,360,313,0.03051,1912,189,19722,"E02002868 E02005879",360
"135504",1,1,1,13.547,5492,533,118,0.00871,2525,164,22272,"E02002868 E02005910",533
"135505",1,1,1,13.958,5758,549,137,0.00982,2602,179,32752,"E02002868 E02005912",549
"135506",1,1,1,15.68,6522,479,159,0.01014,2923,204,56752,"E02002868 E02005916",479
"135507",1,1,1,1.803,1062,96,41,0.02274,336,46,4419,"E02002868 E02006834",96
"135508",1,1,1,1.416,958,99,44,0.03107,264,45,4123,"E02002868 E02006835",99
"135509",1,1,1,8.309,4734,343,219,0.02636,1549,140,27195,"E02002868 E02006904",343
"135510",1,1,1,11.961,4850,483,111,0.00928,2230,142,17858,"E02002868 E02006905",483
"135511",1,1,1,8.928,5322,388,182,0.02039,1664,194,17233,"E02002868 E02006906",388
"135513",1,1,1,1.645,940,57,36,0.02188,307,33,2666,"E02002869 E02002871",57
"135514",1,1,1,1.948,1048,75,45,0.0231,363,45,3375,"E02002869 E02002872",75
"135515",1,1,1,4.592,2366,174,100,0.02178,856,86,10691,"E02002869 E02002874",174
"135516",1,1,1,2.927,1506,103,63,0.02152,546,51,4829,"E02002869 E02002875",103
"135517",1,1,1,3.453,1588,143,35,0.01014,644,47,5277,"E02002869 E02002876",143
"135518",1,1,1,5.317,2856,158,133,0.02501,991,105,14163,"E02002869 E02002877",158
"135519",1,1,1,4.699,2322,152,67,0.01426,876,68,9523,"E02002869 E02002879",152
"135520",1,1,1,5.253,2868,215,90,0.01713,979,113,11558,"E02002869 E02002881",215
"135521",1,1,1,5.476,2948,197,90,0.01644,1021,96,10649,"E02002869 E02002884",197
"135522",1,1,1,5.978,2518,279,53,0.00887,1114,77,8042,"E02002869 E02002885",279
"135523",1,1,1,5.521,2400,197,61,0.01105,1029,71,16927,"E02002869 E02002886",197
"135524",1,1,1,5.791,2734,221,97,0.01675,1080,91,11414,"E02002869 E02002887",221
"135525",1,1,1,7.089,3464,322,100,0.01411,1321,119,11511,"E02002869 E02002889",322
"135526",1,1,1,7.207,3926,272,156,0.02165,1343,124,21723,"E02002869 E02002890",272
"135527",1,1,1,7.117,3522,244,138,0.01939,1327,135,16486,"E02002869 E02002892",244
