"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"135464",1,1,1,2.536,1574,112,58,0.02287,473,35,3423,"E02002868 E02002869"
"135465",1,1,1,1.953,1134,73,30,0.01536,364,22,2332,"E02002868 E02002871"
"135466",1,1,1,3.768,2280,182,83,0.02203,702,66,5324,"E02002868 E02002872"
"135467",1,1,1,2.437,1954,109,67,0.02749,454,51,5209,"E02002868 E02002873"
"135468",1,1,1,4.358,2716,194,86,0.01973,812,66,6563,"E02002868 E02002874"
"135469",1,1,1,3.235,1700,119,57,0.01762,603,40,4495,"E02002868 E02002875"
"135470",1,1,1,4.406,2378,192,67,0.01521,821,56,5552,"E02002868 E02002876"
"135471",1,1,1,5.453,3404,231,129,0.02366,1016,94,8771,"E02002868 E02002877"
"135472",1,1,1,4.889,2558,162,101,0.02066,911,68,6959,"E02002868 E02002879"
"135473",1,1,1,6.352,3718,276,124,0.01952,1184,124,11821,"E02002868 E02002881"
"135474",1,1,1,6.981,3956,221,158,0.02263,1301,128,11406,"E02002868 E02002882"
"135475",1,1,1,7.799,4834,317,245,0.03141,1454,168,14407,"E02002868 E02002883"
"135476",1,1,1,6.084,3524,244,114,0.01874,1134,96,8998,"E02002868 E02002884"
"135477",1,1,1,6.18,3048,297,91,0.01472,1152,79,8149,"E02002868 E02002885"
"135478",1,1,1,6.31,3044,279,93,0.01474,1176,79,8090,"E02002868 E02002886"
"135479",1,1,1,7.488,4340,308,168,0.02244,1396,130,11175,"E02002868 E02002889"
"135480",1,1,1,8.4,4922,338,190,0.02262,1566,133,12328,"E02002868 E02002890"
"135481",1,1,1,9.583,4876,332,144,0.01503,1786,152,13878,"E02002868 E02002892"
"135482",1,1,1,7.415,3676,337,111,0.01497,1382,102,10123,"E02002868 E02002893"
"135483",1,1,1,8.069,4426,381,143,0.01772,1504,137,12215,"E02002868 E02002895"
"135484",1,1,1,10.109,5804,444,233,0.02305,1884,164,15495,"E02002868 E02002896"
"135485",1,1,1,9.801,4624,378,109,0.01112,1827,120,11433,"E02002868 E02002898"
"135486",1,1,1,10.147,5038,464,163,0.01606,1892,148,12768,"E02002868 E02002899"
"135487",1,1,1,14.331,6648,607,141,0.00984,2671,194,16920,"E02002868 E02002902"
"135490",1,1,1,18.413,10766,534,279,0.01515,3432,340,30573,"E02002868 E02005822"
"135491",1,1,1,13.035,8270,401,232,0.0178,2430,282,22126,"E02002868 E02005828"
"135492",1,1,1,5.385,3480,180,103,0.01913,1004,99,9167,"E02002868 E02005832"
"135493",1,1,1,5.738,3938,249,107,0.01865,1070,112,8691,"E02002868 E02005834"
"135494",1,1,1,12.169,5666,473,116,0.00953,2268,152,13964,"E02002868 E02005860"
"135495",1,1,1,14.072,6604,593,126,0.00895,2623,182,16479,"E02002868 E02005863"
"135496",1,1,1,16.977,8084,757,138,0.00813,3165,219,20491,"E02002868 E02005864"
"135497",1,1,1,13.552,7756,381,251,0.01852,2526,273,19839,"E02002868 E02005865"
"135498",1,1,1,9.668,4904,376,284,0.02938,1802,194,22779,"E02002868 E02005866"
"135499",1,1,1,4.337,2274,183,84,0.01937,808,77,8310,"E02002868 E02005869"
"135500",1,1,1,3.316,1824,165,88,0.02654,618,61,6889,"E02002868 E02005870"
"135501",1,1,1,5.349,3258,255,137,0.02561,997,124,11787,"E02002868 E02005871"
"135502",1,1,1,5.337,2518,230,106,0.01986,995,96,9235,"E02002868 E02005873"
"135503",1,1,1,10.713,5230,413,271,0.0253,1997,181,16411,"E02002868 E02005879"
"135504",1,1,1,13.517,6388,542,116,0.00858,2520,165,15385,"E02002868 E02005910"
"135505",1,1,1,13.881,6510,582,123,0.00886,2588,175,15901,"E02002868 E02005912"
"135506",1,1,1,15.861,7210,653,147,0.00927,2957,206,18338,"E02002868 E02005916"
"135507",1,1,1,1.709,1112,83,39,0.02282,319,44,4403,"E02002868 E02006834"
"135508",1,1,1,1.278,1036,86,32,0.02504,238,39,3625,"E02002868 E02006835"
"135509",1,1,1,12,6094,516,117,0.00975,2237,150,14129,"E02002868 E02006904"
"135510",1,1,1,11.652,5638,486,113,0.0097,2172,140,13339,"E02002868 E02006905"
"135511",1,1,1,9.136,5924,388,166,0.01817,1703,191,14523,"E02002868 E02006906"
"135513",1,1,1,1.635,992,58,36,0.02202,305,33,2655,"E02002869 E02002871"
"135514",1,1,1,2.091,1100,83,45,0.02152,390,47,3327,"E02002869 E02002872"
"135515",1,1,1,4.642,3016,184,98,0.02111,865,86,6949,"E02002869 E02002874"
"135516",1,1,1,2.917,1558,104,63,0.0216,544,51,4818,"E02002869 E02002875"
"135517",1,1,1,3.41,1868,148,35,0.01026,636,47,5057,"E02002869 E02002876"
"135518",1,1,1,5.737,3704,221,141,0.02458,1069,115,9157,"E02002869 E02002877"
"135519",1,1,1,4.571,2416,147,107,0.02341,852,79,7282,"E02002869 E02002879"
"135520",1,1,1,6.07,3230,278,106,0.01746,1132,130,9069,"E02002869 E02002881"
"135521",1,1,1,5.907,3216,256,76,0.01287,1101,98,8907,"E02002869 E02002884"
"135522",1,1,1,5.935,2798,284,53,0.00893,1106,77,7822,"E02002869 E02002885"
"135523",1,1,1,6.065,2794,266,55,0.00907,1131,77,7763,"E02002869 E02002886"
"135524",1,1,1,7.498,3686,299,81,0.0108,1398,108,9432,"E02002869 E02002887"
"135525",1,1,1,7.046,3744,327,100,0.01419,1313,119,11291,"E02002869 E02002889"
"135526",1,1,1,8.62,4586,393,140,0.01624,1607,135,12198,"E02002869 E02002890"
"135527",1,1,1,8.271,4074,351,152,0.01838,1542,156,11492,"E02002869 E02002892"
"135528",1,1,1,7.17,3426,324,73,0.01018,1337,100,9796,"E02002869 E02002893"
"135529",1,1,1,7.824,4176,368,105,0.01342,1458,135,11888,"E02002869 E02002895"
"135530",1,1,1,10.329,5468,499,183,0.01772,1925,167,15365,"E02002869 E02002896"
"135531",1,1,1,9.556,4374,365,71,0.00743,1781,118,11106,"E02002869 E02002898"
"135532",1,1,1,9.902,4788,451,125,0.01262,1846,146,12441,"E02002869 E02002899"
"135534",1,1,1,12.412,8322,382,222,0.01789,2314,287,21253,"E02002869 E02005828"
"135535",1,1,1,4.521,2890,224,58,0.01283,843,83,6519,"E02002869 E02005831"
"135536",1,1,1,3.75,2538,181,47,0.01253,699,76,5846,"E02002869 E02005832"
"135537",1,1,1,3.202,2366,139,49,0.0153,597,77,5268,"E02002869 E02005834"
"135538",1,1,1,7.931,4080,361,155,0.01954,1478,163,13269,"E02002869 E02005852"
"135539",1,1,1,4.822,2598,196,77,0.01597,899,113,6966,"E02002869 E02005853"
"135540",1,1,1,13.05,6342,530,252,0.01931,2433,244,20286,"E02002869 E02005859"
"135541",1,1,1,11.924,5416,460,78,0.00654,2223,150,13637,"E02002869 E02005860"
"135542",1,1,1,16.732,7834,744,100,0.00598,3119,217,20164,"E02002869 E02005864"
"135543",1,1,1,12.929,7808,362,241,0.01864,2410,277,18966,"E02002869 E02005865"
"135544",1,1,1,6.577,3610,284,142,0.02159,1226,134,11704,"E02002869 E02005869"
"135545",1,1,1,5.324,3008,250,118,0.02216,992,108,9382,"E02002869 E02005870"
"135546",1,1,1,6.676,4044,257,126,0.01887,1244,130,10032,"E02002869 E02005873"
"135547",1,1,1,12.052,6756,440,291,0.02415,2247,216,17208,"E02002869 E02005879"
"135548",1,1,1,13.272,6138,529,78,0.00588,2474,163,15058,"E02002869 E02005910"
"135549",1,1,1,15.498,7090,605,80,0.00516,2889,194,17490,"E02002869 E02005911"
"135550",1,1,1,13.636,6260,569,85,0.00623,2542,174,15574,"E02002869 E02005912"
"135551",1,1,1,15.616,6960,640,109,0.00698,2911,204,18011,"E02002869 E02005916"
"135552",1,1,1,20.981,10958,786,249,0.01187,3911,335,33334,"E02002869 E02005919"
"135553",1,1,1,4.139,2482,167,87,0.02102,772,102,7765,"E02002869 E02006834"
"135554",1,1,1,3.562,2534,192,90,0.02527,664,98,7907,"E02002869 E02006835"
"135555",1,1,1,11.755,5844,503,79,0.00672,2191,148,13802,"E02002869 E02006904"
"135556",1,1,1,11.407,5388,473,75,0.00657,2126,138,13012,"E02002869 E02006905"
"135557",1,1,1,6.638,4378,272,112,0.01687,1237,159,11304,"E02002869 E02006906"
"135560",1,1,1,2.091,1212,106,51,0.02439,390,47,3452,"E02002871 E02002872"
"135561",1,1,1,3.932,1714,130,44,0.01119,733,55,4830,"E02002871 E02002874"
"135562",1,1,1,1.631,662,31,19,0.01165,304,18,2198,"E02002871 E02002875"
"135563",1,1,1,2.531,1222,82,41,0.0162,472,34,3777,"E02002871 E02002876"
"135564",1,1,1,4.709,2342,115,83,0.01763,878,76,7135,"E02002871 E02002877"
"135565",1,1,1,3.285,1520,74,63,0.01918,612,46,4662,"E02002871 E02002879"
"135566",1,1,1,4.675,2650,200,92,0.01968,871,106,9949,"E02002871 E02002881"
"135567",1,1,1,5.377,2918,133,120,0.02232,1002,107,9109,"E02002871 E02002882"
"135568",1,1,1,7.373,3832,253,203,0.02753,1374,157,12674,"E02002871 E02002883"
"135569",1,1,1,4.48,2486,156,76,0.01696,835,75,6701,"E02002871 E02002884"
"135570",1,1,1,4.576,2010,209,53,0.01158,853,57,5852,"E02002871 E02002885"
"135571",1,1,1,4.706,2006,191,55,0.01169,877,58,5793,"E02002871 E02002886"
"135572",1,1,1,6.165,2884,201,79,0.01281,1149,88,7864,"E02002871 E02002887"
"135573",1,1,1,5.884,3302,220,130,0.02209,1097,108,8878,"E02002871 E02002889"
