"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",35,72.28,47.98,193.74999,241.46999,25,46.16,34.27,140.11,148.95,1
"2",25,48.72,30.19,136.17999,144.87,NA,NA,NA,NA,NA,0
"3",10,23.56,17.79,57.57,96.6,NA,NA,NA,NA,NA,0
"4",21,40.65,46.81,85.29,156.56,25,46.16,34.27,140.11,148.95,1
"5",21,40.4,46.81,84.73,154.12,NA,NA,NA,NA,NA,0
"6",0,0.25,0,0.56,2.44,NA,NA,NA,NA,NA,0
"7",34,71.57,47.05,197.75999,246.25999,100,150.76,129.10001,319.45001,329.48999,1
"8",9,22.85,16.86,61.58,101.39,100,150.76,129.10001,319.45001,329.48999,1
"9",43,72.39,63.9,143.48,204.18001,100,150.76,129.10001,319.45001,329.48999,1
"10",19,46.41,34.65,119.15,197.99,100,150.76,129.10001,319.45001,329.48999,1
"11",62,118.8,98.55,262.63,402.17,100,150.76,129.10001,319.45001,329.48999,1
"12",4,5.31,6.27,5.24,13.33,10,20.66,14.89,77.93,110.25,1
"13",4,5.06,6.27,4.68,10.89,NA,NA,NA,NA,NA,0
"14",54,125.66,92.99,291.72,504.01,77,152.46001,112.09,390.92999,419.60001,1
"15",49,110.31,87.12,249.23,429.92001,NA,NA,NA,NA,NA,0
"16",5,15.35,5.87,42.49,74.09,77,152.46001,112.09,390.92999,419.60001,1
"17",10,26.23,18.53,68.01,118.35,NA,NA,NA,NA,NA,0
"18",52,92.57,80.02,194.62,283.82001,NA,NA,NA,NA,NA,0
"19",11,19.2,18.72,45.08,94.1,10,20.66,14.89,77.93,110.25,1
"20",62,118.8,98.55,262.63,402.17,35,53.39,49.06,118.01,120.24,1
"21",7,13.89,12.45,39.84,80.77,10,20.66,14.89,77.93,110.25,1
"22",0,0.55,0,2.01,6.41,NA,NA,NA,NA,NA,0
"23",7,13.34,12.45,37.83,74.36,NA,NA,NA,NA,NA,0
"24",42,80.98,69.05,171.67,282.53,35,53.39,49.06,118.01,120.24,1
"25",20,37.82,29.5,90.96,119.64,35,53.39,49.06,118.01,120.24,1
"26",3,7.03,7.06,17.97,31.38,18,42.46,25.87,167.46001,174.92,1
"27",18,33.37,39.75,66.76,122.74,NA,NA,NA,NA,NA,0
"28",50,107.46,86.64,245.42,405.89001,35,53.39,49.06,118.01,120.24,1
"29",19,33.13,33.04,49.61,99.57,NA,NA,NA,NA,NA,0
"30",23,48.04,39.63,118.16,180.13,35,53.39,49.06,118.01,120.24,1
"31",19,32.94,29.42,53.51,102.4,35,53.39,49.06,118.01,120.24,1
"32",275,465.23999,402.27,997.82001,1174.22998,35,53.39,49.06,118.01,120.24,1
"33",55,110.07,76.76,263.68,360.24999,35,53.39,49.06,118.01,120.24,1
"34",243,403.20999,365.14,852.30001,994.10999,35,53.39,49.06,118.01,120.24,1
"35",21,36.47,35.49,66.09,109.52,35,53.39,49.06,118.01,120.24,1
"36",53,106.54,70.69,251.1,353.13,35,53.39,49.06,118.01,120.24,1
"37",29,70.99,51.15,179.33,296.37001,35,53.39,49.06,118.01,120.24,1
"38",39,69.72,45.76,159.39,190.77,NA,NA,NA,NA,NA,0
"39",14,36.82,24.93,91.71,162.36,35,53.39,49.06,118.01,120.24,1
"40",14,26.79,22.77,61.35,90.58,NA,NA,NA,NA,NA,0
"41",229,376.41999,342.37,790.95001,903.52999,35,53.39,49.06,118.01,120.24,1
