"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"266814",1,1,1,21.568,15398,446,218,0.01011,4021,313,26523,"E02006537 E02006598"
"266815",1,1,1,16.666,11826,369,185,0.0111,3107,260,20379,"E02006537 E02006601"
"266816",1,1,1,22.202,17746,403,620,0.02793,4139,504,36313,"E02006537 E02006602"
"266817",1,1,1,9.703,6560,218,80,0.00824,1809,139,11511,"E02006537 E02006603"
"266819",1,1,1,21.461,13832,476,608,0.02833,4001,455,37939,"E02006537 E02006615"
"266820",1,1,1,22.414,14448,499,620,0.02766,4178,474,39811,"E02006537 E02006617"
"266821",1,1,1,16.531,10912,336,537,0.03248,3082,378,30794,"E02006537 E02006619"
"266822",1,1,1,15.392,6806,345,48,0.00312,2869,204,19004,"E02006537 E02006623"
"266823",1,1,1,12.746,5530,264,39,0.00306,2376,171,15426,"E02006537 E02006624"
"266824",1,1,1,11.42,4988,260,34,0.00298,2129,149,13686,"E02006537 E02006625"
"266825",1,1,1,15.946,7024,346,46,0.00288,2973,207,18517,"E02006537 E02006626"
"266826",1,1,1,13.919,6038,305,45,0.00323,2595,185,16914,"E02006537 E02006627"
"266827",1,1,1,11.794,5212,271,37,0.00314,2199,155,14178,"E02006537 E02006628"
"266828",1,1,1,9.225,3902,208,26,0.00282,1720,116,10670,"E02006537 E02006629"
"266829",1,1,1,11.767,5034,301,40,0.0034,2193,155,13337,"E02006537 E02006630"
"266830",1,1,1,10.759,4596,270,35,0.00325,2006,138,12326,"E02006537 E02006631"
"266831",1,1,1,14.549,6358,293,41,0.00282,2712,190,16592,"E02006537 E02006633"
"266862",1,1,1,6.414,3078,202,19,0.00296,1196,91,8613,"E02006538 E02006539"
"266863",1,1,1,4.674,2136,93,9,0.00193,871,63,5799,"E02006538 E02006540"
"266864",1,1,1,4.721,2294,99,10,0.00212,880,63,5648,"E02006538 E02006541"
"266865",1,1,1,19.628,8716,498,67,0.00341,3659,275,23521,"E02006538 E02006543"
"266866",1,1,1,22.623,9474,568,48,0.00212,4217,294,26606,"E02006538 E02006552"
"266869",1,1,1,14.635,11240,337,172,0.01175,2728,237,17996,"E02006538 E02006601"
"266870",1,1,1,20.171,17160,371,607,0.03009,3760,482,33930,"E02006538 E02006602"
"266871",1,1,1,7.672,5974,186,67,0.00873,1430,117,9128,"E02006538 E02006603"
"266874",1,1,1,24.261,15182,504,629,0.02593,4523,498,41494,"E02006538 E02006615"
"266875",1,1,1,25.214,15798,527,641,0.02542,4700,517,43366,"E02006538 E02006617"
"266876",1,1,1,19.331,12262,364,558,0.02887,3604,420,34349,"E02006538 E02006619"
"266877",1,1,1,12.934,5774,294,33,0.00255,2411,176,15864,"E02006538 E02006623"
"266878",1,1,1,10.288,4498,213,24,0.00233,1918,143,12286,"E02006538 E02006624"
"266879",1,1,1,8.962,3956,209,19,0.00212,1671,122,10546,"E02006538 E02006625"
"266880",1,1,1,11.461,5006,254,30,0.00262,2136,158,13774,"E02006538 E02006627"
"266881",1,1,1,9.336,4180,220,22,0.00236,1740,128,11038,"E02006538 E02006628"
"266882",1,1,1,6.767,2870,157,11,0.00163,1261,88,7530,"E02006538 E02006629"
"266883",1,1,1,8.301,3564,219,20,0.00241,1547,111,9186,"E02006538 E02006631"
"266884",1,1,1,12.091,5326,242,26,0.00215,2254,162,13452,"E02006538 E02006633"
"266904",1,1,1,2.25,832,61,10,0.00444,419,24,3637,"E02006539 E02006540"
"266905",1,1,1,1.96,776,119,9,0.00459,365,22,2971,"E02006539 E02006541"
"266906",1,1,1,14.471,6078,412,64,0.00442,2698,200,21208,"E02006539 E02006543"
"266907",1,1,1,17.695,7506,500,44,0.00249,3299,223,25478,"E02006539 E02006545"
"266908",1,1,1,17.466,6836,482,45,0.00258,3256,219,24293,"E02006539 E02006552"
"266910",1,1,1,22.763,16302,554,236,0.01037,4243,334,28686,"E02006539 E02006598"
"266911",1,1,1,17.861,12730,477,203,0.01137,3329,281,22542,"E02006539 E02006601"
"266912",1,1,1,17.121,16314,327,612,0.03575,3192,443,37109,"E02006539 E02006602"
"266913",1,1,1,10.898,7464,326,98,0.00899,2032,161,13674,"E02006539 E02006603"
"266916",1,1,1,33.687,20680,904,385,0.01143,6280,535,54509,"E02006539 E02006618"
"266917",1,1,1,23.75,17192,518,727,0.03061,4427,529,42312,"E02006539 E02006619"
"266918",1,1,1,7.307,3736,270,98,0.01341,1362,157,14466,"E02006539 E02006621"
"266919",1,1,1,6.934,2842,219,38,0.00548,1293,93,10988,"E02006539 E02006623"
"266920",1,1,1,3.959,1688,141,21,0.0053,738,56,7161,"E02006539 E02006624"
"266921",1,1,1,3.078,1194,116,16,0.0052,574,40,5613,"E02006539 E02006625"
"266922",1,1,1,7.662,3054,207,32,0.00418,1428,99,12211,"E02006539 E02006626"
"266923",1,1,1,6.081,2480,183,29,0.00477,1134,82,10262,"E02006539 E02006627"
"266924",1,1,1,4.762,1848,150,21,0.00441,888,63,8046,"E02006539 E02006628"
"266925",1,1,1,3.639,1442,91,12,0.0033,678,41,6217,"E02006539 E02006629"
"266926",1,1,1,6.181,2574,184,26,0.00421,1152,80,8884,"E02006539 E02006630"
"266927",1,1,1,5.173,2136,153,21,0.00406,964,63,7873,"E02006539 E02006631"
"266928",1,1,1,7.438,2922,142,23,0.00309,1387,95,10130,"E02006539 E02006632"
"266929",1,1,1,8.963,3898,176,27,0.00301,1671,115,12139,"E02006539 E02006633"
"266947",1,1,1,1.814,744,28,5,0.00276,338,23,2582,"E02006540 E02006541"
"266948",1,1,1,20.646,9060,528,44,0.00213,3849,266,25949,"E02006540 E02006545"
"266949",1,1,1,16.415,11878,385,181,0.01103,3060,260,21223,"E02006540 E02006601"
"266950",1,1,1,21.951,17798,419,616,0.02806,4092,504,37157,"E02006540 E02006602"
"266951",1,1,1,9.452,6612,234,76,0.00804,1762,139,12355,"E02006540 E02006603"
"266952",1,1,1,22.304,16340,426,705,0.03161,4158,508,40993,"E02006540 E02006619"
"266953",1,1,1,10.728,4690,236,30,0.0028,2000,145,14022,"E02006540 E02006623"
"266954",1,1,1,8.082,3414,155,21,0.0026,1507,111,10444,"E02006540 E02006624"
"266955",1,1,1,6.756,2872,151,16,0.00237,1259,90,8704,"E02006540 E02006625"
"266956",1,1,1,11.282,4908,237,28,0.00248,2103,148,13535,"E02006540 E02006626"
"266957",1,1,1,9.255,3922,196,27,0.00292,1725,126,11932,"E02006540 E02006627"
"266958",1,1,1,7.13,3096,162,19,0.00266,1329,96,9196,"E02006540 E02006628"
"266959",1,1,1,4.561,1786,99,8,0.00175,850,57,5688,"E02006540 E02006629"
"266960",1,1,1,7.103,2918,192,22,0.0031,1324,96,8355,"E02006540 E02006630"
"266961",1,1,1,6.095,2480,161,17,0.00279,1136,79,7344,"E02006540 E02006631"
"266962",1,1,1,9.885,4242,184,23,0.00233,1843,131,11610,"E02006540 E02006633"
"266987",1,1,1,15.916,7006,419,61,0.00383,2967,225,19808,"E02006541 E02006543"
"266989",1,1,1,17.659,12446,424,188,0.01065,3292,276,23251,"E02006541 E02006601"
"266990",1,1,1,17.065,16258,309,607,0.03557,3181,445,38397,"E02006541 E02006602"
"266991",1,1,1,30.031,18140,624,651,0.02168,5598,576,48840,"E02006541 E02006617"
"266992",1,1,1,24.148,14604,461,568,0.02352,4501,480,39823,"E02006541 E02006619"
"266993",1,1,1,9.222,4064,215,27,0.00293,1719,126,12151,"E02006541 E02006623"
"266994",1,1,1,6.576,2788,134,18,0.00274,1226,93,8573,"E02006541 E02006624"
"266995",1,1,1,5.25,2246,130,13,0.00248,979,72,6833,"E02006541 E02006625"
"266996",1,1,1,9.776,4282,216,25,0.00256,1822,130,11664,"E02006541 E02006626"
"266997",1,1,1,7.749,3296,175,24,0.0031,1444,108,10061,"E02006541 E02006627"
"266998",1,1,1,5.624,2470,141,16,0.00284,1048,78,7325,"E02006541 E02006628"
"266999",1,1,1,3.055,1160,78,5,0.00164,569,39,3817,"E02006541 E02006629"
"267000",1,1,1,5.597,2292,171,19,0.00339,1043,78,6484,"E02006541 E02006630"
"267001",1,1,1,4.589,1854,140,14,0.00305,855,61,5473,"E02006541 E02006631"
"267002",1,1,1,6.854,2640,129,16,0.00233,1278,93,7730,"E02006541 E02006632"
"267003",1,1,1,8.379,3616,163,20,0.00239,1562,112,9739,"E02006541 E02006633"
"267006",1,1,1,11.691,8848,276,229,0.01959,2179,209,24664,"E02006542 E02006543"
"267007",1,1,1,8.732,5874,200,111,0.01271,1628,134,15525,"E02006542 E02006544"
"267008",1,1,1,8.237,3206,171,23,0.00279,1535,100,13405,"E02006542 E02006545"
"267009",1,1,1,13.807,5424,277,28,0.00203,2574,176,20172,"E02006542 E02006546"
"267010",1,1,1,7.091,2734,118,21,0.00296,1322,91,10703,"E02006542 E02006547"
"267011",1,1,1,10.562,4188,217,24,0.00227,1969,132,15087,"E02006542 E02006548"
"267012",1,1,1,9.584,3720,186,23,0.0024,1787,119,13721,"E02006542 E02006550"
"267013",1,1,1,7.99,3378,146,20,0.0025,1489,96,12360,"E02006542 E02006552"
"267014",1,1,1,16.458,6426,365,35,0.00213,3068,208,24639,"E02006542 E02006553"
"267015",1,1,1,15.668,6124,342,35,0.00223,2921,198,23600,"E02006542 E02006555"
"267016",1,1,1,16.08,6132,332,34,0.00211,2997,203,23655,"E02006542 E02006557"
"267017",1,1,1,15.321,5892,329,35,0.00228,2856,193,22669,"E02006542 E02006558"
"267018",1,1,1,19.284,16604,380,689,0.03573,3595,480,44416,"E02006542 E02006565"
"267019",1,1,1,19.969,10926,425,178,0.00891,3722,298,30676,"E02006542 E02006566"
"267020",1,1,1,18.979,10448,428,166,0.00875,3538,275,28381,"E02006542 E02006568"
"267021",1,1,1,19.279,10520,430,169,0.00877,3594,276,28399,"E02006542 E02006570"
"267022",1,1,1,21.939,11720,571,183,0.00834,4090,306,31607,"E02006542 E02006571"
"267023",1,1,1,20.503,11032,464,177,0.00863,3822,290,30283,"E02006542 E02006572"
"267027",1,1,1,16.384,12206,307,398,0.02429,3054,326,32004,"E02006542 E02006600"
"267028",1,1,1,16.592,14168,338,531,0.032,3093,408,40197,"E02006542 E02006602"
"267029",1,1,1,38.372,18330,884,135,0.00352,7153,506,46997,"E02006542 E02006603"
"267030",1,1,1,19.657,8392,438,45,0.00229,3664,255,26706,"E02006542 E02006623"
"267031",1,1,1,21.676,8582,490,42,0.00194,4041,280,29150,"E02006542 E02006624"
"267032",1,1,1,22.549,9052,525,45,0.002,4203,287,30914,"E02006542 E02006625"
"267033",1,1,1,18.033,7032,458,33,0.00183,3362,230,24323,"E02006542 E02006626"
"267034",1,1,1,21.525,8762,516,42,0.00195,4012,276,29082,"E02006542 E02006628"
"267035",1,1,1,23.015,9154,539,62,0.00269,4290,296,30567,"E02006542 E02006631"
