"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"376","E02001816","Sunderland 026",2616,34,15,482,26,14,1573,223,23,210,16,97.756,74.756,202.476,-7.524,1531.91504,-41.085,57.153,34.153,206.77,-3.23,1554.96899,-18.031,491.64001,468.64001,155.291,-54.709,1321.98999,-251.00999,732.51099,709.51099,136.14301,-73.857,1179.91003,-393.09,-0.01901,35262,-0.06515,120806,-0.04614,85544,-0.03456,64101,-0.01555,28839,-0.25842,479386,-0.23942,444124,-0.29942,555451,-0.28041,520189,-0.01261,23381,-0.0416,77106,-0.02899,53725,-0.02283,42342,-0.01022,18961,-0.16729,310305,-0.15469,286924,-0.19826,367776,-0.18566,344395,-4833,-16627,-11794,-9998,-5165,-64744,-59911,-120641,-115808,0.02036
"466","E02001820","Sunderland 030",3527,19,21,393,10,19,2510,282,39,212,22,124.301,85.301,204.573,-7.427,2451.8811,-58.119,79.775,40.775,206.65199,-5.348,2484.46094,-25.539,519.651,480.651,160.743,-51.257,2192.21411,-317.78601,858.02301,819.02301,140.858,-71.142,1952.10706,-557.89301,-0.03466,64303,-0.10683,198118,-0.07217,133815,-0.05596,103810,-0.0213,39507,-0.38456,713386,-0.34989,649083,-0.47676,884447,-0.44209,820144,-0.02179,40421,-0.0675,125142,-0.04571,84721,-0.03537,65608,-0.01358,25187,-0.24955,462907,-0.22776,422486,-0.31678,587637,-0.29499,547216,-9893,-31508,-21615,-18317,-8424,-114416,-104523,-222582,-212689,0.01844
"473","E02001801","Sunderland 011",2622,121,20,364,24,13,1179,201,35,654,11,130.703,95.703,623.50098,-30.499,1141.54297,-37.457,59.3,24.3,646.66199,-7.338,1169.08203,-9.918,622.03497,587.03497,442.07999,-211.92,963.97302,-215.02699,797.14001,762.14001,412.46799,-241.532,873.54303,-305.457,-0.02668,49500,-0.0615,114021,-0.03481,64521,-0.03486,64654,-0.00817,15154,-0.18209,337768,-0.15541,288268,-0.19842,368065,-0.17173,318565,-0.01631,30259,-0.03825,70900,-0.02194,40641,-0.02155,39968,-0.00524,9709,-0.11875,220251,-0.10244,189992,-0.1354,251132,-0.11908,220873,-7719,-17181,-9462,-10611,-2892,-51836,-44117,-91436,-83717,0.01935
"519","E02004297","County Durham 001",3687,14,10,298,18,21,2835,269,21,166,35,63.888,42.888,162.657,-3.343,2803.93091,-31.069,43.842,22.842,164.717,-1.283,2818.6731,-16.327,258.19299,237.19299,140.028,-25.972,2672.3811,-162.619,585.20398,564.20398,119.648,-46.352,2429.71094,-405.289,-0.02847,52813,-0.07615,141199,-0.04768,88386,-0.04676,86743,-0.01829,33930,-0.21465,398152,-0.18618,345339,-0.38446,713201,-0.35599,660388,-0.01626,30157,-0.04418,81885,-0.02793,51728,-0.02703,50136,-0.01077,19979,-0.13335,247342,-0.1171,217185,-0.24981,463391,-0.23355,433234,-9438,-25229,-15791,-18759,-9321,-73267,-63829,-205856,-196418,0.03021
"545","E02001718","Newcastle upon Tyne 011",2162,26,13,541,21,7,1122,197,30,195,10,101.104,71.104,187.729,-7.271,1087.74695,-34.253,59.661,29.661,193.215,-1.785,1109.09094,-12.909,451.39999,421.39999,144.40401,-50.596,924.96997,-197.03,668.21698,638.21698,124.527,-70.473,814.45801,-307.54199,-0.018,33397,-0.05906,109518,-0.04106,76121,-0.02668,49485,-0.00868,16088,-0.25346,470174,-0.23545,436777,-0.26254,487028,-0.24453,453631,-0.01183,21943,-0.03823,70852,-0.02639,48909,-0.01753,32501,-0.0057,10558,-0.16593,307787,-0.1541,285844,-0.17537,325295,-0.16354,303352,-4363,-14516,-10153,-7687,-3324,-57374,-53011,-97794,-93431,0.01935
"568","E02001822","Sunderland 032",3451,18,18,365,12,11,2562,232,35,169,29,113.116,78.116,163.729,-5.271,2505.75708,-56.243,74.831,39.831,165.911,-3.089,2534.01001,-27.99,470.39499,435.39499,132.36099,-36.639,2255.93408,-306.06601,801.91302,766.91302,115.614,-53.386,2009.97302,-552.02698,-0.02719,50434,-0.09738,180575,-0.07019,130141,-0.04623,85747,-0.01904,35313,-0.36802,682700,-0.34083,632266,-0.46977,871471,-0.44258,821037,-0.01763,32705,-0.0616,114202,-0.04397,81497,-0.03002,55671,-0.01238,22966,-0.23758,440695,-0.21995,407990,-0.31024,575499,-0.29261,542794,-8464,-29898,-21434,-16418,-7954,-112249,-103785,-225125,-216661,0.02135
"573","E02001783","South Tyneside 016",2400,171,33,412,16,19,1243,178,59,228,41,170.32401,111.324,213.245,-14.755,1187.41101,-55.589,99.859,40.859,222.957,-5.043,1223.02502,-19.975,637.49902,578.49902,145.66701,-82.333,958.30103,-284.69901,807.03003,748.03003,133.715,-94.284,863.46698,-379.53299,-0.05091,94447,-0.12428,230510,-0.07337,136063,-0.07129,132249,-0.02038,37802,-0.34498,639959,-0.29407,545512,-0.33495,621356,-0.28404,526909,-0.03199,59346,-0.0792,146871,-0.04721,87525,-0.04525,83940,-0.01326,24594,-0.22431,416086,-0.19232,356740,-0.22229,412330,-0.19029,352984,-11012,-25820,-14808,-16308,-5296,-79089,-68077,-119135,-108123,0.01215
"614","E02004330","County Durham 039",2270,1,9,146,25,12,1614,216,13,221,13,48.728,35.728,216.349,-4.651,1590.01599,-23.984,27.596,14.596,218.37601,-2.624,1605.30396,-8.696,223.188,210.188,185.33701,-35.663,1480.50195,-133.498,432.423,419.423,159.948,-61.052,1337.66199,-276.33801,-0.01287,23866,-0.04548,84322,-0.03261,60456,-0.01787,33151,-0.00501,9285,-0.15269,283243,-0.13983,259377,-0.21212,393496,-0.19925,369630,-0.00799,14812,-0.02751,50979,-0.01952,36167,-0.01131,20978,-0.00333,6166,-0.09824,182212,-0.09025,167400,-0.14404,267181,-0.13605,252369,-4243,-15090,-10847,-6900,-2657,-52553,-48310,-121626,-117383,0.02445
"619","E02001688","Gateshead 007",3525,115,26,749,12,19,1831,259,95,397,22,183.549,88.549,385.13901,-11.861,1787.55005,-43.45,143.924,48.924,389.43701,-7.563,1808.90198,-22.098,615.73798,520.73798,318.48999,-78.51,1586.26501,-244.735,992.54102,897.54102,271.54599,-125.454,1396.81104,-434.19,-0.04309,79932,-0.08651,160417,-0.04342,80485,-0.05365,99518,-0.01056,19586,-0.2951,547417,-0.25201,467485,-0.34043,631523,-0.29734,551591,-0.02661,49351,-0.05432,100679,-0.02771,51328,-0.03345,62042,-0.00684,12691,-0.19203,356187,-0.16542,306836,-0.22714,421339,-0.20054,371988,-13414,-26785,-13371,-18783,-5369,-76899,-63485,-139740,-126326,0.02181
"641","E02006841","Gateshead 027",3517,577,82,423,20,13,1534,158,68,627,15,144.47701,76.477,610.36902,-16.631,1504.24304,-29.757,105.369,37.369,618.664,-8.336,1521.427,-12.573,524.38202,456.38199,513.91602,-113.084,1367.10303,-166.897,907.505,839.505,433.09799,-193.90199,1217.55298,-316.44699,-0.02344,43482,-0.05965,110582,-0.03621,67100,-0.03143,58299,-0.00799,14817,-0.21972,407555,-0.19628,364073,-0.2563,475427,-0.23285,431945,-0.01591,29507,-0.03888,72037,-0.02297,42530,-0.02125,39408,-0.00534,9901,-0.1464,271526,-0.13049,242019,-0.17866,331384,-0.16275,301877,-6404,-16902,-10498,-9802,-3398,-54654,-48250,-112482,-106078,0.04228
