"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"132825",1,1,1,11.004,4542,482,170,0.01545,2051,147,29245,"E02002798 E02004090",482
"132826",1,1,1,22.198,9920,829,290,0.01306,4138,326,135247,"E02002798 E02004118",829
"132827",1,1,1,18.977,8732,780,275,0.01449,3538,287,128304,"E02002798 E02004119",780
"132828",1,1,1,11.537,4576,416,158,0.0137,2151,150,57266,"E02002798 E02004121",416
"132829",1,1,1,18.437,8230,842,268,0.01454,3437,275,48730,"E02002798 E02004122",842
"132830",1,1,1,17.119,7462,843,265,0.01548,3191,277,51773,"E02002798 E02004123",843
"132840",1,1,1,12.14,5740,330,235,0.01936,2263,227,47375,"E02002798 E02006827",330
"132841",1,1,1,11.983,5446,406,248,0.0207,2234,203,30212,"E02002798 E02006828",406
"132846",1,1,1,4.693,2104,241,102,0.02173,875,81,9202,"E02002799 E02002800",241
"132847",1,1,1,1.648,588,74,29,0.0176,307,17,1981,"E02002799 E02002801",74
"132848",1,1,1,1.194,366,59,30,0.02513,223,9,1286,"E02002799 E02002802",59
"132849",1,1,1,3.533,1470,210,69,0.01953,659,49,5545,"E02002799 E02002803",210
"132850",1,1,1,4.888,2296,284,94,0.01923,911,79,8176,"E02002799 E02002806",284
"132851",1,1,1,3.074,1180,142,58,0.01887,573,35,4891,"E02002799 E02002807",142
"132852",1,1,1,5.231,2266,312,74,0.01415,975,73,7533,"E02002799 E02002808",312
"132853",1,1,1,5.627,2524,262,121,0.0215,1049,89,10151,"E02002799 E02002809",262
"132854",1,1,1,5.19,2464,291,110,0.02119,967,83,20577,"E02002799 E02002811",291
"132855",1,1,1,6.553,3426,331,143,0.02182,1222,131,26822,"E02002799 E02002812",331
"132856",1,1,1,5.191,2498,306,96,0.01849,968,75,21230,"E02002799 E02002813",306
"132857",1,1,1,6.991,2686,334,96,0.01373,1303,81,15094,"E02002799 E02002819",334
"132858",1,1,1,6.701,2430,341,66,0.00985,1249,72,8414,"E02002799 E02002820",341
"132859",1,1,1,6.74,2614,435,67,0.00994,1256,76,11771,"E02002799 E02002821",435
"132860",1,1,1,8.973,4156,443,158,0.01761,1673,131,27590,"E02002799 E02002824",443
"132862",1,1,1,11.215,5606,498,280,0.02497,2091,222,33604,"E02002799 E02004038",498
"132863",1,1,1,12.403,5788,416,259,0.02088,2312,228,58552,"E02002799 E02004040",416
"132864",1,1,1,10.454,5352,375,274,0.02621,1949,222,39817,"E02002799 E02004043",375
"132865",1,1,1,8.02,3654,429,137,0.01708,1495,131,17936,"E02002799 E02004044",429
"132867",1,1,1,5.935,3126,187,163,0.02746,1106,140,20554,"E02002799 E02004081",187
"132868",1,1,1,20.072,8652,741,285,0.0142,3742,307,113545,"E02002799 E02004118",741
"132874",1,1,1,4.156,2218,218,72,0.01732,775,71,20742,"E02002800 E02002802",218
"132875",1,1,1,1.366,900,86,43,0.03148,255,22,4152,"E02002800 E02002803",86
"132876",1,1,1,3.313,1704,197,68,0.02053,618,66,18547,"E02002800 E02002804",197
"132877",1,1,1,1.915,1070,101,36,0.0188,357,33,3549,"E02002800 E02002806",101
"132878",1,1,1,5.273,2710,269,98,0.01859,983,90,23312,"E02002800 E02002807",269
"132879",1,1,1,3.074,1422,150,44,0.01431,573,44,4975,"E02002800 E02002808",150
"132880",1,1,1,7.661,3696,335,133,0.01736,1428,134,67454,"E02002800 E02002809",335
"132881",1,1,1,5.573,2850,316,105,0.01884,1039,122,26521,"E02002800 E02002810",316
"132882",1,1,1,4.043,2052,210,64,0.01583,754,64,9980,"E02002800 E02002811",210
"132883",1,1,1,4.338,2494,263,89,0.02052,809,98,17589,"E02002800 E02002812",263
"132884",1,1,1,4.515,2530,285,98,0.02171,842,80,24062,"E02002800 E02002813",285
"132885",1,1,1,6.254,3338,284,124,0.01983,1166,130,37237,"E02002800 E02002814",284
"132886",1,1,1,6.249,3348,376,146,0.02336,1165,127,18744,"E02002800 E02002816",376
"132887",1,1,1,7.935,3366,414,84,0.01059,1479,109,26088,"E02002800 E02002819",414
"132888",1,1,1,6.815,2972,328,80,0.01174,1270,96,26922,"E02002800 E02002820",328
"132889",1,1,1,6.436,2938,330,89,0.01383,1200,95,29232,"E02002800 E02002821",330
"132890",1,1,1,7.935,3870,359,124,0.01563,1479,116,16741,"E02002800 E02002824",359
"132893",1,1,1,19.469,9512,635,348,0.01787,3629,376,66521,"E02002800 E02004032",635
"132894",1,1,1,10.684,5430,536,250,0.0234,1992,217,61355,"E02002800 E02004038",536
"132895",1,1,1,6.375,3106,325,133,0.02086,1188,115,32915,"E02002800 E02004044",325
"132897",1,1,1,20.14,10240,482,451,0.02239,3754,439,134932,"E02002800 E02004076",482
"132898",1,1,1,6.503,3580,252,171,0.0263,1212,164,18707,"E02002800 E02004081",252
"132899",1,1,1,15.501,6906,467,249,0.01606,2890,246,151693,"E02002800 E02004085",467
"132900",1,1,1,17.638,7320,708,147,0.00833,3288,235,74251,"E02002800 E02004089",708
"132901",1,1,1,16.684,7178,507,225,0.01349,3110,254,125612,"E02002800 E02004118",507
"132902",1,1,1,22.594,10896,806,425,0.01881,4212,409,146447,"E02002800 E02004126",806
"132912",1,1,1,1.521,630,52,27,0.01775,284,21,2354,"E02002801 E02002802",52
"132913",1,1,1,4.187,1946,216,58,0.01385,781,62,22635,"E02002801 E02002803",216
"132914",1,1,1,4.312,2182,263,87,0.02018,804,91,9283,"E02002801 E02002805",263
"132915",1,1,1,5.524,2760,255,77,0.01394,1030,92,26591,"E02002801 E02002806",255
"132916",1,1,1,2.329,998,112,45,0.01932,434,36,4035,"E02002801 E02002807",112
"132917",1,1,1,5.45,2704,258,75,0.01376,1016,85,29001,"E02002801 E02002808",258
"132918",1,1,1,4.406,2164,220,104,0.0236,821,83,7917,"E02002801 E02002809",220
"132919",1,1,1,5.169,2598,268,103,0.01993,964,93,21726,"E02002801 E02002811",268
"132920",1,1,1,6.532,3560,308,136,0.02082,1218,140,27971,"E02002801 E02002812",308
"132921",1,1,1,5.17,2632,283,89,0.01721,964,84,22379,"E02002801 E02002813",283
"132922",1,1,1,6.246,2504,304,83,0.01329,1164,82,14238,"E02002801 E02002819",304
"132923",1,1,1,5.802,2370,304,49,0.00845,1082,70,7764,"E02002801 E02002820",304
"132924",1,1,1,5.841,2554,398,50,0.00856,1089,75,11121,"E02002801 E02002821",398
"132925",1,1,1,8.952,4290,420,151,0.01687,1669,140,28739,"E02002801 E02002824",420
"132926",1,1,1,17.811,8614,643,266,0.01493,3320,341,49511,"E02002801 E02004033",643
"132927",1,1,1,12.699,6154,516,275,0.02166,2367,245,39511,"E02002801 E02004038",516
"132928",1,1,1,13.33,6356,454,272,0.02041,2485,255,49831,"E02002801 E02004040",454
"132929",1,1,1,11.556,5736,500,197,0.01705,2154,225,34299,"E02002801 E02004043",500
"132930",1,1,1,7.197,3864,286,164,0.02279,1342,167,25879,"E02002801 E02004081",286
"132931",1,1,1,8.608,4152,389,204,0.0237,1605,173,21041,"E02002801 E02004082",389
"132932",1,1,1,12.642,5860,368,277,0.02191,2357,222,48847,"E02002801 E02004083",368
"132933",1,1,1,12.46,5478,417,220,0.01766,2323,197,80259,"E02002801 E02004085",417
"132934",1,1,1,7.298,3276,363,112,0.01535,1360,109,17586,"E02002801 E02004086",363
"132935",1,1,1,14.965,6092,641,132,0.00882,2790,195,29190,"E02002801 E02004089",641
"132936",1,1,1,20.084,9134,685,246,0.01225,3744,305,132373,"E02002801 E02004118",685
"132937",1,1,1,16.863,7946,636,231,0.0137,3143,265,125430,"E02002801 E02004119",636
"132945",1,1,1,3.014,1448,182,35,0.01161,562,43,20200,"E02002802 E02002803",182
"132946",1,1,1,4.351,2262,221,54,0.01241,811,74,24156,"E02002802 E02002806",221
"132947",1,1,1,2.016,884,94,34,0.01687,376,33,3646,"E02002802 E02002807",94
"132948",1,1,1,4.1,1948,278,46,0.01122,764,61,6038,"E02002802 E02002808",278
"132949",1,1,1,4.569,2228,214,97,0.02123,852,87,8906,"E02002802 E02002809",214
"132950",1,1,1,3.996,2100,234,80,0.02002,745,74,19291,"E02002802 E02002811",234
"132951",1,1,1,5.359,3062,274,113,0.02109,999,122,25536,"E02002802 E02002812",274
"132952",1,1,1,3.997,2134,249,66,0.01651,745,66,19944,"E02002802 E02002813",249
"132953",1,1,1,5.933,2390,286,72,0.01214,1106,79,13849,"E02002802 E02002819",286
"132954",1,1,1,5.643,2134,293,42,0.00744,1052,70,7169,"E02002802 E02002820",293
"132955",1,1,1,5.682,2318,387,43,0.00757,1059,74,10526,"E02002802 E02002821",387
"132956",1,1,1,7.779,3792,386,128,0.01645,1450,122,26304,"E02002802 E02002824",386
"132958",1,1,1,11.704,5822,500,272,0.02324,2182,237,37908,"E02002802 E02004038",500
"132959",1,1,1,10.561,5404,484,194,0.01837,1969,217,32696,"E02002802 E02004043",484
"132960",1,1,1,8.509,3870,431,129,0.01516,1586,146,22240,"E02002802 E02004044",431
"132963",1,1,1,13.615,6550,399,295,0.02167,2538,258,55202,"E02002802 E02004080",399
"132964",1,1,1,6.202,3532,270,161,0.02596,1156,159,24276,"E02002802 E02004081",270
"132965",1,1,1,12.33,5574,357,215,0.01744,2298,197,99498,"E02002802 E02004085",357
"132966",1,1,1,6.985,3162,345,101,0.01446,1302,106,17197,"E02002802 E02004086",345
"132967",1,1,1,18.911,8636,651,223,0.01179,3525,286,129938,"E02002802 E02004118",651
"132968",1,1,1,10.688,4324,385,95,0.00889,1992,140,55960,"E02002802 E02004121",385
"132976",1,1,1,1.465,906,97,29,0.0198,273,33,4148,"E02002803 E02002806",97
"132977",1,1,1,4.064,2004,219,57,0.01403,758,71,20078,"E02002803 E02002807",219
"132978",1,1,1,2.198,1108,108,29,0.01319,410,36,4528,"E02002803 E02002808",108
"132979",1,1,1,6.452,2990,285,92,0.01426,1203,114,64220,"E02002803 E02002809",285
"132980",1,1,1,2.876,1594,146,49,0.01704,536,55,10855,"E02002803 E02002811",146
"132981",1,1,1,3.462,2180,221,74,0.02137,645,91,17142,"E02002803 E02002812",221
"132982",1,1,1,3.306,1824,235,57,0.01724,616,61,20828,"E02002803 E02002813",235
"132983",1,1,1,5.373,3034,334,131,0.02438,1002,119,18297,"E02002803 E02002816",334
"132984",1,1,1,6.726,2660,364,43,0.00639,1254,89,22854,"E02002803 E02002819",364
"132985",1,1,1,5.606,2266,278,39,0.00696,1045,76,23688,"E02002803 E02002820",278
"132986",1,1,1,5.227,2232,280,48,0.00918,974,76,25998,"E02002803 E02002821",280
"132987",1,1,1,7.088,3482,372,119,0.01679,1321,117,27188,"E02002803 E02002824",372
"132989",1,1,1,20.433,9672,651,295,0.01444,3809,383,50291,"E02002803 E02004032",651
"132990",1,1,1,17.594,8512,595,236,0.01341,3280,338,42398,"E02002803 E02004033",595
"132991",1,1,1,14.5,8284,636,397,0.02738,2703,357,81496,"E02002803 E02004035",636
"132992",1,1,1,11.446,6070,574,271,0.02368,2134,241,69706,"E02002803 E02004038",574
"132993",1,1,1,7.137,3746,363,154,0.02158,1330,140,41266,"E02002803 E02004044",363
"132994",1,1,1,20.186,10366,487,440,0.0218,3763,444,129931,"E02002803 E02004076",487
"132995",1,1,1,6.989,3754,231,136,0.01946,1303,165,18213,"E02002803 E02004081",231
"132996",1,1,1,14.292,6200,417,208,0.01455,2664,227,148459,"E02002803 E02004085",417
"132997",1,1,1,16.649,7262,554,220,0.01321,3104,261,109517,"E02002803 E02004118",554
"132998",1,1,1,13.428,6074,505,205,0.01527,2503,221,102574,"E02002803 E02004119",505
