"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02002796 E02002797","E02002796","E02002797","Derby 001","Derby 002",169,8,44,106,4,1,0,6,0,0,0,4.73373,14.8,6.8,42.14,101.52,-4.48,16.96,8.96,41.28,100.22,-5.78,53.15,45.15,31.62,76.29,-29.71,69.13,61.13,27.26,65.77,-40.23,-0.00083,1543,-0.00038,698,-0.00078,1439,-0.00032,594,-0.00281,5211,-0.00235,4366,-0.00169,3135,-0.00123,2290,-718,-329,-814,-425,-2575,-2186,-3350,-2961,1.17054,1.446,1.427,1.23533,0.98686,2.42047,2.4527,482,530
"2","E02002796 E02002798","E02002796","E02002798","Derby 001","Derby 003",19,0,3,15,1,0,0,0,0,0,0,0,0.58,0.58,2.9,14.53,-0.47,0,0,3,15,0,3.71,3.71,2.38,12.04,-2.96,6.26,6.26,1.98,10.03,-4.97,-0.00021,390,-0.00021,390,0,0,0,0,-0.00126,2336,-0.00126,2336,-0.00109,2013,-0.00109,2013,-145,-145,0,0,-931,-931,-1564,-1564,3.99159,6.044,6.247,1.51418,1.03359,3.75579,3.63374,3742,4810
"3","E02002796 E02002799","E02002796","E02002799","Derby 001","Derby 004",102,6,1,86,4,0,0,5,0,0,0,5.88235,9.88,3.88,0.97,82.46,-3.54,10.56,4.56,1,81.7,-4.3,24.14,18.14,0.81,69.75,-16.25,37,31,0.67,58.28,-27.72,-0.0047,8721,-0.00183,3391,-0.00448,8309,-0.00161,2979,-0.01094,20296,-0.00807,14966,-0.01157,21463,-0.0087,16133,-2802,-1076,-3037,-1311,-6667,-4941,-10156,-8430,2.79311,5.993,6.734,2.14563,1.12364,3.22042,3.19275,3056,3550
"4","E02002796 E02002800","E02002796","E02002800","Derby 001","Derby 005",97,5,17,62,6,0,0,5,1,1,0,5.15464,8.15,3.15,16.42,59.88,-2.12,14.83,9.83,15.01,55.44,-6.56,24.45,19.45,13.48,48.86,-13.14,37.4,32.4,11.07,40.14,-21.86,-0.00105,1954,-0.00042,774,-0.00156,2889,-0.00092,1709,-0.00315,5836,-0.00251,4656,-0.00295,5464,-0.00231,4284,-717,-277,-1306,-866,-2160,-1720,-3304,-2864,2.01277,2.598,2.607,1.29076,1.00346,4.08006,4.29613,1428,2440
"5","E02002796 E02002801","E02002796","E02002801","Derby 001","Derby 006",12,0,0,11,1,0,0,0,0,0,0,0,0.3,0.3,0,10.72,-0.28,0,0,0,11,0,2.01,2.01,0,9.17,-1.83,3.71,3.71,0,7.61,-3.39,-0.00015,276,-0.00015,276,0,0,0,0,-0.00094,1746,-0.00094,1746,-0.00111,2057,-0.00111,2057,-85,-85,0,0,-571,-571,-1059,-1059,4.02094,6.753,7.502,1.67946,1.11091,2.96165,2.58598,3270,3748
"6","E02002796 E02002802","E02002796","E02002802","Derby 001","Derby 007",53,2,4,36,7,0,0,3,0,1,0,3.77358,4.13,2.13,3.84,34.49,-1.51,3.85,1.85,3.88,34.65,-1.35,13.26,11.26,3.1,28.08,-7.92,19.81,17.81,2.59,23.46,-12.54,-0.00167,3098,-0.00085,1573,-0.00138,2561,-0.00056,1036,-0.00503,9339,-0.00421,7814,-0.00468,8681,-0.00386,7156,-867,-440,-821,-394,-2741,-2314,-4092,-3665,3.38611,5.487,6.028,1.62044,1.0986,2.55149,2.68746,2610,3026
"7","E02002796 E02002803","E02002796","E02002803","Derby 001","Derby 008",110,7,3,82,8,0,0,9,0,1,0,6.36364,10.49,3.49,2.9,79.22,-2.78,11.33,4.33,2.86,78.4,-3.6,26.13,19.13,2.46,66.99,-15.01,41.45,34.45,2.01,54.74,-27.26,-0.00265,4914,-0.00088,1635,-0.00257,4773,-0.00081,1494,-0.00647,12005,-0.0047,8726,-0.00769,14264,-0.00592,10985,-1470,-474,-1612,-616,-3558,-2562,-5648,-4652,2.84507,3.545,4.662,1.24601,1.31509,3.80818,1.99485,1918,2290
"8","E02002796 E02002804","E02002796","E02002804","Derby 001","Derby 009",21,2,1,14,4,0,0,0,0,0,0,9.52381,2.79,0.79,0.96,13.4,-0.6,4.75,2.75,1,11.64,-2.36,5.1,3.1,0.96,11.44,-2.56,7.79,5.79,0.79,9.51,-4.49,-0.001,1853,-0.00031,571,-0.00155,2879,-0.00086,1597,-0.00192,3552,-0.00122,2270,-0.00202,3756,-0.00133,2474,-499,-160,-977,-638,-1032,-693,-1552,-1213,3.85606,5.319,5.538,1.37939,1.04117,2.95168,2.22102,2522,2792
"9","E02002796 E02002806","E02002796","E02002806","Derby 001","Derby 011",37,2,1,26,2,0,0,6,0,0,0,5.40541,3.15,1.15,0.97,25.15,-0.85,3,1,1,25.14,-0.86,8.07,6.07,0.76,21.75,-4.25,13.27,11.27,0.63,17.83,-8.17,-0.00112,2086,-4e-04,735,-0.001,1848,-0.00027,497,-0.00272,5055,-0.002,3704,-0.00334,6200,-0.00261,4849,-593,-196,-595,-198,-1383,-986,-2295,-1898,3.42047,4.605,4.579,1.34631,0.99435,2.69273,2.44595,2170,2356
"10","E02002796 E02002807","E02002796","E02002807","Derby 001","Derby 012",43,3,4,31,3,0,0,1,1,0,0,6.97674,4.52,1.52,3.84,29.83,-1.17,9.5,6.5,3.26,26.17,-4.83,8.88,5.88,3.42,26.41,-4.59,14.2,11.2,2.89,22.29,-8.71,-0.00225,4168,-0.00076,1417,-0.00385,7139,-0.00237,4388,-0.0043,7982,-0.00282,5231,-0.00459,8514,-0.00311,5763,-1260,-432,-2622,-1794,-2530,-1702,-4057,-3229,5.17708,7.307,8.412,1.41141,1.15122,2.7371,2.47266,3510,4216
