"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",6,15.71,13.19,43.33,98.59,NA,NA,NA,NA,NA,0
"2",1,2.77,2.55,10.48,28.98,NA,NA,NA,NA,NA,0
"3",7,18.48,15.74,53.81,127.57,26,62.04,44.09,257.48001,350.51999,1
"4",7,19.27,15.74,55.87,136.67,26,62.04,44.09,257.48001,350.51999,1
"5",0,0.79,0,2.06,9.1,NA,NA,NA,NA,NA,0
"6",4,6.62,6.23,14.24,40.47,6,20.2,10.2,110.28,160.38001,1
"7",3,3.85,3.68,3.76,11.49,NA,NA,NA,NA,NA,0
"8",0,0,0,0,0,6,20.2,10.2,110.28,160.38001,1
"9",3,5.1,5.14,9.18,27.09,8,18.99,15.87,75.51,103.75,1
"10",3,10.61,8.05,34.15,71.5,8,18.99,15.87,75.51,103.75,1
"11",3,5.1,5.14,9.18,27.09,8,18.99,15.87,75.51,103.75,1
"12",3,3.85,3.68,3.76,11.49,8,18.99,15.87,75.51,103.75,1
"13",1,2.64,1,6.36,21.29,NA,NA,NA,NA,NA,0
"14",2,2.46,4.14,2.82,5.8,NA,NA,NA,NA,NA,0
"15",6,14.46,11.73,37.91,82.99,8,18.99,15.87,75.51,103.75,1
"16",0,0,0,0,0,6,20.2,10.2,110.28,160.38001,1
"17",8,16.5,17.72,44.64,78.76,6,20.2,10.2,110.28,160.38001,1
"18",8,16.5,17.72,44.64,78.76,6,20.2,10.2,110.28,160.38001,1
"19",13,28.23,29.91,80.27,149.28,6,20.2,10.2,110.28,160.38001,1
"20",11,25.77,25.77,77.45,143.48,6,20.2,10.2,110.28,160.38001,1
"21",0,0,0,0,0,6,20.2,10.2,110.28,160.38001,1
"22",8,16.5,17.72,44.64,78.76,6,20.2,10.2,110.28,160.38001,1
"23",8,16.5,17.72,44.64,78.76,NA,NA,NA,NA,NA,0
"24",0,2.69,0,8.02,24.85,8,18.99,15.87,75.51,103.75,1
"25",6,11.77,11.73,29.89,58.14,8,18.99,15.87,75.51,103.75,1
"26",0,0.74,0,3.04,10.11,6,20.2,10.2,110.28,160.38001,1
"27",1,1.9,1,3.32,11.18,6,20.2,10.2,110.28,160.38001,1
"28",0,0,0,0,0,NA,NA,NA,NA,NA,0
"29",0,1.04,0,3.42,13.18,3,8.74,5.72,49.13,68.78,1
"30",10,23.35,23.82,73.42,127.96,NA,NA,NA,NA,NA,0
"31",1,2.42,1.95,4.03,15.52,NA,NA,NA,NA,NA,0
"32",0,0.74,0,3.04,10.11,NA,NA,NA,NA,NA,0
