"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"295","E02005020","Canterbury 011",2935,78,297,1945,198,100,6,267,3,28,13,168.591,90.591,283.724,1887.353,-57.647,133.00101,55.001,290.078,1908.764,-36.236,553.16101,475.16101,219.951,1649.9561,-295.04401,794.203,716.203,193.028,1488.488,-456.51199,-0.05651,104805,-0.0311,57673,-0.03977,73778,-0.01436,26646,-0.15609,289556,-0.13068,242424,-0.16615,308222,-0.14074,261090,-32289,-17913,-24533,-10157,-95577,-81201,-159873,-145497,1.6124
"343","E02005050","Dover 010",3991,69,227,3179,242,90,5,124,10,24,21,143.981,74.981,220.726,3120.2161,-58.784,132.65401,63.654,222.819,3127.9651,-51.035,514.05902,445.05899,181.522,2838.762,-340.23801,857.71899,788.71899,157.00999,2564.0359,-614.96399,-0.05731,106308,-0.02961,54919,-0.05199,96437,-0.02428,45048,-0.14152,262543,-0.11382,211154,-0.20591,382003,-0.17821,330614,-33242,-17162,-29070,-12990,-90806,-74726,-191378,-175298,2.76779
"359","E02005066","Gravesham 012",3280,15,118,2354,138,447,11,135,16,38,8,62.994,47.994,114.265,2315.491,-38.509,27.564,12.564,117.286,2343.8789,-10.121,283.979,268.979,90.282,2144.832,-209.168,505.36099,490.36099,78.63,1961.401,-392.599,-0.03682,68214,-0.02766,51223,-0.01271,23572,-0.00355,6581,-0.11162,206990,-0.10245,189999,-0.16133,299216,-0.15216,282225,-21194,-16307,-8699,-3812,-78113,-73226,-172382,-167495,2.62431
"371","E02005134","Thanet 003",2602,70,562,1348,191,89,3,278,24,23,14,144.14101,74.141,545.99402,1309.109,-38.891,123.984,53.984,545.79303,1322.697,-25.303,508.06601,438.06601,447.23801,1130.688,-217.312,741.87701,671.87701,384.44101,1012.917,-335.08301,-0.04884,90594,-0.02513,46594,-0.03712,68856,-0.0134,24856,-0.12069,223890,-0.09697,179890,-0.12096,224381,-0.09724,180381,-20528,-10406,-16046,-5924,-56876,-46754,-90748,-80626,1.651
"409","E02005137","Thanet 006",2614,96,245,1620,230,66,3,264,20,50,20,192.304,96.304,233.355,1561.207,-58.793,169.369,73.369,236.099,1576.726,-43.274,622.16998,526.16998,176.869,1302.207,-317.793,831.84399,735.84399,155.92799,1169.542,-450.457,-0.06446,119568,-0.03096,57423,-0.05651,104838,-0.02301,42693,-0.15821,293493,-0.12471,231348,-0.16436,304919,-0.13086,242774,-26270,-12988,-21885,-8603,-73109,-59827,-111696,-98414,1.53701
"476","E02005099","Sevenoaks 013",3296,29,253,2126,135,614,21,67,6,31,14,68.62,39.62,245.44099,2099.0759,-26.924,57.821,28.821,250.401,2102.252,-23.748,242.40601,213.40601,199.537,1991.694,-134.306,448.76999,419.76999,171.323,1840.856,-285.14401,-0.02637,48809,-0.01402,25907,-0.02832,52525,-0.01597,29623,-0.05677,105224,-0.04442,82322,-0.09032,167463,-0.07797,144561,-24360,-12561,-33401,-21602,-61117,-49318,-145167,-133368,3.00941
"487","E02003318","Medway 005",2736,21,179,1995,172,178,2,138,10,31,10,58.729,37.729,175.14301,1966.4611,-28.539,44.767,23.767,176.37,1977.651,-17.349,257.23801,236.23801,148.399,1822.172,-172.828,488.772,467.772,124.106,1648.342,-346.65799,-0.02664,49359,-0.01602,29665,-0.01831,33950,-0.00769,14256,-0.08946,165913,-0.07884,146219,-0.13686,253850,-0.12624,234156,-15772,-9832,-10844,-4904,-52699,-46759,-121536,-115596,3.02481
"525","E02005049","Dover 009",2523,40,146,1993,126,103,9,55,8,24,19,83.286,43.286,141.077,1959.995,-33.005,71.856,31.856,144.53101,1967.547,-25.454,252.66701,212.66701,115.65,1836.505,-156.495,436.30099,396.30099,102.576,1688.188,-304.81201,-0.04242,78668,-0.02325,43121,-0.03975,73736,-0.02059,38189,-0.0961,178276,-0.07694,142729,-0.14453,268118,-0.12537,232571,-24698,-14332,-20351,-9985,-64623,-54257,-147026,-136660,2.6007
"589","E02005018","Canterbury 009",3088,61,166,2360,161,168,9,107,10,36,10,119.965,58.965,159.34599,2315.8069,-44.193,112.146,51.146,158.41701,2323.2791,-36.721,371.797,310.797,125.26,2132.741,-227.259,588.01898,527.01898,110.209,1963.205,-396.79501,-0.0458,84939,-0.02314,42916,-0.03571,66237,-0.01306,24214,-0.11281,209273,-0.09016,167250,-0.15243,282780,-0.12978,240757,-28377,-14548,-23942,-10113,-75119,-61290,-148550,-134721,2.20086
"600","E02005084","Maidstone 017",2513,24,217,1726,99,364,12,42,4,12,13,70.513,46.513,205.55499,1695.057,-30.943,38.015,14.015,215.121,1715.62,-10.38,246.08501,222.08501,154.073,1585.316,-140.68401,377.22299,353.22299,140.565,1482.0179,-243.98199,-0.01912,35441,-0.01265,23433,-0.01312,24331,-0.00664,12323,-0.05385,99862,-0.04737,87854,-0.08163,151414,-0.07516,139406,-19932,-13195,-12807,-6070,-54632,-47895,-119795,-113058,0.54435
"612","E02005167","Tunbridge Wells 006",2948,29,172,1895,139,562,12,91,7,18,23,71.687,42.687,167.187,1864.111,-30.889,67.335,38.335,167.897,1867.939,-27.061,302.63199,273.63199,137.42799,1700.8879,-194.112,519.45898,490.45901,119.423,1536.333,-358.66699,-0.01275,23619,-0.00766,14178,-0.01114,20660,-0.00605,11219,-0.05096,94511,-0.04587,85070,-0.07148,132582,-0.06639,123141,-13215,-8086,-10388,-5259,-48344,-43215,-102086,-96957,2.66626
"649","E02003337","Medway 024",2846,39,279,1914,176,237,6,125,9,45,16,80.383,41.383,271.64801,1886.541,-27.459,77.324,38.324,272.07401,1888.161,-25.839,292.983,253.983,225.138,1753.3,-160.7,541.43201,502.43201,191.313,1579.88,-334.11899,-0.02902,53784,-0.01438,26636,-0.02444,45330,-0.0098,18182,-0.08459,156886,-0.06996,129738,-0.12677,235138,-0.11213,207990,-16706,-8770,-14808,-6872,-49617,-41681,-114409,-106473,3.15978
"650","E02005022","Canterbury 013",2863,147,960,1216,130,156,18,197,12,17,10,245.825,98.825,911.42798,1180.62,-35.38,209.30701,62.307,929.52899,1193.89,-22.11,662.80402,515.80402,693.78802,1040.519,-175.481,868.91901,721.91901,610.19897,951.19501,-264.80499,-0.02001,37076,-0.00715,13239,-0.01634,30305,-0.00349,6468,-0.02945,54594,-0.0166,30757,-0.02079,38544,-0.00794,14707,-19154,-8094,-15199,-4139,-42774,-31714,-76720,-65660,1.64908
"780","E02005172","Tunbridge Wells 011",3203,22,168,2212,151,551,5,37,7,31,19,53.69,31.69,164.06599,2187.895,-24.105,38.976,16.976,166.936,2198.4121,-13.588,178.96899,156.96899,142.282,2098.6589,-113.341,366.95099,344.95099,125.364,1949.733,-262.267,-0.02029,37608,-0.01106,20482,-0.01935,35896,-0.01012,18770,-0.05239,97168,-0.04316,80042,-0.09507,176351,-0.08584,159225,-21505,-12539,-18163,-9197,-54341,-45375,-144678,-135712,2.82658
"826","E02005083","Maidstone 016",2980,23,144,2341,135,161,3,137,2,28,6,73.946,50.946,140.254,2301.061,-39.939,43.015,20.015,143.332,2326.05,-14.95,314.341,291.341,115.675,2119.542,-221.45799,570.72101,547.72101,99.895,1914.348,-426.65201,-0.02631,48755,-0.01801,33370,-0.01528,28335,-0.00698,12950,-0.09978,185059,-0.09148,169674,-0.13508,250568,-0.12679,235183,-22177,-15718,-11664,-5205,-81585,-75126,-171830,-165371,2.35363
"882","E02005164","Tunbridge Wells 003",3498,54,523,2007,191,501,5,162,16,32,7,117.594,63.594,507.35001,1971.015,-35.985,101.906,47.906,512.45898,1980.4189,-26.581,468.77499,414.77499,410.92001,1781.694,-225.306,763.46899,709.46899,355.51099,1602.374,-404.62601,-0.01519,28150,-0.00779,14429,-0.01362,25249,-0.00622,11528,-0.04824,89470,-0.04084,75749,-0.06588,122187,-0.05848,108466,-15227,-8539,-12115,-5427,-47052,-40364,-102179,-95491,3.31323
"901","E02005119","Swale 005",2240,79,195,1566,184,123,4,43,6,31,9,177.112,98.112,182.20799,1497.7469,-68.253,138.91901,59.919,185.966,1524.875,-41.125,547.51501,468.51501,125.309,1246.678,-319.32199,665.86102,586.86102,119.191,1156.649,-409.35101,-0.06313,117103,-0.03594,66649,-0.04631,85903,-0.01911,35449,-0.14846,275415,-0.12127,224961,-0.14887,276170,-0.12167,225716,-32924,-18206,-26472,-11754,-91977,-77259,-133752,-119034,0.74976
"935","E02006880","Shepway 015",2883,53,735,1447,147,262,13,181,16,8,21,133.02499,80.025,703.10101,1412.207,-34.793,86.358,33.358,723.34302,1431.0291,-15.971,550.63599,497.63599,513.48199,1246.479,-200.522,732.76398,679.76398,460.18201,1153.062,-293.93799,-0.02549,47264,-0.01363,25266,-0.01877,34814,-0.00691,12816,-0.05442,100943,-0.04256,78945,-0.0726,134669,-0.06074,112671,-16807,-8432,-14210,-5835,-41307,-32932,-81379,-73004,NA
"945","E02005124","Swale 010",3224,81,786,1705,237,259,2,74,25,35,20,174.81799,93.818,751.19598,1660.986,-44.014,139.095,58.095,762.81702,1678.887,-26.113,637.64801,556.64801,556.62701,1460.9399,-244.06,820.22101,739.22101,509.08899,1359.196,-345.80399,-0.03383,62722,-0.01768,32751,-0.02564,47550,-0.00948,17579,-0.0668,123882,-0.05064,93911,-0.08359,155045,-0.06743,125074,-19633,-10262,-16546,-7175,-50008,-40637,-94627,-85256,1.53881
"962","E02005098","Sevenoaks 012",3595,29,444,1490,87,1444,24,16,7,27,27,63.408,34.408,433.21799,1470.625,-19.375,53.744,24.744,437.79901,1474.2791,-15.721,264.048,235.048,357.048,1369.3311,-120.669,448.46201,419.46201,307.582,1259.1,-230.89999,-0.01503,27816,-0.00623,11502,-0.0154,28563,-0.0066,12249,-0.02781,51524,-0.01901,35210,-0.04386,81309,-0.03507,64995,-12426,-5989,-12109,-5672,-30092,-23655,-73418,-66981,2.84029
"991","E02006832","Sevenoaks 016",3039,11,220,2090,166,340,9,131,14,45,13,52.967,41.967,211.591,2061.553,-28.446,23.896,12.896,214.01401,2083.9661,-6.034,247.21001,236.21001,161.55099,1939.728,-150.272,444.92001,433.92001,141.073,1788.553,-301.44699,-0.01807,33434,-0.01454,26885,-0.00519,9621,-0.00166,3072,-0.05299,98221,-0.04946,91672,-0.08794,163070,-0.08441,156521,-16356,-12835,-5972,-2451,-58426,-54905,-144668,-141147,NA
"1011","E02005051","Dover 011",5467,85,1042,3134,469,164,3,407,53,59,51,240.11099,155.11099,996.65601,3057.2949,-76.705,164.558,79.558,1017.546,3095.2991,-38.701,1071.7581,986.758,739.91498,2657.6709,-476.32901,1458.926,1373.926,661.54999,2438.6489,-695.35101,-0.04386,81343,-0.02525,46834,-0.03461,64202,-0.01601,29693,-0.11274,209137,-0.09413,174628,-0.1469,272518,-0.12829,238009,-24935,-14583,-18658,-8306,-76546,-66194,-155639,-145287,2.10479
"1036","E02005159","Tonbridge and Malling 011",2995,72,223,1988,167,407,7,91,10,19,11,167.929,95.929,209.53,1921.996,-66.004,142.979,70.979,207.97301,1942.924,-45.076,565.66998,493.67001,148.168,1652.739,-335.26099,732.349,660.349,137.707,1522.975,-465.02499,-0.02872,53242,-0.01691,31330,-0.02189,40590,-0.01007,18678,-0.07872,146005,-0.06691,124093,-0.09236,171302,-0.08054,149390,-25991,-15269,-20269,-9547,-79940,-69218,-138847,-128125,2.12617
"1071","E02003322","Medway 009",2700,48,475,1344,204,405,11,166,14,24,9,100.838,52.838,458.08899,1320.197,-23.803,85.671,37.671,462.74899,1326.827,-17.173,356.233,308.233,362.772,1214.147,-129.853,568.01801,520.01801,316.31699,1104.551,-239.44901,-0.02706,50155,-0.01375,25474,-0.01865,34587,-0.00534,9906,-0.07395,137151,-0.06064,112470,-0.09655,179082,-0.08324,154401,-14711,-7528,-10917,-3734,-41134,-33951,-84597,-77414,2.49509
"1077","E02005071","Maidstone 004",5124,118,1461,2485,332,392,6,234,23,33,40,208.683,90.683,1425.161,2446.0161,-38.984,164.925,46.925,1438.491,2467.2849,-17.715,681.76703,563.76703,1199.184,2273.7439,-211.256,1111.049,993.04901,1039.819,2078.3621,-406.638,-0.03432,63618,-0.01536,28443,-0.0244,45258,-0.00544,10083,-0.08357,154987,-0.0646,119812,-0.10911,202377,-0.09015,167202,-29387,-13105,-21244,-4962,-71324,-55042,-147456,-131174,2.22108
"1088","E02005073","Maidstone 006",5572,74,1145,3222,315,439,13,286,12,44,22,180.96899,106.969,1110.1479,3167.8159,-54.184,145.485,71.485,1120.26,3186.4741,-35.526,757.98401,683.98401,886.026,2906.3091,-315.69101,1221.186,1147.186,754.83502,2652.3911,-569.60901,-0.03564,66066,-0.01882,34870,-0.02883,53467,-0.01201,22271,-0.098,181762,-0.08119,150566,-0.12717,235867,-0.11035,204671,-31679,-17354,-25222,-10897,-90808,-76483,-190660,-176335,2.48207
"1094","E02005088","Sevenoaks 002",3769,42,378,2241,188,598,21,208,33,45,15,116.792,74.792,365.957,2196.071,-44.929,75.995,33.995,370.996,2221.2451,-19.755,462.49301,420.49301,290.642,1995.1121,-245.888,772.91998,730.91998,255.502,1802.886,-438.11401,-0.03803,70395,-0.02471,45694,-0.02292,42511,-0.0096,17810,-0.0963,178504,-0.08298,153803,-0.14219,263664,-0.12887,238963,-26241,-16480,-16528,-6767,-83069,-73308,-170429,-160668,2.70231
"1098","E02005043","Dover 003",3007,115,413,2025,188,133,5,41,34,34,19,206.15401,91.154,386.578,1972.817,-52.183,153.306,38.306,400.60101,2003.85,-21.15,546.25897,431.259,271.88599,1791.196,-233.804,704.13501,589.13501,260.84698,1670.749,-354.25101,-0.05956,110467,-0.028,51931,-0.0441,81797,-0.01254,23261,-0.11033,204659,-0.07877,146123,-0.15376,285235,-0.1222,226699,-36082,-16971,-27329,-8218,-74492,-55381,-148475,-129364,1.18714
"1135","E02005045","Dover 005",3344,108,363,2375,237,101,2,97,15,29,17,204.004,96.004,341.98999,2314.8511,-60.149,147.397,39.397,353.19501,2352.168,-22.832,582.95001,474.95001,244.354,2091.7261,-283.27399,792.36798,684.36798,225.771,1933.34,-441.66,-0.06555,121574,-0.03232,59930,-0.04483,83160,-0.0116,21516,-0.13525,250894,-0.10202,189250,-0.18055,334931,-0.14731,273287,-38306,-19310,-25656,-6660,-89611,-70615,-175722,-156726,1.83677
"1137","E02005103","Shepway 002",4205,32,211,3302,244,121,3,223,7,39,23,82.675,50.675,207.369,3262.668,-39.332,58.165,26.165,206.27901,3284.3601,-17.64,325.492,293.492,185.82401,3080.95,-221.05,718.84302,686.84302,159.03101,2775.665,-526.33502,-0.04391,81438,-0.0292,54150,-0.02395,44423,-0.00924,17135,-0.1313,243567,-0.11658,216279,-0.2249,417224,-0.21019,389936,-25658,-17432,-14225,-5999,-83961,-75735,-215790,-207564,3.78829
"1160","E02005087","Sevenoaks 001",3152,16,195,2066,139,543,19,85,16,58,15,79.156,63.156,187.34801,2022.764,-43.236,32.396,16.396,193.16,2053.0149,-12.985,363.242,347.242,141.815,1826.4659,-239.534,601.82599,585.82599,126.766,1658.076,-407.92401,-0.03063,56693,-0.02323,42968,-0.01371,25415,-0.0063,11690,-0.08756,162319,-0.08016,148594,-0.12898,239162,-0.12158,225437,-22445,-16464,-11121,-5140,-82968,-76987,-167415,-161434,2.23782
"1215","E02005154","Tonbridge and Malling 006",4304,29,268,2863,158,834,22,53,17,34,26,73.094,44.094,261.09698,2831.175,-31.825,57.856,28.856,265.66299,2839.249,-23.751,259.681,230.681,221.21001,2707.533,-155.467,527.17999,498.17999,190.495,2503.4551,-359.54501,-0.02601,48175,-0.01571,29067,-0.02337,43353,-0.01307,24245,-0.06355,117817,-0.05324,98709,-0.11145,206702,-0.10115,187594,-25214,-15832,-21929,-12547,-71008,-61626,-187637,-178255,2.52328
"1320","E02005163","Tunbridge Wells 002",3643,66,532,2130,212,490,9,147,16,25,16,158.78999,92.79,508.29001,2076.8091,-53.191,125.401,59.401,518.15503,2094.5239,-35.476,635.09198,569.09198,378.83801,1810.608,-319.392,896.62701,830.62701,334.85599,1638.671,-491.32901,-0.01701,31523,-0.0098,18161,-0.01439,26682,-0.00718,13320,-0.06225,115449,-0.05504,102087,-0.07292,135261,-0.06572,121899,-18278,-11254,-14070,-7046,-64776,-57752,-121266,-114242,2.4981
"1333","E02005063","Gravesham 009",2945,31,221,1990,206,227,7,188,22,40,13,100.958,69.958,211.061,1943.327,-46.673,59.305,28.305,215.914,1972.392,-17.608,447.237,416.237,153.57201,1721.155,-268.845,651.32001,620.32001,136.924,1570.558,-419.44199,-0.02837,52540,-0.02217,41040,-0.00889,16494,-0.00269,4994,-0.09389,174108,-0.08769,162608,-0.1245,230900,-0.1183,219400,-15739,-12493,-5848,-2602,-62458,-59212,-127619,-124373,2.19592
"1364","E02003314","Medway 001",2612,25,159,2008,172,84,3,94,9,47,11,62.807,37.807,153.075,1981.3149,-26.685,39.428,14.428,156.76199,1997.626,-10.374,209.782,184.782,125.496,1882.5861,-125.414,356.06601,331.06601,110.509,1771.026,-236.974,-0.02866,53128,-0.01699,31486,-0.01814,33639,-0.00647,11997,-0.07751,143777,-0.06585,122135,-0.12121,224845,-0.10954,203203,-19694,-11651,-13479,-5436,-50737,-42694,-115814,-107771,1.73932
"1420","E02003327","Medway 014",3256,59,416,1751,176,663,10,117,10,35,19,101.294,42.294,406.02802,1725.968,-25.032,100.87,41.87,406.30899,1725.7111,-25.289,303.67099,244.67101,345.315,1616.012,-134.98801,543.62903,484.629,294.229,1470.205,-280.79501,-0.03564,66057,-0.01344,24884,-0.03465,64258,-0.01245,23085,-0.07813,144886,-0.05593,103713,-0.114,211435,-0.0918,170262,-21007,-8234,-21908,-9135,-46846,-34073,-101581,-88808,3.31023
"1445","E02005150","Tonbridge and Malling 002",4970,63,461,3675,299,298,10,84,12,47,21,179.731,116.731,438.81,3597.1299,-77.87,117.375,54.375,449.18799,3639.9399,-35.06,692.06403,629.06403,318.51199,3275.5081,-399.492,1031.2159,968.216,287.58099,3016.9509,-658.04797,-0.04862,90128,-0.03038,56311,-0.0314,58245,-0.01317,24428,-0.13225,245299,-0.11402,211482,-0.17178,318638,-0.15355,284821,-48150,-28671,-32501,-13022,-142208,-122729,-278026,-258547,1.33705
"1469","E02005037","Dartford 010",2973,24,89,1986,106,578,30,86,27,34,13,89.733,65.733,85.708,1935.951,-50.049,51.198,27.198,86.289,1968.954,-17.046,363.78699,339.78699,66.042,1715.1,-270.89999,592.65198,568.65198,59.155,1548.099,-437.901,-0.04262,78941,-0.02954,54684,-0.02464,45699,-0.01156,21442,-0.14603,270797,-0.13295,246540,-0.20315,376752,-0.19007,352495,-24488,-17904,-11797,-5213,-92896,-86312,-169699,-163115,1.8425
"1526","E02005053","Dover 013",3760,75,808,1960,334,187,8,303,14,45,26,158.131,83.131,780.31,1922.504,-37.496,122.984,47.984,791.34497,1938.3879,-21.612,618.45697,543.45697,611.21301,1725.512,-234.48801,898.11102,823.11102,544.87701,1582.944,-377.056,-0.03615,67038,-0.01624,30113,-0.0308,57128,-0.01089,20203,-0.0797,147843,-0.05979,110918,-0.11084,205631,-0.09094,168706,-18988,-8255,-16567,-5834,-47914,-37181,-98103,-87370,2.86431
"1533","E02003335","Medway 022",2771,44,425,1513,259,281,16,157,10,44,22,79.745,35.745,417.569,1492.578,-20.422,78.701,34.701,415.87399,1495.858,-17.142,267.54901,223.549,367.84698,1393.6429,-119.357,525.18903,481.189,310.34799,1250.136,-262.86401,-0.02667,49419,-0.01142,21139,-0.02314,42918,-0.00789,14638,-0.06861,127234,-0.05336,98954,-0.10074,186853,-0.08549,158573,-13637,-6384,-11956,-4703,-36850,-29597,-84600,-77347,3.17379
"1587","E02003348","Medway 035",3623,26,173,2738,173,291,2,168,13,27,12,76.316,50.316,168.81,2696.782,-41.217,47.497,21.497,171.80299,2719.5049,-18.495,349.922,323.922,137.93201,2480.7981,-257.202,656.284,630.284,117.949,2226.178,-511.82199,-0.03487,64632,-0.0211,39097,-0.02455,45542,-0.01079,20007,-0.12509,232029,-0.11133,206494,-0.18738,347591,-0.17361,322056,-22051,-13151,-17494,-8594,-75471,-66571,-167492,-158592,2.96127
"1590","E02005044","Dover 004",2828,84,478,1717,196,219,9,52,20,23,30,155.274,71.274,453.98199,1679.671,-37.329,119.327,35.327,471.23901,1694.368,-22.632,439.367,355.367,327.52499,1555.382,-161.618,583.01398,499.01401,314.45599,1453.73,-263.26999,-0.05541,102781,-0.02406,44621,-0.04869,90333,-0.01734,32173,-0.09073,168302,-0.05938,110142,-0.13839,256725,-0.10704,198565,-29221,-13974,-23053,-7806,-57009,-41762,-123978,-108731,1.41706
"1597","E02005013","Canterbury 004",3009,88,192,2158,213,126,6,178,12,25,11,186.269,98.269,180.474,2089.103,-68.897,171.82001,83.82,182.87,2098.8799,-59.12,574.14001,486.14001,129.677,1820.8199,-337.17999,768.58197,680.58197,120.115,1672.62,-485.38,-0.0609,112954,-0.03235,59989,-0.04986,92485,-0.02131,39520,-0.15581,289035,-0.12725,236070,-0.17914,332326,-0.15059,279361,-36061,-18996,-32814,-15749,-98184,-81119,-163301,-146236,1.53388
