"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02003314 E02003315","E02003314","E02003315","Medway 001","Medway 002",86,0,1,78,6,1,0,0,0,0,0,0,1.76,1.76,0.98,76.4,-1.6,0,0,1,78,0,7.46,7.46,0.91,71.23,-6.77,15.76,15.76,0.82,63.71,-14.29,-0.00184,3409,-0.00184,3409,0,0,0,0,-0.00764,14176,-0.00764,14176,-0.01053,19539,-0.01053,19539,-1084,-1084,0,0,-4594,-4594,-9706,-9706,9.73028,13.498,12.4,1.38722,0.91865,1.85213,1.87097,6016,7522
"2","E02003314 E02003316","E02003314","E02003316","Medway 001","Medway 003",446,12,43,334,38,2,0,11,1,5,0,2.69058,28.01,16.01,41.42,321.67001,-12.33,12.87,0.87,42.94,333.29999,-0.7,88.3,76.3,35.27,275.54001,-58.46,140.91,128.91,30.08,235.02,-98.98,-0.01621,30065,-0.00917,17014,-0.00748,13875,-0.00044,824,-0.05068,94032,-0.04365,80981,-0.05035,93416,-0.04332,80365,-9163,-5163,-4294,-294,-28475,-24475,-45440,-41440,6.54455,8.241,8.806,1.25922,1.06856,1.85657,1.96457,3956,4276
"3","E02003314 E02003317","E02003314","E02003317","Medway 001","Medway 004",187,0,4,163,12,2,0,6,0,0,0,0,3.3,3.3,3.93,160.12,-2.88,0,0,4,163,0,15.37,15.37,3.67,149.61,-13.39,34.75,34.75,3.26,132.71001,-30.29,-0.00309,5740,-0.00309,5740,0,0,0,0,-0.01413,26209,-0.01413,26209,-0.02074,38475,-0.02074,38475,-1770,-1770,0,0,-8243,-8243,-18641,-18641,10.53332,12.11,12.766,1.14968,1.05417,2.32865,2.36566,5858,6218
"4","E02003314 E02003318","E02003314","E02003318","Medway 001","Medway 005",56,1,0,51,2,1,0,0,0,1,0,1.78571,1.73,0.73,0,50.32,-0.68,1.08,0.08,0,50.92,-0.08,3.04,2.04,0,49.11,-1.89,8.07,7.07,0,44.45,-6.55,-0.00191,3538,-0.00081,1494,-0.00118,2187,-8e-05,143,-0.00331,6137,-0.00221,4093,-0.00612,11348,-0.00502,9304,-1137,-481,-709,-53,-2001,-1345,-5315,-4659,12.35268,14.029,14.549,1.13571,1.03707,2.43068,2.48127,7112,7458
"5","E02003314 E02003319","E02003314","E02003319","Medway 001","Medway 006",89,1,2,69,8,1,0,6,2,0,0,1.1236,2.22,1.22,1.97,68.05,-0.95,1.52,0.52,1.98,68.59,-0.41,5.27,4.27,1.91,65.65,-3.35,13.63,12.63,1.72,59.1,-9.9,-0.00228,4236,-0.00126,2333,-0.00149,2764,-0.00046,861,-0.00537,9962,-0.00434,8059,-0.00935,17352,-0.00833,15449,-1177,-646,-810,-279,-2805,-2274,-7250,-6719,11.59433,13.36,14.34,1.15229,1.07335,2.47754,2.61506,6590,7088
"6","E02003314 E02003320","E02003314","E02003320","Medway 001","Medway 007",148,7,31,96,9,2,0,3,0,0,0,4.72973,8.28,1.28,30.71,95.14,-0.86,7,0,31,96,0,8.61,1.61,31,94.55,-1.45,13.64,6.64,30.6,90.41,-5.59,-0.00726,13462,-0.00125,2327,-0.006,11135,0,0,-0.00797,14794,-0.00197,3659,-0.01191,22094,-0.00591,10959,-4167,-807,-3360,0,-4726,-1366,-8614,-5254,9.5158,18.459,19.348,1.93983,1.04816,2.77913,3.23031,9516,11158
"7","E02003314 E02003321","E02003314","E02003321","Medway 001","Medway 008",40,0,0,38,1,0,0,0,0,1,0,0,0.45,0.45,0,37.57,-0.43,0,0,0,38,0,1.72,1.72,0,36.37,-1.63,4.98,4.98,0,33.27,-4.73,-0.00052,961,-0.00052,961,0,0,0,0,-0.00202,3753,-0.00202,3753,-0.00385,7133,-0.00385,7133,-328,-328,0,0,-1260,-1260,-3657,-3657,13.3274,15.251,15.961,1.14433,1.04655,2.50475,2.68154,7778,8496
"8","E02003314 E02003322","E02003314","E02003322","Medway 001","Medway 009",34,0,1,29,2,0,0,0,0,2,0,0,0.27,0.27,0.99,28.77,-0.23,0,0,1,29,0,0.77,0.77,0.98,28.34,-0.66,2.88,2.88,0.91,26.54,-2.46,-0.00031,568,-0.00031,568,0,0,0,0,-0.00093,1721,-0.00093,1721,-0.00277,5136,-0.00277,5136,-228,-228,0,0,-652,-652,-2427,-2427,9.11172,19.428,20.695,2.1322,1.06522,2.70229,3.15535,9998,11796
"9","E02003314 E02003323","E02003314","E02003323","Medway 001","Medway 010",37,1,0,30,3,0,0,0,0,3,0,2.7027,1.3,0.3,0,29.75,-0.25,1.18,0.18,0,29.85,-0.15,1.07,0.07,0,29.93,-0.07,2.98,1.98,0,28.33,-1.67,-0.0015,2781,-0.00034,637,-0.00133,2474,-0.00018,330,-0.00124,2308,-9e-05,164,-0.00311,5775,-0.00196,3631,-1109,-258,-1003,-152,-926,-75,-2597,-1746,8.83034,20.579,22.068,2.33049,1.07236,2.4734,3.03154,10282,12466
"10","E02003314 E02003324","E02003314","E02003324","Medway 001","Medway 011",129,2,3,111,8,0,0,3,0,2,0,1.55039,3.38,1.38,2.97,109.79,-1.21,3.63,1.63,2.95,109.64,-1.36,5.22,3.22,2.92,108.19,-2.81,15.54,13.54,2.68,99.17,-11.83,-0.00385,7142,-0.00157,2912,-0.00387,7175,-0.00159,2945,-0.00606,11244,-0.00378,7014,-0.01261,23391,-0.01033,19161,-2331,-945,-2456,-1070,-3582,-2196,-10651,-9265,13.53353,15.596,16.757,1.1524,1.07444,2.6417,2.75706,8088,9212
