"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"137455",1,1,1,4.119,2006,84,63,0.01529,768,74,8183,"E02002928 E02002929"
"137456",1,1,1,1.136,586,47,9,0.00792,212,19,1750,"E02002928 E02002930"
"137457",1,1,1,8.174,3858,243,150,0.01835,1524,152,17182,"E02002928 E02002931"
"137458",1,1,1,9.158,4272,261,154,0.01682,1707,166,19084,"E02002928 E02002932"
"137459",1,1,1,17.174,7142,362,157,0.00914,3201,248,29160,"E02002928 E02002933"
"137460",1,1,1,14.952,6228,299,129,0.00863,2787,214,27122,"E02002928 E02002934"
"137461",1,1,1,10.621,4932,303,170,0.01601,1980,192,21759,"E02002928 E02002935"
"137462",1,1,1,12.685,5818,351,177,0.01395,2365,215,24340,"E02002928 E02002936"
"137463",1,1,1,17.835,7474,365,170,0.00953,3325,261,31108,"E02002928 E02002937"
"137464",1,1,1,15.891,7316,416,217,0.01366,2962,278,29140,"E02002928 E02002938"
"137465",1,1,1,15.986,7502,421,217,0.01357,2980,276,29149,"E02002928 E02002939"
"137466",1,1,1,13.384,7172,399,285,0.02129,2495,297,29769,"E02002928 E02002941"
"137467",1,1,1,12.658,6592,430,264,0.02086,2360,286,25012,"E02002928 E02002942"
"137468",1,1,1,18.451,9824,645,454,0.02461,3439,430,34146,"E02002928 E02002943"
"137469",1,1,1,18.515,9804,632,440,0.02376,3451,427,33710,"E02002928 E02002944"
"137470",1,1,1,18.188,9216,593,405,0.02227,3390,390,33588,"E02002928 E02002945"
"137471",1,1,1,21.657,10770,676,455,0.02101,4037,441,37285,"E02002928 E02002949"
"137472",1,1,1,21.928,10738,695,449,0.02048,4088,431,36632,"E02002928 E02002950"
"137473",1,1,1,14.109,6656,220,286,0.02027,2630,249,29421,"E02002928 E02006008"
"137474",1,1,1,21.963,10012,342,396,0.01803,4094,380,37815,"E02002928 E02006009"
"137475",1,1,1,21.806,10276,541,455,0.02087,4065,407,33003,"E02002928 E02006018"
"137476",1,1,1,18.583,8590,444,373,0.02007,3464,333,30020,"E02002928 E02006020"
"137477",1,1,1,27.144,11074,516,241,0.00888,5060,380,46240,"E02002928 E02006022"
"137487",1,1,1,4.107,1690,94,62,0.0151,766,59,6598,"E02002929 E02002930"
"137488",1,1,1,8.09,3656,199,157,0.01941,1508,141,19743,"E02002929 E02002931"
"137489",1,1,1,12.906,5302,231,115,0.00891,2406,182,21046,"E02002929 E02002932"
"137490",1,1,1,14.266,5752,298,136,0.00953,2659,199,22815,"E02002929 E02002933"
"137491",1,1,1,12.044,4838,235,108,0.00897,2245,165,20777,"E02002929 E02002934"
"137492",1,1,1,13.03,5356,224,121,0.00929,2429,188,20772,"E02002929 E02002935"
"137493",1,1,1,13.294,5454,252,122,0.00918,2478,189,20853,"E02002929 E02002936"
"137494",1,1,1,14.927,6084,301,149,0.00998,2783,212,24763,"E02002929 E02002937"
"137495",1,1,1,15.088,6442,300,150,0.00994,2813,233,25914,"E02002929 E02002938"
"137496",1,1,1,15.07,6726,326,150,0.00995,2809,228,25841,"E02002929 E02002939"
"137497",1,1,1,15.341,7208,341,240,0.01564,2860,292,26398,"E02002929 E02002940"
"137498",1,1,1,15.898,7518,363,228,0.01434,2964,292,27258,"E02002929 E02002941"
"137499",1,1,1,16.451,7502,422,219,0.01331,3067,300,27299,"E02002929 E02002942"
"137500",1,1,1,19.923,9528,511,329,0.01651,3714,393,32988,"E02002929 E02002943"
"137501",1,1,1,19.987,9508,498,315,0.01576,3726,390,32552,"E02002929 E02002944"
"137502",1,1,1,19.666,9074,487,314,0.01597,3666,364,32428,"E02002929 E02002945"
"137503",1,1,1,23.135,10628,570,364,0.01573,4313,415,36125,"E02002929 E02002949"
"137504",1,1,1,23.406,10596,589,358,0.0153,4363,406,35472,"E02002929 E02002950"
"137505",1,1,1,21.446,9234,544,317,0.01478,3998,343,32279,"E02002929 E02006008"
"137506",1,1,1,24.934,11116,389,449,0.01801,4648,420,42663,"E02002929 E02006009"
"137507",1,1,1,21.591,9820,508,422,0.01955,4025,384,32139,"E02002929 E02006018"
"137508",1,1,1,18.368,8134,411,340,0.01851,3424,310,29156,"E02002929 E02006020"
"137520",1,1,1,7.038,3274,198,141,0.02003,1312,133,15432,"E02002930 E02002931"
"137521",1,1,1,8.022,3688,216,145,0.01808,1495,148,17334,"E02002930 E02002932"
"137522",1,1,1,14.336,5816,270,122,0.00851,2672,201,25933,"E02002930 E02002934"
"137523",1,1,1,9.485,4348,258,161,0.01697,1768,173,20009,"E02002930 E02002935"
"137524",1,1,1,11.549,5234,306,168,0.01455,2153,196,22590,"E02002930 E02002936"
"137525",1,1,1,17.219,7062,336,163,0.00947,3210,248,29919,"E02002930 E02002937"
"137526",1,1,1,14.755,6732,371,208,0.0141,2750,260,27390,"E02002930 E02002938"
"137527",1,1,1,14.85,6918,376,208,0.01401,2768,258,27399,"E02002930 E02002939"
"137528",1,1,1,12.248,6588,354,276,0.02253,2283,279,28019,"E02002930 E02002941"
"137529",1,1,1,11.522,6008,385,255,0.02213,2148,267,23262,"E02002930 E02002942"
"137530",1,1,1,17.315,9240,600,445,0.0257,3228,411,32396,"E02002930 E02002943"
"137531",1,1,1,17.379,9220,587,431,0.0248,3240,408,31960,"E02002930 E02002944"
"137532",1,1,1,17.052,8632,548,396,0.02322,3179,371,31838,"E02002930 E02002945"
"137533",1,1,1,20.521,10186,631,446,0.02173,3825,422,35535,"E02002930 E02002949"
"137534",1,1,1,20.792,10154,650,440,0.02116,3876,412,34882,"E02002930 E02002950"
"137535",1,1,1,12.973,6072,175,277,0.02135,2418,230,27671,"E02002930 E02006008"
"137536",1,1,1,20.827,9428,297,387,0.01858,3882,361,36065,"E02002930 E02006009"
"137537",1,1,1,21.794,10114,551,454,0.02083,4063,405,32545,"E02002930 E02006018"
"137538",1,1,1,18.571,8428,454,372,0.02003,3462,331,29562,"E02002930 E02006020"
"137539",1,1,1,26.528,10662,487,234,0.00882,4945,367,45051,"E02002930 E02006022"
"137553",1,1,1,2.057,976,47,28,0.01361,383,35,3650,"E02002931 E02002932"
"137554",1,1,1,9.705,4012,282,81,0.00835,1809,137,14042,"E02002931 E02002933"
"137555",1,1,1,7.425,3062,218,63,0.00848,1384,104,12025,"E02002931 E02002934"
"137556",1,1,1,3.871,1770,97,46,0.01188,722,64,6814,"E02002931 E02002935"
"137557",1,1,1,5.935,2656,145,53,0.00893,1106,87,9395,"E02002931 E02002936"
"137558",1,1,1,10.366,4344,285,94,0.00907,1932,150,15990,"E02002931 E02002937"
"137559",1,1,1,9.141,4154,210,93,0.01017,1704,150,14195,"E02002931 E02002938"
"137560",1,1,1,9.236,4340,215,93,0.01007,1722,148,14204,"E02002931 E02002939"
"137561",1,1,1,4.948,2972,165,105,0.02122,922,134,10846,"E02002931 E02002940"
"137562",1,1,1,6.078,3774,180,153,0.02517,1133,161,14205,"E02002931 E02002941"
"137563",1,1,1,5.352,3194,211,132,0.02466,998,150,9448,"E02002931 E02002942"
"137564",1,1,1,11.145,6426,426,322,0.02889,2078,294,18582,"E02002931 E02002943"
"137565",1,1,1,11.209,6406,413,308,0.02748,2089,291,18146,"E02002931 E02002944"
"137566",1,1,1,10.882,5818,374,273,0.02509,2029,254,18024,"E02002931 E02002945"
"137567",1,1,1,14.351,7372,457,323,0.02251,2675,305,21721,"E02002931 E02002949"
"137568",1,1,1,14.622,7340,476,317,0.02168,2726,295,21068,"E02002931 E02002950"
"137569",1,1,1,10.347,4926,333,230,0.02223,1929,192,14428,"E02002931 E02006008"
"137570",1,1,1,19.261,8656,440,346,0.01796,3590,328,24698,"E02002931 E02006009"
"137571",1,1,1,20.167,10426,647,530,0.02628,3759,449,33073,"E02002931 E02006010"
"137574",1,1,1,23.597,9378,440,177,0.0075,4399,322,38950,"E02002931 E02006020"
"137587",1,1,1,8.41,3670,260,75,0.00892,1568,117,10466,"E02002932 E02002933"
"137588",1,1,1,6.13,2720,196,57,0.0093,1143,83,8449,"E02002932 E02002934"
"137589",1,1,1,1.892,1090,48,26,0.01374,353,32,3098,"E02002932 E02002935"
"137590",1,1,1,4.218,2098,110,39,0.00925,786,61,5749,"E02002932 E02002936"
"137591",1,1,1,9.071,4002,263,88,0.0097,1691,130,12414,"E02002932 E02002937"
"137592",1,1,1,7.424,3596,175,79,0.01064,1384,124,10549,"E02002932 E02002938"
"137593",1,1,1,7.519,3782,180,79,0.01051,1402,122,10558,"E02002932 E02002939"
"137594",1,1,1,2.769,1984,81,83,0.02997,516,99,8655,"E02002932 E02002940"
"137595",1,1,1,4.289,2932,135,133,0.03101,800,132,11183,"E02002932 E02002941"
"137596",1,1,1,3.633,2610,156,116,0.03193,677,123,7797,"E02002932 E02002942"
"137597",1,1,1,8.314,4942,283,234,0.02815,1550,232,16913,"E02002932 E02002943"
"137598",1,1,1,8.378,4922,270,220,0.02626,1562,229,16477,"E02002932 E02002944"
"137599",1,1,1,8.057,4488,259,219,0.02718,1502,204,16353,"E02002932 E02002945"
"137600",1,1,1,9.391,5190,345,254,0.02705,1751,230,18006,"E02002932 E02002946"
"137601",1,1,1,11.526,6042,342,269,0.02334,2149,255,20050,"E02002932 E02002949"
"137602",1,1,1,11.797,6010,361,263,0.02229,2199,245,19397,"E02002932 E02002950"
"137603",1,1,1,8.628,4342,278,214,0.0248,1608,165,12777,"E02002932 E02006008"
"137604",1,1,1,17.542,8072,385,330,0.01881,3270,301,23047,"E02002932 E02006009"
