"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02002928 E02002929","E02002928","E02002929","Telford and Wrekin 001","Telford and Wrekin 002",197,12,11,137,31,0,0,2,1,3,0,6.09137,22.77,10.77,10.36,129.02,-7.98,26.03,14.03,9.86,126.81,-10.19,67.12,55.12,7.77,96.15,-40.85,86.58,74.58,6.6,81.74,-55.26,-0.00602,11169,-0.00287,5325,-0.00612,11349,-0.00297,5505,-0.01775,32938,-0.0146,27094,-0.01656,30714,-0.01341,24870,-3575,-1699,-4016,-2140,-10586,-8710,-13657,-11781,3.03417,4.13,4.13,1.36116,1,2.42131,2.42131,2178,2178
"2","E02002928 E02002930","E02002928","E02002930","Telford and Wrekin 001","Telford and Wrekin 003",448,19,183,224,18,0,0,2,1,0,1,4.24107,47.8,28.8,170.74001,208.92999,-15.07,33.75,14.75,177.17,215.82001,-8.18,194.7,175.7,107.67,132.64999,-91.35,206.56,187.56,102.64,126.43,-97.57,-0.00082,1516,-0.00044,813,-0.00063,1163,-0.00025,460,-0.00265,4908,-0.00227,4205,0.00154,-2852,0.00192,-3555,-1481,-873,-1080,-472,-5906,-5298,-6266,-5658,0.92866,1.138,1.138,1.22542,1,2.28471,2.28471,664,664
"3","E02002928 E02002931","E02002928","E02002931","Telford and Wrekin 001","Telford and Wrekin 004",55,1,0,47,5,0,0,1,0,1,0,1.81818,3.4,2.4,0,44.91,-2.09,2.7,1.7,0,45.43,-1.57,13.32,12.32,0,36.32,-10.68,19.45,18.45,0,30.98,-16.02,-0.00183,3391,-0.00129,2396,-0.00131,2422,-0.00077,1427,-0.00698,12956,-0.00645,11961,-0.0067,12427,-0.00616,11432,-1147,-796,-947,-596,-4420,-4069,-6458,-6107,6.45474,7.499,8.069,1.16178,1.07601,1.84025,1.73504,3510,3738
"4","E02002928 E02002932","E02002928","E02002932","Telford and Wrekin 001","Telford and Wrekin 005",114,2,6,93,6,0,0,5,0,2,0,1.75439,6.78,4.78,5.74,89.03,-3.97,3.75,1.75,5.91,91.53,-1.47,25.47,23.47,4.74,73.53,-19.47,37.98,35.98,4.07,63.13,-29.87,-0.0038,7055,-0.00268,4968,-0.00195,3623,-0.00083,1536,-0.01388,25755,-0.01276,23668,-0.01311,24316,-0.01198,22229,-2392,-1680,-1333,-621,-8966,-8254,-13372,-12660,7.56629,8.339,9.367,1.10212,1.12328,1.65487,1.64407,3888,4334
"5","E02002928 E02002933","E02002928","E02002933","Telford and Wrekin 001","Telford and Wrekin 006",21,0,0,21,0,0,0,0,0,0,0,0,0.37,0.37,0,20.63,-0.37,0,0,0,21,0,1.37,1.37,0,19.63,-1.37,3.17,3.17,0,17.83,-3.17,-0.00039,714,-0.00039,714,0,0,0,0,-0.00142,2640,-0.00142,2640,-0.00216,4010,-0.00216,4010,-284,-284,0,0,-1064,-1064,-2467,-2467,12.32519,15.317,15.389,1.24274,1.0047,1.33838,1.22815,6644,6652
"6","E02002928 E02002934","E02002928","E02002934","Telford and Wrekin 001","Telford and Wrekin 007",42,0,0,38,1,0,0,2,0,1,0,0,1,1,0,37.09,-0.91,0,0,0,38,0,4.28,4.28,0,34.13,-3.87,8.36,8.36,0,30.43,-7.57,-0.00094,1752,-0.00094,1752,0,0,0,0,-0.00381,7062,-0.00381,7062,-0.00488,9058,-0.00488,9058,-605,-605,0,0,-2577,-2577,-5042,-5042,11.00495,13.058,13.111,1.18656,1.00406,1.36315,1.26611,5746,5726
"7","E02002928 E02002935","E02002928","E02002935","Telford and Wrekin 001","Telford and Wrekin 008",52,2,1,45,2,0,0,1,0,1,0,3.84615,3.78,1.78,0.96,43.4,-1.6,2.97,0.97,0.98,44.14,-0.86,9.04,7.04,0.86,38.66,-6.34,14.8,12.8,0.75,33.47,-11.53,-0.00258,4779,-0.00122,2255,-0.00192,3554,-0.00056,1030,-0.00604,11208,-0.00468,8684,-0.00672,12474,-0.00536,9950,-1663,-789,-1297,-423,-4011,-3137,-6575,-5701,8.8686,9.754,10.833,1.09984,1.11062,1.45581,1.53235,4506,4962
"8","E02002928 E02002936","E02002928","E02002936","Telford and Wrekin 001","Telford and Wrekin 009",74,1,2,60,8,0,0,1,0,1,1,1.35135,3.03,2.03,1.95,58.31,-1.69,1.53,0.53,1.99,59.54,-0.46,9.34,8.34,1.78,53.11,-6.89,17.02,16.02,1.57,46.8,-13.2,-0.00251,4650,-0.00168,3107,-0.00121,2239,-0.00038,696,-0.00732,13584,-0.00649,12041,-0.0089,16503,-0.00806,14960,-1520,-1006,-789,-275,-4625,-4111,-8389,-7875,10.64607,11.786,12.519,1.10708,1.06219,1.39997,1.54166,5446,5732
"9","E02002928 E02002937","E02002928","E02002937","Telford and Wrekin 001","Telford and Wrekin 010",32,1,0,23,4,0,0,2,0,2,0,3.125,1.53,0.53,0,22.61,-0.39,2,1,0,22.32,-0.68,1.89,0.89,0,22.29,-0.71,4.53,3.53,0,20.34,-2.66,-0.00161,2981,-0.00055,1028,-0.00194,3600,-0.00089,1647,-0.00201,3723,-0.00095,1770,-0.00356,6606,-0.00251,4653,-865,-313,-1104,-552,-1124,-572,-2708,-2156,13.35449,15.926,16.053,1.19256,1.00797,1.33116,1.22096,7020,7010
"10","E02002928 E02002938","E02002928","E02002938","Telford and Wrekin 001","Telford and Wrekin 011",46,0,2,43,0,0,0,0,0,0,1,0,0.99,0.99,1.96,42.07,-0.93,0,0,2,43,0,4.13,4.13,1.82,39.12,-3.88,8.52,8.52,1.63,35.02,-7.98,-0.00093,1728,-0.00093,1728,0,0,0,0,-0.00367,6808,-0.00367,6808,-0.00487,9033,-0.00487,9033,-640,-640,0,0,-2670,-2670,-5492,-5492,12.2595,13.579,15.725,1.10763,1.15804,1.50968,1.69793,6478,7380
