"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"2771","E02001987","Coventry 030",2575,4,122,332,12,10,1272,182,141,492,8,230.44901,89.449,468.328,1231.125,-40.875,212.03101,71.031,480.134,1237.04395,-34.956,577.72803,436.728,356.811,1078.979,-193.021,778.80298,637.80298,317.61301,974.026,-297.974,-0.05304,98320,-0.02006,37149,-0.04932,91481,-0.01634,30310,-0.11482,212942,-0.08184,151771,-0.12883,238940,-0.09585,177769,-26652,-10796,-24991,-9135,-58317,-42461,-98308,-82452,0.01586
"2938","E02006480","Nuneaton and Bedworth 006",3315,0,38,139,33,24,2252,317,106,395,11,218.65199,112.652,374.72501,2180.53491,-71.464,193.793,87.793,371.54501,2203.58301,-48.417,721.36798,615.36798,270.99799,1875.89795,-376.10199,953.75201,847.75201,244.451,1711.36304,-540.63702,-0.0505,93608,-0.0262,48537,-0.03108,57646,-0.00678,12575,-0.13175,244357,-0.10745,199286,-0.15395,285557,-0.12965,240486,-38316,-19845,-25917,-7446,-99283,-80812,-173658,-155187,0.01242
"3037","E02001966","Coventry 009",1999,5,27,374,60,7,984,214,34,252,42,113.761,79.761,237.909,947.59003,-36.41,51.655,17.655,249.817,975.65198,-8.348,487.06799,453.06799,163.58701,782.25201,-201.748,621.70898,587.70898,151.869,715.13898,-268.86099,-0.02919,54099,-0.02047,37922,-0.01272,23582,-0.004,7405,-0.12206,226391,-0.11333,210214,-0.12098,224412,-0.11226,208235,-12327,-8987,-5134,-1794,-47331,-43991,-74856,-71516,0.01067
"3063","E02006468","North Warwickshire 001",4811,1,67,90,10,34,3922,344,57,274,12,147.203,90.203,265.10599,3852.42212,-69.578,99.606,42.606,268.82599,3890.87598,-31.124,535.19299,478.19299,212.522,3568.63892,-353.36099,930.83398,873.83398,183.388,3252.44092,-669.55902,-0.0668,123845,-0.04312,79911,-0.04275,79300,-0.01907,35366,-0.19966,370347,-0.17598,326413,-0.28056,520437,-0.25687,476503,-48135,-31132,-31818,-14815,-143789,-126786,-303971,-286968,0.02031
"3138","E02006514","Stratford-on-Avon 011",3818,5,85,110,14,22,2338,183,223,828,10,371.414,148.414,771.34198,2262.33691,-75.663,344.68799,121.688,775.67401,2280.90991,-57.09,916.75201,693.75201,555.16498,1992.81104,-345.189,1122.37402,899.37402,508.35501,1858.26001,-479.73999,-0.05431,100711,-0.02321,43019,-0.04533,84086,-0.01423,26394,-0.0959,177885,-0.0648,120193,-0.10543,195573,-0.07433,137881,-44034,-18100,-39451,-13517,-93403,-67469,-156117,-130183,0.01547
"3162","E02001976","Coventry 019",3120,0,39,333,5,29,1848,272,80,500,14,179.481,99.481,480.73901,1792.08301,-55.917,150.377,70.377,479.52399,1816.90601,-31.094,649.81097,569.81097,371.76199,1542.91504,-305.08499,900.336,820.336,331.97299,1392.42505,-455.57501,-0.0489,90662,-0.02978,55195,-0.03187,59107,-0.01275,23640,-0.17188,318837,-0.15276,283370,-0.18827,349236,-0.16915,313769,-26781,-16544,-17468,-7231,-86323,-76086,-146819,-136582,0.01504
"3405","E02006523","Warwick 005",4418,6,89,122,11,33,3434,268,101,336,18,219.868,118.868,324.422,3342.6731,-91.327,164.35001,63.35,330.16501,3387.26001,-46.74,717.61401,616.61401,279.44199,2961.09912,-472.901,1071.66504,970.66498,246.67799,2681.24805,-752.75299,-0.06656,123436,-0.03871,71768,-0.04159,77142,-0.01373,25474,-0.19135,354961,-0.1635,303293,-0.2276,422219,-0.19975,370551,-51776,-30823,-33366,-12413,-154500,-133547,-282491,-261538,0.01625
"3425","E02001970","Coventry 013",2303,1,10,232,8,31,1450,242,56,256,17,151.563,95.563,241.31799,1394.01599,-55.984,99.86,43.86,248.295,1426.18103,-23.819,577.00702,521.00702,167.418,1151.56299,-298.43701,747.30103,691.30103,150.67999,1041.70398,-408.29599,-0.04511,83629,-0.02583,47871,-0.02833,52538,-0.00905,16780,-0.15065,279449,-0.13137,243691,-0.1533,284359,-0.13402,248601,-24846,-14426,-16218,-5798,-76368,-65948,-120445,-110025,0.01198
"3529","E02001995","Coventry 038",3022,4,65,359,16,20,1830,257,101,361,9,192.96899,91.969,345.815,1777.75903,-52.241,165.811,64.811,350.436,1794.38,-35.62,581.83698,480.83701,269.34,1567.79602,-262.20401,837.65002,736.65002,237.07401,1409.10303,-420.897,-0.06645,123203,-0.02954,54738,-0.05325,98761,-0.01633,30296,-0.17277,320458,-0.13586,251993,-0.19912,369358,-0.16221,300893,-35212,-16379,-28859,-10026,-86201,-67368,-152218,-133385,0.0171
"3551","E02001963","Coventry 006",2640,1,26,226,12,26,1885,172,73,205,14,170.33099,97.331,194.47301,1818.21204,-66.788,146.526,73.526,196.00301,1834.57898,-50.421,588.40601,515.40601,141.34599,1539.28894,-345.711,800.487,727.487,127.041,1383.31104,-501.689,-0.0597,110682,-0.03318,61496,-0.04883,90554,-0.02231,41368,-0.19964,370305,-0.17312,321119,-0.21269,394524,-0.18617,345338,-36481,-19679,-33622,-16820,-108196,-91394,-170445,-153643,0.01294
"3588","E02001980","Coventry 023",2688,2,53,186,8,22,2067,176,50,114,10,123.3,73.3,109.914,2012.23401,-54.766,101.441,51.441,110.106,2028.08203,-38.918,446.92001,396.92001,87.282,1774.797,-292.203,687.00598,637.00598,76.272,1588.22205,-478.77802,-0.05318,98566,-0.03048,56468,-0.04071,75517,-0.01802,33419,-0.17738,329001,-0.15468,286903,-0.21897,406165,-0.19627,364067,-32329,-18428,-26799,-12898,-95755,-81854,-174792,-160891,0.01815
"3604","E02006470","North Warwickshire 003",4795,4,61,98,35,56,3384,324,71,744,18,184.355,113.355,715.29199,3313.81592,-70.184,148.85201,77.852,716.68298,3342.27197,-41.728,722.60797,651.60797,555.62799,3002.81201,-381.18799,1134.79504,1063.79504,473.92999,2726.89795,-657.10199,-0.04842,89737,-0.03573,66214,-0.02299,42644,-0.01031,19121,-0.15339,284496,-0.14071,260973,-0.20018,371301,-0.1875,347778,-37832,-26362,-21125,-9655,-121418,-109948,-250292,-238822,0.01774
"3675","E02006528","Warwick 010",5063,13,248,361,22,28,2906,295,226,933,31,408.121,182.121,883.02002,2805.62109,-100.379,348.328,122.328,899.14697,2840.64502,-65.356,1148.04004,922.03998,639.62299,2427.88599,-478.11401,1460.88196,1234.88196,586.53699,2234.49512,-671.505,-0.07458,138304,-0.03224,59758,-0.05992,111152,-0.01758,32606,-0.15831,293665,-0.11597,215119,-0.18122,336161,-0.13888,257615,-55347,-24741,-46040,-15434,-127187,-96581,-213569,-182963,0.01167
"3753","E02006806","Nuneaton and Bedworth 018",3481,4,33,287,11,33,2453,272,78,295,15,190.286,112.286,280.94101,2378.10791,-74.892,146.64,68.64,284.93201,2409.07397,-43.926,651.42999,573.42999,212.57401,2080.28101,-372.71799,941.48999,863.48999,188.63699,1873.94299,-579.05701,-0.06832,126663,-0.03912,72503,-0.04674,86692,-0.01754,32532,-0.20025,371437,-0.17105,317277,-0.22017,408401,-0.19097,354241,-47172,-26597,-37184,-16609,-137609,-117034,-230963,-210388,NA
"3802","E02001997","Coventry 040",3576,3,104,211,12,28,2697,224,72,214,11,189.067,117.067,204.186,2610.51611,-86.484,134.04201,62.042,209.255,2650.29712,-46.703,709.33002,637.33002,153.77699,2234.37207,-462.62799,997.40198,925.40198,137.20799,2009.271,-687.729,-0.06938,128637,-0.04241,78616,-0.04581,84969,-0.01884,34948,-0.25476,472601,-0.22779,422580,-0.2745,509205,-0.24753,459184,-44202,-26414,-31856,-14068,-143571,-125783,-233105,-215317,0.01669
"3840","E02001989","Coventry 032",2608,2,62,237,6,15,1688,173,87,332,6,175.64799,88.648,315.86801,1634.01794,-53.982,153.724,66.724,316.64401,1648.68201,-39.318,562.59302,475.59299,234.866,1406.39795,-281.60199,776.948,689.948,208.50999,1264.02698,-423.97299,-0.051,94531,-0.02574,47675,-0.0375,69550,-0.01224,22694,-0.15261,283058,-0.12735,236202,-0.16951,314411,-0.14425,267555,-30510,-15348,-24591,-9429,-83730,-68568,-140273,-125111,0.01523
"3842","E02006469","North Warwickshire 002",3841,0,32,126,28,39,3010,304,70,216,16,140.834,70.834,209.267,2957.78906,-52.211,111.33,41.33,211.131,2981.15088,-28.849,419.21799,349.21799,176.218,2760.87305,-249.127,730.97601,660.97601,153.202,2522.16309,-487.83701,-0.05856,108557,-0.0339,62812,-0.04001,74206,-0.01534,28461,-0.15416,285930,-0.1295,240185,-0.23025,427095,-0.20559,381350,-41033,-23917,-27671,-10555,-107264,-90148,-237023,-219907,0.01967
"3850","E02001985","Coventry 028",3075,3,147,566,22,8,1149,353,88,718,21,196.64,108.64,682.67297,1112.54895,-36.451,149.707,61.707,701.54199,1127.86401,-21.136,692.13,604.13,499.203,956.82599,-192.174,910.72601,822.72601,446.77399,873.323,-275.677,-0.04182,77524,-0.02132,39487,-0.03194,59237,-0.01143,21200,-0.1184,219610,-0.09789,181573,-0.11783,218548,-0.09732,180511,-17708,-9768,-12985,-5045,-51581,-43641,-85390,-77450,0.01567
"3868","E02006482","Nuneaton and Bedworth 008",3374,3,34,101,7,31,2493,239,82,376,8,192.261,110.261,356.86401,2416.79492,-76.205,162.315,80.315,353.569,2444.80908,-48.191,684.10101,602.10101,258.25101,2091.10791,-401.892,896.02301,814.02301,239.507,1924.87805,-568.12201,-0.04285,79416,-0.02795,51779,-0.02193,40663,-0.00703,13026,-0.13231,245406,-0.11741,217769,-0.15837,293745,-0.14347,266108,-34958,-22121,-21679,-8842,-104559,-91722,-186558,-173721,0.01122
"3939","E02001973","Coventry 016",3323,7,67,499,34,22,1848,377,94,355,20,234.767,140.767,334.37701,1773.94897,-74.051,165.44,71.44,346.00201,1809.875,-38.125,846.50098,752.50098,232.834,1463.87598,-384.12399,1075.83606,981.836,212.983,1330.23401,-517.76599,-0.0697,129244,-0.03725,69060,-0.05022,93133,-0.01777,32949,-0.22062,409263,-0.18818,349079,-0.22431,416097,-0.19186,355913,-36022,-18855,-27305,-10138,-100778,-83611,-154413,-137246,0.01174
"4026","E02001971","Coventry 014",2683,4,38,253,9,26,1839,194,60,248,12,158.933,98.933,234.892,1775.77002,-63.23,121.039,61.039,241.22,1799.72095,-39.279,603.15698,543.15698,167.028,1500.87805,-338.12201,809.75098,749.75098,150.769,1356.12,-482.88,-0.04808,89133,-0.0298,55228,-0.03123,57926,-0.01295,24021,-0.17665,327654,-0.15837,293749,-0.18789,348514,-0.16961,314609,-28751,-17483,-19893,-8625,-94167,-82899,-152793,-141525,0.01486
"4041","E02006513","Stratford-on-Avon 010",3107,8,77,71,4,23,2284,148,126,350,16,232.927,106.927,325.84299,2214.69189,-69.308,184.218,58.218,335.63,2248.59302,-35.407,619.34601,493.34601,233.043,1969.48596,-314.51401,787.68402,661.68402,212.45399,1841.521,-442.479,-0.05127,95088,-0.02672,49540,-0.03719,68994,-0.01264,23446,-0.10551,195712,-0.08095,150164,-0.12267,227544,-0.09811,181996,-35957,-18764,-26452,-9259,-88481,-71288,-153546,-136353,0.01115
"4068","E02006493","Rugby 002",4566,3,160,166,13,45,3219,381,129,433,17,233.782,104.782,418.64999,3147.38696,-71.613,234.717,105.717,414.66299,3152.80298,-66.197,681.63202,552.63202,347.37701,2852.5979,-366.40201,1070.37305,941.37299,301.832,2577.08398,-641.91602,-0.06223,115399,-0.03086,57199,-0.04564,84657,-0.01426,26457,-0.14926,276863,-0.11788,218663,-0.19712,365658,-0.16574,307458,-47232,-24133,-37264,-14165,-119720,-96621,-235356,-212257,0.0206
"4151","E02001958","Coventry 001",3281,1,42,408,12,24,2168,256,79,278,13,202.745,123.745,263.54501,2089.92505,-78.075,139.321,60.321,273.47299,2128.80591,-39.194,735.021,656.021,190.614,1763.245,-404.755,991.20001,912.20001,172.91701,1591.02197,-576.97803,-0.06872,127421,-0.04347,80600,-0.04337,80446,-0.01813,33625,-0.25509,473201,-0.22984,426380,-0.26147,485049,-0.23623,438228,-38381,-23471,-26263,-11353,-125337,-110427,-196242,-181332,0.01202
"4252","E02006487","Nuneaton and Bedworth 013",2650,0,19,214,7,32,1727,225,75,343,8,168.491,93.491,327.53601,1669.11902,-57.881,152.349,77.349,323.651,1685.26196,-41.738,574.22198,499.22198,244.48199,1431.72803,-295.272,776.89697,701.89697,222.61,1294.07104,-432.92899,-0.04245,78691,-0.02659,49268,-0.02531,46939,-0.00945,17516,-0.13389,248347,-0.11803,218924,-0.14513,269191,-0.12926,239768,-28925,-17879,-19868,-8822,-90902,-79856,-149891,-138845,0.01408
"4262","E02006483","Nuneaton and Bedworth 009",2980,1,37,142,19,31,1710,280,110,631,19,233.923,123.923,590.74103,1647.85901,-62.141,171.03101,61.031,609.242,1680.51794,-29.482,759.63702,649.63702,397.177,1403.62,-306.38,930.14801,820.14801,371.29999,1293.81799,-416.18201,-0.04669,86552,-0.02065,38245,-0.03175,58890,-0.00571,10583,-0.1013,187880,-0.07526,139573,-0.1093,202709,-0.08325,154402,-38040,-16097,-29913,-7970,-83611,-61668,-134500,-112557,0.01293
"4273","E02006501","Rugby 010",4055,1,76,117,15,48,3103,260,176,249,10,319.70801,143.70799,234.871,2994.72803,-108.272,292.06601,116.066,235.26601,3016.80396,-86.196,840.435,664.435,174.18401,2613.11597,-489.884,1129.14001,953.14001,159.612,2379.25708,-723.74298,-0.095,176198,-0.04197,77829,-0.0766,142093,-0.02357,43724,-0.20931,388281,-0.15628,289912,-0.23447,434954,-0.18144,336585,-74606,-33255,-68184,-26833,-170736,-129385,-274100,-232749,0.00804
"4287","E02001991","Coventry 034",3749,4,192,251,11,12,2344,195,234,493,13,363.492,129.492,468.82501,2261.18799,-82.812,368.45999,134.46001,470.681,2258.16602,-85.834,834.44098,600.44098,362.79501,1969.68103,-374.319,1120.56995,886.57001,322.785,1772.33398,-571.66602,-0.09232,171192,-0.03353,62146,-0.08834,163868,-0.02956,54822,-0.20155,373845,-0.14276,264799,-0.22338,414346,-0.16459,305300,-58707,-21775,-58665,-21733,-122496,-85564,-193416,-156484,0.01546
"4294","E02006521","Warwick 003",3072,3,88,116,4,21,2248,166,93,318,15,176.80299,83.803,302.504,2190.104,-57.895,142.091,49.091,315.10199,2209.01196,-38.988,517.06799,424.06799,220.532,1970.995,-277.005,772.13397,679.13397,195.49899,1774.37,-473.63,-0.05465,101335,-0.02592,48041,-0.04573,84819,-0.017,31525,-0.13065,242338,-0.10192,189044,-0.15901,294946,-0.13028,241652,-41624,-20636,-35742,-14754,-107356,-86368,-196913,-175925,0.01623
"4300","E02001968","Coventry 011",3028,2,49,364,41,13,1835,303,71,327,23,188.87199,117.872,310.23599,1765.849,-69.151,114.117,43.117,322.57501,1809.34399,-25.656,717.12701,646.12701,223.80499,1464.78003,-370.22,940.599,869.599,203.692,1324.50696,-510.49301,-0.05779,107140,-0.03423,63441,-0.0352,65280,-0.01164,21581,-0.20395,378319,-0.18039,334620,-0.20807,385964,-0.18451,342265,-30198,-18402,-18865,-7069,-98688,-86892,-154175,-142379,0.01199
"4353","E02006479","Nuneaton and Bedworth 005",3873,7,98,169,31,42,2203,366,119,813,25,257.62299,138.623,771.05798,2132.90405,-70.096,200.78,81.78,790.414,2163.27905,-39.721,871.23999,752.23999,548.62,1849.51001,-353.48999,1104.15295,985.15302,510.487,1705.22205,-497.77802,-0.04931,91413,-0.02666,49393,-0.0326,60468,-0.00995,18448,-0.1278,237041,-0.10515,195021,-0.14741,273413,-0.12476,231393,-35286,-19600,-24237,-8551,-94891,-79205,-166495,-150809,0.01161
"4373","E02006524","Warwick 006",2398,1,38,126,8,22,1555,202,109,329,8,189.065,80.065,313.89999,1505.07202,-49.928,177.121,68.121,318.07501,1510.57605,-44.424,529.62598,420.62601,235.009,1307.36206,-247.638,725.84003,616.84003,209.08099,1172.37305,-382.62701,-0.04611,85486,-0.01669,30911,-0.04362,80909,-0.0142,26334,-0.09354,173488,-0.06412,118913,-0.10473,194256,-0.07531,139681,-36677,-12925,-37732,-13980,-75732,-51980,-124270,-100518,0.01747
"4467","E02001983","Coventry 026",3589,1,94,367,14,28,2323,223,143,385,11,261.634,118.634,369.07101,2247.69897,-75.301,270.427,127.427,367.69299,2241.07007,-81.93,749.13898,606.13898,287.854,1952.97705,-370.02301,1052.68896,909.68903,251.78101,1750.401,-572.599,-0.07974,147852,-0.0365,67653,-0.07604,141047,-0.0328,60848,-0.21544,399619,-0.1722,319420,-0.24411,452831,-0.20088,372632,-46883,-21601,-47780,-22498,-116728,-91446,-194120,-168838,0.01603
"4531","E02006477","Nuneaton and Bedworth 003",3210,4,86,48,4,24,2550,167,67,255,5,188.58701,121.587,237.36501,2458.08203,-91.918,119.49,52.49,246.78999,2510.021,-39.979,684.93402,617.93402,157.336,2091.24512,-458.755,871.64502,804.64502,145.17799,1934.57202,-615.42798,-0.04777,88545,-0.0317,58745,-0.02429,45055,-0.00823,15255,-0.15129,280608,-0.13522,250808,-0.16738,310467,-0.15131,280667,-39896,-26589,-22780,-9473,-126072,-112765,-207893,-194586,0.0099
"4598","E02001993","Coventry 036",2712,6,82,219,9,21,1757,173,99,336,10,178.207,79.207,321.79999,1708.59998,-48.4,150.646,51.646,326.08899,1726.84399,-30.156,498.013,399.013,257.47299,1518.15295,-238.847,728.836,629.836,223.65401,1368.34399,-388.65601,-0.05611,104026,-0.02721,50415,-0.04429,82152,-0.01539,28541,-0.15507,287619,-0.12617,234008,-0.17609,326625,-0.14719,273014,-35561,-16437,-30543,-11419,-87941,-68817,-152544,-133420,0.0182
"4693","E02006473","North Warwickshire 006",4789,4,202,244,13,21,3605,277,62,348,13,185.783,123.783,334.28299,3513.83008,-91.17,127.059,65.059,336.41299,3560.92798,-44.072,712.62799,650.62799,257.05399,3139.89111,-465.10901,1086.54395,1024.54395,229.496,2853.6189,-751.38098,-0.0839,155527,-0.05714,105889,-0.04652,86301,-0.01976,36663,-0.24851,460937,-0.22175,411299,-0.31923,592119,-0.29247,542481,-53051,-36194,-30073,-13216,-166190,-149333,-316362,-299505,0.01644
"4853","E02006486","Nuneaton and Bedworth 012",3317,1,30,172,2,37,2450,257,65,292,11,183.146,118.146,275.17001,2367.56201,-82.438,111.83,46.83,286.668,2415.771,-34.228,694.828,629.828,185.12801,2024.41199,-425.58801,933.099,868.099,172.24001,1839.36304,-610.63702,-0.05696,105597,-0.03752,69552,-0.02945,54609,-0.01001,18564,-0.18573,344524,-0.1663,308479,-0.207,383980,-0.18756,347935,-39938,-26978,-22943,-9983,-133584,-120624,-223334,-210374,0.01054
"4874","E02006518","Stratford-on-Avon 015",3680,16,66,75,5,15,2887,187,44,374,11,103.519,59.519,358.40701,2848.01709,-38.983,83.272,39.272,360.965,2863.93799,-23.062,328.51599,284.51599,284.892,2714.18091,-172.819,564.15802,520.15802,246.91,2537.99097,-349.009,-0.0388,71967,-0.02448,45391,-0.02408,44669,-0.00975,18093,-0.07848,145577,-0.06415,119001,-0.12923,239743,-0.1149,213167,-30857,-19033,-20262,-8438,-76867,-65043,-184919,-173095,NA
"4877","E02001975","Coventry 018",3669,3,52,405,19,24,2332,353,78,374,29,226.843,148.843,354.07401,2241.95605,-90.044,150.804,72.804,361.55499,2292.78711,-39.214,907.65698,829.65698,247.979,1844.16199,-487.83801,1171.92896,1093.92896,222.66499,1673.099,-658.901,-0.07087,131407,-0.0428,79345,-0.04363,80914,-0.01556,28852,-0.25347,470189,-0.2254,418127,-0.25761,477866,-0.22954,425804,-39354,-23635,-25157,-9438,-126938,-111219,-194096,-178377,0.01174
"4902","E02006488","Nuneaton and Bedworth 014",2392,1,22,72,3,18,1968,156,42,108,2,114.282,72.282,102.657,1910.47595,-57.524,85.177,43.177,103.363,1934.76697,-33.233,397.48901,355.48901,74.952,1692.849,-275.151,587.10797,545.10797,68.605,1533.11096,-434.88901,-0.05331,98826,-0.0314,58179,-0.0339,62883,-0.01199,22236,-0.15177,281510,-0.12986,240863,-0.17855,331197,-0.15664,290550,-39846,-23408,-28695,-12257,-113615,-97177,-199061,-182623,0.01293
"4957","E02006505","Stratford-on-Avon 002",2517,6,124,53,1,9,1982,114,27,196,5,65.032,38.032,189.263,1955.04199,-26.958,37.693,10.693,195.789,1973.28894,-8.711,200.235,173.235,154.474,1867.56897,-114.431,379.90601,352.90601,134.64101,1728.96899,-253.03101,-0.03685,68282,-0.02305,42690,-0.02378,44111,-0.00998,18519,-0.07391,137057,-0.06011,111465,-0.13096,242901,-0.11716,217309,-25800,-15871,-16591,-6662,-62285,-52356,-157503,-147574,0.01917
"5044","E02006471","North Warwickshire 004",3167,0,54,127,6,21,2623,160,42,125,9,106.594,64.594,119.85,2571.89404,-51.106,82.025,40.025,121.269,2591.06396,-31.936,345.32901,303.32901,93.786,2389.67896,-233.321,587.70801,545.70801,83.529,2189.05688,-433.94299,-0.05899,109321,-0.03641,67441,-0.04153,77028,-0.01895,35148,-0.15326,284222,-0.13068,242342,-0.22316,413910,-0.20058,372030,-39894,-24852,-29220,-14178,-107640,-92598,-230235,-215193,0.01652
"5160","E02006502","Rugby 011",4388,7,90,129,20,32,3231,315,124,423,17,260.96301,136.963,403.15601,3134.39111,-96.609,182.37199,58.372,413.138,3191.79297,-39.207,867.78198,743.78198,301.34,2721.62207,-509.37799,1191.20496,1067.20496,269.03201,2476.4939,-754.50598,-0.05657,104905,-0.03167,58715,-0.03237,60049,-0.00747,13859,-0.15286,283552,-0.12796,237362,-0.18407,341456,-0.15917,295266,-46131,-26380,-27927,-8176,-131544,-111793,-234939,-215188,0.00691
"5290","E02001978","Coventry 021",2956,3,37,386,19,15,1786,319,94,283,14,215.692,121.692,266.07199,1715.85803,-70.142,162.411,68.411,274.51801,1747.25903,-38.741,730.20203,636.20203,185.991,1427.51196,-358.48801,940.14502,846.14502,168.56,1296.63,-489.371,-0.07376,136779,-0.03525,65340,-0.05707,105841,-0.01855,34402,-0.2105,390466,-0.17198,319027,-0.21093,391281,-0.17242,319842,-40038,-18778,-32964,-11704,-103854,-82594,-155922,-134662,0.01129
"5404","E02006494","Rugby 003",2964,3,99,103,16,27,1672,244,104,686,10,186.897,82.897,658.68597,1629.67505,-42.325,176.48,72.48,660.19397,1636.63794,-35.362,567.52301,463.52301,515.06097,1451.15698,-220.843,792.71698,688.71698,456.806,1321.651,-350.349,-0.0284,52643,-0.01445,26773,-0.02132,39534,-0.00737,13664,-0.06465,119901,-0.0507,94031,-0.07796,144590,-0.06401,118720,-23344,-11905,-19987,-8548,-58253,-46814,-110950,-99511,0.01616
"5409","E02006530","Warwick 012",4852,7,206,97,6,24,3416,218,169,690,19,322.29999,153.3,658.01202,3311.104,-104.896,264.24399,95.244,670.086,3350.53809,-65.462,990.15802,821.15802,501.97101,2868.84009,-547.15997,1303.78503,1134.78503,447.323,2641.46606,-774.534,-0.05294,98149,-0.02686,49771,-0.03975,73718,-0.01366,25340,-0.1305,242058,-0.10442,193680,-0.15176,281493,-0.12568,233115,-47598,-24514,-37245,-14161,-123071,-99987,-216012,-192928,0.01023
"5449","E02006510","Stratford-on-Avon 007",2446,8,60,34,4,15,2006,146,57,105,11,103.991,46.991,100.406,1969.229,-36.771,85.933,28.933,102.517,1983.42798,-22.572,259.64401,202.644,82.628,1850.40295,-155.597,434.71201,377.71201,72.923,1705.84998,-300.14999,-0.05166,95796,-0.02542,47121,-0.04124,76496,-0.015,27821,-0.10255,190225,-0.07632,141550,-0.13934,258475,-0.1131,209800,-31589,-16227,-24894,-9532,-75264,-59902,-154145,-138783,0.01997
"5557","E02006498","Rugby 007",5326,3,98,160,14,58,4217,339,149,268,20,289.535,140.535,256.03101,4109.92383,-107.076,240.59399,91.594,260.94501,4146.28076,-70.719,844.10303,695.10303,194.91299,3705.16992,-511.82999,1246.30603,1097.30603,171.694,3383.05005,-833.95001,-0.10001,185486,-0.04658,86365,-0.07492,138981,-0.02149,39860,-0.22472,416857,-0.17128,317736,-0.2844,527595,-0.23097,428474,-79373,-37712,-64185,-22524,-185736,-144075,-339214,-297553,0.01276
"5580","E02006516","Stratford-on-Avon 013",3836,13,89,57,6,42,3051,162,94,303,19,152.44099,58.441,292.22,3008.7749,-42.225,147.573,53.573,291.297,3014.31689,-36.683,336.35999,242.36,249.334,2884.53906,-166.461,583.755,489.755,218.73,2690.75488,-360.245,-0.05736,106401,-0.02716,50362,-0.04753,88176,-0.01732,32137,-0.09766,181159,-0.06745,125120,-0.16345,303222,-0.13324,247183,-41904,-19890,-35185,-13171,-84482,-62468,-199016,-177002,NA
"5642","E02001999","Coventry 042",2667,10,120,166,9,13,1655,161,105,408,20,178.72099,73.721,393.28,1608.80798,-46.192,165.664,60.664,392.54901,1619.646,-35.354,469.97198,364.97198,327.76901,1433.92505,-221.075,696.5,591.5,286.935,1285.95898,-369.04099,-0.05132,95137,-0.02604,48238,-0.04177,77473,-0.01648,30574,-0.15039,278934,-0.1251,232035,-0.16773,311128,-0.14245,264229,-32271,-16243,-28078,-12050,-86619,-70591,-148800,-132772,0.01925
"5699","E02006532","Warwick 014",4079,3,182,64,7,47,3304,207,98,146,21,213.138,115.138,139.22099,3209.91992,-94.08,160.006,62.006,143.573,3252.05493,-51.945,663.73901,565.73901,107.999,2848.4231,-455.577,947.409,849.409,97.293,2607.10498,-696.89502,-0.07041,130582,-0.03849,71359,-0.04877,90463,-0.01684,31240,-0.18972,351939,-0.1578,292716,-0.22771,422420,-0.19579,363197,-56237,-31046,-41096,-15905,-154757,-129566,-271429,-246238,0.01307
"5749","E02001962","Coventry 005",2120,4,22,354,16,8,1198,206,54,234,24,139.758,85.758,220.804,1152.91394,-45.086,95.467,41.467,228.548,1178.37805,-19.622,520.96698,466.96701,153.07201,958.16302,-239.83701,673.14801,619.14801,140.80099,871.23999,-326.76001,-0.04147,76881,-0.02469,45756,-0.02873,53282,-0.01195,22157,-0.14633,271424,-0.12954,240299,-0.14907,276500,-0.13228,245375,-19638,-11827,-13414,-5603,-62948,-55137,-98642,-90831,0.0108
"5768","E02006522","Warwick 004",2289,5,138,13,5,9,1917,96,29,65,12,61.319,32.319,62.835,1890.26001,-26.74,44.11,15.11,63.903,1904.42798,-12.572,152.26601,123.266,53.387,1817.42505,-99.575,304.319,275.319,47.782,1687.79102,-229.209,-0.03768,69826,-0.02013,37272,-0.02495,46290,-0.00741,13736,-0.07873,145996,-0.06118,113442,-0.13432,249124,-0.11677,216570,-31545,-17263,-21165,-6883,-68782,-54500,-163887,-149605,0.01749
"5774","E02006507","Stratford-on-Avon 004",4161,2,47,75,5,40,3277,239,60,407,9,151.052,91.052,388.133,3214.41602,-62.584,116.442,56.442,389.763,3243.86597,-33.133,524.46503,464.465,296.93799,2972.61792,-304.38199,833.73602,773.73602,257.37799,2734.78296,-542.21698,-0.05908,109564,-0.03864,71655,-0.03203,59411,-0.01159,21502,-0.14009,259857,-0.11965,221948,-0.19949,370080,-0.17906,332171,-43324,-27047,-26963,-10686,-122200,-105923,-260085,-243808,0.01676
