"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"264466",1,1,1,7.186,3190,200,79,0.01099,1340,118,20320,"E02006477 E02006488",200
"264467",1,1,1,8.153,3640,300,105,0.01288,1520,138,33772,"E02006477 E02006489",300
"264468",1,1,1,18.681,8568,449,263,0.01408,3482,313,48363,"E02006477 E02006492",449
"264475",1,1,1,10.665,4678,382,105,0.00985,1988,165,51830,"E02006477 E02006806",382
"264520",1,1,1,3.421,1394,138,64,0.01871,638,45,6023,"E02006478 E02006479",138
"264521",1,1,1,2.254,1016,96,42,0.01863,420,38,4278,"E02006478 E02006480",96
"264522",1,1,1,1.891,1010,84,36,0.01904,353,44,4168,"E02006478 E02006481",84
"264523",1,1,1,3.322,1442,90,58,0.01746,619,48,6220,"E02006478 E02006482",90
"264524",1,1,1,4.843,2084,196,86,0.01776,903,75,9306,"E02006478 E02006483",196
"264525",1,1,1,6.194,2668,254,97,0.01566,1155,96,14388,"E02006478 E02006484",254
"264526",1,1,1,7.326,3182,266,113,0.01542,1366,116,17272,"E02006478 E02006485",266
"264527",1,1,1,8.07,3484,231,112,0.01388,1504,115,24334,"E02006478 E02006486",231
"264528",1,1,1,7.625,3406,210,100,0.01311,1421,115,14623,"E02006478 E02006487",210
"264529",1,1,1,8.859,3924,259,130,0.01467,1651,134,16682,"E02006478 E02006489",259
"264530",1,1,1,21.806,9922,589,334,0.01532,4065,364,52666,"E02006478 E02006492",589
"264536",1,1,1,10.813,4730,285,198,0.01831,2016,177,22283,"E02006478 E02006806",285
"264573",1,1,1,1.334,782,43,22,0.01649,249,36,3342,"E02006479 E02006480",43
"264574",1,1,1,2.932,1618,90,42,0.01432,547,74,7029,"E02006479 E02006481",90
"264575",1,1,1,1.913,970,46,22,0.0115,357,40,4541,"E02006479 E02006482",46
"264576",1,1,1,2.05,986,94,18,0.00878,382,32,12878,"E02006479 E02006483",94
"264577",1,1,1,3.11,1394,125,21,0.00675,580,47,7553,"E02006479 E02006484",125
"264578",1,1,1,4.168,1846,140,35,0.0084,777,65,10276,"E02006479 E02006485",140
"264579",1,1,1,5.376,2532,160,68,0.01265,1002,102,19131,"E02006479 E02006487",160
"264580",1,1,1,6.61,3050,209,98,0.01483,1232,120,21190,"E02006479 E02006489",209
"264581",1,1,1,18.722,8648,460,258,0.01378,3490,315,45831,"E02006479 E02006492",460
"264585",1,1,1,9.122,4088,291,98,0.01074,1700,147,39248,"E02006479 E02006806",291
"264621",1,1,1,1.765,896,48,20,0.01133,329,40,3599,"E02006480 E02006481",48
"264622",1,1,1,1.272,512,39,16,0.01258,237,16,1936,"E02006480 E02006482",39
"264623",1,1,1,2.756,1130,101,44,0.01597,514,37,5127,"E02006480 E02006483",101
"264624",1,1,1,4.107,1714,159,55,0.01339,766,57,10209,"E02006480 E02006484",159
"264625",1,1,1,5.239,2228,171,71,0.01355,977,78,13093,"E02006480 E02006485",171
"264626",1,1,1,5.331,2380,154,56,0.0105,994,80,9806,"E02006480 E02006487",154
"264627",1,1,1,6.565,2898,203,86,0.0131,1224,99,11865,"E02006480 E02006489",203
"264628",1,1,1,19.719,8968,494,292,0.01481,3676,326,48487,"E02006480 E02006492",494
"264631",1,1,1,8.932,3810,320,80,0.00896,1665,123,23536,"E02006480 E02006806",320
"264665",1,1,1,2.256,776,45,32,0.01418,421,16,3884,"E02006481 E02006482",45
"264666",1,1,1,4.126,1528,119,56,0.01357,769,40,7681,"E02006481 E02006483",119
"264667",1,1,1,5.477,2112,177,67,0.01223,1021,60,12763,"E02006481 E02006484",177
"264668",1,1,1,6.609,2626,189,83,0.01256,1232,81,15647,"E02006481 E02006485",189
"264669",1,1,1,6.559,2740,165,74,0.01128,1223,84,12287,"E02006481 E02006487",165
"264670",1,1,1,7.793,3258,214,104,0.01335,1453,103,14346,"E02006481 E02006489",214
"264671",1,1,1,21.089,9366,512,304,0.01442,3931,329,51041,"E02006481 E02006492",512
"264675",1,1,1,9.198,3838,208,166,0.01805,1715,137,18381,"E02006481 E02006806",208
"264715",1,1,1,1.87,752,76,24,0.01283,349,23,3797,"E02006482 E02006483",76
"264716",1,1,1,3.221,1336,134,35,0.01087,600,44,8879,"E02006482 E02006484",134
"264717",1,1,1,4.353,1850,146,51,0.01172,811,64,11763,"E02006482 E02006485",146
"264718",1,1,1,4.303,1964,122,42,0.00976,802,68,8403,"E02006482 E02006487",122
"264719",1,1,1,7.338,3212,220,88,0.01199,1368,117,19114,"E02006482 E02006488",220
"264720",1,1,1,5.537,2482,171,72,0.013,1032,86,10462,"E02006482 E02006489",171
"264721",1,1,1,18.833,8590,469,272,0.01444,3511,312,47157,"E02006482 E02006492",469
"264727",1,1,1,7.904,3394,288,66,0.00835,1473,110,22133,"E02006482 E02006806",288
"264753",1,1,1,2.257,994,111,19,0.00842,421,35,7595,"E02006483 E02006484",111
"264754",1,1,1,3.389,1508,123,35,0.01033,632,55,10479,"E02006483 E02006485",123
"264755",1,1,1,3.673,1732,112,58,0.01579,685,72,15872,"E02006483 E02006486",112
"264756",1,1,1,3.508,1686,104,54,0.01539,654,71,15963,"E02006483 E02006487",104
"264757",1,1,1,6.374,2870,197,72,0.0113,1188,108,17830,"E02006483 E02006488",197
"264758",1,1,1,4.742,2204,153,84,0.01771,884,90,18022,"E02006483 E02006489",153
"264759",1,1,1,17.869,8248,446,256,0.01433,3331,303,45873,"E02006483 E02006492",446
"264763",1,1,1,7.254,3242,235,84,0.01158,1352,117,36080,"E02006483 E02006806",235
"264801",1,1,1,1.784,770,47,18,0.01009,333,29,3733,"E02006484 E02006485",47
"264802",1,1,1,4.66,2054,140,53,0.01137,869,80,8853,"E02006484 E02006486",140
"264803",1,1,1,4.495,2008,132,49,0.0109,838,80,8944,"E02006484 E02006487",132
"264804",1,1,1,4.357,2092,91,57,0.01308,812,77,9091,"E02006484 E02006488",91
"264805",1,1,1,5.729,2526,181,79,0.01379,1068,98,11003,"E02006484 E02006489",181
"264806",1,1,1,7.416,3250,245,71,0.00957,1382,119,12953,"E02006484 E02006490",245
"264807",1,1,1,15.852,7470,340,241,0.0152,2955,272,37134,"E02006484 E02006492",340
"264808",1,1,1,22.461,9926,528,332,0.01478,4187,360,52558,"E02006484 E02006494",528
"264813",1,1,1,8.349,3574,279,81,0.0097,1556,127,14601,"E02006484 E02006806",279
"264853",1,1,1,5.034,2218,171,65,0.01291,938,85,9695,"E02006485 E02006486",171
"264854",1,1,1,4.869,2172,163,61,0.01253,908,85,9786,"E02006485 E02006487",163
"264855",1,1,1,3.543,1620,85,49,0.01383,660,62,8229,"E02006485 E02006488",85
"264856",1,1,1,5.674,2412,194,65,0.01146,1058,88,9680,"E02006485 E02006489",194
"264857",1,1,1,15.038,6998,334,233,0.01549,2803,258,36272,"E02006485 E02006492",334
"264858",1,1,1,23.266,9994,362,244,0.01049,4337,338,86618,"E02006485 E02006493",362
"264859",1,1,1,21.647,9454,522,324,0.01497,4035,346,51696,"E02006485 E02006494",522
"264860",1,1,1,23.835,10628,614,361,0.01515,4443,391,66149,"E02006485 E02006500",614
"264866",1,1,1,8.723,3738,310,93,0.01066,1626,132,15443,"E02006485 E02006806",310
"264908",1,1,1,0.997,434,47,8,0.00802,186,17,1582,"E02006486 E02006487",47
"264909",1,1,1,4.996,2118,131,58,0.01161,931,76,9427,"E02006486 E02006488",131
"264910",1,1,1,2.231,952,96,38,0.01703,416,36,3641,"E02006486 E02006489",96
"264911",1,1,1,2.876,1256,92,22,0.00765,536,42,4625,"E02006486 E02006490",92
"264912",1,1,1,16.368,7476,399,246,0.01503,3051,271,37584,"E02006486 E02006492",399
"264913",1,1,1,24.174,10694,636,391,0.01617,4506,396,51424,"E02006486 E02006493",636
"264914",1,1,1,22.977,9932,587,337,0.01467,4283,359,53008,"E02006486 E02006494",587
"264915",1,1,1,22.769,10136,869,320,0.01405,4244,352,65614,"E02006486 E02006523",869
"264921",1,1,1,3.809,1580,126,32,0.0084,710,50,6273,"E02006486 E02006806",126
"264957",1,1,1,4.123,1722,122,46,0.01116,769,63,7886,"E02006487 E02006488",122
"264958",1,1,1,1.314,558,66,32,0.02435,245,20,2231,"E02006487 E02006489",66
"264959",1,1,1,2.896,1298,112,30,0.01036,540,42,4984,"E02006487 E02006490",112
