"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02002615 E02002616","E02002615","E02002616","Blackburn with Darwen 001","Blackburn with Darwen 002",156,2,18,110,15,1,0,6,1,3,0,1.28205,5.13,3.13,17.63,107.77,-2.23,4.44,2.44,17.72,108.28,-1.72,26.45,24.45,15.14,92.52,-17.48,50.93,48.93,12.28,75.04,-34.96,-0.00098,1823,-6e-04,1110,-0.00066,1229,-0.00028,516,-0.00495,9183,-0.00457,8470,-0.00616,11420,-0.00577,10707,-498,-305,-428,-235,-2587,-2394,-4984,-4791,2.20275,2.694,2.923,1.22302,1.085,5.23385,4.89223,2254,2374
"2","E02002615 E02002617","E02002615","E02002617","Blackburn with Darwen 001","Blackburn with Darwen 003",247,5,64,146,18,0,0,6,7,0,1,2.02429,17.57,12.57,60.68,138.42,-7.58,9.27,4.27,62.87,143.41,-2.59,91.97,86.97,41,93.52,-52.48,107.54,102.54,36.88,84.13,-61.87,-0.00102,1898,-0.00073,1359,-0.00044,814,-0.00015,275,-0.00515,9550,-0.00486,9011,-0.00264,4898,-0.00235,4359,-692,-496,-365,-169,-3637,-3441,-4253,-4057,1.17211,1.29,1.822,1.10058,1.4124,2.32558,3.73216,546,922
"3","E02002615 E02002618","E02002615","E02002618","Blackburn with Darwen 001","Blackburn with Darwen 004",130,0,36,79,8,1,0,2,3,1,0,0,2.16,2.16,35.4,77.68,-1.32,0,0,36,79,0,19.54,19.54,30.61,67.07,-11.93,40.05,40.05,24.93,54.62,-24.38,-0.00019,356,-0.00019,356,0,0,0,0,-0.00165,3069,-0.00165,3069,-0.00129,2387,-0.00129,2387,-137,-137,0,0,-1241,-1241,-2537,-2537,1.37291,2.02,2.205,1.47133,1.09158,5.29703,5.48753,1594,1752
"4","E02002615 E02002619","E02002615","E02002619","Blackburn with Darwen 001","Blackburn with Darwen 005",139,2,11,97,13,1,0,11,3,0,1,1.43885,8.02,6.02,10.52,92.73,-4.27,4.11,2.11,10.85,95.49,-1.51,41.06,39.06,7.88,69.33,-27.67,57.51,55.51,6.55,57.69,-39.31,-0.0023,4261,-0.00173,3205,-0.00094,1739,-0.00037,683,-0.01154,21411,-0.01097,20355,-0.0109,20227,-0.01033,19171,-1067,-802,-550,-285,-5477,-5212,-7670,-7405,2.71469,3.863,3.927,1.423,1.01657,3.39115,5.32213,2166,3138
"5","E02002615 E02002620","E02002615","E02002620","Blackburn with Darwen 001","Blackburn with Darwen 006",687,5,79,400,80,9,0,84,25,3,2,0.7278,45.03,40.03,74.37,376.51999,-23.48,7.05,2.05,78.73,398.81,-1.19,262.34,257.34,49.24,249.05,-150.95,317.70001,312.70001,42.81,216.59,-183.41,-0.00859,15939,-0.00765,14199,-0.00115,2141,-0.00022,401,-0.04896,90825,-0.04802,89085,-0.03785,70220,-0.03691,68480,-3599,-3203,-553,-157,-20988,-20592,-25414,-25018,2.10859,2.694,2.857,1.27763,1.0605,2.52413,4.90025,1168,1808
"6","E02002615 E02002621","E02002615","E02002621","Blackburn with Darwen 001","Blackburn with Darwen 007",155,2,20,100,19,0,0,3,9,0,2,1.29032,9.57,7.57,19.01,95.05,-4.95,3.23,1.23,19.84,99.16,-0.84,50.4,48.4,13.68,68.41,-31.59,66.96,64.96,11.51,57.58,-42.42,-0.00231,4279,-0.00183,3387,-0.00066,1216,-0.00018,324,-0.01187,22016,-0.01139,21124,-0.00993,18416,-0.00945,17524,-1129,-885,-394,-150,-5895,-5651,-7832,-7588,2.772,3.712,4.379,1.3391,1.17969,2.26293,2.78602,1730,2146
"7","E02002615 E02002622","E02002615","E02002622","Blackburn with Darwen 001","Blackburn with Darwen 008",249,13,21,144,38,0,0,24,5,3,1,5.22088,25.34,12.34,19.9,136.47,-7.53,24.16,11.16,19.99,137.3,-6.7,80.12,67.12,15.04,102.96,-41.04,106.85,93.85,12.66,86.66,-57.34,-0.00757,14044,-0.0037,6856,-0.00585,10853,-0.00198,3665,-0.02355,43684,-0.01967,36496,-0.02192,40664,-0.01804,33476,-3076,-1510,-2910,-1344,-9807,-8241,-13078,-11512,3.08599,3.907,4.574,1.26604,1.17072,2.43153,2.90774,2142,2558
"8","E02002615 E02002623","E02002615","E02002623","Blackburn with Darwen 001","Blackburn with Darwen 009",165,4,14,103,25,1,0,16,2,0,0,2.42424,12.94,8.94,13.21,97.26,-5.74,7.34,3.34,13.81,101.02,-1.98,54.04,50.04,9.47,70.71,-32.29,70.71,66.71,8.07,60.12,-42.88,-0.00489,9071,-0.00329,6104,-0.00239,4441,-0.00079,1474,-0.01952,36222,-0.01792,33255,-0.01736,32203,-0.01576,29236,-1998,-1409,-1082,-493,-8517,-7928,-11123,-10534,3.81865,4.669,5.122,1.22268,1.09702,2.57014,3.51425,2124,3218
"9","E02002615 E02002624","E02002615","E02002624","Blackburn with Darwen 001","Blackburn with Darwen 010",167,1,4,150,6,0,0,5,0,1,0,0.5988,6.81,5.81,3.85,144.75999,-5.24,1.63,0.63,3.99,149.42,-0.58,34.19,33.19,3.16,120.06,-29.94,55.06,54.06,2.66,101.18,-48.82,-0.00435,8067,-0.0037,6855,-9e-04,1665,-0.00024,453,-0.02092,38815,-0.02027,37603,-0.02131,39539,-0.02066,38327,-2257,-1919,-550,-212,-11310,-10972,-18231,-17893,5.62949,7.038,8.061,1.2502,1.14535,2.58596,3.52314,3326,4840
"10","E02002615 E02002625","E02002615","E02002625","Blackburn with Darwen 001","Blackburn with Darwen 011",309,5,13,229,32,0,0,24,6,0,0,1.61812,13.36,8.36,12.64,222.7,-6.3,7,2,12.93,227.55,-1.45,57.59,52.59,10.75,189.37,-39.63,102.15,97.15,8.84,155.8,-73.2,-0.00597,11079,-0.00372,6909,-0.00281,5204,-0.00056,1034,-0.02466,45747,-0.02241,41577,-0.02731,50675,-0.02507,46505,-2703,-1692,-1416,-405,-11657,-10646,-20677,-19666,4.22952,5.149,7.713,1.2174,1.49796,3.67062,2.76157,3114,4202
