"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"759","E02005178","Burnley 003",2309,13,527,1179,219,32,5,260,47,6,21,73.035,60.035,508.034,1152.163,-26.837,18.933,5.933,524.56201,1176.538,-2.462,437.056,424.056,383.34698,996.07501,-182.925,612.21301,599.21301,346.72699,906.49402,-272.50601,-0.01404,25995,-0.0108,19999,-0.00355,6581,-0.00032,585,-0.0692,128348,-0.06597,122352,-0.08297,153892,-0.07973,147896,-7561,-5321,-2563,-323,-31414,-29174,-60551,-58311,2.37323
"771","E02005229","Lancaster 009",2157,97,312,1185,231,33,1,245,15,24,14,198.15401,101.154,293.74799,1129.9659,-55.034,146.55099,49.551,306.49701,1155.934,-29.066,613.125,516.125,206.05299,911.69598,-273.30399,735.52002,638.52002,192.819,839.22803,-345.772,-0.05405,100271,-0.02567,47611,-0.03858,71577,-0.0102,18917,-0.13856,257058,-0.11017,204398,-0.12743,236413,-0.09905,183753,-24152,-11861,-19928,-7637,-65337,-53046,-90676,-78385,0.94858
"802","E02005312","West Lancashire 009",2846,35,208,2142,222,54,1,100,52,13,19,111.517,76.517,199.744,2087.4939,-54.506,68.725,33.725,203.95799,2118.5801,-23.42,498.504,463.504,151.03799,1820.401,-321.599,718.30499,683.30499,136.694,1652.905,-489.095,-0.03128,57942,-0.02038,37727,-0.0215,39869,-0.0106,19654,-0.1014,188044,-0.0905,167829,-0.13186,244558,-0.12096,224343,-25542,-16055,-17077,-7590,-78860,-69373,-152325,-142838,1.9173
"816","E02005192","Chorley 004",3675,42,136,3087,184,94,2,95,7,17,11,123.575,81.575,130.89101,3021.0691,-65.931,74.676,32.676,134.51601,3059.4189,-27.581,494.285,452.285,102.156,2730.4031,-356.59698,770.03699,728.03699,90.56,2497.386,-589.61401,-0.06365,117994,-0.03817,70731,-0.04772,88507,-0.02223,41244,-0.18512,343356,-0.15964,296093,-0.23548,436796,-0.21,389533,-40378,-23682,-29263,-12567,-121289,-104593,-233416,-216720,1.75507
"822","E02005318","West Lancashire 015",3225,42,136,2575,219,76,6,105,24,22,20,105.122,63.122,131.685,2526.207,-48.793,87.107,45.107,132.05099,2541.437,-33.563,397.39801,355.39801,105.477,2308.6841,-266.31601,666.289,624.289,92.778,2093.9399,-481.06,-0.04047,74957,-0.02442,45204,-0.03455,64078,-0.01851,34325,-0.12115,224664,-0.10511,194911,-0.17009,315459,-0.15405,285706,-31502,-19171,-24251,-11920,-94196,-81865,-196343,-184012,NA
"827","E02005299","South Ribble 013",3654,125,474,2532,229,133,3,108,11,25,14,263.90201,138.90199,445.93201,2440.845,-91.155,257.61301,132.61301,446.39001,2448.2849,-83.715,835.51099,710.51099,307.521,2084.009,-447.991,1065.118,940.11798,289.315,1912.1219,-619.87799,-0.05864,108711,-0.03059,56690,-0.05498,101982,-0.02693,49961,-0.15764,292386,-0.12959,240365,-0.17231,319620,-0.14427,267599,-48968,-25518,-43203,-19753,-130767,-107317,-213383,-189933,0.90102
"871","E02005253","Preston 001",2568,47,94,2197,111,16,1,77,2,18,5,113.406,66.406,90.016,2141.408,-55.592,81.879,34.879,91.384,2168.4851,-28.515,383.60699,336.60699,70.818,1918.322,-278.67801,582.73499,535.73499,63.035,1747.632,-449.36801,-0.06773,125615,-0.03926,72797,-0.04066,75426,-0.01219,22608,-0.18431,341908,-0.15584,289090,-0.2223,412395,-0.19383,359577,-35579,-20776,-23894,-9091,-103386,-88583,-185725,-170922,1.42213
"891","E02002625","Blackburn with Darwen 011",3981,42,571,2586,347,43,3,228,99,40,22,110.88,68.88,559.91699,2542.8359,-43.164,67.882,25.882,567.638,2569.564,-16.436,509.79199,467.79199,485.99899,2302.48,-283.51999,949.19397,907.19397,411.41599,2029.511,-556.48901,-0.04238,78545,-0.02484,46019,-0.02428,45037,-0.00675,12511,-0.1479,274308,-0.13036,241782,-0.20116,373142,-0.18363,340616,-21342,-12240,-14257,-5155,-74031,-64929,-157435,-148333,3.03238
"1018","E02005193","Chorley 005",3956,42,194,3258,232,80,1,102,9,22,16,156.832,114.832,184.504,3166.606,-91.394,73.262,31.262,192.88699,3232.261,-25.739,685.91803,643.91803,129.746,2757.333,-500.66599,982.35797,940.35797,116.738,2510.0979,-747.90198,-0.06825,126526,-0.04836,89639,-0.03626,67252,-0.01637,30365,-0.23162,429642,-0.21173,392755,-0.26839,497862,-0.2485,460975,-40616,-29406,-19091,-7881,-149744,-138534,-261922,-250712,1.4149
"1020","E02002648","Blackpool 016",2989,125,446,1816,264,15,0,245,33,29,16,304.09,179.09,414.20001,1709.756,-106.244,241.33299,116.333,427.23499,1748.363,-67.638,1033.505,908.505,268.60101,1289.646,-526.354,1175.719,1050.719,256.88101,1189.877,-626.12299,-0.11915,221014,-0.0681,126321,-0.07838,145390,-0.02733,50697,-0.31965,593018,-0.26861,498325,-0.27879,517201,-0.22775,422508,-40861,-23357,-30767,-13263,-121787,-104283,-161937,-144433,0.45541
"1076","E02005267","Preston 015",2096,45,654,735,204,58,3,338,37,5,17,126.417,81.417,619.73102,709.995,-25.005,72.914,27.914,645.99902,723.74103,-11.259,538.82599,493.82599,434.992,590.409,-144.59,675.64203,630.64203,397.29999,540.255,-194.745,-0.02289,42413,-0.01143,21162,-0.01501,27840,-0.00355,6589,-0.05764,106884,-0.04618,85633,-0.04765,88364,-0.03619,67113,-9187,-5199,-6087,-2099,-29628,-25640,-46634,-42646,1.43449
"1112","E02005263","Preston 011",2868,67,680,1379,244,53,2,382,31,13,17,184.787,117.787,642.84003,1328.808,-50.192,110.292,43.292,669.72198,1359.329,-19.671,769.19098,702.19098,449.08099,1087.337,-291.66299,973.87903,906.87903,408.77499,985.63098,-393.36899,-0.03498,64846,-0.02199,40750,-0.01874,34760,-0.00575,10664,-0.11189,207534,-0.0989,183438,-0.10415,193175,-0.09116,169079,-16637,-10334,-9944,-3641,-58084,-51781,-91535,-85232,1.36254
"1175","E02002630","Blackburn with Darwen 016",2531,29,404,1553,215,52,2,201,47,19,9,82.115,53.115,393.25101,1523.91,-29.09,57.286,28.286,399.82001,1537.165,-15.835,376.203,347.203,319.599,1371.652,-181.34801,609.85101,580.85101,280.12601,1233.832,-319.168,-0.03967,73537,-0.02084,38606,-0.02833,52553,-0.0095,17622,-0.12051,223512,-0.10168,188581,-0.15189,281741,-0.13306,246810,-18574,-8910,-17135,-7471,-54427,-44763,-108121,-98457,3.21777
"1179","E02002636","Blackpool 004",3650,97,469,2355,301,39,0,298,34,37,20,295.328,198.328,439.84799,2229.2009,-125.799,188.069,91.069,449.00101,2301.1741,-53.826,1159.3669,1062.3669,295.56699,1696.755,-658.245,1359.9301,1262.9301,279.18799,1556.9561,-798.04401,-0.13346,247572,-0.08897,165033,-0.06699,124259,-0.02249,41720,-0.41583,771447,-0.37133,688908,-0.36666,680230,-0.32217,597691,-44881,-29787,-26277,-11183,-154728,-139634,-207281,-192187,0.57888
"1195","E02005254","Preston 002",2776,69,94,2317,150,23,2,91,6,13,11,153.10899,84.109,90.004,2247.0669,-69.933,117.803,48.803,91.336,2276.6521,-40.348,482.565,413.565,71.745,1976.7321,-340.26801,703.07703,634.07703,65.286,1787.986,-529.01398,-0.09083,168452,-0.04859,90096,-0.06075,112694,-0.01851,34338,-0.23108,428644,-0.18884,350288,-0.26489,491384,-0.22265,413028,-47506,-25400,-36899,-14793,-127896,-105790,-218340,-196234,1.42445
"1198","E02002631","Blackburn with Darwen 017",4326,31,390,3208,326,64,2,233,40,19,13,100.821,69.821,380.448,3160.3979,-47.602,70.356,39.356,385.18399,3181.458,-26.542,466.57401,435.57401,317.73999,2921.7939,-286.20599,868.78302,837.78302,274.96399,2631.803,-576.19702,-0.05102,94575,-0.03427,63490,-0.02842,52710,-0.01166,21625,-0.17751,329240,-0.16075,298155,-0.27431,508828,-0.25755,477743,-24646,-16976,-16345,-8675,-88099,-80429,-214407,-206737,3.5532
"1206","E02005182","Burnley 007",2196,28,474,1192,214,8,1,224,29,12,14,85.456,57.456,457.595,1164.463,-27.537,55.332,27.332,466.04099,1178.932,-13.068,400.31799,372.31799,358.09601,1021.357,-170.64301,609.87097,581.87097,308.32901,909.94202,-282.05801,-0.02073,38412,-0.0125,23152,-0.01163,21562,-0.0034,6302,-0.07996,148313,-0.07174,133053,-0.09269,171926,-0.08446,156666,-11860,-7041,-8431,-3612,-41829,-37010,-80441,-75622,2.7386
"1211","E02005255","Preston 003",4113,108,496,2848,217,38,4,355,11,26,10,264.85101,156.851,469.11899,2747.5649,-100.435,200.69901,92.699,475.47,2791.3879,-56.612,953.83502,845.83502,339.78601,2322.8181,-525.18201,1279.3521,1171.3521,296.47,2099.363,-748.63702,-0.09636,178713,-0.05443,100925,-0.05791,107420,-0.01598,29632,-0.2663,494008,-0.22437,416220,-0.27492,510007,-0.23299,432219,-50417,-28795,-34124,-12502,-149302,-127680,-241540,-219918,1.44713
"1290","E02005180","Burnley 005",3289,43,204,2510,253,18,0,221,16,15,9,113.42,70.42,198.187,2458.666,-51.334,93.034,50.034,200.43201,2473.05,-36.95,480.99301,437.99301,162.58299,2196.791,-313.20999,809.64899,766.64899,140.341,1950.068,-559.93201,-0.04345,80555,-0.02589,47995,-0.02822,52340,-0.01067,19780,-0.17574,326012,-0.15819,293452,-0.23168,429788,-0.21413,397228,-25006,-14668,-20458,-10120,-88130,-77792,-173515,-163177,2.66801
"1293","E02002633","Blackpool 001",2985,94,312,2025,232,32,1,189,30,45,25,267.31,173.31,287.44601,1908.233,-116.767,161.522,67.522,300.496,1981.873,-43.127,961.35901,867.35901,180.92999,1446.407,-578.59302,1111.293,1017.293,176.537,1334.4871,-690.513,-0.13179,244480,-0.08237,152790,-0.06893,127861,-0.0195,36171,-0.38396,712336,-0.33454,620646,-0.33877,628490,-0.28934,536800,-44848,-27917,-26745,-9814,-145239,-128308,-192088,-175157,0.55101
"1365","E02005307","West Lancashire 004",4130,86,322,3142,226,192,4,83,23,28,24,224.705,138.705,300.91101,3044.3811,-97.619,153.565,67.565,308.29001,3096.1279,-45.872,761.10602,675.10602,208.895,2677.23,-464.76999,1025.614,939.61401,192.742,2467.021,-674.979,-0.06957,128958,-0.04449,82453,-0.04894,90787,-0.02387,44282,-0.19591,363374,-0.17084,316869,-0.23051,427552,-0.20543,381047,-56570,-34676,-40132,-18238,-158803,-136909,-278243,-256349,1.36679
"1379","E02005316","West Lancashire 013",2384,52,382,1487,233,27,3,95,69,10,26,115.2,63.2,368.41,1450.556,-36.444,87.217,35.217,376.14001,1464.931,-22.069,416.992,364.992,292.26901,1284.801,-202.19901,636.53003,584.53003,249.955,1153.499,-333.50101,-0.02983,55249,-0.01531,28327,-0.02794,51816,-0.01342,24894,-0.07868,145896,-0.06416,118974,-0.09275,172002,-0.07824,145080,-23194,-11535,-20009,-8350,-62130,-50471,-113367,-101708,2.47411
