"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"138253",1,1,1,14.731,5876,549,192,0.01303,2746,198,17379,"E02002952 E02002982",549
"138261",1,1,1,3.547,1846,106,135,0.03806,661,82,9297,"E02002952 E02006158",106
"138262",1,1,1,3.465,1820,108,143,0.04127,646,84,13277,"E02002952 E02006159",108
"138263",1,1,1,3.873,1602,103,115,0.02969,722,57,6615,"E02002952 E02006160",103
"138264",1,1,1,4.967,3148,209,189,0.03805,926,131,17753,"E02002952 E02006161",209
"138265",1,1,1,9.392,4510,237,313,0.03333,1751,187,46178,"E02002952 E02006162",237
"138266",1,1,1,6.111,2752,189,143,0.0234,1139,101,15831,"E02002952 E02006163",189
"138267",1,1,1,5.637,3192,207,224,0.03974,1051,126,27058,"E02002952 E02006164",207
"138268",1,1,1,5.179,2350,156,128,0.02472,965,87,13178,"E02002952 E02006165",156
"138269",1,1,1,6.521,2938,202,152,0.02331,1216,108,17149,"E02002952 E02006166",202
"138270",1,1,1,8.711,3740,260,191,0.02193,1624,119,24061,"E02002952 E02006167",260
"138271",1,1,1,7.895,3414,245,184,0.02331,1472,118,18973,"E02002952 E02006168",245
"138272",1,1,1,11.925,5994,361,306,0.02566,2223,232,36304,"E02002952 E02006169",361
"138273",1,1,1,16.949,6548,680,195,0.01151,3159,215,19169,"E02002952 E02006189",680
"138274",1,1,1,9.015,5402,238,326,0.03616,1680,249,26792,"E02002952 E02006205",238
"138275",1,1,1,5.811,2990,137,186,0.03201,1083,130,21643,"E02002952 E02006207",137
"138276",1,1,1,16.264,8232,350,438,0.02693,3032,322,75078,"E02002952 E02006209",350
"138277",1,1,1,23.36,11376,591,610,0.02611,4355,462,108299,"E02002952 E02006213",591
"138280",1,1,1,3.182,1682,89,91,0.0286,593,71,6349,"E02002953 E02002954",89
"138281",1,1,1,2.393,1358,55,101,0.04221,446,63,5613,"E02002953 E02002955",55
"138282",1,1,1,2.284,1352,67,72,0.03152,426,56,8288,"E02002953 E02002956",67
"138283",1,1,1,4.392,2108,114,112,0.0255,819,74,7793,"E02002953 E02002957",114
"138284",1,1,1,2.589,1216,66,60,0.02317,483,42,4501,"E02002953 E02002958",66
"138285",1,1,1,3.529,1788,99,130,0.03684,658,72,7762,"E02002953 E02002959",99
"138286",1,1,1,4.316,2182,104,131,0.03035,805,84,9445,"E02002953 E02002961",104
"138287",1,1,1,5.703,2278,164,102,0.01789,1063,75,7627,"E02002953 E02002962",164
"138288",1,1,1,4.805,2448,141,123,0.0256,896,99,15449,"E02002953 E02002963",141
"138289",1,1,1,6.498,3196,200,180,0.0277,1211,109,18295,"E02002953 E02002965",200
"138290",1,1,1,7.782,3552,277,212,0.02724,1451,131,20315,"E02002953 E02002966",277
"138291",1,1,1,8.153,4272,240,244,0.02993,1520,156,32039,"E02002953 E02002968",240
"138292",1,1,1,9.415,4406,339,209,0.0222,1755,145,24246,"E02002953 E02002969",339
"138293",1,1,1,9.031,4230,258,230,0.02547,1683,154,27522,"E02002953 E02002970",258
"138294",1,1,1,11.26,5344,326,220,0.01954,2099,207,30305,"E02002953 E02002972",326
"138295",1,1,1,10.311,5170,302,294,0.02851,1922,175,34867,"E02002953 E02002973",302
"138296",1,1,1,10.951,5286,344,289,0.02639,2041,193,32563,"E02002953 E02002976",344
"138297",1,1,1,13.567,6134,443,250,0.01843,2529,209,26917,"E02002953 E02002982",443
"138302",1,1,1,6.964,3546,192,229,0.03288,1298,145,17848,"E02002953 E02006160",192
"138303",1,1,1,7.174,4230,222,247,0.03443,1337,186,21930,"E02002953 E02006161",222
"138304",1,1,1,6.627,3338,202,199,0.03003,1235,135,20480,"E02002953 E02006163",202
"138305",1,1,1,7.844,4274,220,282,0.03595,1462,181,31235,"E02002953 E02006164",220
"138306",1,1,1,5.695,2936,169,184,0.03231,1062,121,17827,"E02002953 E02006165",169
"138307",1,1,1,9.227,4326,273,247,0.02677,1720,153,28710,"E02002953 E02006167",273
"138308",1,1,1,8.411,4000,258,240,0.02853,1568,151,23622,"E02002953 E02006168",258
"138309",1,1,1,6.052,3046,192,132,0.02181,1128,124,23820,"E02002953 E02006206",192
"138310",1,1,1,4.976,2554,138,104,0.0209,928,107,21342,"E02002953 E02006207",138
"138311",1,1,1,13.196,6610,260,318,0.0241,2460,257,64181,"E02002953 E02006209",260
"138312",1,1,1,6.471,3868,176,250,0.03863,1206,174,18662,"E02002953 E02006211",176
"138313",1,1,1,20.292,9754,501,490,0.02415,3783,398,97402,"E02002953 E02006213",501
"138314",1,1,1,20.419,9960,518,525,0.02571,3806,399,81669,"E02002953 E02006214",518
"138318",1,1,1,5.617,2952,148,194,0.03454,1047,129,10709,"E02002954 E02002955",148
"138319",1,1,1,3.394,2050,98,129,0.03801,633,86,8315,"E02002954 E02002956",98
"138320",1,1,1,2.725,1178,69,89,0.03266,508,42,5106,"E02002954 E02002957",69
"138321",1,1,1,2.207,1164,67,91,0.04123,411,48,4980,"E02002954 E02002958",67
"138322",1,1,1,3.741,2130,126,155,0.04143,697,81,10019,"E02002954 E02002959",126
"138323",1,1,1,4.177,2106,117,136,0.03256,779,83,9666,"E02002954 E02002961",117
"138324",1,1,1,4.479,1786,131,111,0.02478,835,59,7334,"E02002954 E02002962",131
"138325",1,1,1,4.468,2390,133,146,0.03268,833,102,15682,"E02002954 E02002963",133
"138326",1,1,1,6.342,3118,222,185,0.02917,1182,107,20824,"E02002954 E02002965",222
"138327",1,1,1,8.01,3376,355,197,0.02459,1493,126,11047,"E02002954 E02002966",355
"138328",1,1,1,7.597,3414,220,160,0.02106,1416,130,14259,"E02002954 E02002967",220
"138329",1,1,1,7.997,4194,262,249,0.03114,1491,154,34568,"E02002954 E02002968",262
"138330",1,1,1,9.495,4174,314,192,0.02022,1770,129,27342,"E02002954 E02002969",314
"138331",1,1,1,9.147,3948,247,195,0.02132,1705,135,25816,"E02002954 E02002970",247
"138332",1,1,1,10.911,5122,296,253,0.02319,2034,190,33740,"E02002954 E02002971",296
"138333",1,1,1,10.036,4852,293,229,0.02282,1871,190,30012,"E02002954 E02002972",293
"138334",1,1,1,10.987,4770,338,207,0.01884,2048,149,29005,"E02002954 E02002973",338
"138335",1,1,1,11.067,5004,333,254,0.02295,2063,173,30857,"E02002954 E02002976",333
"138336",1,1,1,11.893,5604,391,270,0.0227,2217,208,36120,"E02002954 E02002979",391
"138337",1,1,1,12.724,5796,378,289,0.02271,2372,202,34503,"E02002954 E02002982",378
"138343",1,1,1,10.405,4896,283,302,0.02902,1940,206,21631,"E02002954 E02006160",283
"138344",1,1,1,9.248,5352,305,316,0.03417,1724,229,26173,"E02002954 E02006161",305
"138345",1,1,1,7.116,4060,230,260,0.03654,1327,158,19396,"E02002954 E02006163",230
"138346",1,1,1,8.389,4846,258,313,0.03731,1564,187,22089,"E02002954 E02006164",258
"138347",1,1,1,5.776,3482,186,239,0.04138,1077,138,14640,"E02002954 E02006165",186
"138348",1,1,1,7.118,4070,232,263,0.03695,1327,159,18611,"E02002954 E02006166",232
"138349",1,1,1,9.888,5026,334,290,0.02933,1843,175,41180,"E02002954 E02006167",334
"138350",1,1,1,8.126,4330,280,267,0.03286,1515,156,39073,"E02002954 E02006168",280
"138351",1,1,1,12.851,7218,369,417,0.03245,2396,285,32993,"E02002954 E02006169",369
"138352",1,1,1,15.884,6636,554,236,0.01486,2961,210,31825,"E02002954 E02006189",554
"138353",1,1,1,22.886,9512,835,331,0.01446,4266,312,42329,"E02002954 E02006191",835
"138357",1,1,1,8.81,5048,229,245,0.02781,1642,227,21056,"E02002954 E02006205",229
"138358",1,1,1,5.606,2636,128,105,0.01873,1045,108,15907,"E02002954 E02006207",128
"138359",1,1,1,12.526,6324,330,373,0.02978,2335,277,65125,"E02002954 E02006208",330
"138360",1,1,1,10.986,5496,268,309,0.02813,2048,228,56012,"E02002954 E02006209",268
"138361",1,1,1,3.889,2490,100,179,0.04603,725,116,12500,"E02002954 E02006211",100
"138362",1,1,1,18.351,9056,415,525,0.02861,3421,380,69128,"E02002954 E02006213",415
"138365",1,1,1,2.035,1146,64,55,0.02703,379,48,4675,"E02002955 E02002956",64
"138366",1,1,1,4.024,2050,133,109,0.02709,750,76,10649,"E02002955 E02002958",133
"138367",1,1,1,2.373,1064,81,57,0.02402,442,36,5766,"E02002955 E02002959",81
"138368",1,1,1,3.586,1654,118,78,0.02175,668,59,6182,"E02002955 E02002961",118
"138369",1,1,1,7.741,3572,226,203,0.02622,1443,135,14010,"E02002955 E02002962",226
"138370",1,1,1,5.796,2848,216,130,0.02243,1080,113,12461,"E02002955 E02002963",216
"138371",1,1,1,5.768,2668,214,127,0.02202,1075,85,15032,"E02002955 E02002965",214
"138372",1,1,1,6.98,3200,266,147,0.02106,1301,98,17854,"E02002955 E02002966",266
"138373",1,1,1,9.505,4798,371,262,0.02756,1772,195,28861,"E02002955 E02002967",371
"138374",1,1,1,6.659,3484,237,191,0.02868,1241,125,48645,"E02002955 E02002968",237
"138375",1,1,1,8.846,3654,422,120,0.01357,1649,112,17267,"E02002955 E02002969",422
"138376",1,1,1,9.05,4164,284,185,0.02044,1687,138,68192,"E02002955 E02002970",284
"138377",1,1,1,11.071,5496,360,247,0.02231,2064,198,76038,"E02002955 E02002971",360
"138378",1,1,1,11.557,5988,386,317,0.02743,2154,245,29629,"E02002955 E02002972",386
"138379",1,1,1,8.817,4382,299,241,0.02733,1644,143,51473,"E02002955 E02002973",299
"138380",1,1,1,11.962,4898,531,144,0.01204,2230,159,17702,"E02002955 E02002976",531
"138381",1,1,1,12.998,5382,526,161,0.01239,2423,176,19938,"E02002955 E02002982",526
"138390",1,1,1,4.907,2744,154,166,0.03383,915,121,18550,"E02002955 E02006158",154
"138391",1,1,1,4.825,2718,156,174,0.03606,899,123,22530,"E02002955 E02006159",156
"138392",1,1,1,5.233,2500,151,146,0.0279,975,95,15868,"E02002955 E02006160",151
"138393",1,1,1,4.774,3110,199,168,0.03519,890,132,16883,"E02002955 E02006161",199
"138394",1,1,1,9.697,4898,266,312,0.03217,1808,202,48451,"E02002955 E02006162",266
"138395",1,1,1,4.45,2320,182,118,0.02652,830,81,18185,"E02002955 E02006163",182
"138396",1,1,1,5.444,3154,197,203,0.03729,1015,127,26188,"E02002955 E02006164",197
"138397",1,1,1,3.518,1918,149,103,0.02928,656,67,15532,"E02002955 E02006165",149
"138398",1,1,1,7.05,3308,253,166,0.02355,1314,99,26415,"E02002955 E02006167",253
"138399",1,1,1,6.234,2982,238,159,0.02551,1162,98,21327,"E02002955 E02006168",238
"138400",1,1,1,10.264,5562,354,281,0.02738,1913,212,38658,"E02002955 E02006169",354
"138401",1,1,1,20.588,8156,845,221,0.01073,3838,266,36298,"E02002955 E02006190",845
"138402",1,1,1,22.218,8930,938,259,0.01166,4142,295,32232,"E02002955 E02006191",938
"138404",1,1,1,6.46,3438,184,183,0.02833,1204,150,28398,"E02002955 E02006207",184
"138405",1,1,1,15.33,7820,320,407,0.02655,2858,309,74469,"E02002955 E02006209",320
"138406",1,1,1,21.712,10878,608,595,0.0274,4047,453,114110,"E02002955 E02006213",608
"138412",1,1,1,4.943,2424,121,154,0.03116,921,83,12365,"E02002956 E02002957",121
"138413",1,1,1,2.441,1156,80,62,0.0254,455,34,4933,"E02002956 E02002958",80
"138414",1,1,1,1.848,846,76,66,0.03571,344,30,2817,"E02002956 E02002959",76
"138415",1,1,1,3.134,1418,100,85,0.02712,584,49,4253,"E02002956 E02002961",100
"138416",1,1,1,5.922,2618,177,140,0.02364,1104,87,9070,"E02002956 E02002962",177
"138417",1,1,1,4.02,2024,128,91,0.02264,749,72,14408,"E02002956 E02002963",128
"138418",1,1,1,5.316,2432,196,134,0.02521,991,75,13103,"E02002956 E02002965",196
"138419",1,1,1,6.528,2964,248,154,0.02359,1217,88,15925,"E02002956 E02002966",248
"138420",1,1,1,7.729,3974,283,223,0.02885,1441,153,30808,"E02002956 E02002967",283
"138421",1,1,1,6.971,3508,236,198,0.0284,1299,122,26847,"E02002956 E02002968",236
"138422",1,1,1,8.233,3642,335,163,0.0198,1535,110,19054,"E02002956 E02002969",335
"138423",1,1,1,8.246,3806,245,198,0.02401,1537,127,26481,"E02002956 E02002970",245
"138424",1,1,1,9.781,5164,298,278,0.02842,1823,203,31576,"E02002956 E02002972",298
"138425",1,1,1,9.129,4406,298,248,0.02717,1702,141,29675,"E02002956 E02002973",298
"138426",1,1,1,11.349,4886,444,187,0.01648,2116,157,19489,"E02002956 E02002976",444
"138427",1,1,1,11.478,5554,383,245,0.02135,2140,188,40508,"E02002956 E02002979",383
"138428",1,1,1,12.385,5370,439,204,0.01647,2309,174,21725,"E02002956 E02002982",439
"138429",1,1,1,14.21,7424,482,367,0.02583,2649,296,73939,"E02002956 E02002983",482
"138437",1,1,1,6.887,3604,244,215,0.03122,1284,150,20562,"E02002956 E02006159",244
"138438",1,1,1,7.752,3616,212,205,0.02644,1445,135,20473,"E02002956 E02006160",212
