"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"1",1,1,1,4.897,2408,218,35,0.00715,913,78,12737,"E02000001 E02000186"
"2",1,1,1,3.899,1900,187,28,0.00718,727,59,9376,"E02000001 E02000187"
"3",1,1,1,2.925,1454,153,25,0.00855,545,46,8070,"E02000001 E02000190"
"4",1,1,1,4.113,2064,168,22,0.00535,767,62,12430,"E02000001 E02000191"
"5",1,1,1,1.868,998,94,18,0.00964,348,30,7114,"E02000001 E02000192"
"6",1,1,1,2.238,1400,92,18,0.00804,417,36,8423,"E02000001 E02000193"
"7",1,1,1,2.041,978,81,8,0.00392,380,27,3285,"E02000001 E02000371"
"8",1,1,1,12.238,6106,406,70,0.00572,2281,163,57423,"E02000001 E02000372"
"9",1,1,1,2.162,1188,94,18,0.00833,403,41,6527,"E02000001 E02000573"
"10",1,1,1,2.414,1404,113,29,0.01201,450,45,7438,"E02000001 E02000574"
"11",1,1,1,1.217,638,53,11,0.00904,227,21,5078,"E02000001 E02000575"
"12",1,1,1,1.06,552,34,6,0.00566,198,17,1484,"E02000001 E02000576"
"13",1,1,1,6.699,3248,285,59,0.00881,1249,92,16606,"E02000001 E02000588"
"14",1,1,1,2.402,1196,132,20,0.00833,448,29,4291,"E02000001 E02000808"
"15",1,1,1,3.357,1796,180,21,0.00626,626,40,7292,"E02000001 E02000809"
"16",1,1,1,2.684,1150,88,7,0.00261,500,33,4788,"E02000001 E02000878"
"17",1,1,1,3.269,1496,128,8,0.00245,609,40,7551,"E02000001 E02000884"
"18",1,1,1,3.882,1878,141,16,0.00412,724,46,12926,"E02000001 E02000889"
"19",1,1,1,4.464,2128,188,20,0.00448,832,52,12835,"E02000001 E02000890"
"20",1,1,1,7.837,3492,340,24,0.00306,1461,94,24478,"E02000001 E02000891"
"21",1,1,1,5.918,3214,229,33,0.00558,1103,89,24631,"E02000001 E02000967"
"22",1,1,1,4.853,2658,167,25,0.00515,905,72,12502,"E02000001 E02000970"
"23",1,1,1,5.901,3236,206,27,0.00458,1100,87,13997,"E02000001 E02000971"
"24",1,1,1,3.953,2188,135,23,0.00582,737,59,11192,"E02000001 E02000972"
"25",1,1,1,3.17,2052,150,35,0.01104,591,48,9437,"E02000001 E02000977"
"26",1,1,1,6.27,3318,276,59,0.00941,1169,90,19837,"E02000001 E02000978"
"27",1,1,1,4.725,2364,230,46,0.00974,881,64,11249,"E02000001 E02000979"
"28",1,1,1,5.218,2492,231,45,0.00862,973,70,10718,"E02000001 E02000980"
"29",1,1,1,6.129,3062,277,50,0.00816,1143,81,13409,"E02000001 E02000982"
"30",1,1,1,2.958,1482,132,21,0.0071,551,32,6064,"E02000001 E02006801"
"31",1,1,1,7.117,3228,310,62,0.00871,1327,102,15387,"E02000001 E02006854"
"33",1,1,1,1.812,804,57,14,0.00773,338,20,3201,"E02000002 E02000003"
"34",1,1,1,4.213,1800,130,23,0.00546,785,45,5763,"E02000002 E02000007"
"35",1,1,1,5.548,2360,186,24,0.00433,1034,61,13441,"E02000002 E02000011"
"36",1,1,1,8.126,3232,203,34,0.00418,1515,85,13897,"E02000002 E02000016"
"37",1,1,1,6.69,2756,154,30,0.00448,1247,71,9899,"E02000002 E02000019"
"38",1,1,1,9.313,3484,186,35,0.00376,1736,99,16293,"E02000002 E02000020"
"39",1,1,1,6.854,2876,176,31,0.00452,1278,72,9759,"E02000002 E02000021"
"44",1,1,1,3.81,1642,64,34,0.00892,710,54,26032,"E02000002 E02000472"
"45",1,1,1,2.692,1090,55,18,0.00669,502,31,17181,"E02000002 E02000474"
"46",1,1,1,4.516,1892,134,36,0.00797,842,54,23187,"E02000002 E02000476"
