"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"3363","E02006275","St Edmundsbury 003",3257,1,26,155,28,39,1950,287,157,609,5,298.388,141.388,574.98401,-34.016,1869.64001,-80.36,251.685,94.685,586.00299,-22.997,1896.87402,-53.126,891.362,734.362,420.039,-188.961,1545.09399,-404.90601,1119.23206,962.23199,376.492,-232.508,1402.81494,-547.185,-0.0421,78110,-0.07253,134540,-0.03043,56430,-0.06406,118838,-0.02195,40728,-0.16991,315206,-0.1278,237096,-0.15124,280575,-0.10914,202465,-0.02563,47550,-0.04475,83006,-0.01912,35456,-0.03946,73201,-0.01383,25651,-0.11019,204427,-0.08456,156877,-0.10417,193248,-0.07854,145698,-24828,-43797,-18969,-38183,-13355,-106362,-81534,-154367,-129539,0.01406
"3365","E02006306","Waveney 005",2720,2,47,62,24,30,1808,199,229,266,53,360.944,131.944,246.46001,-19.54,1714.53894,-93.461,269.01501,40.015,259.71701,-6.283,1779.87402,-28.126,783.534,554.534,180.54601,-85.454,1417.85303,-390.147,908.46899,679.46899,171.10699,-94.893,1320.12305,-487.87701,-0.08914,165367,-0.14388,266909,-0.05474,101542,-0.10676,198060,-0.01762,32693,-0.25465,472431,-0.16551,307064,-0.25397,471169,-0.16483,305802,-0.05491,101875,-0.08952,166071,-0.03461,64196,-0.06389,118525,-0.00898,16650,-0.16262,301681,-0.1077,199806,-0.16472,305587,-0.10981,203712,-30409,-49087,-18678,-38823,-8414,-99884,-69475,-139459,-109050,0.0064
"3394","E02006316","Waveney 015",2624,7,35,56,1,22,1847,122,125,392,17,209.703,84.703,367.80899,-24.191,1793.49194,-53.508,180.54201,55.542,376.89801,-15.102,1811.26294,-35.737,481.297,356.297,282.38501,-109.615,1628.79297,-218.207,654.26398,529.26398,251.287,-140.713,1503.25,-343.75,-0.06161,114297,-0.10604,196722,-0.04443,82425,-0.09151,169774,-0.02991,55477,-0.16345,303239,-0.10184,188942,-0.18274,339030,-0.12114,224733,-0.0377,69943,-0.06424,119173,-0.02654,49230,-0.05467,101419,-0.01697,31476,-0.10556,195824,-0.06786,125881,-0.12555,232922,-0.08785,162979,-26254,-45034,-18780,-42335,-16081,-87056,-60802,-152227,-125973,NA
"3510","E02006296","Suffolk Coastal 010",5867,6,131,307,13,56,4356,264,399,309,26,638.96002,239.96001,286.746,-22.254,4170.104,-185.897,584.46698,185.467,291.21201,-17.788,4215,-141,1381.11902,982.11902,226.105,-82.895,3590.49194,-765.508,1782.81494,1383.81494,211.75999,-97.24,3259.83398,-1096.16602,-0.12826,237953,-0.24899,461915,-0.12072,223962,-0.20588,381952,-0.07762,143999,-0.52413,972390,-0.39587,734437,-0.54276,1006961,-0.4145,769008,-0.08253,153099,-0.15872,294439,-0.07619,141340,-0.13248,245761,-0.04995,92662,-0.33728,625720,-0.25475,472621,-0.35224,653490,-0.26972,500391,-60655,-115998,-55343,-99424,-38769,-281034,-220379,-427307,-366652,0.00711
"3556","E02006300","Suffolk Coastal 014",3090,1,21,85,16,57,1987,172,260,471,20,420.33801,160.338,436.62,-34.38,1881.17603,-105.824,327.57199,67.572,456.84201,-14.158,1942.78503,-44.215,967.02399,707.02399,309.612,-161.388,1528.53503,-458.465,1094.47595,834.47601,294.35501,-176.645,1434.625,-552.375,-0.05965,110655,-0.09691,179783,-0.03727,69128,-0.07268,134843,-0.01304,24188,-0.15997,296785,-0.10033,186130,-0.15989,296621,-0.10024,185966,-0.03576,66346,-0.05933,110060,-0.02357,43714,-0.04351,80707,-0.00774,14361,-0.10257,190284,-0.06681,123938,-0.1056,195890,-0.06983,129544,-31098,-50575,-19477,-38558,-7460,-99137,-68039,-141995,-110897,0.00975
"3625","E02006265","Mid Suffolk 005",2914,5,79,36,1,41,2397,152,85,111,7,148.85001,63.85,105.871,-5.129,2344.69092,-52.309,138.944,53.944,107.581,-3.419,2352.21509,-44.785,349.73901,264.73901,85.496,-25.504,2183.76001,-213.24001,561.21503,476.215,75.663,-35.337,2004.05896,-392.94101,-0.03648,67671,-0.07672,142312,-0.04024,74641,-0.06144,113986,-0.02497,46315,-0.14799,274541,-0.11151,206870,-0.19968,370435,-0.1632,302764,-0.02321,43063,-0.04598,85283,-0.02277,42220,-0.03928,72858,-0.01606,29795,-0.09205,170756,-0.06884,127693,-0.13005,241258,-0.10684,198195,-21034,-43840,-22806,-36629,-15595,-97494,-76460,-198781,-177747,0.01444
"3632","E02006310","Waveney 009",3633,0,32,131,20,50,2723,203,245,149,80,411.20001,166.2,139.14101,-9.859,2588.93091,-134.069,329.13501,84.135,146.653,-2.347,2653.61499,-69.385,942.40503,697.40503,106.646,-42.354,2160.53906,-562.461,1139.88696,894.88702,99.914,-49.086,1995.625,-727.375,-0.12259,227441,-0.22386,415312,-0.10127,187871,-0.16273,301893,-0.04013,74452,-0.45083,836396,-0.32823,608955,-0.44561,826715,-0.32301,599274,-0.07655,142011,-0.14005,259805,-0.0635,117794,-0.1013,187928,-0.02475,45917,-0.28761,533589,-0.21107,391578,-0.28732,533053,-0.21078,391042,-39090,-71898,-32808,-56218,-17128,-168268,-129178,-234711,-195621,0.00758
"3760","E02006270","Mid Suffolk 010",5891,2,318,72,8,40,4121,312,218,775,25,350.73999,132.74001,741.42798,-33.572,4035.74805,-85.252,340.815,122.815,735.099,-39.901,4049.86011,-71.14,829.88702,611.88702,595.33698,-179.66299,3749.16797,-371.83099,1228.89294,1010.89301,527.89001,-247.11,3464.98999,-656.01001,-0.05121,95005,-0.1082,200712,-0.05699,105707,-0.07533,139742,-0.02412,44737,-0.1845,342274,-0.13329,247269,-0.26361,489053,-0.2124,394048,-0.03127,58012,-0.06251,115935,-0.03124,57923,-0.04548,84356,-0.0142,26344,-0.11496,213247,-0.08368,155235,-0.18085,335504,-0.14958,277492,-32801,-66058,-33257,-49639,-16838,-133131,-100330,-293329,-260528,0.01516
"3788","E02006262","Mid Suffolk 002",3404,8,97,50,4,23,2853,160,84,106,19,141.793,57.793,100.728,-5.272,2805.83008,-47.17,118.377,34.377,103.659,-2.341,2824.22412,-28.776,278.90201,194.90199,83.657,-22.343,2699.19897,-153.80099,465.74701,381.74701,75.672,-30.328,2537.13501,-315.86499,-0.05619,104234,-0.09979,185114,-0.0436,80880,-0.0854,158424,-0.02921,54190,-0.14732,273296,-0.09113,169062,-0.21586,400468,-0.15967,296234,-0.0323,59914,-0.05651,104809,-0.02421,44895,-0.04825,89505,-0.01595,29591,-0.08824,163690,-0.05594,103776,-0.13815,256280,-0.10585,196366,-33448,-59005,-25557,-51729,-18281,-98182,-64734,-211676,-178228,0.01337
"3884","E02006249","Ipswich 005",3337,9,198,157,10,18,1875,162,195,696,17,303.14999,108.15,669.38501,-26.615,1808.39404,-66.606,293.57501,98.575,671.53998,-24.46,1813.98303,-61.017,715.203,520.203,541.96198,-154.03799,1578.83704,-296.16299,996.59998,801.59998,465.57901,-230.42101,1412.64404,-462.35599,-0.06208,115171,-0.09904,183726,-0.03696,68555,-0.08511,157883,-0.02303,42712,-0.18692,346760,-0.12483,231589,-0.18394,341243,-0.12186,226072,-0.03979,73809,-0.06307,116974,-0.02328,43165,-0.0548,101648,-0.01501,27839,-0.1224,227058,-0.08261,153249,-0.12488,231656,-0.08509,157847,-29777,-47247,-17470,-42886,-13109,-95737,-65960,-149381,-119604,0.01719
