"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"255217",1,1,1,18.319,10184,362,296,0.01616,3415,291,34410,"E02006236 E02006247"
"255218",1,1,1,19.566,11078,395,327,0.01671,3647,334,38500,"E02006236 E02006248"
"255219",1,1,1,16.879,9798,338,283,0.01677,3146,263,32615,"E02006236 E02006250"
"255220",1,1,1,17.615,10018,354,300,0.01703,3284,285,34230,"E02006236 E02006251"
"255221",1,1,1,18.752,10746,367,323,0.01722,3496,320,37438,"E02006236 E02006252"
"255222",1,1,1,19.761,11150,390,326,0.0165,3684,332,38701,"E02006236 E02006253"
"255223",1,1,1,15.265,8616,252,260,0.01703,2846,243,30079,"E02006236 E02006254"
"255224",1,1,1,18.109,10756,375,313,0.01728,3376,304,36152,"E02006236 E02006255"
"255225",1,1,1,15.444,8766,267,267,0.01729,2879,248,31056,"E02006236 E02006256"
"255226",1,1,1,20.197,11414,429,336,0.01664,3765,338,38542,"E02006236 E02006258"
"255227",1,1,1,13.761,8088,221,226,0.01642,2565,227,28394,"E02006236 E02006259"
"255228",1,1,1,18.237,13526,269,281,0.01541,3400,291,38612,"E02006236 E02006260"
"255231",1,1,1,27.434,13366,554,458,0.01669,5114,476,56849,"E02006236 E02006271"
"255232",1,1,1,23.196,9632,401,289,0.01246,4324,343,43662,"E02006236 E02006272"
"255236",1,1,1,24.721,13784,544,347,0.01404,4608,391,44677,"E02006236 E02006296"
"255237",1,1,1,21.749,11874,431,336,0.01545,4054,352,42439,"E02006236 E02006297"
"255238",1,1,1,30.968,18864,548,334,0.01079,5773,448,60806,"E02006236 E02006298"
"255252",1,1,1,14.593,6770,355,200,0.01371,2720,250,28140,"E02006237 E02006245"
"255253",1,1,1,13.709,6252,339,184,0.01342,2556,225,26382,"E02006237 E02006246"
"255254",1,1,1,13.586,6150,346,179,0.01318,2533,218,25868,"E02006237 E02006247"
"255255",1,1,1,13.412,9166,248,142,0.01059,2500,216,27061,"E02006237 E02006248"
"255256",1,1,1,11.866,5922,323,192,0.01618,2212,214,24758,"E02006237 E02006249"
"255257",1,1,1,11.867,5558,298,178,0.015,2212,187,24223,"E02006237 E02006250"
"255258",1,1,1,11.564,5424,304,177,0.01531,2156,189,22905,"E02006237 E02006251"
"255259",1,1,1,12.015,8580,228,136,0.01132,2240,193,24897,"E02006237 E02006252"
"255260",1,1,1,13.134,9024,252,139,0.01058,2448,207,26298,"E02006237 E02006253"
"255261",1,1,1,13.251,7010,222,181,0.01366,2470,204,22327,"E02006237 E02006254"
"255262",1,1,1,10.873,8028,206,132,0.01214,2027,172,22929,"E02006237 E02006255"
"255263",1,1,1,8.895,3912,193,106,0.01192,1658,132,18766,"E02006237 E02006256"
"255264",1,1,1,10.102,8012,189,135,0.01336,1883,166,21991,"E02006237 E02006258"
"255265",1,1,1,9.219,4370,193,113,0.01226,1719,151,20663,"E02006237 E02006259"
"255266",1,1,1,9.373,7482,164,128,0.01366,1747,154,20826,"E02006237 E02006260"
"255268",1,1,1,25.961,15908,625,403,0.01552,4839,456,53797,"E02006237 E02006271"
"255269",1,1,1,17.817,9648,433,250,0.01403,3321,285,33636,"E02006237 E02006272"
"255270",1,1,1,21.22,13894,390,297,0.014,3956,337,41406,"E02006237 E02006292"
"255272",1,1,1,22.843,14294,492,261,0.01143,4258,350,42311,"E02006237 E02006294"
"255273",1,1,1,17.532,11794,385,162,0.00924,3268,259,32600,"E02006237 E02006296"
"255274",1,1,1,13.704,9336,281,147,0.01073,2555,209,28104,"E02006237 E02006297"
"255275",1,1,1,21.584,19972,455,205,0.0095,4023,319,33148,"E02006237 E02006298"
"255276",1,1,1,18.366,18094,340,202,0.011,3424,277,28206,"E02006237 E02006301"
"255287",1,1,1,11.612,9938,201,68,0.00586,2165,152,21756,"E02006238 E02006239"
"255288",1,1,1,18.521,14490,291,75,0.00405,3453,234,32723,"E02006238 E02006240"
"255289",1,1,1,19.805,15480,306,81,0.00409,3692,256,37447,"E02006238 E02006241"
"255290",1,1,1,26.827,19232,483,256,0.00954,5001,396,45381,"E02006238 E02006242"
"255292",1,1,1,23.43,19546,388,187,0.00798,4368,335,43972,"E02006238 E02006274"
"255311",1,1,1,7.312,4620,103,15,0.00205,1363,89,11594,"E02006239 E02006240"
"255312",1,1,1,8.596,5610,118,21,0.00244,1602,111,16318,"E02006239 E02006241"
"255313",1,1,1,15.543,8492,299,48,0.00309,2897,214,31297,"E02006239 E02006242"
"255314",1,1,1,28.918,14520,424,95,0.00329,5391,390,47756,"E02006239 E02006243"
"255335",1,1,1,4.968,2432,93,8,0.00161,926,68,8863,"E02006240 E02006241"
"255336",1,1,1,11.915,5314,274,35,0.00294,2221,171,23842,"E02006240 E02006242"
"255337",1,1,1,22.97,10640,368,80,0.00348,4282,318,40182,"E02006240 E02006243"
"255342",1,1,1,26.229,11790,484,191,0.00728,4889,403,59875,"E02006240 E02006279"
"255343",1,1,1,24.458,13326,435,196,0.00801,4559,393,56253,"E02006240 E02006280"
"255346",1,1,1,20.721,12068,324,96,0.00463,3863,294,39778,"E02006240 E02006826"
"255362",1,1,1,7.121,2954,184,29,0.00407,1327,105,15307,"E02006241 E02006242"
"255363",1,1,1,19.933,11488,364,116,0.00582,3716,279,32649,"E02006241 E02006243"
"255364",1,1,1,28.118,19610,445,230,0.00818,5242,399,48793,"E02006241 E02006274"
"255365",1,1,1,24.667,14310,419,210,0.00851,4598,378,54901,"E02006241 E02006276"
"255366",1,1,1,26.184,15420,492,251,0.00959,4881,404,56947,"E02006241 E02006277"
"255367",1,1,1,21.533,9530,436,196,0.0091,4014,336,52476,"E02006241 E02006278"
"255368",1,1,1,21.435,9430,394,185,0.00863,3996,337,51340,"E02006241 E02006279"
"255369",1,1,1,19.664,10966,345,190,0.00966,3666,327,47718,"E02006241 E02006280"
"255370",1,1,1,23.696,10374,478,221,0.00933,4417,366,54040,"E02006241 E02006281"
"255373",1,1,1,18.867,11372,338,110,0.00583,3517,270,31791,"E02006241 E02006826"
"255399",1,1,1,12.742,8156,205,97,0.00761,2375,176,23473,"E02006242 E02006243"
"255401",1,1,1,24.383,13068,448,358,0.01468,4545,392,42881,"E02006242 E02006275"
"255402",1,1,1,27.962,14730,571,427,0.01527,5212,471,49616,"E02006242 E02006276"
"255403",1,1,1,27.126,14384,562,416,0.01534,5057,456,46680,"E02006242 E02006277"
"255404",1,1,1,24.192,13102,447,353,0.01459,4510,395,42665,"E02006242 E02006278"
"255405",1,1,1,23.231,12432,414,340,0.01464,4331,386,41313,"E02006242 E02006279"
"255406",1,1,1,20.367,12106,358,321,0.01576,3797,355,35800,"E02006242 E02006280"
"255407",1,1,1,25.213,13348,522,366,0.01452,4700,408,43237,"E02006242 E02006281"
"255412",1,1,1,11.676,8040,179,91,0.00779,2177,166,22615,"E02006242 E02006826"
"255449",1,1,1,23.679,12308,492,446,0.01884,4414,436,44052,"E02006243 E02006280"
"255451",1,1,1,22.678,12566,355,335,0.01477,4227,391,51326,"E02006243 E02006283"
"255452",1,1,1,27.417,16374,545,366,0.01335,5111,450,49717,"E02006243 E02006286"
"255454",1,1,1,2.188,1214,72,14,0.0064,408,35,2822,"E02006243 E02006826"
"255458",1,1,1,1.383,486,24,24,0.01735,258,11,1860,"E02006245 E02006246"
"255459",1,1,1,2.573,1242,47,33,0.01283,480,21,3435,"E02006245 E02006247"
"255460",1,1,1,5.046,2260,109,80,0.01585,941,85,8037,"E02006245 E02006248"
"255461",1,1,1,3.376,1546,68,62,0.01836,629,59,5403,"E02006245 E02006249"
"255462",1,1,1,2.645,888,42,40,0.01512,493,17,3226,"E02006245 E02006250"
"255463",1,1,1,4.795,2260,142,109,0.02273,894,74,6992,"E02006245 E02006251"
"255464",1,1,1,6.7,2862,141,86,0.01284,1249,102,10166,"E02006245 E02006252"
"255465",1,1,1,7.709,3266,164,89,0.01154,1437,114,11429,"E02006245 E02006253"
"255466",1,1,1,4.717,2108,138,71,0.01505,879,55,6000,"E02006245 E02006254"
"255467",1,1,1,6.097,3454,199,142,0.02329,1137,109,10028,"E02006245 E02006255"
"255468",1,1,1,5.795,2464,167,96,0.01657,1080,78,8185,"E02006245 E02006256"
"255469",1,1,1,8.185,4112,253,165,0.02016,1526,142,12418,"E02006245 E02006258"
"255470",1,1,1,6.78,3222,185,99,0.0146,1264,100,10875,"E02006245 E02006259"
"255471",1,1,1,7.446,3810,222,164,0.02203,1388,132,11917,"E02006245 E02006260"
"255473",1,1,1,17.568,9310,348,255,0.01452,3275,282,35730,"E02006245 E02006267"
"255474",1,1,1,16.659,8726,345,201,0.01207,3105,247,30267,"E02006245 E02006270"
"255475",1,1,1,11.93,9310,266,205,0.01718,2224,213,26763,"E02006245 E02006271"
"255476",1,1,1,3.786,3050,74,52,0.01373,706,42,6602,"E02006245 E02006272"
"255477",1,1,1,10.238,4282,186,153,0.01494,1908,154,20077,"E02006245 E02006292"
"255478",1,1,1,25.967,13288,473,475,0.01829,4841,419,48594,"E02006245 E02006293"
"255479",1,1,1,14.216,6500,259,283,0.01991,2650,232,25992,"E02006245 E02006294"
"255480",1,1,1,10.439,5066,229,107,0.01025,1946,147,14964,"E02006245 E02006295"
"255481",1,1,1,11.756,5168,294,94,0.008,2191,154,17133,"E02006245 E02006296"
"255482",1,1,1,10.199,4406,224,105,0.0103,1901,141,15033,"E02006245 E02006297"
"255483",1,1,1,20.318,9060,472,217,0.01068,3787,290,34087,"E02006245 E02006298"
"255484",1,1,1,23.977,10426,619,230,0.00959,4470,337,38969,"E02006245 E02006301"
"255493",1,1,1,1.643,710,27,27,0.01643,306,20,2680,"E02006246 E02006247"
"255494",1,1,1,4.672,2218,88,76,0.01627,871,90,8021,"E02006246 E02006248"
"255495",1,1,1,3.002,1504,47,58,0.01932,560,64,5387,"E02006246 E02006249"
"255496",1,1,1,1.664,576,23,22,0.01322,310,12,2157,"E02006246 E02006250"
"255497",1,1,1,4.421,2218,121,105,0.02375,824,80,6976,"E02006246 E02006251"
"255498",1,1,1,6.326,2820,120,82,0.01296,1179,107,10150,"E02006246 E02006252"
"255499",1,1,1,7.335,3224,143,85,0.01159,1367,119,11413,"E02006246 E02006253"
"255500",1,1,1,3.736,1796,119,53,0.01419,696,50,4931,"E02006246 E02006254"
"255501",1,1,1,5.723,3412,178,138,0.02411,1067,114,10012,"E02006246 E02006255"
"255502",1,1,1,4.814,2152,148,78,0.0162,897,73,7116,"E02006246 E02006256"
"255503",1,1,1,7.811,4070,232,161,0.02061,1456,148,12402,"E02006246 E02006258"
"255504",1,1,1,5.799,2910,166,81,0.01397,1081,95,9806,"E02006246 E02006259"
"255505",1,1,1,7.072,3768,201,160,0.02262,1318,138,11901,"E02006246 E02006260"
"255508",1,1,1,18.516,9892,366,277,0.01496,3452,309,37579,"E02006246 E02006267"
"255509",1,1,1,17.607,9308,363,223,0.01267,3282,275,32116,"E02006246 E02006270"
"255510",1,1,1,12.878,9892,284,227,0.01763,2401,240,28612,"E02006246 E02006271"
"255511",1,1,1,4.734,3632,92,74,0.01563,882,69,8451,"E02006246 E02006272"
"255512",1,1,1,18.3,9768,291,352,0.01923,3411,317,34479,"E02006246 E02006291"
"255513",1,1,1,10.62,4648,192,165,0.01554,1980,173,21340,"E02006246 E02006292"
"255514",1,1,1,26.349,13654,479,487,0.01848,4912,437,49857,"E02006246 E02006293"
"255515",1,1,1,14.598,6866,265,295,0.02021,2721,251,27255,"E02006246 E02006294"
"255516",1,1,1,10.065,5024,208,103,0.01023,1876,152,14948,"E02006246 E02006295"
"255517",1,1,1,11.382,5126,273,90,0.00791,2122,160,17117,"E02006246 E02006296"
"255518",1,1,1,9.825,4364,203,101,0.01028,1831,146,15017,"E02006246 E02006297"
"255519",1,1,1,19.944,9018,451,213,0.01068,3718,295,34071,"E02006246 E02006298"
