"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"5079","E02003897","Cornwall 022",2493,75,152,1863,138,20,1,131,6,75,32,111.05,36.05,148.31599,1836.812,-26.188,109.417,34.417,149.98399,1837.384,-25.616,275.397,200.397,125.232,1721.358,-141.642,471.50601,396.50601,112.528,1571.553,-291.44699,-0.05333,98911,-0.0126,23344,-0.05513,102263,-0.01439,26696,-0.08202,152137,-0.04128,76570,-0.13242,245636,-0.09168,170069,-30147,-7361,-35076,-12290,-50040,-27254,-114952,-92166,3.52252
"5125","E02003892","Cornwall 010",2403,21,133,1943,127,58,1,57,5,27,31,38.152,17.152,131.674,1929.1429,-13.857,39.974,18.974,132.407,1927.328,-15.672,106.204,85.204,123.949,1875.8669,-67.133,285.414,264.414,108.779,1733.3621,-209.638,-0.01878,34815,-0.00909,16840,-0.01796,33309,-0.00827,15334,-0.04284,79465,-0.03315,61490,-0.0974,180687,-0.08771,162712,-13095,-6619,-14371,-7895,-31292,-24816,-103630,-97154,5.2853
"5235","E02003908","Cornwall 042",3390,57,850,2055,208,29,3,125,10,31,22,128.207,71.207,824.59302,2018.464,-36.537,102.612,45.612,838.14001,2028.485,-26.515,540.51801,483.51801,660.836,1821.6851,-233.315,872.52698,815.52698,564.216,1631.7061,-423.29401,-0.02418,44847,-0.01013,18773,-0.02024,37537,-0.00618,11463,-0.05409,100331,-0.04003,74257,-0.07376,136814,-0.0597,110740,-18050,-8166,-16063,-6179,-48899,-39015,-107175,-97291,3.6691
"5277","E02003937","Cornwall 007",1747,26,209,1324,89,21,8,18,5,21,26,48.516,22.516,205.35001,1307.347,-16.653,45.523,19.523,206.108,1309.376,-14.624,159.541,133.541,185.29401,1227.269,-96.731,312.11499,286.11499,161.979,1113.162,-210.838,-0.01649,30579,-0.00705,13078,-0.01538,28529,-0.00595,11028,-0.04035,74860,-0.03092,57359,-0.05774,107124,-0.04831,89623,-12194,-5286,-13258,-6350,-31825,-24917,-70618,-63710,3.1424
"5399","E02003931","Cornwall 001",3568,90,844,2279,203,13,6,54,7,42,30,161.91901,71.919,819.974,2237.3479,-41.652,152.946,62.946,820.73499,2244.3601,-34.64,499.47101,409.47101,705.44,2043.515,-235.485,849.57501,759.57501,598.68701,1832.197,-446.80301,-0.02761,51217,-0.01178,21850,-0.02234,41436,-0.00651,12069,-0.06801,126182,-0.05218,96815,-0.0519,96291,-0.03607,66924,-29700,-12021,-29782,-12103,-78590,-60911,-143240,-125561,3.23546
"5459","E02003956","Cornwall 024",2896,23,178,2353,198,5,0,61,3,55,20,61.005,38.005,173.405,2323.8491,-29.151,36.545,13.545,175.73801,2342.9641,-10.036,228.841,205.841,147.384,2199.5891,-153.411,474.24799,451.24799,128.28999,2002.778,-350.22198,-0.02869,53215,-0.01911,35437,-0.01317,24432,-0.00359,6654,-0.08635,160188,-0.07677,142410,-0.15226,282474,-0.14268,264696,-19279,-12745,-10264,-3730,-61460,-54926,-162758,-156224,3.80434
"5740","E02003962","Cornwall 038",2630,26,410,1868,201,42,1,35,10,30,7,52.658,26.658,404.948,1849.6379,-18.362,49.079,23.079,402.99701,1854.333,-13.667,208.57899,182.57899,369.328,1747.515,-120.485,491.10101,465.10101,311.45099,1556.4871,-311.513,-0.01631,30236,-0.00831,15409,-0.00986,18276,-0.00186,3449,-0.04481,83112,-0.03681,68285,-0.08014,148670,-0.07215,133843,-13268,-5926,-9387,-2045,-34626,-27284,-91770,-84428,4.39402
"5791","E02003939","Cornwall 009",2667,53,564,1836,116,8,1,42,5,23,19,100.504,47.504,547.836,1808.252,-27.748,107.228,54.228,544.591,1805.965,-30.035,321.96399,268.96399,460.56601,1689.306,-146.694,577.388,524.388,389.47699,1525.808,-310.19199,-0.02575,47762,-0.01166,21619,-0.0225,41735,-0.00841,15592,-0.05618,104221,-0.04209,78078,-0.06943,128794,-0.05533,102651,-20247,-9602,-20361,-9716,-54054,-43409,-118494,-107849,2.75968
"5814","E02003898","Cornwall 023",2504,21,119,2054,143,47,1,52,1,40,26,32.279,11.279,117.728,2045.347,-8.653,32.771,11.771,117.544,2045.524,-8.476,63.226,42.226,111.077,2024.652,-29.348,197.20399,176.20399,97.881,1920.101,-133.899,-0.02007,37204,-0.00751,13918,-0.01862,34536,-0.00607,11250,-0.03108,57639,-0.01853,34353,-0.08987,166699,-0.07731,143413,-15139,-5774,-15419,-6054,-24282,-14917,-96644,-87279,4.09346
"5832","E02003896","Cornwall 017",2200,24,508,1361,150,67,1,44,6,18,21,50.763,26.763,498.69101,1346.351,-14.649,39.447,15.447,504.069,1351.3929,-9.607,222.32401,198.32401,431.548,1257.402,-103.598,434.16299,410.16299,362.211,1138.718,-222.282,-0.00835,15466,-0.00356,6595,-0.00798,14798,-0.0032,5927,-0.01703,31572,-0.01224,22701,-0.03252,60312,-0.02774,51441,-6015,-3030,-5654,-2669,-16890,-13905,-49903,-46918,5.96501
