"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"175444",1,1,1,14.953,7150,249,372,0.02488,2787,271,48529,"E02003906 E02003908",249
"175445",1,1,1,13.479,6754,222,290,0.02151,2513,264,65414,"E02003906 E02003909",222
"175446",1,1,1,14.269,6794,241,373,0.02614,2660,268,38868,"E02003906 E02003910",241
"175447",1,1,1,16.719,7790,301,336,0.0201,3117,310,45832,"E02003906 E02003911",301
"175448",1,1,1,21.924,11814,421,884,0.04032,4087,553,54253,"E02003906 E02003912",421
"175449",1,1,1,24.017,11738,524,656,0.02731,4477,489,92692,"E02003906 E02003914",524
"175452",1,1,1,14.911,7580,220,358,0.02401,2780,326,109319,"E02003906 E02003919",220
"175453",1,1,1,15.001,8008,263,408,0.0272,2796,359,86598,"E02003906 E02003920",263
"175454",1,1,1,17.222,9032,281,466,0.02706,3210,393,126199,"E02003906 E02003922",281
"175455",1,1,1,19.905,10386,299,558,0.02803,3711,446,176015,"E02003906 E02003923",299
"175456",1,1,1,21.495,10980,327,584,0.02717,4007,464,176367,"E02003906 E02003924",327
"175459",1,1,1,14.794,7836,345,535,0.03616,2758,354,54070,"E02003906 E02003952",345
"175460",1,1,1,22.13,11394,426,682,0.03082,4125,506,84332,"E02003906 E02003953",426
"175461",1,1,1,13.172,7162,292,525,0.03986,2455,331,49873,"E02003906 E02003954",292
"175462",1,1,1,12.728,6844,302,515,0.04046,2373,315,39717,"E02003906 E02003955",302
"175468",1,1,1,13.354,5928,300,318,0.02381,2489,185,65627,"E02003907 E02003908",300
"175469",1,1,1,9.755,4406,171,206,0.02112,1818,142,49473,"E02003907 E02003909",171
"175470",1,1,1,12.242,5240,242,291,0.02377,2282,165,55112,"E02003907 E02003910",242
"175471",1,1,1,12.353,5118,218,250,0.02024,2303,178,23191,"E02003907 E02003911",218
"175472",1,1,1,22.238,11020,491,740,0.03328,4145,445,86613,"E02003907 E02003912",491
"175473",1,1,1,15.199,6410,284,367,0.02415,2833,223,38825,"E02003907 E02003913",284
"175474",1,1,1,19.651,9066,441,570,0.02901,3663,356,70051,"E02003907 E02003914",441
"175475",1,1,1,21.727,10288,497,647,0.02978,4050,408,76615,"E02003907 E02003915",497
"175476",1,1,1,23.105,10850,545,663,0.0287,4307,425,86303,"E02003907 E02003916",545
"175477",1,1,1,22.769,10826,500,720,0.03162,4244,429,76537,"E02003907 E02003917",500
"175478",1,1,1,9.849,5044,256,380,0.03858,1836,228,20163,"E02003907 E02003918",256
"175479",1,1,1,8.282,4546,213,348,0.04202,1544,215,21249,"E02003907 E02003919",213
"175480",1,1,1,9.289,4930,219,336,0.03617,1732,229,32101,"E02003907 E02003920",219
"175481",1,1,1,10.001,5650,275,374,0.0374,1864,268,24214,"E02003907 E02003921",275
"175482",1,1,1,10.824,5922,269,430,0.03973,2018,274,34602,"E02003907 E02003922",269
"175483",1,1,1,13.605,7118,365,484,0.03558,2536,316,35663,"E02003907 E02003923",365
"175484",1,1,1,14.891,7622,404,546,0.03667,2776,341,31692,"E02003907 E02003924",404
"175485",1,1,1,21.037,10024,458,604,0.02871,3922,401,85341,"E02003907 E02003927",458
"175489",1,1,1,22.169,10952,355,809,0.03649,4133,466,158316,"E02003907 E02003944",355
"175490",1,1,1,23.488,10810,395,649,0.02763,4378,422,105995,"E02003907 E02003952",395
"175492",1,1,1,21.866,10136,342,639,0.02922,4076,399,101798,"E02003907 E02003954",342
