"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02002447 E02005810","E02002447","E02005810","Wakefield 010","Selby 002",13,0,1,12,0,0,0,0,0,0,0,0,0.14,0.14,0.99,11.87,-0.13,0,0,1,12,0,0.42,0.42,0.97,11.61,-0.39,1.31,1.31,0.9,10.79,-1.21,-0.00012,225,-0.00012,225,0,0,0,0,-0.00039,727,-0.00039,727,-0.00092,1704,-0.00092,1704,-117,-117,0,0,-361,-361,-1133,-1133,14.60334,18.34,20.56,1.25588,1.12105,1.60305,1.7607,8228,9562
"2","E02002447 E02005812","E02002447","E02005812","Wakefield 010","Selby 004",58,1,1,45,11,0,0,0,0,0,0,1.72414,2.43,1.43,0.98,43.88,-1.12,1.43,0.43,1,44.68,-0.32,6.56,5.56,0.89,40.58,-4.42,12.61,11.61,0.79,35.82,-9.18,-0.00201,3735,-0.00114,2112,-0.00119,2198,-0.00031,575,-0.00517,9593,-0.0043,7970,-0.00676,12545,-0.00589,10922,-1127,-679,-640,-192,-3126,-2678,-6014,-5566,9.654,11.84,13.198,1.22643,1.1147,2.48311,2.48523,5828,6590
"3","E02002447 E02005813","E02002447","E02005813","Wakefield 010","Selby 005",18,0,2,13,1,0,0,2,0,0,0,0,0.34,0.34,1.96,12.75,-0.25,0,0,2,13,0,1.16,1.16,1.86,12.17,-0.83,2.6,2.6,1.7,11.13,-1.87,-0.00031,577,-0.00031,577,0,0,0,0,-0.00112,2084,-0.00112,2084,-0.00166,3081,-0.00166,3081,-207,-207,0,0,-704,-704,-1586,-1586,14.23685,16.684,20.911,1.17189,1.25336,0.74922,0.66472,6794,10066
"4","E02002447 E02005815","E02002447","E02005815","Wakefield 010","Selby 007",22,0,0,20,1,1,0,0,0,0,0,0,0.54,0.54,0,19.51,-0.49,0,0,0,20,0,2.08,2.08,0,18.1,-1.9,4.06,4.06,0,16.3,-3.7,-0.00044,823,-0.00044,823,0,0,0,0,-0.00164,3050,-0.00164,3050,-0.00212,3924,-0.00212,3924,-359,-359,0,0,-1398,-1398,-2716,-2716,11.9903,14.456,17.907,1.20564,1.23872,0.83702,0.68688,5816,8756
"5","E02002447 E02005816","E02002447","E02005816","Wakefield 010","Selby 008",21,0,0,21,0,0,0,0,0,0,0,0,0.27,0.27,0,20.73,-0.27,0,0,0,21,0,0.55,0.55,0,20.45,-0.55,1.82,1.82,0,19.18,-1.82,-0.00026,483,-0.00026,483,0,0,0,0,-0.00057,1062,-0.00057,1062,-0.00175,3246,-0.00175,3246,-322,-322,0,0,-667,-667,-2202,-2202,16.50773,23.808,30.807,1.44223,1.29398,0.60904,0.54858,12122,17070
"6","E02002447 E02005817","E02002447","E02005817","Wakefield 010","Selby 009",74,0,6,55,8,0,0,3,2,0,0,0,3.15,3.15,5.74,52.67,-2.33,0,0,6,55,0,17.04,17.04,4.6,42.41,-12.59,25.21,25.21,3.94,36.32,-18.68,-0.00133,2469,-0.00133,2469,0,0,0,0,-0.00705,13070,-0.00705,13070,-0.00615,11416,-0.00615,11416,-950,-950,0,0,-5146,-5146,-7637,-7637,4.80228,7.932,9.761,1.65171,1.23058,2.38275,2.40754,3834,4802
"7","E02002447 E02005818","E02002447","E02005818","Wakefield 010","Selby 010",247,8,1,199,34,1,0,1,1,2,0,3.23887,22.75,14.75,0.94,186.73,-12.27,11.4,3.4,0.99,196.06,-2.94,77.88,69.88,0.72,140.61,-58.39,99.96,91.96,0.62,122.26,-76.74,-0.01052,19515,-0.00669,12409,-0.00511,9488,-0.00128,2382,-0.03553,65911,-0.0317,58805,-0.0304,56394,-0.02657,49288,-6657,-4370,-3333,-1046,-23089,-20802,-29630,-27343,5.75474,7.034,9.004,1.2223,1.28007,0.96673,1.11062,2884,4008
"8","E02002772 E02002773","E02002772","E02002773","York 001","York 002",47,6,2,34,3,0,0,1,0,0,1,12.76596,10.15,4.15,1.81,30.55,-3.45,12.41,6.41,1.77,28.61,-5.39,21.43,15.43,1.18,21.27,-12.73,23.6,17.6,1.08,19.47,-14.53,-0.00235,4357,-0.00094,1740,-0.00277,5141,-0.00136,2524,-0.00515,9551,-0.00374,6934,-0.00433,8032,-0.00292,5415,-2007,-810,-2462,-1265,-4188,-2991,-4612,-3415,2.93384,4.622,4.535,1.57541,0.98118,0.45435,0.41896,1922,1954
"9","E02002772 E02002774","E02002772","E02002774","York 001","York 003",39,2,0,32,2,1,0,1,0,1,0,5.12821,5.14,3.14,0,29.28,-2.72,4.67,2.67,0,29.61,-2.39,16.02,14.02,0,19.91,-12.09,18.34,16.34,0,17.9,-14.1,-0.00159,2947,-0.00097,1801,-0.00138,2553,-0.00076,1407,-0.00524,9726,-0.00462,8580,-0.00406,7528,-0.00344,6382,-1321,-797,-1222,-698,-4064,-3540,-4654,-4130,3.70314,5.759,5.592,1.55517,0.971,0.59038,0.42918,2380,2484
"10","E02002772 E02002775","E02002772","E02002775","York 001","York 004",103,7,1,69,8,0,0,16,0,1,1,6.79612,15.17,8.17,0.91,63.14,-5.86,7.78,0.78,0.97,68.55,-0.45,42.13,35.13,0.65,43.66,-25.34,48.45,41.45,0.58,39.13,-29.87,-0.00449,8325,-0.00242,4495,-0.00227,4209,-2e-04,379,-0.01319,24463,-0.01112,20633,-0.01035,19196,-0.00828,15366,-3074,-1677,-1526,-129,-8652,-7255,-9949,-8552,4.93881,5.622,6.074,1.13833,1.0804,0.56919,0.69147,2242,3308
