"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"39","E02002774","York 003",2858,1,34,303,10,35,1968,144,186,162,15,337.925994873047,151.925994873047,150.001007080078,-11.9989995956421,1862.62902832031,-105.371002197266,306.433013916016,120.432998657227,155.557998657227,-6.44199991226196,1885.85302734375,-82.1470031738281,801.276977539062,615.276977539062,103.681999206543,-58.318000793457,1548.13903808594,-419.860992431641,960.114990234375,774.114990234375,101.916000366211,-60.0839996337891,1428.001953125,-539.997985839844,-0.0877799987792969,162838,-0.159799993038177,296448,-0.0720200017094612,133610,-0.142820000648499,264949,-0.0550399981439114,102111,-0.370680004358292,687703,-0.282909989356995,524865,-0.340900003910065,632439,-0.253120005130768,469601,-0.0567599982023239,105290,-0.102449998259544,190040,-0.0456900000572205,84750,-0.0922800004482269,171189,-0.0355199985206127,65899,-0.23921999335289,443801,-0.182469993829727,338511,-0.222719997167587,413192,-0.165969997644424,307902,-41130,-75231,-34101,-67935,-26805,-166376,-125246,-223756,-182626,0.00321339683891479
"61","E02002782","York 011",2480,4,119,127,3,24,1674,128,212,171,18,318.885986328125,106.886001586914,159.761993408203,-11.2379999160767,1599.416015625,-74.5839996337891,320.515991210938,108.515998840332,164.708999633789,-6.29099988937378,1599.56201171875,-74.4380035400391,600.369018554688,388.368988037109,123.432998657227,-47.5670013427734,1397.70104980469,-276.299011230469,737.244995117188,525.244995117188,115.384002685547,-55.6160011291504,1298.18896484375,-375.811004638672,-0.0978799983859062,181589,-0.142810001969337,264930,-0.0449299998581409,83341,-0.151789993047714,281590,-0.0538999997079372,100001,-0.24626000225544,456850,-0.148369997739792,275261,-0.245000004768372,454508,-0.147119998931885,272919,-0.0621800012886524,115344,-0.0907900035381317,168411,-0.0286200009286404,53067,-0.0956899970769882,177522,-0.0335199981927872,62178,-0.158380001783371,293798,-0.0961999967694283,178454,-0.16143000125885,299463,-0.099250003695488,184119,-46950,-69751,-22801,-75225,-28275,-120855,-73905,-165889,-118939,0.00586242899237639
"115","E02005761","Harrogate 001",2071,3,17,20,6,15,1672,95,33,191,19,66.2399978637695,33.2400016784668,184.662002563477,-6.33799982070923,1647.92004394531,-24.0799999237061,56.8429985046387,23.8430004119873,187.078002929688,-3.92199993133545,1654.48803710938,-17.511999130249,191.643997192383,158.643997192383,155.660003662109,-35.3400001525879,1562.01403808594,-109.986000061035,333.476013183594,300.476013183594,136.583999633789,-54.4160003662109,1451.70202636719,-220.298004150391,-0.0147900003939867,27439,-0.0305000003427267,56562,-0.0156999994069338,29123,-0.0247799996286631,45970,-0.00999000016599894,18531,-0.0618100017309189,114650,-0.047010000795126,87211,-0.0930000022053719,172518,-0.0782100036740303,145079,-0.00808000005781651,14976,-0.0167100001126528,30978,-0.00863000005483627,16002,-0.0135599998757243,25155,-0.00548999989405274,10179,-0.0378200002014637,70150,-0.0297500006854534,55174,-0.0636399984359741,118045,-0.0555600002408028,103069,-10018,-20894,-10876,-18034,-8016,-46226,-36208,-110954,-100936,0.0219784776764927
"265","E02005784","Richmondshire 003",2974,3,33,35,13,21,2067,159,67,532,44,148.925003051758,81.9250030517578,506.631988525391,-25.3680000305176,2019.27001953125,-47.7299995422363,83.6350021362305,16.6350002288818,528.914978027344,-3.08500003814697,2055.44995117188,-11.5500001907349,480.114990234375,413.114990234375,389.549987792969,-142.449996948242,1840.92700195312,-226.072998046875,702.127990722656,635.127990722656,341.903015136719,-190.09700012207,1691.18994140625,-375.809997558594,-0.0177100002765656,32857,-0.0385299995541573,71477,-0.0208199992775917,38620,-0.024040000513196,44590,-0.00632999977096915,11733,-0.101690001785755,188642,-0.0839700028300285,155785,-0.102549999952316,190246,-0.0848399996757507,157389,-0.011680000461638,21664,-0.0248199999332428,46023,-0.0131400004029274,24359,-0.0154900001361966,28733,-0.00380999990738928,7069,-0.0707100033760071,131176,-0.0590300001204014,109512,-0.0790800005197525,146696,-0.0674000009894371,125032,-15731,-34357,-18626,-22172,-6441,-87743,-72012,-163309,-147578,0.0148044257441172
"304","E02005759","Hambleton 010",3392,2,42,147,5,24,2533,183,78,360,18,189.617004394531,111.616996765137,335.515014648438,-24.4850006103516,2457.43505859375,-75.5650024414062,134.207000732422,56.2070007324219,346.373992919922,-13.6260004043579,2496.51611328125,-36.484001159668,556.596008300781,478.596008300781,246.419006347656,-113.581001281738,2215.67309570312,-317.326995849609,729.901000976562,651.901000976562,227.589004516602,-132.410995483398,2083.06298828125,-449.93701171875,-0.030460000038147,56503,-0.0731900036334991,135759,-0.0427299998700619,79256,-0.0583599992096424,108265,-0.0278999991714954,51762,-0.153290003538132,284371,-0.122830003499985,227868,-0.166490003466606,308872,-0.136030003428459,252369,-0.0176299996674061,32704,-0.0418599992990494,77643,-0.0242299996316433,44939,-0.0329700000584126,61153,-0.0153400003910065,28449,-0.094990000128746,176216,-0.0773599967360497,143512,-0.111270003020763,206424,-0.093639999628067,173720,-21255,-51089,-29834,-38455,-17200,-122970,-101715,-207687,-186432,0.0033476164970541
"396","E02002789","York 018",3934,1,47,579,31,73,2035,260,486,400,22,691.836975097656,205.837005615234,369.194000244141,-30.8059997558594,1927.42395019531,-107.575996398926,719.171997070312,233.171997070312,363.225006103516,-36.7750015258789,1917.90197753906,-117.097999572754,1192.81298828125,706.81298828125,278.459991455078,-121.540000915527,1669.81494140625,-365.184997558594,1414.88598632812,928.885986328125,260.683013916016,-139.317001342773,1538.02001953125,-496.980010986328,-0.16771000623703,311132,-0.23139999806881,429285,-0.0636999979615211,118153,-0.233769997954369,433698,-0.0660699978470802,122566,-0.362740010023117,672956,-0.195030003786087,361824,-0.351660013198853,652406,-0.183960005640984,341274,-0.10632000118494,197253,-0.147200003266335,273073,-0.0408799983561039,75820,-0.149100005626678,276597,-0.0427699983119965,79344,-0.234929993748665,435836,-0.128600001335144,238583,-0.231389999389648,429262,-0.125060006976128,232009,-71494,-99446,-27952,-102257,-30763,-153055,-81561,-202072,-130578,0.00590048734323715
"418","E02005799","Scarborough 005",3622,2,42,180,20,45,2389,296,155,469,24,288.756011962891,133.755996704102,444.774993896484,-24.2250003814697,2302.93994140625,-86.0599975585938,283.884002685547,128.884002685547,444.506011962891,-24.4939994812012,2306.875,-82.125,892.237976074219,737.237976074219,325.411010742188,-143.589004516602,1922.375,-466.625,1193.74499511719,1038.74499511719,290.196014404297,-178.804000854492,1713.09094238281,-675.908996582031,-0.0717300027608871,133083,-0.117049999535084,217144,-0.0453100018203259,84061,-0.106020003557205,196682,-0.0342799983918667,63599,-0.25628000497818,475474,-0.184550002217293,342391,-0.264690011739731,491077,-0.192959994077682,357994,-0.0438500009477139,81347,-0.0724700018763542,134436,-0.0286200009286404,53089,-0.065140001475811,120850,-0.0212900005280972,39503,-0.165350005030632,306771,-0.121509999036789,225424,-0.173030003905296,321003,-0.129179999232292,239656,-26694,-43986,-17292,-43381,-16687,-108251,-81557,-166469,-139775,0.0190749825400365
"472","E02002795","York 024",3458,5,56,311,7,40,2409,188,283,147,12,389.218994140625,106.21900177002,138.001998901367,-8.9980001449585,2335.97290039062,-73.0270004272461,436.286987304688,153.287002563477,135.384002685547,-11.6160001754761,2308.06201171875,-100.938003540039,599.851989746094,316.851989746094,110.791000366211,-36.2089996337891,2193.68603515625,-215.313995361328,848.796997070312,565.796997070312,99.5070037841797,-47.4930000305176,2012.57995605469,-396.420013427734,-0.164210006594658,304653,-0.223450005054474,414535,-0.059239998459816,109882,-0.251089990139008,465823,-0.0868799984455109,161170,-0.322539985179901,598378,-0.158329993486404,293725,-0.373869985342026,693603,-0.209659993648529,388950,-0.10283999890089,190795,-0.140249997377396,260171,-0.0374099984765053,69376,-0.156010001897812,289430,-0.0531699992716312,98635,-0.205870002508163,381911,-0.103030003607273,191116,-0.24244000017643,449763,-0.139589995145798,258968,-77753,-106933,-29180,-122520,-44767,-153199,-75446,-240080,-162327,0.00915960613693611
"522","E02005776","Harrogate 016",3271,6,81,38,7,28,2716,159,63,154,19,130.796005249023,67.7959976196289,146.61799621582,-7.38199996948242,2662.98999023438,-53.0089988708496,95.5400009155273,32.5400009155273,150.850006103516,-3.15000009536743,2690.03100585938,-25.9689998626709,340.766998291016,277.766998291016,119.213996887207,-34.7859992980957,2503.5048828125,-212.494995117188,521.723022460938,458.722991943359,109.111000061035,-44.8889999389648,2352.18408203125,-363.816009521484,-0.0310600008815527,57624,-0.0724200010299683,134316,-0.0413599982857704,76692,-0.0503799989819527,93454,-0.0193199999630451,35830,-0.166109994053841,308152,-0.135049998760223,250528,-0.213349997997284,395773,-0.182280004024506,338149,-0.0193799994885921,35947,-0.0441199988126755,81819,-0.0247399993240833,45872,-0.0310999993234873,57689,-0.0117199998348951,21742,-0.104900002479553,194589,-0.0855199992656708,158642,-0.141770005226135,262978,-0.122390002012253,227031,-19981,-45808,-25827,-35119,-15138,-109164,-89183,-209591,-189610,NA
"671","E02005742","Craven 001",2976,2,30,35,4,21,2201,175,30,450,28,69.5479965209961,39.5480003356934,438.308990478516,-11.6909999847412,2176.26098632812,-24.7390003204346,40.1689987182617,10.168999671936,447.157989501953,-2.84200000762939,2194.455078125,-6.54500007629395,216.595001220703,186.595001220703,386.316986083984,-63.6829986572266,2092.18701171875,-108.813003540039,414.733001708984,384.733001708984,336.579010009766,-113.420997619629,1960.50598144531,-240.494003295898,-0.0211999993771315,39338,-0.0450300015509129,83521,-0.02381999976933,44183,-0.0280900001525879,52111,-0.00687999976798892,12773,-0.068960003554821,127936,-0.0477599985897541,88598,-0.0792900025844574,147102,-0.0580900013446808,107764,-0.0131200002506375,24336,-0.0280699990689754,52063,-0.0149499997496605,27727,-0.0169399995356798,31424,-0.00381999998353422,7088,-0.0575900003314018,106839,-0.0444700010120869,82503,-0.0840200036764145,155869,-0.0709000006318092,131533,-11117,-24620,-13503,-15558,-4441,-54970,-43853,-139712,-128595,NA
