"","id","Area.of.residence","Area.of.workplace","All","light_rail","Bus","Taxi","Motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","Rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","co2_saving","busyness","avslope_q","clc"
"19469","E02000494 E02004935","E02000494","E02004935",12,0,0,0,0,12,0,0,0,0,0.11,0.11,0,0,11.89,-0.11,0,0,0,0,12,0,0.32,0.32,0,0,11.68,-0.32,1.09,1.09,0,0,10.91,-1.09,0,0,-2e-04,373,-2e-04,373,0,0,0,0,-0.00052,964,-0.00052,964,-0.00116,2156,-0.00116,2156,0,0,-1e-04,178,-1e-04,178,0,0,0,0,-0.00027,499,-0.00027,499,-0.00075,1386,-0.00075,1386,0,-112,-112,0,0,-318,-318,-1085,-1085,0,16.67453,"Hillingdon 001","St Albans 012",19.63,22.918,9166,11030,1.17724,1.1675,1.66072,3659,101924,0.01702,0
"19470","E02000494 E02004959","E02000494","E02004959",32,3,1,0,0,24,0,1,0,0,2.16,1.16,0,0,23.09,-0.91,1,0,0,0,24,0,6.65,5.65,0,0,19.76,-4.24,10.54,9.54,0,0,16.73,-7.27,-0.00065,1210,-0.00143,2646,-0.00077,1436,-0.00065,1210,0,0,-0.00415,7702,-0.0035,6492,-0.00441,8188,-0.00376,6978,-0.00042,778,-0.00092,1701,-5e-04,923,-0.00042,778,0,0,-0.00267,4951,-0.00225,4173,-0.00284,5263,-0.00242,4485,-363,-710,-347,-363,0,-1993,-1630,-3159,-2796,6,5.81281,"Hillingdon 001","Three Rivers 004",7.536,7.516,3574,3884,1.29645,0.99735,1.63217,1405,19333,0.01663,3.125
"19471","E02000494 E02004961","E02000494","E02004961",51,5,1,0,0,42,0,0,1,0,2.23,2.23,0.96,-0.04,40.16,-1.84,0,0,1,0,42,0,13.75,13.75,0.73,-0.27,30.68,-11.32,19.8,19.8,0.61,-0.39,25.7,-16.3,0,0,-0.00104,1938,-0.00104,1938,0,0,0,0,-0.00589,10924,-0.00589,10924,-0.00528,9796,-0.00528,9796,0,0,-0.00068,1252,-0.00068,1252,0,0,0,0,-0.00381,7063,-0.00381,7063,-0.00343,6356,-0.00343,6356,0,-521,-521,0,0,-3210,-3210,-4622,-4622,7,4.10692,"Hillingdon 001","Three Rivers 006",5.574,5.574,2858,2858,1.35722,1,1.74022,1039,12267,0.0174,0
"19472","E02000494 E02004962","E02000494","E02004962",48,1,0,0,0,42,3,0,1,0,2.09,2.09,0.96,-0.04,40.17,-1.83,0,0,1,0,42,0,12.12,12.12,0.75,-0.25,31.4,-10.6,17.66,17.66,0.63,-0.37,26.55,-15.45,0,0,-0.00118,2185,-0.00118,2185,0,0,0,0,-0.00627,11634,-0.00627,11634,-0.00568,10542,-0.00568,10542,0,0,-0.00077,1422,-0.00077,1422,0,0,0,0,-0.00408,7574,-0.00408,7574,-0.00373,6915,-0.00373,6915,0,-623,-623,0,0,-3616,-3616,-5267,-5267,2,5.13026,"Hillingdon 001","Three Rivers 007",6.675,6.63,2814,3134,1.3011,0.99326,1.45318,1244,17987,0.01554,0
"19473","E02000494 E02004966","E02000494","E02004966",133,6,3,0,0,89,7,4,23,0,10.35,6.35,21.86,-1.14,84.63,-4.37,6.88,2.88,22.39,-0.61,87.13,-1.87,47.22,43.22,15.38,-7.62,59.08,-29.92,57.2,53.2,13.59,-9.41,52.2,-36.8,-0.00029,538,-8e-04,1475,-0.00051,937,-0.00048,893,-0.00019,355,-0.00354,6573,-0.00325,6035,-0.00248,4592,-0.00219,4054,-2e-04,362,-0.00053,986,-0.00034,624,-0.00032,600,-0.00013,238,-0.00236,4380,-0.00217,4018,-0.00169,3139,-0.0015,2777,-184,-495,-311,-316,-132,-2313,-2129,-2803,-2619,7,1.05881,"Hillingdon 001","Three Rivers 011",1.399,1.399,550,550,1.3213,1,1.78699,261,2044,0.01787,3.00752
"19474","E02000494 E02004972","E02000494","E02004972",31,0,0,0,0,31,0,0,0,0,0.88,0.88,0,0,30.12,-0.88,0,0,0,0,31,0,4.76,4.76,0,0,26.24,-4.76,8.51,8.51,0,0,22.49,-8.51,0,0,-0.00077,1435,-0.00077,1435,0,0,0,0,-0.00415,7702,-0.00415,7702,-0.00474,8795,-0.00474,8795,0,0,-5e-04,923,-5e-04,923,0,0,0,0,-0.00267,4951,-0.00267,4951,-0.00305,5654,-0.00305,5654,0,-402,-402,0,0,-2189,-2189,-3916,-3916,0,7.21695,"Hillingdon 001","Watford 005",9.111,10.095,4054,4510,1.26244,1.108,1.69026,1698,21018,0.01724,0
"19475","E02000494 E02004976","E02000494","E02004976",54,4,8,0,0,38,3,0,0,0,1.7,1.7,0,0,36.8,-1.2,0,0,0,0,38,0,10.07,10.07,0,0,30.89,-7.11,17.02,17.02,0,0,26.01,-11.99,0,0,-0.00117,2173,-0.00117,2173,0,0,0,0,-0.00667,12377,-0.00667,12377,-0.00719,13333,-0.00719,13333,0,0,-0.00075,1397,-0.00075,1397,0,0,0,0,-0.00429,7956,-0.00429,7956,-0.00462,8571,-0.00462,8571,0,-448,-448,0,0,-2661,-2661,-4491,-4491,5,5.45624,"Hillingdon 001","Watford 009",7.378,8.427,3434,3916,1.35221,1.14218,2.04663,1375,22276,0.01958,0
"19476","E02000494 E02004977","E02000494","E02004977",30,6,5,0,0,17,1,1,0,0,2.25,1.25,0,0,16.26,-0.74,1,0,0,0,17,0,7.26,6.26,0,0,13.53,-3.47,10.77,9.77,0,0,11.43,-5.57,-0.00063,1169,-0.00149,2763,-0.00086,1594,-0.00063,1169,0,0,-0.005,9270,-0.00437,8101,-0.00495,9178,-0.00432,8009,-0.00041,751,-0.00096,1775,-0.00055,1024,-0.00041,751,0,0,-0.00321,5958,-0.00281,5207,-0.00318,5899,-0.00278,5148,-287,-545,-258,-287,0,-1503,-1216,-2238,-1951,6,4.60638,"Hillingdon 001","Watford 010",6.899,7.357,3046,3188,1.4977,1.06639,1.52196,1286,22214,0.01373,3.33333
"113723","E02004843 E02004844","E02004843","E02004844",318,0,0,1,1,198,19,22,74,1,46.95,24.95,67.8,-6.2,181.25999,-16.74,33.01,11.01,71.61,-2.39,190.2,-7.8,153.32001,131.32001,40.86,-33.14,110.53,-87.47,157.48,135.48,39.83,-34.17,107.74,-90.26,-0.00149,2757,-0.00302,5605,-0.00154,2848,-0.00225,4165,-0.00076,1408,-0.00949,17606,-0.008,14849,-0.00479,8881,-0.0033,6124,-0.001,1862,-0.00205,3805,-0.00105,1943,-0.00152,2810,-0.00051,948,-0.00649,12048,-0.00549,10186,-0.00348,6458,-0.00248,4596,-1133,-2367,-1234,-1706,-573,-7585,-6452,-7791,-6658,2,0.8272,"Broxbourne 001","Broxbourne 002",1.445,1.434,562,618,1.74686,0.99239,0.41522,269,2073,0.00418,6.91824
"113724","E02004843 E02004845","E02004843","E02004845",351,0,13,3,0,248,26,13,46,1,41.81,28.81,42.08,-3.92,226.86,-21.14,34.84,21.84,43.1,-2.9,231.97,-16.03,168.00999,155.00999,24.88,-21.12,134.27,-113.73,179.06,166.06,23.39,-22.61,126.16,-121.84,-0.00187,3460,-0.00598,11089,-0.00411,7629,-0.00502,9318,-0.00316,5858,-0.02454,45523,-0.02267,42063,-0.01653,30665,-0.01466,27205,-0.00123,2274,-0.00393,7291,-0.0027,5017,-0.0033,6123,-0.00208,3849,-0.01615,29958,-0.01492,27684,-0.01103,20453,-0.0098,18179,-1118,-3589,-2471,-3007,-1889,-14418,-13300,-15369,-14251,1,1.67407,"Broxbourne 001","Broxbourne 003",2.316,2.517,1080,1206,1.38345,1.08679,0.56131,432,9505,0.00516,3.7037
