"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"805","E02004858","Dacorum 003",2342,32,311,1601,114,189,12,53,4,18,8,82.673,50.673,297.00601,1570.4919,-30.508,59.267,27.267,303.92099,1584.202,-16.798,308.26599,276.26599,219.41901,1448.964,-152.036,452.276,420.276,198.08299,1344.142,-256.858,-0.02264,41945,-0.01222,22632,-0.01786,33129,-0.00745,13816,-0.0527,97715,-0.04229,78402,-0.07633,141556,-0.06592,122243,-20664,-11890,-15828,-7054,-52367,-43593,-112717,-103943,1.56231
"834","E02004845","Broxbourne 003",3414,63,362,2265,157,366,63,72,24,30,12,171.81599,108.816,340.75299,2190.9839,-74.016,99.336,36.336,353.694,2240.8611,-24.139,646.08099,583.08099,230.67,1883.275,-381.72501,839.29303,776.29303,220.785,1728.734,-536.26599,-0.03521,65227,-0.02456,45474,-0.01712,31753,-0.00647,12000,-0.1222,226625,-0.11155,206872,-0.14116,261796,-0.13051,242043,-30457,-21566,-14593,-5702,-104135,-95244,-180393,-171502,1.12911
"1000","E02004907","Hertsmere 012",4211,63,289,2643,131,443,307,259,23,38,15,149.16901,86.169,279.08499,2586.9629,-56.037,113.125,50.125,285.01999,2607.8569,-35.143,535.56201,472.56201,219.049,2341.238,-301.763,877.92102,814.92102,191.11501,2112.426,-530.57397,-0.06565,121597,-0.03262,60341,-0.05098,94549,-0.01795,33293,-0.15301,283685,-0.11998,222429,-0.22018,408289,-0.18715,347033,-40582,-19928,-35130,-14476,-107881,-87227,-211079,-190425,1.82956
"1033","E02004947","Stevenage 004",3392,60,118,2566,176,245,9,168,11,27,12,139.653,79.653,113.215,2505.873,-60.127,112.575,52.575,114.562,2528.022,-37.978,505.32101,445.32101,86.94,2235.4221,-330.578,751.06598,691.06598,77.945,2039.7469,-526.25299,-0.04071,75472,-0.02395,44386,-0.03128,58017,-0.01452,26931,-0.14727,273167,-0.13051,242081,-0.18488,342956,-0.16812,311870,-29921,-18178,-21516,-9773,-94756,-83013,-177517,-165774,1.89056
"1041","E02004924","St Albans 001",2953,63,218,1752,77,778,11,29,4,14,7,124.302,61.302,205.782,1709.355,-42.645,102.447,39.447,209.881,1724.547,-27.453,378.93301,315.93301,148.892,1538.41,-213.59,528.05298,465.05301,136.231,1418.017,-333.983,-0.02179,40346,-0.0125,23117,-0.01458,27042,-0.00529,9813,-0.06166,114328,-0.05237,97099,-0.08036,149021,-0.07107,131792,-21543,-12788,-15823,-7068,-63303,-54548,-123675,-114920,1.45268
"1046","E02004871","Dacorum 016",2329,29,158,1654,150,211,6,89,9,18,5,74.816,45.816,152.8,1621.283,-32.717,54.849,25.849,154.61301,1636.061,-17.939,301.72198,272.72198,121.006,1465.557,-188.44299,503.47501,474.47501,104.215,1315.672,-338.328,-0.02091,38713,-0.01259,23287,-0.01439,26694,-0.00608,11268,-0.06798,126039,-0.05966,110613,-0.09142,169536,-0.08311,154110,-17870,-10697,-12171,-4998,-58215,-51042,-117214,-110041,2.21939
"1059","E02004963","Three Rivers 008",3242,50,186,2142,176,264,246,107,31,31,9,126.312,76.312,178.577,2089.6411,-52.359,100.515,50.515,182.63699,2106.832,-35.168,470.72198,420.72198,138.035,1854.222,-287.77802,742.41498,692.41498,120.679,1660.42,-481.57999,-0.0377,69777,-0.02188,40456,-0.02719,50426,-0.01138,21105,-0.10945,202912,-0.09364,173591,-0.14154,262443,-0.12573,233122,-26950,-16569,-20489,-10108,-90308,-79927,-166864,-156483,1.80746
"1060","E02004855","Broxbourne 013",3264,72,366,1676,133,431,149,367,24,23,23,201.65199,129.65199,343.383,1608.042,-67.958,134.647,62.647,351.573,1645.588,-30.413,699.75,627.75,233.673,1354.167,-321.83301,875.81097,803.81097,228.16701,1253.672,-422.328,-0.04801,88904,-0.03283,60735,-0.03029,56165,-0.0151,27996,-0.15048,279010,-0.13529,250841,-0.17149,318006,-0.1563,289837,-28973,-19871,-17784,-8682,-92491,-83389,-146464,-137362,0.93012
"1145","E02004875","Dacorum 020",4049,47,357,2838,253,254,25,176,28,44,27,147.853,100.853,344.12399,2767.7439,-70.256,95.965,48.965,347.90399,2805.9861,-32.014,651.88898,604.88898,269.147,2427.429,-410.57101,979.34998,932.34998,232.101,2191.606,-646.39398,-0.03485,64547,-0.02392,44278,-0.02055,38106,-0.00962,17837,-0.12608,233829,-0.11515,213560,-0.15232,282512,-0.14139,262243,-29678,-20157,-18486,-8965,-108150,-98629,-199310,-189789,1.83229
"1184","E02004954","Stevenage 011",2979,84,269,1994,176,199,8,201,5,32,11,169.049,85.049,256.40201,1940.631,-53.369,129.964,45.964,259.42099,1967.293,-26.707,538.95697,454.957,194.11099,1715.826,-278.17401,733.05499,649.05499,178.14,1577.157,-416.84299,-0.03607,66863,-0.02021,37444,-0.0241,44707,-0.00824,15288,-0.11869,220147,-0.10283,190728,-0.14178,262987,-0.12592,233568,-25407,-14513,-15805,-4911,-74221,-63327,-135812,-124918,2.14145
