"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"126149",1,1,1,9.772,4458,295,48,0.00491,1822,132,27527,"E02002594 E02002599",295
"126150",1,1,1,5.81,2396,148,23,0.00396,1083,73,20182,"E02002594 E02002600",148
"126151",1,1,1,5.175,2108,145,21,0.00406,965,65,16609,"E02002594 E02002601",145
"126152",1,1,1,7.894,3326,189,27,0.00342,1472,101,23924,"E02002594 E02002602",189
"126153",1,1,1,5.62,2468,197,21,0.00374,1048,73,9084,"E02002594 E02002603",197
"126154",1,1,1,7.109,2904,194,34,0.00478,1325,91,22911,"E02002594 E02002606",194
"126155",1,1,1,8.444,3588,234,40,0.00474,1574,110,26886,"E02002594 E02002607",234
"126156",1,1,1,7.478,3050,193,33,0.00441,1394,94,25768,"E02002594 E02002609",193
"126157",1,1,1,14.248,5914,464,69,0.00484,2656,204,45862,"E02002594 E02002610",464
"126158",1,1,1,11.317,5322,308,103,0.0091,2110,192,37243,"E02002594 E02002613",308
"126159",1,1,1,26.196,11006,746,211,0.00805,4883,399,63754,"E02002594 E02003859",746
"126174",1,1,1,2.709,1052,66,3,0.00111,505,37,4139,"E02002595 E02002596",66
"126175",1,1,1,1.393,530,21,1,0.00072,260,19,2222,"E02002595 E02002597",21
"126176",1,1,1,5.475,2478,171,24,0.00438,1021,78,18280,"E02002595 E02002598",171
"126177",1,1,1,4.73,2154,157,17,0.00359,882,65,16771,"E02002595 E02002599",157
"126178",1,1,1,2.047,824,44,6,0.00293,382,27,3403,"E02002595 E02002600",44
"126179",1,1,1,3.761,1516,93,8,0.00213,701,50,8741,"E02002595 E02002601",93
"126180",1,1,1,2.819,1234,59,22,0.0078,525,40,4291,"E02002595 E02002602",59
"126181",1,1,1,5.376,2040,136,4,0.00074,1002,68,8782,"E02002595 E02002603",136
"126182",1,1,1,7.762,3390,236,31,0.00399,1447,105,22163,"E02002595 E02002604",236
"126183",1,1,1,3.832,1546,84,15,0.00391,714,50,6301,"E02002595 E02002606",84
"126184",1,1,1,4.188,1936,81,29,0.00692,781,57,18959,"E02002595 E02002607",81
"126185",1,1,1,7.853,3414,223,50,0.00637,1464,111,14965,"E02002595 E02002608",223
"126186",1,1,1,4.778,1972,118,18,0.00377,891,62,16026,"E02002595 E02002609",118
"126187",1,1,1,11.627,5166,296,116,0.00998,2167,185,39969,"E02002595 E02002610",296
"126188",1,1,1,6.33,2762,165,38,0.006,1180,93,23088,"E02002595 E02002611",165
"126189",1,1,1,6.383,3038,171,51,0.00799,1190,101,28318,"E02002595 E02002612",171
"126190",1,1,1,8.617,4244,233,88,0.01021,1606,160,27501,"E02002595 E02002613",233
"126191",1,1,1,21.029,9746,386,269,0.01279,3920,342,106519,"E02002595 E02003878",386
"126213",1,1,1,1.402,514,42,2,0.00143,261,16,2260,"E02002596 E02002597",42
"126214",1,1,1,7.621,3274,231,27,0.00354,1421,104,21335,"E02002596 E02002598",231
"126215",1,1,1,6.876,2950,217,20,0.00291,1282,91,19826,"E02002596 E02002599",217
"126216",1,1,1,2.987,1128,85,7,0.00234,557,37,5827,"E02002596 E02002600",85
"126217",1,1,1,2.573,958,70,3,0.00117,480,31,3894,"E02002596 E02002601",70
"126218",1,1,1,4.861,1992,111,27,0.00555,906,63,9696,"E02002596 E02002602",111
"126219",1,1,1,4.069,1514,113,5,0.00123,759,50,6361,"E02002596 E02002603",113
"126220",1,1,1,4.507,1754,119,16,0.00355,840,57,10196,"E02002596 E02002606",119
"126221",1,1,1,5.618,2366,157,20,0.00356,1047,72,13644,"E02002596 E02002607",157
"126222",1,1,1,9.65,4064,290,37,0.00383,1799,130,19734,"E02002596 E02002608",290
"126223",1,1,1,4.876,1900,118,15,0.00308,909,60,13053,"E02002596 E02002609",118
"126224",1,1,1,11.725,5094,296,113,0.00964,2186,183,36996,"E02002596 E02002610",296
"126225",1,1,1,6.428,2690,165,35,0.00544,1198,92,20115,"E02002596 E02002611",165
