"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"126434",1,1,1,10.569,7740,297,102,0.00965,1970,167,16640,"E02002600 E02002610"
"126435",1,1,1,5.902,3370,180,54,0.00915,1100,93,11049,"E02002600 E02002611"
"126436",1,1,1,6.277,3652,196,59,0.0094,1170,101,12189,"E02002600 E02002612"
"126437",1,1,1,7.976,4498,241,96,0.01204,1487,154,16576,"E02002600 E02002613"
"126438",1,1,1,8.858,5170,265,116,0.0131,1651,176,17957,"E02002600 E02002614"
"126466",1,1,1,4.289,2166,89,8,0.00187,800,57,6994,"E02002601 E02002602"
"126467",1,1,1,2.508,930,63,2,8e-04,468,32,3810,"E02002601 E02002603"
"126468",1,1,1,2.529,1412,70,13,0.00514,471,34,4289,"E02002601 E02002606"
"126469",1,1,1,3.963,2534,114,17,0.00429,739,53,6570,"E02002601 E02002607"
"126470",1,1,1,9.129,4726,191,44,0.00482,1702,127,13942,"E02002601 E02002608"
"126471",1,1,1,2.845,1196,66,16,0.00562,530,38,6388,"E02002601 E02002609"
"126472",1,1,1,9.216,6744,243,94,0.0102,1718,147,15819,"E02002601 E02002610"
"126473",1,1,1,4.549,2374,126,46,0.01011,848,74,10228,"E02002601 E02002611"
"126474",1,1,1,4.924,2656,142,51,0.01036,918,82,11368,"E02002601 E02002612"
"126475",1,1,1,6.623,3502,187,88,0.01329,1235,134,15755,"E02002601 E02002613"
"126476",1,1,1,26.779,18032,625,256,0.00956,4992,412,40600,"E02002601 E02003859"
"126477",1,1,1,22.216,11146,505,273,0.01229,4141,357,44932,"E02002601 E02003878"
"126503",1,1,1,6.369,2564,141,10,0.00157,1187,80,9914,"E02002602 E02002603"
"126504",1,1,1,5.802,2982,115,39,0.00672,1082,83,7842,"E02002602 E02002604"
"126505",1,1,1,3.084,1518,68,29,0.0094,575,45,4361,"E02002602 E02002605"
"126506",1,1,1,2.826,1656,69,17,0.00602,527,35,3852,"E02002602 E02002606"
"126507",1,1,1,2.112,1126,41,9,0.00426,394,25,3047,"E02002602 E02002607"
"126508",1,1,1,5.31,2786,108,38,0.00716,990,76,7377,"E02002602 E02002608"
"126509",1,1,1,5.15,2832,144,30,0.00583,960,67,8246,"E02002602 E02002609"
"126510",1,1,1,11.521,8380,321,108,0.00937,2148,176,17677,"E02002602 E02002610"
"126511",1,1,1,6.854,4010,204,60,0.00875,1278,103,12086,"E02002602 E02002611"
"126512",1,1,1,7.114,3444,160,99,0.01392,1326,117,12477,"E02002602 E02002612"
"126513",1,1,1,8.928,5138,265,102,0.01142,1664,163,17613,"E02002602 E02002613"
"126514",1,1,1,29.084,19668,703,270,0.00928,5422,441,42458,"E02002602 E02003859"
"126515",1,1,1,17.939,10046,326,226,0.0126,3344,278,32090,"E02002602 E02003875"
"126542",1,1,1,5.037,2342,131,15,0.00298,939,66,8098,"E02002603 E02002606"
"126543",1,1,1,6.471,3464,175,19,0.00294,1206,85,10379,"E02002603 E02002607"
"126544",1,1,1,11.527,5822,238,46,0.00399,2149,157,17695,"E02002603 E02002608"
"126545",1,1,1,5.139,2056,116,18,0.0035,958,66,9628,"E02002603 E02002609"
"126546",1,1,1,11.51,7604,293,96,0.00834,2146,175,19059,"E02002603 E02002610"
"126547",1,1,1,6.843,3234,176,48,0.00701,1276,102,13468,"E02002603 E02002611"
"126548",1,1,1,7.218,3516,192,53,0.00734,1346,110,14608,"E02002603 E02002612"
"126549",1,1,1,8.917,4362,237,90,0.01009,1662,162,18995,"E02002603 E02002613"
"126550",1,1,1,29.073,18892,675,258,0.00887,5420,440,43840,"E02002603 E02003859"
"126589",1,1,1,3.031,1406,81,10,0.0033,565,39,3934,"E02002604 E02002605"
"126590",1,1,1,6.431,3926,155,46,0.00715,1199,86,10117,"E02002604 E02002606"
"126591",1,1,1,5.36,3134,112,38,0.00709,999,72,8428,"E02002604 E02002607"
"126592",1,1,1,1.797,742,43,3,0.00167,335,22,2616,"E02002604 E02002608"
"126593",1,1,1,8.859,5530,229,59,0.00666,1651,119,14320,"E02002604 E02002609"
"126594",1,1,1,8.7,4340,206,116,0.01333,1622,144,13884,"E02002604 E02002612"
"126595",1,1,1,11.048,6414,295,187,0.01693,2059,219,20204,"E02002604 E02002613"
"126597",1,1,1,26.824,13446,567,344,0.01282,5000,425,48579,"E02002604 E02003878"
"126642",1,1,1,3.713,2494,108,36,0.0097,692,52,6752,"E02002605 E02002606"
"126643",1,1,1,2.642,1702,65,28,0.0106,492,38,5063,"E02002605 E02002607"
"126644",1,1,1,2.539,1242,74,9,0.00354,473,35,3574,"E02002605 E02002608"
"126645",1,1,1,6.141,4098,182,49,0.00798,1145,85,10955,"E02002605 E02002609"
"126646",1,1,1,13.214,8750,344,225,0.01703,2463,235,20333,"E02002605 E02002610"
"126647",1,1,1,8.547,4380,227,177,0.02071,1593,162,14742,"E02002605 E02002611"
"126648",1,1,1,6.016,2936,161,106,0.01762,1121,110,10553,"E02002605 E02002612"
"126649",1,1,1,8.364,5010,250,177,0.02116,1559,185,16873,"E02002605 E02002613"
"126651",1,1,1,24.14,12042,522,334,0.01384,4500,392,45248,"E02002605 E02003878"
"126652",1,1,1,22.28,12172,498,295,0.01324,4153,340,40431,"E02002605 E02003879"
"126690",1,1,1,1.637,892,59,12,0.00733,305,25,2697,"E02002606 E02002607"
"126691",1,1,1,5.943,3912,151,45,0.00757,1108,89,10082,"E02002606 E02002608"
"126692",1,1,1,2.293,1418,72,15,0.00654,427,33,4393,"E02002606 E02002609"
"126693",1,1,1,8.664,6966,249,93,0.01073,1615,142,13824,"E02002606 E02002610"
"126694",1,1,1,3.997,2596,132,45,0.01126,745,69,8233,"E02002606 E02002611"
"126695",1,1,1,4.372,2878,148,50,0.01144,815,76,9373,"E02002606 E02002612"
"126696",1,1,1,6.071,3724,193,87,0.01433,1132,129,13760,"E02002606 E02002613"
"126697",1,1,1,6.953,4396,217,107,0.01539,1296,151,15141,"E02002606 E02002614"
"126698",1,1,1,26.227,18254,631,255,0.00972,4889,407,38605,"E02002606 E02003859"
"126699",1,1,1,23.325,13280,570,238,0.0102,4348,377,39639,"E02002606 E02003863"
"126700",1,1,1,15.746,8946,338,211,0.0134,2935,256,30400,"E02002606 E02003875"
"126701",1,1,1,21.664,11368,511,272,0.01256,4038,352,42937,"E02002606 E02003878"
"126745",1,1,1,4.868,2826,105,37,0.0076,907,72,7681,"E02002607 E02002608"
"126746",1,1,1,3.999,2818,126,23,0.00575,745,54,6903,"E02002607 E02002609"
