"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"248360",1,1,1,12.566,6918,361,305,0.02427,2342,326,29461,"E02006047 E02006048",361
"248361",1,1,1,3.032,1664,248,84,0.0277,565,79,6727,"E02006047 E02006049",248
"248362",1,1,1,2.768,1710,235,92,0.03324,516,87,12657,"E02006047 E02006050",235
"248364",1,1,1,20.289,10966,364,563,0.02775,3782,506,50871,"E02006047 E02006052",364
"248365",1,1,1,3.538,2152,276,111,0.03137,660,107,16257,"E02006047 E02006053",276
"248367",1,1,1,18.837,10168,424,581,0.03084,3511,459,45852,"E02006047 E02006055",424
"248368",1,1,1,15.44,8454,437,448,0.02902,2878,392,33875,"E02006047 E02006056",437
"248371",1,1,1,20.021,9596,735,513,0.02562,3732,414,93509,"E02006047 E02006075",735
"248404",1,1,1,14.742,6180,555,377,0.02557,2748,224,25904,"E02006048 E02006049",555
"248405",1,1,1,12.313,5420,289,383,0.03111,2295,203,24075,"E02006048 E02006050",289
"248406",1,1,1,20.271,8878,489,568,0.02802,3779,338,41608,"E02006048 E02006051",489
"248407",1,1,1,10.337,5368,234,320,0.03096,1927,241,23899,"E02006048 E02006052",234
"248408",1,1,1,13.02,5806,309,390,0.02995,2427,217,24754,"E02006048 E02006053",309
"248409",1,1,1,16.927,7270,430,493,0.02913,3155,277,31658,"E02006048 E02006054",430
"248410",1,1,1,10.95,5560,258,404,0.03689,2041,237,29546,"E02006048 E02006055",258
"248411",1,1,1,8.901,4434,229,297,0.03337,1659,191,22645,"E02006048 E02006056",229
"248414",1,1,1,20.778,9642,487,645,0.03104,3873,382,69416,"E02006048 E02006059",487
"248432",1,1,1,2.439,1456,188,78,0.03198,455,63,6071,"E02006049 E02006050",188
"248433",1,1,1,22.485,11870,547,627,0.02789,4191,544,54602,"E02006049 E02006052",547
"248434",1,1,1,2.71,1680,200,91,0.03358,505,75,8433,"E02006049 E02006053",200
"248436",1,1,1,21.079,10690,720,515,0.02443,3929,449,96571,"E02006049 E02006055",720
"248437",1,1,1,15.876,8360,543,406,0.02557,2959,373,55208,"E02006049 E02006056",543
"248469",1,1,1,19.777,10586,251,591,0.02988,3687,493,51177,"E02006050 E02006052",251
"248470",1,1,1,1,554,74,25,0.025,186,25,3977,"E02006050 E02006053",74
"248472",1,1,1,18.519,9314,463,457,0.02468,3452,393,89944,"E02006050 E02006055",463
"248473",1,1,1,13.84,7090,375,338,0.02442,2580,318,47307,"E02006050 E02006056",375
"248475",1,1,1,17.781,8158,556,437,0.02458,3315,339,83143,"E02006050 E02006075",556
"248503",1,1,1,9.303,6202,272,270,0.02902,1734,296,34374,"E02006051 E02006052",272
"248504",1,1,1,3.204,1670,76,59,0.01841,597,54,14363,"E02006051 E02006054",76
"248505",1,1,1,11.541,6660,321,284,0.02461,2151,282,47151,"E02006051 E02006055",321
"248506",1,1,1,18.274,9932,519,427,0.02337,3406,425,87739,"E02006051 E02006056",519
"248507",1,1,1,10.069,4272,252,115,0.01142,1877,149,22854,"E02006051 E02006057",252
"248508",1,1,1,13.997,5888,383,118,0.00843,2609,198,37094,"E02006051 E02006058",383
"248509",1,1,1,14.301,7330,393,381,0.02664,2666,309,37512,"E02006051 E02006059",393
"248510",1,1,1,13.423,5526,360,105,0.00782,2502,180,35747,"E02006051 E02006060",360
"248511",1,1,1,10.831,5040,410,245,0.02262,2019,191,49060,"E02006051 E02006061",410
"248513",1,1,1,13.85,6258,449,249,0.01798,2582,232,29743,"E02006051 E02006063",449
"248515",1,1,1,22.178,9340,434,268,0.01208,4134,343,46824,"E02006051 E02006072",434
"248537",1,1,1,20.558,9042,366,560,0.02724,3832,332,43112,"E02006052 E02006053",366
"248538",1,1,1,6.449,2112,216,217,0.03365,1202,46,8926,"E02006052 E02006054",216
"248539",1,1,1,7.376,3554,150,290,0.03932,1375,145,21488,"E02006052 E02006055",150
"248540",1,1,1,10.393,4600,142,267,0.02569,1937,174,24572,"E02006052 E02006056",142
"248541",1,1,1,14.709,5302,391,287,0.01951,2742,153,38071,"E02006052 E02006057",391
"248542",1,1,1,18.637,6918,522,290,0.01556,3474,202,52311,"E02006052 E02006058",522
"248543",1,1,1,13.814,6420,353,547,0.0396,2575,275,25713,"E02006052 E02006059",353
"248544",1,1,1,18.063,6556,499,277,0.01534,3367,184,50964,"E02006052 E02006060",499
"248545",1,1,1,19.874,8112,650,535,0.02692,3705,288,66518,"E02006052 E02006061",650
"248546",1,1,1,19.163,9074,411,718,0.03747,3572,378,43131,"E02006052 E02006075",411
"248547",1,1,1,21.831,9306,519,523,0.02396,4070,319,75785,"E02006052 E02006076",519
"248566",1,1,1,18.889,9254,466,414,0.02192,3521,375,111673,"E02006053 E02006055",466
"248567",1,1,1,13.416,6806,345,323,0.02408,2501,304,47199,"E02006053 E02006056",345
"248570",1,1,1,17.357,7874,526,422,0.02431,3236,325,83035,"E02006053 E02006075",526
"248600",1,1,1,8.395,4902,253,199,0.0237,1565,219,21847,"E02006054 E02006055",253
"248601",1,1,1,15.128,8174,451,342,0.02261,2820,363,62435,"E02006054 E02006056",451
"248602",1,1,1,8.927,3594,212,80,0.00896,1664,120,30401,"E02006054 E02006057",212
