"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02006047 E02006048","E02006047","E02006048","Mendip 001","Mendip 002",162,7,4,136,9,0,0,0,2,2,2,4.32099,9.17,2.17,3.94,134.09,-1.91,12.31,5.31,3.9,131.3,-4.7,9.96,2.96,3.86,133.48,-2.52,25.86,18.86,3.45,119.52,-16.48,-0.00821,15226,-0.00193,3587,-0.01009,18713,-0.00381,7074,-0.00818,15179,-0.00191,3540,-0.01428,26492,-0.00801,14853,-5183,-1217,-6964,-2998,-5578,-1612,-14494,-10528,10.44658,12.578,13.435,1.20403,1.06813,3.0927,3.23781,7294,8080
"2","E02006047 E02006049","E02006047","E02006049","Mendip 001","Mendip 003",369,19,25,292,27,0,1,2,0,2,1,5.14905,32.14,13.14,24.06,281.04001,-10.96,42.72,23.72,22.95,272.57999,-19.42,97.55,78.55,19.43,226.42999,-65.57,145.61,126.61,15.99,186.34,-105.66,-0.00607,11253,-0.00249,4616,-0.00707,13110,-0.00349,6473,-0.01511,28036,-0.01153,21399,-0.01603,29732,-0.01245,23095,-4126,-1690,-5431,-2995,-12550,-10114,-18734,-16298,2.17975,3.033,2.554,1.39144,0.84207,3.5938,3.1715,1780,2116
"3","E02006047 E02006050","E02006047","E02006050","Mendip 001","Mendip 004",468,19,91,290,36,1,0,19,5,6,1,4.05983,32.46,13.46,88.29,281.29001,-8.71,39.21,20.21,87.07,276.81,-13.19,106.33,87.33,72.51,234.25,-55.75,172.91,153.91,59.17,191.12,-98.88,-0.00432,8020,-0.00165,3056,-0.0047,8725,-0.00203,3761,-0.01058,19632,-0.00791,14668,-0.01006,18664,-0.00738,13700,-3041,-1217,-3669,-1845,-9632,-7808,-15668,-13844,2.45979,2.793,2.719,1.13546,0.97351,4.6903,4.2295,1918,2024
"4","E02006047 E02006052","E02006047","E02006052","Mendip 001","Mendip 006",66,2,4,54,4,0,0,0,0,2,0,3.0303,2.41,0.41,3.98,53.66,-0.34,3.88,1.88,3.94,52.32,-1.68,2.58,0.58,3.95,53.54,-0.46,4.79,2.79,3.77,51.74,-2.26,-0.00249,4609,-0.00041,764,-0.00363,6741,-0.00156,2896,-0.00253,4702,-0.00046,857,-0.00382,7090,-0.00175,3245,-2203,-353,-3585,-1735,-2328,-478,-4179,-2329,18.00905,20.463,20.758,1.13626,1.01442,3.21556,3.43964,11428,11818
"5","E02006047 E02006053","E02006047","E02006053","Mendip 001","Mendip 007",499,18,44,391,35,0,1,1,2,7,0,3.60721,32.39,14.39,42.67,379.31,-11.69,31.29,13.29,43.22,380.04001,-10.96,108.16,90.16,35.23,317.89999,-73.1,180.50999,162.50999,28.72,259.04999,-131.95,-0.00722,13389,-0.0031,5747,-0.00662,12282,-0.0025,4640,-0.01895,35150,-0.01483,27508,-0.02172,40290,-0.0176,32648,-4881,-2147,-4767,-2033,-16141,-13407,-26959,-24225,3.15081,3.287,3.725,1.04322,1.13325,4.47216,4.26846,2258,2702
"6","E02006047 E02006055","E02006047","E02006055","Mendip 001","Mendip 009",61,0,2,54,4,0,0,0,0,1,0,0,0.36,0.36,1.99,53.68,-0.32,0,0,2,54,0,1.08,1.08,1.96,53.04,-0.96,4.65,4.65,1.85,49.88,-4.12,-0.00038,695,-0.00038,695,0,0,0,0,-9e-04,1663,-9e-04,1663,-0.00299,5548,-0.00299,5548,-306,-306,0,0,-918,-918,-3946,-3946,17.3403,19.121,20.585,1.10269,1.07657,3.63998,3.76974,10708,11948
"7","E02006047 E02006056","E02006047","E02006056","Mendip 001","Mendip 010",164,2,5,147,4,0,0,2,1,2,1,1.21951,3.36,1.36,4.96,145.77,-1.23,2.67,0.67,4.98,146.39,-0.61,5.15,3.15,4.9,144.14,-2.86,17.51,15.51,4.52,132.92999,-14.07,-0.00349,6467,-0.00141,2612,-0.00264,4901,-0.00056,1046,-0.00463,8586,-0.00255,4731,-0.01022,18951,-0.00814,15096,-2389,-965,-1901,-477,-3671,-2247,-12478,-11054,13.01422,15.609,15.469,1.19938,0.99103,3.5108,3.59429,8902,8952
"8","E02006047 E02006075","E02006047","E02006075","Mendip 001","South Somerset 001",18,0,0,17,1,0,0,0,0,0,0,0,0.11,0.11,0,16.89,-0.11,0,0,0,17,0,0.31,0.31,0,16.71,-0.29,1.33,1.33,0,15.74,-1.26,-0.00012,217,-0.00012,217,0,0,0,0,-0.00026,490,-0.00026,490,-0.00089,1659,-0.00089,1659,-109,-109,0,0,-298,-298,-1284,-1284,18.33306,20.076,25.626,1.09507,1.27645,3.26758,3.02817,10216,13088
"9","E02006048 E02006049","E02006048","E02006049","Mendip 002","Mendip 003",76,0,2,70,4,0,0,0,0,0,0,0,0.78,0.78,1.98,69.28,-0.72,0,0,2,70,0,3.1,3.1,1.92,67.14,-2.86,9.35,9.35,1.76,61.39,-8.61,-0.00081,1510,-0.00081,1510,0,0,0,0,-0.0024,4457,-0.0024,4457,-0.00471,8732,-0.00471,8732,-539,-539,0,0,-2143,-2143,-6465,-6465,12.0088,14.771,15.612,1.23001,1.05694,3.33085,3.79195,6702,8706
"10","E02006048 E02006050","E02006048","E02006050","Mendip 002","Mendip 004",113,1,9,87,5,0,0,2,8,1,0,0.88496,2.22,1.22,8.9,86.05,-0.95,2.16,1.16,9,86.08,-0.92,5.73,4.73,8.55,83.34,-3.66,16.57,15.57,7.69,74.91,-12.09,-0.00191,3543,-0.00102,1888,-0.00172,3197,-0.00083,1542,-0.00376,6967,-0.00286,5312,-0.00689,12781,-0.006,11126,-1090,-593,-1073,-576,-2789,-2292,-8072,-7575,10.55406,12.332,13.254,1.16846,1.07476,3.82744,3.65173,5822,6246
"11","E02006048 E02006051","E02006048","E02006051","Mendip 002","Mendip 005",45,0,3,41,1,0,0,0,0,0,0,0,0.28,0.28,2.98,40.75,-0.25,0,0,3,41,0,0.77,0.77,2.95,40.3,-0.7,3.32,3.32,2.78,37.97,-3.03,-0.00028,525,-0.00028,525,0,0,0,0,-0.00062,1152,-0.00062,1152,-0.00215,3982,-0.00215,3982,-259,-259,0,0,-712,-712,-3082,-3082,15.30801,19.882,21.049,1.2988,1.0587,3.39,3.33508,9390,10124
"12","E02006048 E02006052","E02006048","E02006052","Mendip 002","Mendip 006",192,2,2,168,13,0,0,2,0,5,0,1.04167,4.63,2.63,1.97,165.67,-2.33,3.19,1.19,1.98,166.92999,-1.07,14.02,12.02,1.87,157.36,-10.64,35.71,33.71,1.64,138.17999,-29.82,-0.00343,6363,-0.00195,3612,-0.00218,4050,-7e-04,1299,-0.00807,14962,-0.00658,12211,-0.01352,25075,-0.01203,22324,-2144,-1222,-1486,-564,-6519,-5597,-16601,-15679,7.87675,10.32,10.827,1.31018,1.04913,3.59496,3.85148,5608,5984
"13","E02006048 E02006053","E02006048","E02006053","Mendip 002","Mendip 007",162,4,9,120,11,0,0,4,12,2,0,2.46914,5.68,1.68,8.9,118.73,-1.27,8.34,4.34,8.67,116.9,-3.1,7.53,3.53,8.87,117.15,-2.85,22.31,18.31,8.02,105.95,-14.05,-0.00507,9406,-0.00152,2810,-0.00665,12342,-0.0031,5746,-0.00594,11028,-0.00239,4432,-0.01138,21111,-0.00782,14515,-2740,-843,-3953,-2056,-3781,-1884,-11210,-9313,11.00849,13.046,14.014,1.18509,1.0742,3.70995,3.53932,6240,6684
"14","E02006048 E02006054","E02006048","E02006054","Mendip 002","Mendip 008",99,2,4,78,9,0,0,5,1,0,0,2.0202,2.72,0.72,3.97,77.42,-0.58,2.83,0.83,4,77.3,-0.7,2.63,0.63,3.96,77.5,-0.5,9.13,7.13,3.69,72.28,-5.72,-0.00282,5227,-0.00074,1372,-0.00279,5172,-0.00071,1317,-0.00259,4807,-0.00051,952,-0.00614,11391,-0.00406,7536,-1895,-495,-2004,-604,-1827,-427,-6321,-4921,13.39944,16.918,17.03,1.26259,1.00662,3.47559,3.48796,7676,7914
"15","E02006048 E02006055","E02006048","E02006055","Mendip 002","Mendip 009",109,2,7,88,9,0,0,0,1,2,0,1.83486,3.08,1.08,6.93,87.12,-0.88,4.54,2.54,6.83,85.91,-2.09,5.57,3.57,6.77,85.07,-2.93,16.73,14.73,6.03,75.89,-12.11,-0.00231,4275,-0.00081,1493,-0.00303,5618,-0.00153,2836,-0.00347,6431,-0.00197,3649,-0.00665,12329,-0.00515,9547,-1414,-493,-2088,-1167,-2559,-1638,-7700,-6779,8.65173,11.18,11.297,1.29223,1.01047,4.19499,4.18695,5852,6254
"16","E02006048 E02006056","E02006048","E02006056","Mendip 002","Mendip 010",140,1,5,120,9,0,0,1,0,2,2,0.71429,3.1,2.1,4.92,118.19,-1.81,1.34,0.34,4.98,119.71,-0.29,12.25,11.25,4.61,110.28,-9.72,29.69,28.69,3.98,95.23,-24.77,-0.00191,3534,-0.0013,2404,-0.00078,1437,-0.00017,307,-0.0059,10940,-0.00529,9810,-0.009,16693,-0.00839,15563,-1205,-819,-516,-130,-4787,-4401,-11604,-11218,7.85407,8.897,9.985,1.13279,1.12229,4.39474,4.3365,4836,5424
"17","E02006048 E02006059","E02006048","E02006059","Mendip 002","Mendip 013",34,0,1,28,2,0,1,2,0,0,0,0,0.19,0.19,0.99,27.84,-0.16,0,0,1,28,0,0.48,0.48,0.99,27.6,-0.4,2.29,2.29,0.93,26.11,-1.89,-2e-04,362,-2e-04,362,0,0,0,0,-4e-04,738,-4e-04,738,-0.00156,2891,-0.00156,2891,-166,-166,0,0,-424,-424,-2020,-2020,16.2343,20.757,20.992,1.27859,1.01132,3.9023,4.51601,10386,11850
"18","E02006049 E02006050","E02006049","E02006050","Mendip 003","Mendip 004",489,10,120,307,32,1,0,15,1,3,0,2.04499,24.59,14.59,116.34,297.64999,-9.35,29.85,19.85,115,294.28,-12.72,116.71,106.71,93.23,238.60001,-68.4,183.78,173.78,76.44,195.62,-111.38,-0.00222,4120,-0.00132,2444,-0.00234,4345,-0.00144,2669,-0.00822,15249,-0.00732,13573,-0.00616,11426,-0.00526,9750,-1922,-1142,-2336,-1556,-9130,-8350,-14373,-13593,1.83063,2.443,2.694,1.33451,1.10274,3.84773,3.56347,1550,2506
"19","E02006049 E02006052","E02006049","E02006052","Mendip 003","Mendip 006",67,0,0,61,5,0,0,1,0,0,0,0,0.37,0.37,0,60.66,-0.34,0,0,0,61,0,0.86,0.86,0,60.22,-0.78,4.31,4.31,0,57.08,-3.92,-4e-04,733,-4e-04,733,0,0,0,0,-0.00073,1348,-0.00073,1348,-0.00321,5949,-0.00321,5949,-388,-388,0,0,-893,-893,-4481,-4481,19.26945,22.262,23.241,1.1553,1.04398,3.33753,3.42928,12408,13822
"20","E02006049 E02006053","E02006049","E02006053","Mendip 003","Mendip 007",722,28,121,480,66,0,0,18,2,6,1,3.87812,50.46,22.46,116.91,464.63,-15.37,46.07,18.07,118.61,466.78,-13.22,173.34,145.34,93.95,381.10001,-98.9,272.92001,244.92,77.05,311.78,-168.22,-0.00699,12961,-0.00297,5510,-0.00614,11396,-0.00213,3945,-0.0186,34517,-0.01459,27066,-0.01789,33199,-0.01388,25748,-5014,-2206,-4630,-1822,-17056,-14248,-26905,-24097,2.0351,2.717,2.896,1.33507,1.06588,3.82775,2.90055,1780,1888
"21","E02006049 E02006055","E02006049","E02006055","Mendip 003","Mendip 009",50,1,3,43,2,0,0,1,0,0,0,2,1.32,0.32,2.98,42.72,-0.28,5,4,3,39.44,-3.56,1.68,0.68,2.95,42.4,-0.6,3.92,2.92,2.78,40.44,-2.56,-0.00138,2565,-0.00032,597,-0.00447,8291,-0.00341,6323,-0.00161,2983,-0.00055,1015,-0.00298,5525,-0.00192,3557,-1246,-298,-4741,-3793,-1586,-638,-3689,-2741,18.17954,21.471,23.068,1.18105,1.07438,3.00405,3.72377,11404,13952
"22","E02006049 E02006056","E02006049","E02006056","Mendip 003","Mendip 010",128,1,3,107,15,0,0,2,0,0,0,0.78125,2.16,1.16,2.97,106.02,-0.98,1.45,0.45,2.99,106.62,-0.38,4.27,3.27,2.93,104.26,-2.74,13.89,12.89,2.7,96.15,-10.85,-0.00225,4179,-0.00121,2248,-0.00142,2625,-0.00037,694,-0.00377,6984,-0.00272,5053,-0.00806,14959,-0.00702,13028,-1478,-789,-997,-308,-2905,-2216,-9461,-8772,13.36815,15.883,17.778,1.18812,1.11931,3.30542,3.56058,8866,10868
"23","E02006050 E02006052","E02006050","E02006052","Mendip 004","Mendip 006",76,0,7,58,3,0,0,7,0,1,0,0,0.44,0.44,6.96,57.66,-0.34,0,0,7,58,0,1.24,1.24,6.89,57.06,-0.94,5.51,5.51,6.49,53.8,-4.2,-0.00044,816,-0.00044,816,0,0,0,0,-0.00098,1823,-0.00098,1823,-0.00354,6564,-0.00354,6564,-339,-339,0,0,-949,-949,-4228,-4228,17.60048,19.794,20.869,1.12463,1.05431,3.31919,3.41655,10896,11494
"24","E02006050 E02006053","E02006050","E02006053","Mendip 004","Mendip 007",1005,45,445,443,45,2,0,16,5,4,0,4.47761,72.99,27.99,432.26001,429.95001,-13.05,70.87,25.87,433.34,430.87,-12.13,242.84,197.84,354.04999,351.26999,-91.73,358.16,313.16,299.98999,298.39999,-144.60001,-0.00079,1459,-0.00027,508,-0.00073,1350,-0.00022,399,-0.00164,3047,-0.00113,2096,0.00335,-6223,0.00387,-7174,-1855,-718,-1796,-659,-6246,-5109,-9257,-8120,0.75157,0.999,1.202,1.32921,1.2032,5.00501,4.32612,714,788
