"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"154102",1,1,1,6.877,3122,201,104,0.01512,1282,103,11323,"E02003352 E02003353"
"154103",1,1,1,3.118,1482,106,41,0.01315,581,50,4855,"E02003352 E02003354"
"154104",1,1,1,4.842,2066,152,66,0.01363,903,70,7515,"E02003352 E02003355"
"154105",1,1,1,2.785,2016,42,41,0.01472,519,54,5541,"E02003352 E02003356"
"154106",1,1,1,3.653,1714,82,83,0.02272,681,67,6694,"E02003352 E02003357"
"154107",1,1,1,6.783,3084,208,110,0.01622,1264,121,10729,"E02003352 E02003358"
"154108",1,1,1,7.943,3592,250,118,0.01486,1481,131,11980,"E02003352 E02003360"
"154109",1,1,1,11.24,6608,341,194,0.01726,2095,201,16925,"E02003352 E02003363"
"154111",1,1,1,25.871,12250,611,236,0.00912,4823,351,41066,"E02003352 E02003399"
"154112",1,1,1,18.031,8088,389,137,0.0076,3361,231,27709,"E02003352 E02003408"
"154113",1,1,1,15.208,7676,332,113,0.00743,2835,184,24629,"E02003352 E02003414"
"154114",1,1,1,14.859,6258,327,119,0.00801,2770,181,22951,"E02003352 E02003415"
"154115",1,1,1,16.896,7022,371,126,0.00746,3150,206,24897,"E02003352 E02003417"
"154116",1,1,1,21.712,9164,500,137,0.00631,4047,266,29578,"E02003352 E02003420"
"154117",1,1,1,17.859,12964,302,187,0.01047,3329,249,31667,"E02003352 E02003422"
"154118",1,1,1,14.245,10260,252,94,0.0066,2655,158,24772,"E02003352 E02003425"
"154119",1,1,1,13.566,10004,213,105,0.00774,2529,157,22973,"E02003352 E02003427"
"154120",1,1,1,9.984,8062,139,81,0.00811,1861,99,17176,"E02003352 E02003429"
"154121",1,1,1,12.246,4952,249,108,0.00882,2283,141,19782,"E02003352 E02003430"
"154122",1,1,1,10.634,4034,190,100,0.0094,1982,121,17773,"E02003352 E02003432"
"154123",1,1,1,10.898,5596,124,116,0.01064,2032,121,18891,"E02003352 E02003433"
"154124",1,1,1,10.223,3976,178,111,0.01086,1906,122,18073,"E02003352 E02003434"
"154125",1,1,1,9.521,3712,180,98,0.01029,1775,112,17393,"E02003352 E02003435"
"154126",1,1,1,15.252,6508,285,252,0.01652,2843,223,22979,"E02003352 E02003436"
"154127",1,1,1,4.113,2290,77,64,0.01556,767,73,10038,"E02003352 E02003437"
"154128",1,1,1,7.534,4474,197,152,0.02018,1404,127,16437,"E02003352 E02003438"
"154129",1,1,1,20.285,8922,399,239,0.01178,3781,299,37199,"E02003352 E02003444"
"154130",1,1,1,16.89,7622,573,197,0.01166,3148,245,28333,"E02003352 E02003447"
"154131",1,1,1,15.074,6738,517,196,0.013,2810,225,24471,"E02003352 E02003448"
