"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"2504","E02003403","Reading 015",3661,11,180,514,10,32,2143,211,147,399,14,283.15799,136.158,378.50299,2066.29712,-76.703,256.05099,109.051,384.55301,2084.57788,-58.422,851.72198,704.72198,276.11499,1760.00598,-382.99399,1130.79895,983.79901,246.668,1587.67896,-555.32098,-0.06052,112218,-0.02722,50458,-0.05086,94330,-0.01756,32570,-0.19121,354694,-0.15791,292934,-0.20221,375098,-0.16892,313338,-44821,-20711,-38924,-14814,-110725,-86615,-173602,-149492,0.01289
"2552","E02003454","Wokingham 016",3407,5,422,37,4,25,2389,126,74,314,11,164.461,90.461,300.93301,2324.33496,-64.665,137.85001,63.85,304.814,2342.58398,-46.416,544.05103,470.05099,228.79201,2067.40308,-321.59698,795.35602,721.35602,202.196,1880.60706,-508.39301,-0.03817,70727,-0.02134,39513,-0.03483,64599,-0.018,33385,-0.10829,200819,-0.09146,169605,-0.12856,238435,-0.11173,207221,-42454,-23488,-36170,-17204,-114841,-95875,-202358,-183392,0.0127
"2612","E02003390","Reading 002",3151,10,383,190,5,22,2055,131,140,202,13,229.955,89.955,192.19299,1992.39697,-62.603,248.86,108.86,190.56799,1978.25,-76.75,549.55603,409.556,151.827,1774.38403,-280.616,779.29999,639.29999,132.617,1603.995,-451.005,-0.05661,104960,-0.02177,40329,-0.05676,105280,-0.02192,40649,-0.14852,275487,-0.11368,210856,-0.17302,320935,-0.13817,256304,-48140,-19142,-51076,-22078,-101594,-72596,-168842,-139844,0.0153
"2636","E02003377","West Berkshire 011",4246,9,312,95,8,35,3185,196,76,310,20,170.463,94.463,296.46701,3115.4939,-69.506,117.729,41.729,306.034,3153.62207,-31.378,541.76801,465.76801,228.254,2850.86108,-334.13901,829.46997,753.46997,205.17599,2627.09912,-557.901,-0.06554,121552,-0.03565,66110,-0.04582,84987,-0.01593,29545,-0.15575,288919,-0.12586,233477,-0.20207,374850,-0.17218,319408,-50420,-27790,-37542,-14912,-129832,-107202,-248653,-226023,0.0157
"2739","E02003456","Wokingham 018",2982,2,117,57,5,23,2217,119,135,287,20,214.136,79.136,270.67001,2161.73999,-55.26,210.15401,75.154,261.21399,2173.44897,-43.551,468.89099,333.89099,227.437,1976.01904,-240.981,687.46002,552.46002,204.64799,1804.16296,-412.83701,-0.03469,64295,-0.0186,34452,-0.02975,55182,-0.01366,25339,-0.09608,178189,-0.07999,148346,-0.11503,213350,-0.09894,183507,-43095,-22001,-36551,-15457,-110451,-89357,-193895,-172801,0.00819
"2780","E02003381","West Berkshire 015",2768,6,105,118,0,20,2221,134,36,113,15,95.973,59.973,107.943,2174.52295,-46.477,72.082,36.082,111.008,2191.17798,-29.822,320.608,284.608,81.858,2007.59302,-213.407,512.89801,476.89801,74.739,1849.89294,-371.10699,-0.04744,87972,-0.02733,50666,-0.03534,65550,-0.01523,28244,-0.11586,214897,-0.09574,177591,-0.15832,293681,-0.13821,256375,-37972,-21798,-30625,-14451,-95658,-79484,-192272,-176098,0.01239
"2848","E02003445","Wokingham 007",4056,4,249,272,3,42,2799,215,182,279,11,344.69199,162.692,260.944,2689.0769,-109.923,282.97501,100.975,267.327,2734.35303,-64.647,928.70697,746.70697,186.70599,2296.76392,-502.23599,1185.81702,1003.81702,177.14301,2105.9751,-693.02502,-0.06613,122597,-0.03262,60443,-0.05798,107538,-0.02447,45384,-0.17288,320675,-0.13938,258521,-0.18039,334604,-0.14689,272450,-63169,-32286,-50519,-19636,-161630,-130747,-249306,-218423,0.01081
"2851","E02003430","Windsor and Maidenhead 010",2920,18,297,55,8,17,1581,113,158,637,36,283.35199,125.352,592.95502,1516.50195,-64.498,209.65401,51.654,623.16699,1550.46204,-30.538,736.94702,578.94702,414.03299,1300.422,-280.578,867.94897,709.94897,400.42599,1203.79297,-377.207,-0.04777,88525,-0.02286,42329,-0.03697,68562,-0.01206,22366,-0.10136,187951,-0.07645,141755,-0.10734,199055,-0.08243,152859,-42273,-20018,-34216,-11961,-96004,-73749,-148532,-126277,0.0058
"2940","E02003374","West Berkshire 008",3042,8,84,407,1,32,2136,183,50,134,7,149.034,99.034,129.79401,2069.4231,-66.577,88.15,38.15,132.629,2111.1311,-24.87,584.84601,534.84601,105.507,1782.64001,-353.35999,838.39502,788.39502,91.687,1605.479,-530.521,-0.05022,93111,-0.03328,61703,-0.0256,47473,-0.00866,16065,-0.16402,304258,-0.14709,272850,-0.18122,336157,-0.16428,304749,-31983,-21739,-16668,-6424,-109311,-99067,-182014,-171770,0.01318
"2961","E02003385","West Berkshire 019",3870,6,222,226,13,17,2273,229,142,728,14,275.078,133.078,690.68103,2203.65991,-69.34,235.14301,93.143,697.04102,2226.4729,-46.527,888.81097,746.81097,499.354,1894.89795,-378.10199,1075.54004,933.53998,469.08301,1774.63306,-498.367,-0.03402,63072,-0.01833,33964,-0.02269,42074,-0.00699,12966,-0.08399,155797,-0.0683,126689,-0.09927,184136,-0.08358,155028,-26011,-14385,-19616,-7990,-69426,-57800,-122957,-111331,0.0174
"2997","E02003404","Reading 016",2595,8,174,340,19,15,1255,153,158,461,12,253.26801,95.268,436.38501,1211.78101,-43.219,236.577,78.577,439.05801,1222.28894,-32.711,611.89697,453.897,337.89999,1055.89697,-199.103,782.716,624.716,303.35999,969.64301,-285.35699,-0.03009,55751,-0.0131,24249,-0.0247,45799,-0.00771,14297,-0.08918,165384,-0.07219,133882,-0.09072,168264,-0.07374,136762,-23236,-10310,-19223,-6297,-54218,-41292,-86501,-73575,0.01148
"3128","E02003425","Windsor and Maidenhead 005",5096,45,719,119,30,37,2858,169,146,945,28,294.521,148.521,906.203,2772.2041,-85.796,217.235,71.235,919.85901,2821.37695,-36.623,929.78601,783.78601,685.10999,2445.86304,-412.13699,1256.43506,1110.43506,620.25702,2240.64307,-617.35699,-0.06621,122746,-0.03592,66563,-0.04019,74535,-0.0099,18352,-0.15805,293118,-0.12776,236935,-0.18161,336838,-0.15132,280655,-52686,-28693,-33806,-9813,-134431,-110438,-229775,-205782,0.01073
"3176","E02003434","Windsor and Maidenhead 014",3894,17,250,71,37,35,2629,178,178,473,26,337.87201,159.87199,438.22601,2526.53711,-102.463,264.689,86.689,453.04501,2574.85596,-54.144,891.23999,713.23999,308.31601,2179.48999,-449.51001,1103.151,925.151,294.01001,2008.42603,-620.57397,-0.06647,123195,-0.03855,71413,-0.04438,82300,-0.01646,30518,-0.16845,312396,-0.14053,260614,-0.18009,334003,-0.15217,282221,-59044,-34133,-41510,-16599,-157449,-132538,-252826,-227915,0.00692
"3263","E02003422","Windsor and Maidenhead 002",4547,25,519,40,9,24,3454,159,78,215,24,181.069,103.069,206.112,3370.84912,-83.151,127.609,49.609,210.19,3413.44189,-40.558,606.815,528.815,159.89301,3037.28003,-416.72,895.90002,817.90002,144.028,2793.698,-660.302,-0.05724,106112,-0.03345,61976,-0.04042,74969,-0.01662,30833,-0.15041,278973,-0.12661,234837,-0.19323,358411,-0.16944,314275,-50797,-30516,-39727,-19446,-139259,-118978,-262022,-241741,0.01729
"3295","E02003356","Bracknell Forest 005",3127,10,229,35,6,32,2498,137,53,111,16,126.65,73.65,105.56,2438.06104,-59.939,103.515,50.515,108.614,2455.9209,-42.079,416.42999,363.42999,78.274,2208.38696,-289.61301,636.94,583.94,70.239,2020.87097,-477.129,-0.03079,57011,-0.01876,34702,-0.02502,46410,-0.01299,24101,-0.09631,178584,-0.08428,156275,-0.12952,240201,-0.11749,217892,-38666,-23881,-29295,-14510,-107656,-92871,-210622,-195837,0.01512
"3319","E02003382","West Berkshire 016",3572,1,134,152,6,27,2562,242,129,305,14,270.84299,141.843,287.87201,2461.94507,-100.055,218.91299,89.913,293.63599,2499.77295,-62.227,814.36401,685.36401,202.373,2094.31592,-467.68399,1039.40295,910.40302,192.13499,1918.31104,-643.68903,-0.0786,145778,-0.04054,75185,-0.05693,105603,-0.01887,35010,-0.19168,355594,-0.15363,285001,-0.19824,367757,-0.16019,297164,-56843,-29726,-44169,-17052,-147672,-120555,-226245,-199128,0.01053
"3416","E02003388","West Berkshire 022",2353,3,168,37,4,19,1866,96,44,111,5,91.592,47.592,106.114,1828.77905,-37.221,63.713,19.713,110.023,1850.17297,-15.827,255.873,211.873,83.181,1705.08301,-160.91701,402.043,358.043,76.355,1583.94495,-282.05499,-0.04906,90954,-0.02261,41890,-0.03711,68826,-0.01066,19762,-0.09881,183255,-0.07236,134191,-0.13281,246341,-0.10636,197277,-39862,-18040,-32838,-11016,-83760,-61938,-160320,-138498,0.01049
"3433","E02003393","Reading 005",3863,7,271,394,7,28,2575,233,119,223,6,231.94299,112.943,212.92999,2501.37598,-73.624,212.097,93.097,218.004,2521.16895,-53.831,700.737,581.737,159.838,2203.62793,-371.371,1015.84003,896.84003,143.664,1990.66699,-584.33301,-0.07102,131702,-0.03037,56286,-0.06632,123027,-0.02567,47611,-0.21539,399547,-0.17473,324131,-0.24979,463383,-0.20914,387967,-54119,-23062,-51254,-20197,-124435,-93378,-210048,-178991,0.01548
"3541","E02003458","Wokingham 020",3324,10,197,22,4,34,2700,109,65,165,18,156.51199,91.512,156.96201,2624.70093,-75.299,113.894,48.894,160.20799,2660.16309,-39.837,538.198,473.198,114.219,2318.80298,-381.19699,771.37799,706.37799,102.489,2119.43091,-580.56897,-0.04007,74247,-0.02297,42538,-0.0299,55447,-0.0128,23738,-0.11888,220465,-0.10178,188756,-0.1405,260594,-0.12341,228885,-46940,-27073,-32949,-13082,-133963,-114096,-231519,-211652,0.01365
"3637","E02003436","Windsor and Maidenhead 016",3741,28,288,43,20,43,2920,163,91,123,22,218.784,127.784,116.029,2813.75903,-106.241,137.715,46.715,121.588,2881.177,-38.823,667.47803,576.47803,86.068,2445.76196,-474.23801,904.91901,813.91901,78.856,2241.43408,-678.56598,-0.08203,152057,-0.049,90793,-0.04936,91559,-0.01633,30295,-0.21245,394026,-0.17942,332762,-0.23057,427641,-0.19754,366377,-68616,-42276,-42078,-15738,-191544,-165204,-306067,-279727,0.00747
"3817","E02003423","Windsor and Maidenhead 003",2640,11,197,70,27,25,1765,140,84,306,15,169.47,85.47,292.022,1707.17505,-57.825,148.25999,64.26,294.09799,1724.49902,-40.501,541.95398,457.95401,220.056,1465.59497,-299.405,723.09998,639.09998,199.42799,1333.93005,-431.07001,-0.0394,73011,-0.01957,36225,-0.03221,59748,-0.01238,22962,-0.09497,176103,-0.07513,139317,-0.10767,199686,-0.08784,162900,-32287,-16595,-27223,-11531,-84145,-68453,-139307,-123615,0.00972
"3916","E02003384","West Berkshire 018",2686,10,216,25,3,21,2117,135,38,106,15,86.746,48.746,101.746,2078.0769,-38.923,60.741,22.741,104.108,2099.00195,-17.998,268.56799,230.56799,81.638,1936.05701,-180.942,446.49301,408.49301,73.751,1788.75696,-328.24301,-0.03984,73897,-0.02187,40563,-0.02606,48331,-0.00809,14997,-0.09972,184985,-0.08175,151651,-0.13006,241286,-0.11209,207952,-30580,-16988,-21322,-7730,-82768,-69176,-160275,-146683,0.01401
"3929","E02003355","Bracknell Forest 004",3030,2,126,53,16,21,2052,202,112,436,10,213.653,101.653,411.806,1987.19104,-64.809,177.52699,65.527,416.37799,2013.28796,-38.712,618.84302,506.84299,303.582,1740.20398,-311.79599,837.37201,725.37201,270.51199,1586.33704,-465.66299,-0.02782,51514,-0.0146,27004,-0.01989,36879,-0.00667,12369,-0.07803,144688,-0.06482,120178,-0.09153,169732,-0.07832,145222,-38360,-19416,-27885,-8941,-96438,-77494,-167330,-148386,0.0139
"3958","E02003406","Reading 018",3243,6,89,511,22,30,1969,223,107,266,20,243.55299,136.55299,249.886,1892.677,-76.323,179.62399,72.624,256.534,1929.56201,-39.438,821.10797,714.10797,176.94,1575.17004,-393.82999,1040.76404,933.76398,162.873,1437.05005,-531.95001,-0.04773,88490,-0.02804,51961,-0.03142,58279,-0.01173,21750,-0.20082,372518,-0.18113,335989,-0.20416,378718,-0.18447,342189,-33709,-19378,-24342,-10011,-102600,-88269,-157534,-143203,0.01421
"4005","E02003443","Wokingham 005",2446,2,76,209,6,18,1679,137,120,185,14,216.036,96.036,173.675,1615.04199,-63.958,206.20799,86.208,167.592,1624.87195,-54.128,563.69,443.69,128.375,1385.80896,-293.19101,720.54999,600.54999,122.85,1269.65198,-409.34799,-0.03941,73037,-0.01932,35768,-0.03359,62284,-0.01349,25015,-0.10508,194877,-0.08498,157608,-0.10959,203243,-0.08949,165974,-37202,-18855,-29986,-11639,-96571,-78224,-150255,-131908,0.01019
"4121","E02003448","Wokingham 010",3143,8,292,38,6,17,2394,122,65,183,18,149.48801,84.488,174.364,2328.35303,-65.647,115.997,50.997,179.66299,2351.02197,-42.978,488.23599,423.23599,130.965,2073.24097,-320.759,716.81,651.81,116.14,1889.50598,-504.49399,-0.03713,68804,-0.02116,39184,-0.03293,61063,-0.01695,31443,-0.10809,200461,-0.09212,170841,-0.12852,238365,-0.11255,208745,-42628,-24159,-35423,-16954,-117957,-99488,-207400,-188931,0.01438
"4161","E02003441","Wokingham 003",3355,10,197,170,10,33,2426,154,119,218,18,246.25,127.25,203.248,2334.85693,-91.143,202.222,83.222,211.772,2364.6521,-61.348,714.35101,595.35101,139.851,2004.97205,-421.02802,924.27399,805.27399,132.073,1838.83704,-587.16302,-0.05236,97078,-0.02721,50418,-0.04815,89313,-0.023,42653,-0.14311,265438,-0.11795,218778,-0.15031,278784,-0.12515,232124,-56061,-28921,-47867,-20727,-146082,-118942,-226248,-199108,0.00867
"4202","E02003414","Slough 008",5771,64,345,268,36,43,4017,348,130,486,34,384.76801,254.76801,452.28,3838.06494,-178.935,226.05,96.05,473.758,3949.31201,-67.688,1376.125,1246.125,301.42499,3159.48511,-857.51501,1709.38794,1579.38794,281.32199,2905.73804,-1111.26196,-0.11283,209207,-0.07473,138535,-0.0578,107214,-0.0197,36542,-0.36553,678046,-0.32743,607374,-0.3651,677241,-0.327,606569,-83831,-54744,-46943,-17856,-261603,-232516,-388989,-359902,0.00587
"4445","E02003376","West Berkshire 010",2745,7,166,17,3,14,1863,168,40,457,10,97.847,57.847,435.96899,1831.50098,-31.499,73.59,33.59,441.34,1847.46497,-15.535,337.87701,297.87701,331.638,1713.81995,-149.17999,525.79303,485.793,285.52701,1594.35999,-268.64001,-0.02594,48101,-0.01389,25758,-0.01531,28401,-0.00327,6058,-0.05025,93198,-0.0382,70855,-0.06872,127481,-0.05668,105138,-24070,-13649,-15952,-5531,-59910,-49489,-127273,-116852,0.0178
"4500","E02003389","Reading 001",3525,7,214,309,5,34,2427,166,123,230,10,220.548,97.548,220.853,2360.69897,-66.301,243.039,120.039,212.92799,2357.42407,-69.576,593.84198,470.84201,180.42599,2110.45898,-316.54099,891.35303,768.35303,156.36099,1897.66003,-529.34003,-0.05871,108844,-0.02745,50873,-0.05324,98744,-0.02198,40773,-0.19156,355325,-0.1603,297354,-0.2226,412917,-0.19134,354946,-46902,-22724,-43078,-18900,-119256,-95078,-205425,-181247,0.01652
"4617","E02003379","West Berkshire 013",3485,3,95,160,24,19,2250,203,178,538,15,309.616,131.616,506.56,2170.05005,-79.95,294.36499,116.365,508.92899,2182.31909,-67.681,817.33099,639.33099,376.91299,1867.677,-382.323,1054.53894,876.539,335.582,1709.578,-540.422,-0.04576,84852,-0.02153,39917,-0.0366,67886,-0.01237,22951,-0.10454,193914,-0.08032,148979,-0.11253,208727,-0.0883,163792,-39944,-19190,-34586,-13832,-98046,-77292,-159702,-138948,0.01467
"4711","E02003392","Reading 004",4161,7,621,342,14,18,1993,157,219,782,8,374.009,155.009,730.258,1922.22205,-70.778,356.84399,137.84399,741.60498,1925.31897,-67.681,927.65198,708.65198,521.01202,1687.80103,-305.19901,1186.09497,967.09497,466.897,1539.70703,-453.293,-0.05951,110339,-0.02133,39520,-0.05721,106116,-0.01903,35297,-0.1337,247983,-0.09552,177164,-0.13639,252984,-0.09822,182165,-53094,-20585,-52784,-20275,-106715,-74206,-168990,-136481,0.01195
"4720","E02003439","Wokingham 001",2061,8,251,16,4,14,1514,81,42,120,11,86.896,44.896,114.232,1480.63599,-33.364,70.389,28.389,117.022,1491.41101,-22.589,248.06599,206.06599,87.178,1365.81104,-148.189,376.185,334.185,78.877,1262.83301,-251.16701,-0.02718,50364,-0.01323,24499,-0.02508,46511,-0.01113,20646,-0.06448,119562,-0.05053,93697,-0.08122,150607,-0.06727,124742,-29498,-14713,-25329,-10544,-69784,-54999,-128273,-113488,0.01153
"4772","E02003453","Wokingham 015",3021,6,268,39,2,18,2347,115,58,157,11,143.82001,85.82,149.38901,2278.21704,-68.783,110.001,52.001,152.33501,2304.7771,-42.223,501.76501,443.76501,109.754,1999.25903,-347.741,723.70898,665.70898,98.279,1814.17505,-532.82501,-0.03534,65503,-0.0212,39278,-0.02721,50468,-0.01307,24243,-0.11209,207884,-0.09795,181659,-0.12876,238821,-0.11462,212596,-42406,-24507,-31547,-13648,-124671,-106772,-211363,-193464,0.01355
"4982","E02003400","Reading 012",3830,16,336,421,17,14,1466,134,273,1132,21,428.23001,155.23,1061.02698,1416.29395,-49.706,360.04199,87.042,1089.03796,1440.38403,-25.616,991.302,718.302,786.39398,1250.08606,-215.914,1215.10498,942.10498,712.68103,1154.33801,-311.66199,-0.03563,66025,-0.01273,23555,-0.02741,50841,-0.00452,8371,-0.07824,145095,-0.05535,102625,-0.06908,128096,-0.04618,85626,-36554,-13574,-29304,-6324,-71516,-48536,-113861,-90881,0.01199
"5075","E02003372","West Berkshire 006",3657,3,139,406,3,20,2593,202,82,194,15,186.589,104.589,186.55299,2520.36792,-72.632,174.739,92.739,186.276,2531.53809,-61.462,639.35303,557.35303,145.07401,2213.27588,-379.724,935.164,853.164,130.31,2000.86804,-592.13202,-0.06044,112062,-0.03425,63495,-0.04649,86238,-0.02031,37671,-0.16972,314821,-0.14354,266254,-0.19833,367894,-0.17214,319327,-39838,-23288,-32283,-15733,-118614,-102064,-207948,-191398,0.01634
"5101","E02003357","Bracknell Forest 006",4311,7,336,128,20,44,2926,275,126,426,23,256.51599,130.51601,404.76801,2840.83691,-85.163,188.26401,62.264,414.63699,2886.49805,-39.502,779.44598,653.44598,305.397,2513.375,-412.625,1100.15198,974.15198,271.58801,2287.69312,-638.30701,-0.04212,78050,-0.0232,42941,-0.02793,51795,-0.009,16686,-0.12467,231191,-0.10574,196082,-0.15498,287426,-0.13605,252317,-48807,-27625,-31204,-10022,-131940,-110758,-240055,-218873,0.01542
"5316","E02003387","West Berkshire 021",4149,6,199,123,15,26,2959,244,155,404,18,278.10901,123.109,385.73099,2872.82788,-86.172,265.64899,110.649,389.702,2881.104,-77.896,807.013,652.013,294.72601,2512.89209,-446.108,1113.47205,958.47198,257.62201,2288.71704,-670.28302,-0.05829,108096,-0.026,48203,-0.05018,93086,-0.0179,33193,-0.13245,245693,-0.10016,185800,-0.15418,286006,-0.12189,226113,-47562,-21220,-45517,-19175,-112922,-86580,-190928,-164586,0.02081
"5324","E02003362","Bracknell Forest 011",3430,4,111,165,11,36,2583,206,93,214,7,188.011,95.011,204.95799,2512.93701,-70.063,159.49001,66.49,206.43401,2536.56201,-46.438,591.16302,498.16299,158.5,2225.07495,-357.92499,865.61298,772.61298,138.67101,2014.78699,-568.21301,-0.03534,65469,-0.01882,34833,-0.02686,49817,-0.01034,19181,-0.10756,199459,-0.09104,168823,-0.13302,246702,-0.1165,216066,-41945,-22703,-31138,-11896,-115095,-95853,-207651,-188409,0.01695
"5433","E02003359","Bracknell Forest 008",3699,8,222,90,14,36,2886,208,76,147,12,179.733,103.733,139.519,2806.12598,-79.874,132.49699,56.497,141.955,2842.80005,-43.2,587.14899,511.14899,103.23,2500.28101,-385.71899,849.77301,773.77301,91.994,2287.38794,-598.612,-0.03757,69600,-0.02282,42237,-0.02679,49681,-0.01203,22318,-0.12126,224865,-0.1065,197502,-0.15432,286211,-0.13957,258848,-45097,-27728,-31777,-14408,-128928,-111559,-238713,-221344,0.01728
"5453","E02003455","Wokingham 017",3097,9,144,88,2,15,2562,125,56,83,13,139.04401,83.044,78.981,2492.85303,-69.147,95.968,39.968,81.579,2528.56494,-33.435,456.19199,400.19199,59.3,2232.62695,-329.37299,668.599,612.599,53.739,2049.84302,-512.15698,-0.03845,71273,-0.024,44469,-0.02828,52456,-0.01383,25652,-0.12109,224591,-0.10664,197787,-0.13911,258022,-0.12466,231218,-42132,-26758,-27897,-12523,-127927,-112553,-220386,-205012,0.01072
"5552","E02003438","Windsor and Maidenhead 018",3864,19,520,25,16,26,2759,132,37,281,49,105.661,68.661,270.32999,2708.5791,-50.421,63.693,26.693,276.996,2738.62695,-20.373,404.93799,367.93799,206.633,2505.14795,-253.85201,664.86102,627.86102,180.728,2300.63989,-458.35999,-0.03994,73988,-0.02452,45388,-0.02358,43742,-0.00816,15142,-0.10122,187680,-0.0858,159080,-0.15404,285668,-0.13862,257068,-36961,-23316,-22590,-8945,-99544,-85899,-219020,-205375,0.01572
"5565","E02003394","Reading 006",3244,6,237,544,8,24,1811,201,107,290,16,214.02699,107.027,276.98401,1755.26099,-55.739,206.46899,99.469,279.69199,1758.79602,-52.205,675.724,568.724,210.388,1520.27197,-290.728,937.797,830.797,184.03799,1370.83105,-440.16901,-0.05007,92826,-0.0239,44293,-0.04542,84238,-0.01925,35705,-0.17341,321677,-0.14725,273144,-0.18791,348578,-0.16175,300045,-33131,-15981,-32353,-15203,-87525,-70375,-142785,-125635,0.01519
"5629","E02003365","Bracknell Forest 014",3155,3,165,48,7,18,2514,136,68,185,11,155.65199,87.652,176.91299,2443.34106,-70.659,116.704,48.704,181.89999,2472.62891,-41.371,508.46799,440.46799,134.935,2168.50293,-345.49701,723.47302,655.47302,123.753,1986.974,-527.026,-0.03331,61716,-0.01954,36174,-0.02621,48611,-0.01244,23069,-0.10473,194215,-0.09096,168673,-0.12545,232655,-0.11168,207113,-41283,-24528,-30635,-13880,-117686,-100931,-207460,-190705,0.01192
"5643","E02003358","Bracknell Forest 007",4350,6,299,109,26,32,2909,230,143,580,16,263.34399,120.344,553.49701,2832.04297,-76.957,212.15401,69.154,566.172,2864.29199,-44.708,763.32599,620.32599,420.47601,2532.18188,-376.81799,1086.11499,943.11499,373.646,2306.57007,-602.42999,-0.03667,67911,-0.01911,35347,-0.02887,53535,-0.01131,20971,-0.10108,187437,-0.08352,154873,-0.13116,243235,-0.1136,210671,-45004,-24136,-32731,-11863,-115105,-94237,-218419,-197551,0.01717
"5856","E02003407","Slough 001",3815,18,174,275,28,54,2589,254,98,314,11,261.97699,163.97701,294.07999,2479.73608,-109.264,174.882,76.882,305.79401,2538.66309,-50.337,921.14001,823.14001,201.853,2051.12305,-537.87701,1167.64001,1069.64001,186.481,1872.81006,-716.19,-0.07419,137536,-0.04815,89237,-0.04269,79180,-0.01665,30881,-0.24482,454116,-0.21878,405817,-0.24901,461883,-0.22297,413584,-49499,-32581,-30109,-13191,-158757,-141839,-243433,-226515,0.00798
"5876","E02003354","Bracknell Forest 003",4912,11,257,64,13,35,3943,210,75,279,25,199.588,124.588,265.22501,3844.38208,-98.618,134.603,59.603,271.52802,3896.94507,-46.055,707.211,632.211,198.29601,3453.59399,-489.40601,1059.38904,984.38898,175.341,3159.86694,-783.133,-0.04202,77848,-0.02862,52998,-0.02522,46760,-0.01182,21910,-0.14308,265341,-0.12967,240491,-0.19005,352492,-0.17665,327642,-54727,-38356,-30008,-13637,-168897,-152526,-329981,-313610,0.01549
"5949","E02003417","Slough 011",4495,66,495,447,19,23,2592,217,113,495,28,314.69101,201.69099,462.90799,2472.99194,-119.008,175.524,62.524,487.74799,2553.802,-38.199,1125.95105,1012.95099,308.45901,2012.48303,-579.51703,1365.78601,1252.78601,291.039,1852.47803,-739.52197,-0.0884,163881,-0.05492,101777,-0.04788,88818,-0.0144,26714,-0.27724,514235,-0.24376,452131,-0.26739,495967,-0.23391,433863,-58591,-35081,-34709,-11199,-175087,-151577,-253170,-229660,0.00451
"5951","E02003378","West Berkshire 012",3503,2,174,91,17,22,2148,206,174,652,17,314.86401,140.864,609.513,2067.59399,-80.406,258.82901,84.829,628.08698,2098.19092,-49.809,884.40503,710.40503,430.76199,1748.62903,-399.371,1074.04102,900.04102,395.62399,1621.18298,-526.81702,-0.04006,74285,-0.01761,32650,-0.03511,65129,-0.01267,23494,-0.08583,159205,-0.06338,117570,-0.08827,163739,-0.06583,122104,-37383,-16741,-35301,-14659,-88568,-67926,-137796,-117154,0.01244
"5959","E02003363","Bracknell Forest 012",2729,5,182,15,3,26,1992,88,77,327,14,152.645,75.645,310.91699,1938.56396,-53.436,127.066,50.066,310.87701,1961.92798,-30.072,462.284,385.284,236.875,1726.76697,-265.233,654.98199,577.98199,212.422,1576.46106,-415.539,-0.0216,39979,-0.01418,26221,-0.01446,26810,-0.00704,13052,-0.07477,138646,-0.06735,124888,-0.08939,165766,-0.08197,152008,-29087,-18693,-19359,-8965,-90582,-80188,-162348,-151954,0.01355
"5989","E02003368","West Berkshire 002",2410,7,53,56,7,16,1828,184,38,207,14,68.993,30.993,201.064,1807.146,-20.854,59.668,21.668,202.116,1814.03796,-13.962,177.657,139.657,173.15601,1741.58301,-86.417,332.42499,294.42499,148.883,1631.88794,-196.112,-0.02681,49709,-0.01112,20616,-0.02078,38545,-0.0051,9452,-0.04387,81364,-0.02818,52271,-0.07805,144783,-0.06237,115690,-26689,-10966,-22384,-6661,-45267,-29544,-110729,-95006,0.02996
"6015","E02003405","Reading 017",4206,7,225,559,13,36,2228,252,181,679,26,343.35901,162.35899,641.73798,2148.9021,-79.098,277.392,96.392,656.49799,2180.85693,-47.143,1039.328,858.328,465.32199,1825.88,-402.12,1298.18005,1117.18005,429.56799,1677.99902,-550.00098,-0.05129,95076,-0.02487,46081,-0.03779,70077,-0.01137,21082,-0.17286,320638,-0.14644,271643,-0.17891,331853,-0.15249,282858,-39627,-19240,-30258,-9871,-101307,-80920,-160522,-140135,0.01309
"6082","E02003391","Reading 003",3666,15,462,267,13,27,2017,163,162,533,7,271.49899,109.499,507.15601,1956.99805,-60.002,265.97699,103.977,506.561,1961.48706,-55.513,702.82397,540.82397,391.48999,1731.64197,-285.358,980.23602,818.23602,337.96899,1563.84399,-453.15601,-0.04476,82982,-0.01947,36061,-0.03782,70147,-0.01252,23226,-0.13366,247915,-0.10836,200994,-0.14444,267909,-0.11914,220988,-38912,-17546,-34379,-13013,-93708,-72342,-157358,-135992,0.01562
