"","id","Area.of.residence","Area.of.workplace","All","light_rail","Bus","Taxi","Motorbike","Car_driver","Car_passenger","Bicycle","Foot","Other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","Rail","dist","geo_label_o","geo_label_d","dist_fast","dist_quiet","time_fast","time_quiet","cirquity","distq_f","avslope","co2_saving","busyness","avslope_q","clc"
"96079","E02003581 E02003582","E02003581","E02003582",759,0,24,2,9,344,44,50,282,2,79.28,29.28,270.35001,-11.65,329.79001,-14.21,89.35,39.35,266.37,-15.63,325.01001,-18.99,231.78,181.78,209.69,-72.31,255.77,-88.23,306.73999,256.73999,179.88,-102.12,219.41,-124.59,-0.00184,3413,-0.00292,5407,-0.00108,1994,-0.00268,4964,-0.00084,1551,-0.00677,12561,-0.00493,9148,0.0028,-5188,0.00464,-8601,-0.00148,2749,-0.00235,4356,-0.00087,1607,-0.00215,3996,-0.00067,1247,-0.00558,10352,-0.0041,7603,0.00019,-348,0.00167,-3097,-1753,-2782,-1029,-3128,-1375,-8144,-6391,-10778,-9025,2,0.97825,"Isle of Wight 001","Isle of Wight 002",1.424,1090,1114,798,1.45566,765.44944,2.38764,265,3583,0.03211,6.58762
"96080","E02003581 E02003583","E02003581","E02003583",510,1,13,1,8,128,7,53,296,3,66.37,13.37,287.32001,-8.68,124.29,-3.71,74.11,21.11,282.32001,-13.68,122.09,-5.91,113.23,60.23,257.28,-38.72,110.71,-17.29,184.28999,131.28999,211.2,-84.8,90.88,-37.12,0.00452,-8390,0.0056,-10392,0.00108,-2002,0.00549,-10187,0.00097,-1797,0.00877,-16277,0.00425,-7887,0.02175,-40354,0.01723,-31964,0.00221,-4098,0.00273,-5067,0.00052,-969,0.00268,-4965,0.00047,-867,0.0043,-7971,0.00209,-3873,0.01186,-22010,0.00965,-17912,-1363,-1714,-351,-1920,-557,-2978,-1615,-4852,-3489,1,1.27457,"Isle of Wight 001","Isle of Wight 003",1.925,1925,4910,4974,1.51031,1000,3.48052,359,6125,0.04,10.39216
"96081","E02003581 E02003584","E02003581","E02003584",118,1,16,0,3,83,5,3,6,1,3.81,0.81,5.96,-0.04,82.41,-0.59,6.89,3.89,5.77,-0.23,80.13,-2.87,3,0,6,0,83,0,10.02,7.02,5.64,-0.36,77.94,-5.06,-0.00653,12115,-0.0083,15400,-0.00177,3285,-0.01134,21030,-0.00481,8915,-0.00653,12115,0,0,-0.01386,25705,-0.00733,13590,-0.00367,6810,-0.00467,8656,-0.001,1846,-0.0064,11866,-0.00273,5056,-0.00367,6810,0,0,-0.00911,16894,-0.00544,10084,-1993,-2531,-538,-4643,-2650,-1993,0,-6655,-4662,1,10.30432,"Isle of Wight 001","Isle of Wight 004",18.169,17971,9706,9796,1.76324,989.10232,2.8345,3387,96083,0.02983,2.54237
"96082","E02003581 E02003585","E02003581","E02003585",67,0,4,0,2,49,6,4,2,0,4.82,0.82,1.97,-0.03,48.36,-0.64,8.17,4.17,1.85,-0.15,45.77,-3.23,4.45,0.45,2,0,48.64,-0.36,9.89,5.89,1.84,-0.16,44.39,-4.61,-0.00651,12071,-0.00787,14594,-0.00136,2523,-0.01045,19387,-0.00394,7316,-0.00714,13241,-0.00063,1170,-0.01144,21216,-0.00493,9145,-0.00442,8202,-0.00534,9896,-0.00091,1694,-0.00708,13135,-0.00266,4933,-0.00483,8954,-0.00041,752,-0.00779,14447,-0.00337,6245,-2063,-2490,-427,-4227,-2164,-2306,-243,-5152,-3089,0,6.22477,"Isle of Wight 001","Isle of Wight 005",13.165,12965,6652,6604,2.11494,984.8082,2.52943,2454,70345,0.02514,5.97015
"96083","E02003581 E02003586","E02003581","E02003586",47,2,3,0,3,33,4,0,2,0,0.35,0.35,1.99,-0.01,32.76,-0.24,0,0,2,0,33,0,1.17,1.17,1.95,-0.05,32.18,-0.82,4.33,4.33,1.82,-0.18,29.96,-3.04,0,0,-0.00073,1356,-0.00073,1356,0,0,0,0,-0.00193,3589,-0.00193,3589,-0.00445,8247,-0.00445,8247,0,0,-0.00043,793,-0.00043,793,0,0,0,0,-0.00123,2279,-0.00123,2279,-0.0032,5934,-0.0032,5934,0,-212,-212,0,0,-715,-715,-2654,-2654,2,9.51423,"Isle of Wight 001","Isle of Wight 006",17.118,16918,9088,9150,1.7992,988.31639,2.79822,3191,91108,0.02932,0
"96084","E02003581 E02003587","E02003581","E02003587",78,0,9,0,3,62,2,1,1,0,1.48,0.48,0.99,-0.01,61.62,-0.38,1.59,0.59,0.99,-0.01,61.58,-0.42,1.52,0.52,1,0,61.52,-0.48,6,5,0.94,-0.06,57.92,-4.08,-0.0024,4454,-0.00359,6662,-0.00119,2208,-0.00321,5955,-0.00081,1501,-0.00348,6447,-0.00107,1993,-0.0088,16333,-0.0064,11879,-0.00125,2317,-0.00185,3430,-6e-04,1113,-0.00167,3097,-0.00042,780,-0.00181,3350,-0.00056,1033,-0.00549,10182,-0.00424,7865,-676,-1046,-370,-1072,-396,-1157,-481,-4655,-3979,0,10.73694,"Isle of Wight 001","Isle of Wight 007",19.612,18261,10144,10070,1.82659,931.1136,3.07465,3656,79633,0.03105,1.28205
"96085","E02003581 E02003588","E02003581","E02003588",681,0,72,0,13,485,35,57,17,2,75.35,18.35,16.5,-0.5,470.73999,-14.26,92.6,35.6,16.02,-0.98,457.34,-27.66,109.37,52.37,15.49,-1.51,444.39001,-40.61,198.84,141.84,13.06,-3.94,374.82001,-110.18,-0.05572,103376,-0.0736,136541,-0.01788,33165,-0.07565,140348,-0.01993,36972,-0.0969,179777,-0.04118,76401,-0.12453,231048,-0.06881,127672,-0.03655,67814,-0.0483,89600,-0.01174,21786,-0.04965,92106,-0.01309,24292,-0.06368,118136,-0.02712,50322,-0.08248,153027,-0.04593,85213,-17318,-22881,-5563,-28108,-10790,-33161,-15843,-60298,-42980,0,6.0646,"Isle of Wight 001","Isle of Wight 008",7.664,7462,3946,3816,1.26373,973.64301,2.3095,1429,45833,0.02024,8.37004
"96086","E02003581 E02003589","E02003581","E02003589",467,0,91,0,19,295,19,27,16,0,39.64,12.64,15.53,-0.47,286.53,-8.47,47.13,20.13,15.18,-0.82,281.57001,-13.43,77.07,50.07,14.22,-1.78,261.39001,-33.61,139.55,112.55,11.94,-4.06,219.50999,-75.49,-0.02431,45100,-0.03576,66351,-0.01145,21251,-0.03471,64395,-0.0104,19295,-0.06118,113514,-0.03688,68414,-0.07464,138487,-0.05034,93387,-0.01608,29839,-0.02365,43869,-0.00756,14030,-0.02297,42612,-0.00688,12773,-0.04044,75019,-0.02435,45180,-0.04992,92616,-0.03384,62777,-6677,-9814,-3137,-11648,-4971,-19138,-12461,-34663,-27986,0,6.06682,"Isle of Wight 001","Isle of Wight 009",7.307,7245,3724,3514,1.20442,991.51499,2.42233,1362,36418,0.01808,5.78158
"96087","E02003581 E02003590","E02003581","E02003590",68,0,6,0,5,50,0,0,7,0,0.42,0.42,6.96,-0.04,49.69,-0.31,0,0,7,0,50,0,0.71,0.71,6.93,-0.07,49.48,-0.52,4.24,4.24,6.56,-0.44,46.88,-3.12,0,0,-0.00119,2201,-0.00119,2201,0,0,0,0,-0.0015,2780,-0.0015,2780,-0.00473,8780,-0.00473,8780,0,0,-0.00049,916,-0.00049,916,0,0,0,0,-0.00071,1320,-0.00071,1320,-0.00427,7920,-0.00427,7920,0,-417,-417,0,0,-705,-705,-4233,-4233,0,15.81306,"Isle of Wight 001","Isle of Wight 010",26.645,24720,13124,13166,1.685,927.7538,2.63089,4967,96577,0.03418,0
"96088","E02003581 E02003591","E02003581","E02003591",243,0,39,0,5,171,15,8,5,0,14.38,6.38,4.86,-0.14,166.37,-4.63,11.49,3.49,4.96,-0.04,168.41,-2.59,37.63,29.63,4.45,-0.55,149.3,-21.7,69.34,61.34,3.76,-1.24,126.25,-44.75,-0.00782,14504,-0.01429,26502,-0.00647,11998,-0.00991,18379,-0.00209,3875,-0.03242,60143,-0.0246,45639,-0.03934,72994,-0.03153,58490,-0.00517,9596,-0.0094,17445,-0.00423,7849,-0.00653,12112,-0.00136,2516,-0.02123,39393,-0.01606,29797,-0.026,48231,-0.02082,38635,-2243,-4103,-1860,-3289,-1046,-10972,-8729,-20227,-17984,0,7.01389,"Isle of Wight 001","Isle of Wight 011",7.964,7848,4078,3804,1.13546,985.43446,2.29784,1485,37907,0.01656,3.29218
