"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"160112",1,1,1,3.673,2550,84,264,0.07188,685,133,14155,"E02003491 E02003492"
"160113",1,1,1,2.749,1386,65,102,0.0371,512,56,5079,"E02003491 E02003493"
"160114",1,1,1,1.944,1584,51,121,0.06224,362,88,5620,"E02003491 E02003494"
"160115",1,1,1,4.99,2798,99,239,0.0479,930,129,10464,"E02003491 E02003497"
"160116",1,1,1,3.983,2678,110,239,0.06001,742,138,9651,"E02003491 E02003498"
"160117",1,1,1,6.437,3982,181,341,0.05297,1200,192,15764,"E02003491 E02003499"
"160118",1,1,1,3.08,2118,57,180,0.05844,574,109,7905,"E02003491 E02003500"
"160119",1,1,1,4.349,2008,103,120,0.02759,811,71,7221,"E02003491 E02003501"
"160120",1,1,1,8.009,4662,193,426,0.05319,1493,219,28601,"E02003491 E02003502"
"160121",1,1,1,6.559,3806,142,330,0.05031,1223,178,25940,"E02003491 E02003503"
"160122",1,1,1,5.012,2058,120,110,0.02195,934,61,8143,"E02003491 E02003504"
"160123",1,1,1,4.666,2636,94,243,0.05208,870,117,11205,"E02003491 E02003505"
"160124",1,1,1,6.551,3372,132,272,0.04152,1221,136,14572,"E02003491 E02003506"
"160125",1,1,1,8.752,5916,173,500,0.05713,1631,301,24304,"E02003491 E02003507"
"160126",1,1,1,5.028,3368,127,300,0.05967,937,165,12164,"E02003491 E02003508"
"160127",1,1,1,6.143,3036,134,195,0.03174,1145,101,10399,"E02003491 E02003509"
"160128",1,1,1,6.021,2910,134,187,0.03106,1122,101,10757,"E02003491 E02003510"
"160129",1,1,1,7.835,4316,173,377,0.04812,1461,190,29641,"E02003491 E02003511"
"160130",1,1,1,6.61,3026,157,140,0.02118,1232,97,11396,"E02003491 E02003512"
"160131",1,1,1,5.844,3016,141,168,0.02875,1089,107,12634,"E02003491 E02003514"
"160132",1,1,1,7.738,5082,153,475,0.06139,1442,258,20625,"E02003491 E02003515"
"160133",1,1,1,6.202,2956,129,203,0.03273,1156,102,10450,"E02003491 E02003516"
"160134",1,1,1,6.127,2800,151,148,0.02416,1142,88,11921,"E02003491 E02003517"
"160135",1,1,1,6.947,3170,145,205,0.02951,1295,104,11558,"E02003491 E02003518"
"160136",1,1,1,6.784,3188,161,214,0.03154,1265,111,12434,"E02003491 E02003519"
"160137",1,1,1,6.978,3246,171,164,0.0235,1301,109,10866,"E02003491 E02003520"
"160138",1,1,1,7.881,3600,196,158,0.02005,1469,114,12418,"E02003491 E02003521"
"160139",1,1,1,9.074,4228,231,198,0.02182,1691,141,16630,"E02003491 E02003522"
"160140",1,1,1,12.257,6998,273,648,0.05287,2285,343,103375,"E02003491 E02004381"
"160141",1,1,1,10.892,6244,224,552,0.05068,2030,311,98404,"E02003491 E02004383"
"160142",1,1,1,16.626,9828,300,815,0.04902,3099,478,44613,"E02003491 E02004385"
"160157",1,1,1,5.582,3654,148,318,0.05697,1041,185,16548,"E02003492 E02003493"
"160158",1,1,1,4.429,3224,66,263,0.05938,826,177,12158,"E02003492 E02003494"
"160159",1,1,1,7.852,4646,165,239,0.03044,1464,168,23900,"E02003492 E02003497"
"160160",1,1,1,2.67,2282,91,149,0.05581,498,97,7474,"E02003492 E02003498"
