"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",39,88.29,70.77,307.1,417.46001,NA,NA,NA,NA,NA,0
"2",26,44.32,62.25,127.63,244.84,1,3.48,3.14,22.05,30.68,1
"3",4,10.12,4,45.76,56.45,1,5.06,3.42,35.6,45.14,1
"4",35,78.17,66.77,261.34,361.01001,1,5.06,3.42,35.6,45.14,1
"5",137,226.1,253.87,560.44,794.91,1,5.06,3.42,35.6,45.14,1
"6",8,12.69,24.57,35.72,72.13,1,5.06,3.42,35.6,45.14,1
"7",129,213.41,229.3,524.72,722.78,1,5.06,3.42,35.6,45.14,1
"8",110,183.04,191.26,447.96,597.15,1,5.06,3.42,35.6,45.14,1
"9",19,30.37,38.04,76.76,125.63,NA,NA,NA,NA,NA,0
"10",145,261.21,258.03,709.3,958.16,1,5.06,3.42,35.6,45.14,1
"11",74,132.15,133.13,371.21001,506.43,NA,NA,NA,NA,NA,0
"12",71,129.06,124.9,338.09,451.73,NA,NA,NA,NA,NA,0
"13",24,41.66,56.45,121.86,232.23,NA,NA,NA,NA,NA,0
"14",2,2.66,5.8,5.77,12.61,NA,NA,NA,NA,NA,0
"15",32,54.35,81.02,157.58,304.36,NA,NA,NA,NA,NA,0
"16",0,0.17,0,0.48,2.22,13,24.44,23.02,94.86,109.64,1
"17",26,52.82,48.93,185.79001,237.22,13,24.44,23.02,94.86,109.64,1
"18",48,79.5,84.2,185.9,271.43,13,24.44,23.02,94.86,109.64,1
"19",96,177.7,169.46,514.9,710.02,13,24.44,23.02,94.86,109.64,1
"20",96,177.53,169.46,514.42,707.8,13,24.44,23.02,94.86,109.64,1
"21",119,207.02,195.32,561.13,759.36,13,24.44,23.02,94.86,109.64,1
"22",25,48.64,44.56,176.81,258.29,NA,NA,NA,NA,NA,0
"23",165,287.61,275.66,722.89,955.02,13,24.44,23.02,94.86,109.64,1
"24",204,302.86,302.47,584.69001,739.74,13,24.44,23.02,94.86,109.64,1
"25",13,18.7,24.16,33.55,64.89,6,12.78,17,60.82,80.3,1
"26",31,60.31,58.44,220.02,319.03,6,12.78,17,60.82,80.3,1
"27",252,382.36,386.67,770.59001,1011.17,13,24.44,23.02,94.86,109.64,1
"28",0,1.34,0,6.32,16.34,NA,NA,NA,NA,NA,0
"29",252,381.02,386.67,764.27001,994.83,13,24.44,23.02,94.86,109.64,1
"30",17,35.87,41.45,150.58,219.76,6,12.78,17,60.82,80.3,1
"31",20,36.9,43.39,123.42,198.01,6,12.78,17,60.82,80.3,1
"32",17,30.67,30.19,96.43,148.64,6,12.78,17,60.82,80.3,1
"33",3,6.23,13.2,26.99,49.37,6,12.78,17,60.82,80.3,1
"34",29,48.12,67.82,130.59,254.99,6,12.78,17,60.82,80.3,1
"35",140,221.7,228.47,523.1,711.25,6,12.78,17,60.82,80.3,1
"36",156,245.54,257.3,571.95,797.91,6,12.78,17,60.82,80.3,1
"37",143,226.84,233.14,538.4,733.02,6,12.78,17,60.82,80.3,1
"38",3,5.14,4.67,15.3,21.77,6,12.78,17,60.82,80.3,1
"39",46,78.79,98.01,227.02,403.63,6,12.78,17,60.82,80.3,1
"40",57,92.89,93.12,227.72,315.37,NA,NA,NA,NA,NA,0
"41",222,380.5,368.78,950.61,1270.39001,NA,NA,NA,NA,NA,0
"42",68,104.89,112.69,267.95,422.21,6,12.78,17,60.82,80.3,1
"43",65,99.75,108.02,252.65,400.44,6,12.78,17,60.82,80.3,1
"44",114,183.68,210.7,494.97,825.84,NA,NA,NA,NA,NA,0
"45",99,152.65,164.18,344.23,482.54,6,12.78,17,60.82,80.3,1
"46",16,23.85,19.46,51.37,65.14,NA,NA,NA,NA,NA,0
"47",268,404.87,406.13,815.64001,1059.97,NA,NA,NA,NA,NA,0
"48",206,356.65,349.32,899.24,1205.25001,5,8.83,7.17,30.54,32.03,1
"49",132,211,237.78,536.72,888.15,1,3.72,3.14,25.07,36.12,1
"50",40,84.02,79.34,311.99,447.31,1,3.72,3.14,25.07,36.12,1
"51",41,68.37,82.2,197.79,330.82,NA,NA,NA,NA,NA,0
"52",91,142.63,155.58,338.93,557.33,NA,NA,NA,NA,NA,0
"53",250,369.73,376.13,706.40001,939.35,5,8.83,7.17,30.54,32.03,1
"54",18,35.14,30,109.24,120.62,5,8.83,7.17,30.54,32.03,1
"55",33,49.98,67.73,123.56,223.19,1,3.72,3.14,25.07,36.12,1
"56",13,23.37,18.41,71.07,90.71,5,8.83,7.17,30.54,32.03,1
"57",24,57.42,37.94,196.03,212.91,NA,NA,NA,NA,NA,0
"58",182,299.23,311.38,703.21,992.34,5,8.83,7.17,30.54,32.03,1
"59",130,177.68,200.39,309.88,411.97001,5,8.83,7.17,30.54,32.03,1
"60",181,296.12,307.11,682.36,959.11,NA,NA,NA,NA,NA,0
"61",62,94.46,102.91,204.57,248.42,5,8.83,7.17,30.54,32.03,1
"62",1,1.66,3.75,3.88,12.25,NA,NA,NA,NA,NA,0
"63",32,48.32,63.98,119.68,210.94,1,3.72,3.14,25.07,36.12,1
"64",312,464.19,479.04,910.97001,1187.77,5,8.83,7.17,30.54,32.03,1
"65",102,159.02,169.81,369.24,518.83,NA,NA,NA,NA,NA,0
"66",3,6.37,5.63,25.01,36.29,6,12.78,17,60.82,80.3,1
"67",0,0.09,0,0.27,1.25,NA,NA,NA,NA,NA,0
"68",88,136.35,149.95,314.19,522.29,NA,NA,NA,NA,NA,0
"69",64,99.15,111.11,216.7,321.90999,9,13.67,14,37.87,40.27,1
"70",38,59.87,58.7,152.54,196.92001,9,13.67,14,37.87,40.27,1
"71",15,27.61,17.74,80.34,92.73,NA,NA,NA,NA,NA,0
"72",325,488.22,489.52,985.83001,1264.1,NA,NA,NA,NA,NA,0
"73",12,17.46,25.68,36.45,86.75,NA,NA,NA,NA,NA,0
"74",61,99.41,120.5,281.56,457.51,NA,NA,NA,NA,NA,0
"75",34,60.54,52.89,164.91,188.27,9,13.67,14,37.87,40.27,1
"76",30,58.18,39.57,170.06,195.44,9,13.67,14,37.87,40.27,1
"77",20,30.65,27.26,69.47,85.4,9,13.67,14,37.87,40.27,1
"78",14,29.89,25.63,95.44,102.87,9,13.67,14,37.87,40.27,1
"79",61,99.32,120.5,281.29,456.26,NA,NA,NA,NA,NA,0
"80",38,59.78,58.7,152.27,195.67001,9,13.67,14,37.87,40.27,1
"81",18,29.13,31.44,82.8,110.27,9,13.67,14,37.87,40.27,1
"82",145,205.29,218.13,390.22,504.70001,5,8.83,7.17,30.54,32.03,1
"83",0,0.09,0,0.27,1.25,9,13.67,14,37.87,40.27,1
"84",217,309.75,343.81,589.71,812.27,NA,NA,NA,NA,NA,0
"85",109,191.66,181.43,482.87,651.54,NA,NA,NA,NA,NA,0
"86",124,189.43,212.62,416.43,590.23,9,13.67,14,37.87,40.27,1
"87",93,120.32,131.19,173.28,222.04,9,13.67,14,37.87,40.27,1
"88",13,19.12,29.43,40.33,99,NA,NA,NA,NA,NA,0
"89",36,65,56.69,189.29,216.65,9,13.67,14,37.87,40.27,1
"90",88,124.43,155.93,227.14,373.58,9,13.67,14,37.87,40.27,1
"91",13,27.37,24.68,83.64,104.6,NA,NA,NA,NA,NA,0
"92",96,164.29,156.75,399.23,546.94,NA,NA,NA,NA,NA,0
"93",74,117.12,108.14,261.6,329.26,9,13.67,14,37.87,40.27,1
"94",154,210.07,214.65,351.24,446.7,NA,NA,NA,NA,NA,0
"95",61,89.75,83.46,177.96,224.66,9,13.67,14,37.87,40.27,1
"96",101,151.8,180.61,310.78,478.18,NA,NA,NA,NA,NA,0
"97",235,323.2,343.15,585.66,801.77999,9,13.67,14,37.87,40.27,1
"98",61,89.75,83.46,177.96,224.66,9,13.67,14,37.87,40.27,1
"99",30,58.18,39.57,170.06,195.44,NA,NA,NA,NA,NA,0
"100",80,117.72,108.86,240.38,289.65,9,13.67,14,37.87,40.27,1
"101",19,27.97,25.4,62.42,64.99,NA,NA,NA,NA,NA,0
"102",155,205.48,234.29,345.28,512.13,9,13.67,14,37.87,40.27,1
"103",32,57.72,65.2,194.31,301.75,3,6.5,8.1,33.39,52.86,1
"104",29,41.6,55.3,86.98,154.51,3,6.5,8.1,33.39,52.86,1
"105",9,13.3,15.54,30.51,57.8,3,6.5,8.1,33.39,52.86,1
"106",79,123.05,134.41,283.68,464.49,3,6.5,8.1,33.39,52.86,1
"107",4,7.63,7.1,24.16,32.98,6,13.73,6,65.26,71.21,1
"108",329,495.85,496.62,1009.99001,1297.08,NA,NA,NA,NA,NA,0
"109",75,117.12,124.58,273.01,442.96,3,6.5,8.1,33.39,52.86,1
"110",4,5.93,9.83,10.67,21.53,3,6.5,8.1,33.39,52.86,1
"111",50,65.57,76.7,111.87,185.94,3,6.5,8.1,33.39,52.86,1
"112",43,80.11,75.88,244.74,377.9,3,6.5,8.1,33.39,52.86,1
"113",47,86.04,85.71,255.41,399.43,NA,NA,NA,NA,NA,0
"114",92,151.25,165.91,364.6,571.89,9,13.67,14,37.87,40.27,1
"115",19,33.94,30.91,107.51,149.45,9,13.67,14,37.87,40.27,1
"116",38,54.9,70.84,117.49,212.31,3,6.5,8.1,33.39,52.86,1
"117",4,7.63,7.1,24.16,32.98,6,13.73,6,65.26,71.21,1
"118",96,164.29,156.75,399.23,546.94,6,13.73,6,65.26,71.21,1
"119",24,35.38,32.77,73.26,86.02,6,13.73,6,65.26,71.21,1
"120",134,182.32,188.98,302.14001,393.66,6,13.73,6,65.26,71.21,1
"121",24,35.38,32.77,73.26,86.02,6,13.73,6,65.26,71.21,1
"122",101,151.8,180.61,310.78,478.18,6,13.73,6,65.26,71.21,1
"123",13,19.26,29.43,40.81,101,NA,NA,NA,NA,NA,0
"124",0,0.14,0,0.48,2,3,6.5,8.1,33.39,52.86,1
"125",54,93.56,72.34,243.32,281.46,6,13.73,6,65.26,71.21,1
"126",29,47.63,42.31,128.13,154,6,13.73,6,65.26,71.21,1
"127",75,125.93,100.45,323.12999,369.5,6,13.73,6,65.26,71.21,1
"128",126,153.71,196.63,182.72,269.48,7,13.29,8.55,51.88,55.87,1
"129",156,210.86,237.2,369.19,540.7,NA,NA,NA,NA,NA,0
"130",10,19.66,16.91,65.71,89.01,NA,NA,NA,NA,NA,0
"131",146,191.2,220.29,303.48,451.69,6,13.73,6,65.26,71.21,1
"132",3,3.71,6.41,6.04,13.05,3,6.5,8.1,33.39,52.86,1
"133",29,54.01,58.79,188.27,288.7,3,6.5,8.1,33.39,52.86,1
"134",9,14.28,14,41.8,60.44,3,6.5,8.1,33.39,52.86,1
"135",79,106.19,133.54,187.56,337.81,3,6.5,8.1,33.39,52.86,1
"136",55,71.61,91.06,113.19,202.35,6,13.73,6,65.26,71.21,1
"137",91,119.59,129.23,190.29,249.34,6,13.73,6,65.26,71.21,1
"138",352,507.45,490.46,1055.57,1344.44,7,13.29,8.55,51.88,55.87,1
"139",170,266.93,242.78,663.39999,980.68,3,6.5,8.1,33.39,52.86,1
"140",539,743.44,785.2,1327.64001,1787.18,7,13.29,8.55,51.88,55.87,1
"141",7,8.81,11.45,11.41,27.93,NA,NA,NA,NA,NA,0
"142",5,6.56,9.45,9.07,24.48,1,3.72,3.14,25.07,36.12,1
"143",2,2.25,2,2.34,3.45,NA,NA,NA,NA,NA,0
"144",8,12.7,19.98,31.74,76.52,NA,NA,NA,NA,NA,0
"145",173,270.64,249.19,669.43999,993.73,3,6.5,8.1,33.39,52.86,1
"146",10,14.95,21.98,34.08,79.97,NA,NA,NA,NA,NA,0
"147",6,8.43,9,16.37,29.37,NA,NA,NA,NA,NA,0
"148",86,142.82,156.91,348.23,542.52,NA,NA,NA,NA,NA,0
"149",13,16.78,23.96,32.84,74.01,3,6.5,8.1,33.39,52.86,1
"150",155,244.08,215.23,599.47999,866.18,3,6.5,8.1,33.39,52.86,1
"151",5,8.17,8.98,20.13,48.35,4,5.94,10.03,19.13,34.18,1
"152",5,6.78,13,13.95,31.62,4,5.94,10.03,19.13,34.18,1
"153",14,23.6,16,72.74,83.03,NA,NA,NA,NA,NA,0
"154",525,719.84,769.2,1254.90001,1704.15,NA,NA,NA,NA,NA,0
"155",135,186.64,186.74,326.62,420.5,6,13.73,6,65.26,71.21,1
"156",231,350.93,343.49,725.85,967.44,6,13.73,6,65.26,71.21,1
"157",10,17.21,14.19,48.01,60.68,6,13.73,6,65.26,71.21,1
"158",9,12.89,16.43,23.53,33.84,6,13.73,6,65.26,71.21,1
"159",111,169.01,194.8,358.79,538.86,6,13.73,6,65.26,71.21,1
"160",123,180.64,209.46,379.54,590.82,6,13.73,6,65.26,71.21,1
"161",113,192.3,164.47,511.15999,630.66,6,13.73,6,65.26,71.21,1
"162",2,2.25,2,2.34,3.45,NA,NA,NA,NA,NA,0
"163",11,14.53,21.96,30.5,70.56,NA,NA,NA,NA,NA,0
"164",91,119.59,129.23,190.29,249.34,6,13.73,6,65.26,71.21,1
"165",123,180.64,209.46,379.54,590.82,6,13.73,6,65.26,71.21,1
"166",178,252.25,300.52,492.73,793.17,NA,NA,NA,NA,NA,0
"167",103,142.43,162,231.06,363.38,NA,NA,NA,NA,NA,0
"168",229,296.14,358.63,413.78001,632.86,7,13.29,8.55,51.88,55.87,1
