"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"601","E02005492","West Lindsey 001",4015,43,320,3311,182,24,2,48,6,34,45,105.026,62.026,308.98199,3264.5859,-46.414,57.222,14.222,318.52899,3299.4819,-11.518,331.35599,288.35599,255.88499,3107.688,-203.313,592.27002,549.27002,224.099,2898.0139,-412.98599,-0.05166,95818,-0.03222,59766,-0.02759,51187,-0.00816,15135,-0.09811,181996,-0.07867,145944,-0.15863,294286,-0.1392,258234,-40241,-25806,-22687,-8252,-102750,-88315,-243876,-229441,NA
"642","E02005493","West Lindsey 002",3976,58,266,3339,201,22,1,38,2,20,29,148.308,90.308,253.731,3268.21,-70.789,90.823,32.823,261.569,3313.1509,-25.849,453.53201,395.53201,204.49001,3037.554,-301.44601,691.48401,633.48401,183.71001,2838.375,-500.625,-0.08594,159423,-0.05018,93082,-0.05102,94645,-0.01526,28304,-0.16834,312294,-0.13258,245953,-0.20227,375249,-0.16651,308908,-58591,-34596,-37627,-13632,-150262,-126267,-275683,-251688,0.80554
"725","E02006865","Boston 009",3366,315,218,2391,328,7,3,46,10,34,14,524.70203,209.702,197.936,2232.252,-158.748,392.832,77.832,209.98399,2331.479,-59.521,1171.839,856.83899,135.272,1743.181,-647.81897,1260.585,945.58502,134.549,1669.5081,-721.492,-0.10229,189756,-0.04584,85045,-0.06814,126411,-0.0117,21700,-0.19838,368036,-0.14194,263325,-0.19316,358363,-0.13672,253652,-62180,-27662,-43781,-9263,-128978,-94460,-172469,-137951,NA
"779","E02005488","South Kesteven 013",2774,109,198,2112,148,58,5,110,3,22,9,206.16901,97.169,183.12801,2041.229,-70.771,133.09399,24.094,196.26801,2093.1909,-18.809,502.845,393.845,130.855,1830.677,-281.323,643.31097,534.31097,129.241,1711.74,-400.26001,-0.06386,118448,-0.03686,68360,-0.0351,65098,-0.00809,15010,-0.13927,258350,-0.11226,208262,-0.16463,305408,-0.13763,255320,-47247,-27008,-26910,-6671,-115393,-95154,-196673,-176434,0.04819
"918","E02005438","East Lindsey 015",2181,155,483,1296,159,2,3,47,16,10,10,287.96301,132.963,443.94901,1217.202,-78.798,214.847,59.847,464.189,1261.989,-34.011,796.90503,641.90503,292.84601,916.11102,-379.88901,820.09802,665.09802,293.03101,896.987,-399.013,-0.04148,76947,-0.01617,29992,-0.03407,63199,-0.00876,16244,-0.07074,131243,-0.04543,84288,-0.06013,111558,-0.03482,64603,-26331,-9962,-22091,-5722,-55135,-38766,-68071,-51702,0.11419
"928","E02005482","South Kesteven 007",4440,145,337,3402,254,109,3,101,24,30,35,228.166,83.166,327.51001,3338.917,-63.082,232.72099,87.721,326.36401,3337.333,-64.667,584.84998,439.85001,281.30701,3073.0181,-328.98199,936.82501,791.82501,246.261,2802.0701,-599.92999,-0.06111,113353,-0.02377,44093,-0.0581,107794,-0.02077,38534,-0.12801,237480,-0.09068,168220,-0.16121,299084,-0.12388,229824,-45141,-18124,-44364,-17347,-103727,-76710,-192152,-165135,NA
"947","E02005470","South Holland 006",4921,420,753,3120,430,53,3,70,16,29,27,704.58002,284.57999,694.672,2931.9431,-188.05701,519.31702,99.317,729.28802,3057.1079,-62.892,1612.131,1192.131,483.81799,2353.9629,-766.03699,1727.199,1307.199,478.233,2263.542,-856.45697,-0.10514,195031,-0.04368,81012,-0.07487,138880,-0.0134,24861,-0.18739,347646,-0.12593,233627,-0.19338,358753,-0.13192,244734,-84444,-35317,-62164,-13037,-154915,-105788,-219952,-170825,0.20138
"981","E02005484","South Kesteven 009",2927,54,130,2427,141,55,2,75,9,18,16,87.844,33.844,126.179,2401.062,-25.938,98.408,44.408,127.521,2390.0061,-36.994,181.431,127.431,109.62,2336.7639,-90.235,349.45099,295.45099,96.478,2201.2371,-225.763,-0.05088,94385,-0.01842,34162,-0.06147,114032,-0.02901,53809,-0.07333,136039,-0.04087,75816,-0.12601,233761,-0.09354,173538,-42777,-15530,-56113,-28866,-65588,-38341,-157101,-129854,NA
"1070","E02005464","North Kesteven 012",3153,56,258,2523,160,65,7,31,7,21,25,153.842,97.842,240.69299,2451.634,-71.366,65.431,9.431,255.62801,2516.7871,-6.213,485.034,429.034,176.465,2215.8,-307.20001,648.84399,592.84399,163.48199,2081.3149,-441.685,-0.03472,64404,-0.0253,46920,-0.01105,20505,-0.00163,3021,-0.10767,199754,-0.09825,182270,-0.11523,213774,-0.10581,196290,-41766,-30470,-13018,-1722,-128303,-117007,-210707,-199411,NA
"1109","E02005477","South Kesteven 002",3348,59,184,2688,193,116,7,46,16,23,16,119.63,60.63,177.96899,2640.165,-47.835,81.921,22.921,181.58299,2670.2561,-17.744,360.48001,301.48001,148.23599,2456.5769,-231.423,586.01001,527.01001,132.763,2271.939,-416.061,-0.04988,92526,-0.02499,46357,-0.03287,60972,-0.00798,14803,-0.11528,213866,-0.09039,167697,-0.14483,268681,-0.11994,222512,-38254,-19397,-26038,-7181,-97303,-78446,-182452,-163595,2.06638
"1114","E02005485","South Kesteven 010",2667,159,410,1872,108,20,1,69,4,12,12,256.194,97.194,378.16299,1812.8929,-59.107,221.304,62.304,385.099,1837.592,-34.408,555.59601,396.59601,271.496,1637.662,-234.338,671.98602,512.98602,256.069,1548.064,-323.936,-0.03387,62822,-0.01686,31257,-0.02213,41043,-0.00511,9478,-0.05914,109700,-0.04212,78135,-0.08368,155218,-0.06666,123653,-37676,-17821,-28094,-8239,-71254,-51399,-131955,-112100,0.59338
"1136","E02005461","North Kesteven 009",2298,42,159,1852,106,55,1,31,12,22,18,110.458,68.458,152.118,1797.429,-54.571,67.82,25.82,157.3,1830.764,-21.236,389.42401,347.42401,118.961,1579.363,-272.63699,513.36603,471.366,111.015,1476.6071,-375.39301,-0.02498,46313,-0.01449,26861,-0.0153,28379,-0.00481,8927,-0.06796,126064,-0.05747,106612,-0.08265,153319,-0.07216,133867,-31050,-17171,-18553,-4674,-77747,-63868,-131733,-117854,0.8222
"1140","E02005442","Lincoln 001",2134,111,366,1207,208,8,1,165,23,34,11,207.884,96.884,343.315,1153.735,-53.265,183.879,72.879,347.992,1166.948,-40.052,591.82501,480.82501,245.70399,950.14502,-256.85501,738.23401,627.23401,222.05299,863.42999,-343.57001,-0.04408,81757,-0.01808,33526,-0.03946,73199,-0.01346,24968,-0.10713,198739,-0.08113,150508,-0.10123,187790,-0.07523,139559,-30333,-12545,-26953,-9165,-69567,-51779,-101145,-83357,1.16865
"1176","E02005457","North Kesteven 005",3408,74,171,2753,168,69,3,114,2,36,18,139.735,65.735,162.686,2703.792,-49.207,106.203,32.203,169.55701,2726.7219,-26.278,306.686,232.686,134.283,2586.3611,-166.63901,546.75299,472.75299,121.038,2391.429,-361.57101,-0.05465,101368,-0.02762,51221,-0.04802,89083,-0.02099,38936,-0.10747,199369,-0.08044,149222,-0.1657,307406,-0.13867,257259,-59121,-30141,-47607,-18627,-118068,-89088,-258648,-229668,0.66458
"1275","E02005425","East Lindsey 002",2451,52,140,2027,130,5,1,40,6,25,25,113.184,61.184,131.474,1979.171,-47.829,57.387,5.387,139.91901,2023.182,-3.818,280.45401,228.45399,102.745,1853.163,-173.83701,409.35001,357.35001,94.779,1743.619,-283.38101,-0.07067,131093,-0.03918,72680,-0.03809,70663,-0.0066,12250,-0.12249,227241,-0.091,168828,-0.15251,282940,-0.12103,224527,-44547,-25287,-22484,-3224,-95168,-75908,-175860,-156600,0.40693
"1332","E02005469","South Holland 005",3163,136,107,2570,218,53,0,35,5,24,15,298.871,162.871,99.336,2434.0359,-135.964,167.351,31.351,105.633,2543.884,-26.116,872.64099,736.64099,71.763,1956.397,-613.60303,956.508,820.508,70.562,1882.7841,-687.216,-0.05682,105397,-0.03518,65262,-0.02589,48030,-0.00426,7895,-0.15336,284517,-0.13173,244382,-0.14996,278202,-0.12832,238067,-42726,-26509,-19563,-3346,-117474,-101257,-162855,-146638,0.07916
"1372","E02005430","East Lindsey 007",2318,42,144,1903,136,8,3,30,3,28,21,76.326,34.326,138.25999,1878.228,-24.772,52.789,10.789,143.78799,1893.562,-9.438,160.248,118.248,117.878,1824.35,-78.65,267.98901,225.989,108.4,1737.2111,-165.789,-0.05269,97735,-0.02331,43235,-0.04287,79532,-0.01349,25032,-0.07323,135850,-0.04385,81350,-0.11539,214065,-0.08601,159565,-36906,-16614,-30648,-10356,-60230,-39938,-131573,-111281,NA
"1417","E02005452","Lincoln 011",5200,448,310,3558,370,25,1,351,32,77,28,746.48297,298.483,286.97101,3342.595,-215.405,653.09698,205.097,293.548,3412.3391,-145.661,1700.124,1252.124,207.375,2656.439,-901.56097,1990.551,1542.551,195.92599,2433.6169,-1124.3831,-0.18215,337915,-0.07478,138714,-0.16066,298059,-0.05329,98858,-0.4391,814644,-0.33173,615443,-0.40884,758504,-0.30147,559303,-117954,-48191,-101276,-31513,-262652,-192889,-337872,-268109,0.93053
"1510","E02005418","Boston 002",4433,355,558,2223,982,11,1,206,21,34,42,621.76898,266.76901,508.22299,2082.3181,-140.68201,483.31699,128.317,526.84302,2159.394,-63.606,1479.952,1124.952,341.284,1639.964,-583.03601,1590.851,1235.851,340.957,1571.7271,-651.27301,-0.10722,198902,-0.053,98312,-0.06652,123405,-0.0123,22815,-0.21248,394199,-0.15826,293609,-0.21328,395677,-0.15906,295087,-55370,-26306,-38121,-9057,-117051,-87987,-164892,-135828,0.03015
"1717","E02005486","South Kesteven 011",3816,163,621,2654,205,49,4,88,4,18,10,308.47299,145.47301,575.328,2566.1931,-87.807,249.743,86.743,587.771,2607.032,-46.968,814.414,651.414,400.229,2274.6851,-379.315,984.36401,821.36401,378.57199,2143.8621,-510.138,-0.04613,85556,-0.027,50067,-0.02659,49324,-0.00746,13835,-0.09085,168535,-0.07172,133046,-0.1234,228914,-0.10427,193425,-47128,-27326,-29712,-9910,-103033,-83231,-192726,-172924,0.34657
"1771","E02005428","East Lindsey 005",2114,71,433,1414,106,5,3,35,24,13,10,167.127,96.127,398.526,1361.392,-52.607,102.756,31.756,421.478,1396.661,-17.339,499.37399,428.37399,269.40701,1189.553,-224.446,593.76099,522.76099,251.005,1123.115,-290.88501,-0.04329,80306,-0.01948,36131,-0.03104,57591,-0.00723,13416,-0.06733,124916,-0.04352,80741,-0.061,113158,-0.03718,68983,-37455,-17531,-27270,-7346,-76971,-57047,-115933,-96009,0.31834
"1920","E02005496","West Lindsey 005",2668,33,146,2258,136,13,5,33,1,19,24,87.048,54.048,138.83099,2216.364,-41.636,59.201,26.201,145.15401,2235.4561,-22.544,245.112,212.112,110.074,2103.1851,-154.815,388.875,355.875,101.114,1981.1169,-276.883,-0.05685,105446,-0.0316,58603,-0.04603,85375,-0.02077,38532,-0.08964,166277,-0.06439,119434,-0.13739,254878,-0.11214,208035,-44228,-24827,-39524,-20123,-87495,-68094,-187631,-168230,NA
"1939","E02005434","East Lindsey 011",2741,191,578,1756,114,8,13,42,5,19,15,273.39801,82.398,543.40002,1712.8,-43.2,282.763,91.763,532.82703,1713.636,-42.364,481.64301,290.64301,450.064,1609.151,-146.849,659.565,468.565,393.95901,1499.515,-256.48499,-0.04331,80341,-0.01529,28357,-0.03253,60346,-0.00451,8362,-0.05489,101834,-0.02687,49850,-0.05641,104646,-0.02839,52662,-46889,-15463,-42755,-11329,-74842,-43416,-128689,-97263,NA
"2006","E02006867","North Kesteven 014",3278,258,290,2278,210,18,2,148,8,51,15,417.01001,159.00999,270.76199,2163.0901,-114.91,398.22699,140.22701,277.909,2176.4319,-101.568,925.85797,667.85797,198.40601,1802.4871,-475.513,1111.172,853.172,189.79601,1655.881,-622.11902,-0.07673,142324,-0.03034,56260,-0.08366,155195,-0.03727,69131,-0.15721,291644,-0.11082,205580,-0.15587,289168,-0.10948,203104,-74523,-29924,-75556,-30957,-155087,-110488,-215789,-171190,NA
"2014","E02005479","South Kesteven 004",3975,141,545,2785,261,92,5,77,23,33,13,238.711,97.711,525.19202,2719.125,-65.875,273.36899,132.369,513.55402,2699.7649,-85.235,694.70801,553.70801,420.89999,2422.5691,-362.431,1010.721,869.72101,367.439,2200.665,-584.33502,-0.04409,81773,-0.01938,35948,-0.04105,76150,-0.01635,30325,-0.09946,184508,-0.07476,138683,-0.119,220754,-0.09429,174929,-34053,-15720,-33382,-15049,-86888,-68555,-154941,-136608,2.53506
"2056","E02005440","East Lindsey 017",1722,52,113,1361,106,19,5,39,3,11,13,120.902,68.902,104.765,1307.834,-53.166,74.602,22.602,109.347,1344.557,-16.443,340.20599,288.20599,77.932,1139.641,-221.35899,434.76801,382.76801,75.194,1058.823,-302.177,-0.05724,106181,-0.03653,67776,-0.0312,57870,-0.01049,19465,-0.12877,238901,-0.10807,200496,-0.13263,246050,-0.11192,207645,-35257,-21451,-20387,-6581,-92876,-79070,-141597,-127791,NA
"2138","E02005499","West Lindsey 008",3463,73,205,2797,194,19,3,116,4,40,12,170.069,97.069,192.992,2723.4209,-73.579,97.983,24.983,204.35699,2775.835,-21.165,503.578,430.578,150.97501,2472.592,-324.40799,753.59198,680.59198,138.77901,2266.3521,-530.64801,-0.07715,143111,-0.05202,96504,-0.03946,73193,-0.01433,26586,-0.1799,333746,-0.15477,287139,-0.2087,387184,-0.18358,340577,-50430,-32999,-29399,-11968,-153320,-135889,-268992,-251561,0.78128
"2206","E02005465","South Holland 001",3344,86,164,2806,149,37,7,54,2,27,12,209.07001,123.07,151.246,2704.2959,-101.704,107.392,21.392,161.77299,2788.4431,-17.557,575.80298,489.80301,112.058,2401.7161,-404.284,764.12097,678.12097,106.39,2234.3059,-571.69397,-0.08173,151619,-0.05589,103686,-0.03512,65143,-0.00928,17210,-0.21873,405793,-0.19289,357860,-0.23201,430434,-0.20617,382501,-65192,-43753,-30370,-8931,-184141,-162702,-286667,-265228,0.07897
"2255","E02005449","Lincoln 008",3646,320,811,1903,301,40,5,179,19,49,19,521.078,201.078,746.58899,1797.8459,-105.154,458.28799,138.28799,769.39899,1828.806,-74.194,1196.438,876.43799,525.38599,1446.985,-456.01501,1350.604,1030.604,501.44199,1347.722,-555.27802,-0.06561,121698,-0.02456,45542,-0.06029,111832,-0.01923,35676,-0.14054,260710,-0.09948,184554,-0.12237,227010,-0.08132,150854,-52415,-19737,-47065,-14387,-108041,-75363,-142387,-109709,0.6822
"2260","E02005448","Lincoln 007",3072,207,255,1983,272,15,0,279,11,43,7,360.55301,153.55299,237.813,1882.733,-100.267,316.42499,109.425,246.481,1910.459,-72.541,847.78497,640.78497,175.722,1570.401,-412.599,1040.655,833.65503,164.41,1433.759,-549.24103,-0.11073,205408,-0.04915,91180,-0.10167,188619,-0.0401,74391,-0.27414,508593,-0.21257,394365,-0.25599,474911,-0.19441,360683,-69644,-30271,-61972,-22599,-157908,-118535,-212740,-173367,0.60632
"2262","E02005447","Lincoln 006",3273,202,1084,1325,351,22,0,222,24,25,18,355.54599,153.54601,1012.911,1269.121,-55.879,275.332,73.332,1057.129,1294.542,-30.458,935.59198,733.59198,718.77899,1072.437,-252.563,1104.425,902.42499,671.88599,988.922,-336.078,-0.04199,77878,-0.01628,30182,-0.03779,70106,-0.01208,22410,-0.08057,149454,-0.05486,101758,-0.06677,123851,-0.04106,76155,-31746,-13401,-25607,-7262,-68465,-50120,-99675,-81330,0.65289
"2276","E02005423","Boston 007",3870,140,199,3063,299,16,2,86,12,39,14,342.108,202.108,182.51401,2903.575,-159.425,194.38,54.38,197.255,3019.0381,-43.962,997.97998,857.97998,124.028,2391.616,-671.38397,1213.448,1073.448,119.106,2208.156,-854.84399,-0.16465,305467,-0.099,183672,-0.0909,168630,-0.02525,46835,-0.39693,736409,-0.33128,614614,-0.36852,683699,-0.30287,561904,-96280,-58176,-55103,-16999,-262520,-224416,-362360,-324256,0.04526
"2355","E02005472","South Holland 008",3669,121,254,2812,311,18,2,104,6,27,14,285.55899,164.55901,232.774,2689.7319,-122.268,156.65401,35.654,249.136,2785.7939,-26.206,786.85498,665.85498,162.724,2320.4431,-491.55701,964.36298,843.36298,154.448,2175.896,-636.104,-0.09116,169113,-0.05375,99700,-0.04791,88883,-0.0105,19470,-0.20649,383087,-0.16907,313674,-0.2281,423170,-0.19068,353757,-74152,-42331,-43177,-11356,-171218,-139397,-268216,-236395,0.07756
"2377","E02005490","South Kesteven 015",4194,146,923,2622,291,63,8,63,20,38,20,271.62399,125.624,872.66602,2560.3689,-61.631,235.715,89.715,880.664,2583.5129,-38.487,795.71002,649.71002,635.01202,2329.179,-292.82101,1042.624,896.62402,576.83502,2170.373,-451.62701,-0.04336,80417,-0.02022,37497,-0.02884,53504,-0.00571,10584,-0.07387,137026,-0.05073,94106,-0.1065,197553,-0.08336,154633,-39773,-19590,-27912,-7729,-84614,-64431,-172989,-152806,1.31429
"2386","E02005471","South Holland 007",3938,308,711,2422,365,27,4,47,12,27,15,546.008,238.008,653.05798,2274.8269,-147.172,383.20801,75.208,691.90601,2376.4319,-45.568,1318.879,1010.879,453.67801,1806.75,-615.25,1447.228,1139.228,436.21301,1714.049,-707.95099,-0.08701,161399,-0.03778,70072,-0.06078,112757,-0.01155,21430,-0.16857,312732,-0.11934,221405,-0.15451,286643,-0.10528,195316,-72139,-31287,-51833,-10981,-148262,-107410,-197051,-156199,0.09375
"2412","E02005431","East Lindsey 008",2774,118,298,2088,148,2,3,48,6,30,33,200.918,82.918,278.104,2032.744,-55.256,150.61,32.61,292.263,2064.147,-23.852,435.43799,317.43799,216.22701,1882.057,-205.94299,596.65302,478.65302,195.686,1756.5551,-331.44501,-0.06872,127484,-0.033,61210,-0.05766,106969,-0.02194,40695,-0.11175,207313,-0.07602,141039,-0.13746,255015,-0.10173,188741,-49634,-22481,-42630,-15477,-95059,-67906,-168936,-141783,NA
"2490","E02005432","East Lindsey 009",2622,39,104,2247,128,9,4,41,3,22,25,70.935,31.935,101.292,2220.3831,-26.617,55.953,16.953,103.432,2232.3589,-14.641,162.064,123.064,90.979,2146.5591,-100.441,307.642,268.642,82.727,2021.694,-225.306,-0.0513,95161,-0.02325,43125,-0.04639,86067,-0.01834,34031,-0.08114,150527,-0.05309,98491,-0.13529,250998,-0.10724,198962,-31606,-14579,-28034,-11007,-58896,-41869,-140486,-123459,1.71894
"2656","E02005495","West Lindsey 004",3953,194,943,2348,301,43,0,54,19,33,18,335.43701,141.437,888.84698,2275.6799,-72.32,297.07999,103.08,899.922,2298.4241,-49.576,915.17401,721.17401,648.888,1994.627,-353.37299,1139.068,945.06799,587.58301,1860.426,-487.57401,-0.04864,90225,-0.01952,36195,-0.03622,67185,-0.00709,13155,-0.07479,138736,-0.04567,84706,-0.07241,134316,-0.04328,80286,-39820,-16684,-32168,-9032,-82936,-59800,-132291,-109155,1.1249
"2765","E02005439","East Lindsey 016",4497,381,833,2957,187,14,2,55,6,37,25,577.97302,196.97301,766.12201,2840.0359,-116.964,499.423,118.423,788.00098,2891.0979,-65.902,1013.796,632.79602,613.896,2585.0811,-371.91901,1252.606,871.60602,560.27399,2417.698,-539.302,-0.11831,219488,-0.04867,90285,-0.08935,165766,-0.01971,36563,-0.16856,312709,-0.09891,183506,-0.1467,272159,-0.07706,142956,-110826,-43411,-88578,-21163,-193125,-125710,-290291,-222876,0.28864
"2817","E02005459","North Kesteven 007",2967,81,199,2393,162,39,2,42,8,30,11,146.30499,65.305,189.63499,2343.8059,-49.194,97.847,16.847,196.911,2380.158,-12.842,282.655,201.655,163.438,2247.8391,-145.161,452.21399,371.21399,151.373,2107.907,-285.09299,-0.05239,97184,-0.02409,44679,-0.03716,68929,-0.00885,16424,-0.08551,158619,-0.0572,106114,-0.13213,245124,-0.10383,192619,-63922,-30206,-44724,-11008,-103190,-69474,-218546,-184830,0.64827
"2908","E02005481","South Kesteven 006",5264,197,1234,3006,422,139,2,166,40,39,19,345.94601,148.946,1182.098,2928.3701,-77.63,304.306,107.306,1192.712,2953.2351,-52.765,1038.1639,841.164,915.76001,2585.324,-420.67599,1421.658,1224.658,805.68201,2370.7539,-635.24597,-0.04795,88936,-0.01861,34515,-0.03891,72174,-0.00957,17753,-0.08641,160307,-0.05708,105886,-0.09544,177050,-0.0661,122629,-41814,-17100,-36391,-11677,-92844,-68130,-163944,-139230,2.49706
"2985","E02005500","West Lindsey 009",2958,74,174,2364,161,57,6,74,2,29,17,173.662,99.662,160.259,2288.9729,-75.026,115.17,41.17,167.814,2333.8589,-30.141,493.099,419.099,116.065,2049.4299,-314.57001,692.31403,618.31403,108.936,1882.012,-481.98801,-0.08039,149123,-0.05368,99577,-0.04321,80148,-0.0165,30602,-0.17963,333254,-0.15293,283708,-0.19403,359969,-0.16732,310423,-52769,-34033,-32595,-13859,-154195,-135459,-251295,-232559,NA
"3085","E02005498","West Lindsey 007",2780,44,87,2375,163,21,3,43,4,22,18,97.921,53.921,83.065,2330.292,-44.709,66.87,22.87,85.838,2355.813,-19.187,239.787,195.787,68.265,2216.7129,-158.287,396.504,352.504,63.641,2080.3601,-294.64001,-0.0672,124665,-0.03705,68728,-0.0451,83664,-0.01495,27727,-0.10779,199956,-0.07764,144019,-0.16185,300265,-0.1317,244328,-48090,-27006,-35326,-14242,-97538,-76454,-204374,-183290,0.51178
