"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02000001 E02000002","E02000001","E02000002","City of London 001","Barking and Dagenham 001",74,0,1,7,0,22,37,6,0,1,0,0,1.07,1.07,0.99,6.9,-0.1,0,0,1,7,0,2.86,2.86,0.96,6.73,-0.27,7.84,7.84,0.89,6.26,-0.74,-0.00133,2472,-0.00133,2472,0,0,0,0,-0.00363,6733,-0.00363,6733,-0.00784,14540,-0.00784,14540,-103,-103,0,0,-276,-276,-760,-760,17.42159,20.204,20.825,1.15971,1.03074,1.01465,0.98439,9442,10294
"2","E02000001 E02000003","E02000001","E02000003","City of London 001","Barking and Dagenham 002",212,2,2,7,1,152,42,3,0,3,0,0.9434,5.43,3.43,1.97,6.89,-0.11,3.85,1.85,1.98,6.94,-0.06,10.15,8.15,1.92,6.73,-0.27,25.44,23.44,1.78,6.22,-0.78,-0.00682,12650,-0.00431,7995,-0.00434,8043,-0.00183,3388,-0.01289,23917,-0.01038,19262,-0.02565,47585,-0.02314,42930,-172,-109,-121,-58,-321,-258,-807,-744,17.26854,19.172,19.592,1.11023,1.02191,0.99103,0.96978,8970,9776
"3","E02000001 E02000004","E02000001","E02000004","City of London 001","Barking and Dagenham 003",158,0,0,10,1,108,32,5,0,2,0,0,2.15,2.15,0,9.86,-0.14,0,0,0,10,0,4.88,4.88,0,9.69,-0.31,14.74,14.74,0,9.07,-0.93,-0.00271,5029,-0.00271,5029,0,0,0,0,-0.00626,11606,-0.00626,11606,-0.01664,30865,-0.01664,30865,-155,-155,0,0,-353,-353,-1067,-1067,19.40435,23.021,23.404,1.18638,1.01664,1.1685,1.14083,10420,11764
"4","E02000001 E02000005","E02000001","E02000005","City of London 001","Barking and Dagenham 004",117,5,2,15,1,55,34,3,0,2,0,4.2735,6.8,1.8,1.97,14.76,-0.24,7.67,2.67,1.95,14.64,-0.36,5,0,2,15,0,12.84,7.84,1.86,13.95,-1.05,-0.00849,15744,-0.00225,4170,-0.00886,16428,-0.00262,4854,-0.00624,11574,0,0,-0.014,25966,-0.00776,14392,-927,-245,-1046,-364,-682,0,-1751,-1069,17.12129,19.316,21.694,1.12819,1.12311,0.97846,1.157,9108,11322
"5","E02000001 E02000007","E02000001","E02000007","City of London 001","Barking and Dagenham 006",103,2,1,6,0,31,59,1,0,3,0,1.94175,3.53,1.53,0.98,5.91,-0.09,4.2,2.2,0.98,5.87,-0.13,3.96,1.96,0.98,5.88,-0.12,10.8,8.8,0.91,5.48,-0.52,-0.00443,8220,-0.00192,3566,-0.00468,8679,-0.00217,4025,-0.005,9279,-0.00249,4625,-0.01156,21445,-0.00905,16791,-219,-95,-261,-137,-246,-122,-673,-549,17.77868,21.204,21.573,1.19266,1.0174,1.20732,1.18667,9710,11058
"6","E02000001 E02000008","E02000001","E02000008","City of London 001","Barking and Dagenham 007",156,1,0,9,1,69,66,8,0,2,0,0.64103,3.59,2.59,0,8.85,-0.15,2.26,1.26,0,8.93,-0.07,7.5,6.5,0,8.62,-0.38,18.65,17.65,0,7.98,-1.02,-0.00453,8407,-0.00327,6065,-0.00251,4660,-0.00125,2318,-0.0096,17807,-0.00834,15465,-0.01908,35399,-0.01782,33057,-201,-145,-126,-70,-420,-364,-1046,-990,16.34682,19.53,21.056,1.19473,1.07814,1.23912,1.16831,8966,10884
"7","E02000001 E02000009","E02000001","E02000009","City of London 001","Barking and Dagenham 008",119,2,0,10,0,52,50,3,0,2,0,1.68067,4.11,2.11,0,9.82,-0.18,4.58,2.58,0,9.78,-0.22,6.51,4.51,0,9.61,-0.39,15.38,13.38,0,8.86,-1.14,-0.0052,9638,-0.00267,4953,-0.00508,9422,-0.00255,4737,-0.0083,15402,-0.00578,10717,-0.0154,28578,-0.01288,23893,-323,-166,-359,-202,-511,-354,-1210,-1053,15.24912,18.637,19.059,1.22217,1.02264,1.2824,1.26449,8592,10138
"8","E02000001 E02000010","E02000001","E02000010","City of London 001","Barking and Dagenham 009",96,0,0,7,0,20,64,2,0,3,0,0,1.52,1.52,0,6.89,-0.11,0,0,0,7,0,4.21,4.21,0,6.69,-0.31,10.85,10.85,0,6.21,-0.79,-0.00192,3569,-0.00192,3569,0,0,0,0,-0.00539,10008,-0.00539,10008,-0.01136,21077,-0.01136,21077,-111,-111,0,0,-307,-307,-792,-792,17.22588,20.23,20.263,1.1744,1.00163,1.18141,1.21897,9200,10500
"9","E02000001 E02000011","E02000001","E02000011","City of London 001","Barking and Dagenham 010",125,1,1,7,2,39,73,1,0,1,0,0.8,2.89,1.89,0.98,6.89,-0.11,2.16,1.16,0.99,6.93,-0.07,4.97,3.97,0.97,6.78,-0.22,13.37,12.37,0.9,6.3,-0.7,-0.00363,6735,-0.00237,4405,-0.00239,4442,-0.00114,2112,-0.00632,11731,-0.00507,9401,-0.01383,25659,-0.01257,23329,-168,-110,-125,-67,-290,-232,-782,-724,18.24789,21.092,20.987,1.15586,0.99502,1.1758,1.2198,9580,10796
"10","E02000001 E02000012","E02000001","E02000012","City of London 001","Barking and Dagenham 011",227,1,0,8,3,96,116,2,0,1,0,0.44053,5.29,4.29,0,7.85,-0.15,2.14,1.14,0,7.96,-0.04,13.78,12.78,0,7.55,-0.45,31.28,30.28,0,6.93,-1.07,-0.00668,12392,-0.00542,10050,-0.00239,4440,-0.00113,2098,-0.01765,32736,-0.01638,30394,-0.02935,54460,-0.02809,52118,-165,-134,-66,-35,-432,-401,-982,-951,13.75929,16.584,17.629,1.20529,1.06301,1.02508,1.36139,7856,10008
