"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1470","E02005625","Daventry 007",4091,116,797,2757,290,27,1,52,21,19,11,227.679,111.679,762.58502,2690.874,-66.126,185.39999,69.4,773.18597,2718.2,-38.8,787.28601,671.28601,573.47998,2375.136,-381.86401,1057.506,941.50598,510.73999,2197.2849,-559.71503,-0.03329,61721,-0.01542,28575,-0.02402,44556,-0.00615,11410,-0.06825,126577,-0.05038,93431,-0.09064,168122,-0.07277,134976,-30899,-14406,-23568,-7075,-72125,-55632,-142046,-125553,1.90608
"1542","E02005642","Kettering 004",3973,76,395,3021,285,81,2,72,8,23,10,190.789,114.789,377.83099,2936.97,-84.03,144.024,68.024,383.23999,2972.3701,-48.63,750.08899,674.08899,284.29199,2538.554,-482.44601,1048.6899,972.69,251.08701,2308.116,-712.88397,-0.0428,79350,-0.02628,48722,-0.02733,50690,-0.01082,20062,-0.1243,230558,-0.10778,199930,-0.14918,276718,-0.13266,246090,-36177,-21722,-26275,-11820,-113583,-99128,-202760,-188305,1.69396
"1632","E02005643","Kettering 005",3212,87,584,1997,311,32,0,131,12,44,14,201.49699,114.497,555.52197,1931.1949,-65.805,158.045,71.045,567.37201,1954.999,-42.001,743.46198,656.46198,407.66599,1631.437,-365.56299,974.78003,887.78003,365.793,1482.944,-514.05603,-0.03773,69959,-0.01974,36595,-0.02655,49235,-0.00856,15871,-0.09422,174771,-0.07623,141407,-0.10238,189901,-0.08439,156537,-30896,-15538,-24273,-8915,-84973,-69615,-142394,-127036,1.67654
"1667","E02005632","East Northamptonshire 004",2662,14,128,2235,160,54,2,31,5,25,8,57.158,43.158,122.374,2201.7429,-33.257,21.498,7.498,127.487,2229.0701,-5.93,235.60899,221.60899,90.764,2072.4209,-162.57899,403.94101,389.94101,80.1,1931.951,-303.04901,-0.02493,46214,-0.01912,35444,-0.00859,15929,-0.00278,5159,-0.07571,140430,-0.0699,129660,-0.11261,208903,-0.10681,198133,-21539,-15964,-8750,-3175,-69284,-63709,-153885,-148310,1.56622
"1680","E02005613","Corby 002",4232,174,517,2591,537,23,5,254,88,27,16,389.95599,215.95599,485.01001,2460.4309,-130.569,274.79099,100.791,499.78,2532.4961,-58.504,1352.361,1178.361,333.34399,1889.272,-701.72803,1552.411,1378.411,312.25,1758.08,-832.91998,-0.09398,174336,-0.05228,96972,-0.05178,96051,-0.01008,18687,-0.27288,506261,-0.23118,428897,-0.2512,466023,-0.2095,388659,-36848,-20708,-24469,-8329,-115669,-99529,-159786,-143646,1.13898
"1713","E02005656","Northampton 007",2385,51,219,1464,225,22,5,355,20,15,9,114.915,63.915,212.98199,1425.499,-38.501,92.289,41.289,214.565,1438.886,-25.114,411.065,360.065,177.129,1255.267,-208.733,645.86102,594.86102,154.42,1110.8929,-353.10699,-0.04374,81096,-0.02434,45118,-0.02847,52813,-0.00908,16835,-0.14286,265007,-0.12347,229029,-0.15906,295060,-0.13966,259082,-23051,-12629,-17697,-7275,-70931,-60509,-122530,-112108,1.95869
"1731","E02006863","Corby 009",4982,87,227,3734,504,89,7,228,40,42,24,260.59799,173.59801,216.47099,3610.03,-123.97,146.192,59.192,222.492,3693.2849,-40.715,1020.827,933.82703,162.524,3073.5181,-660.48199,1360.844,1273.844,146.45399,2817.21,-916.78998,-0.13745,254971,-0.08986,166691,-0.06006,111411,-0.01247,23131,-0.45325,840893,-0.40566,752613,-0.46407,860964,-0.41649,772684,-54459,-35130,-29862,-10533,-189804,-170475,-290768,-271439,NA
"1828","E02005630","East Northamptonshire 002",3728,141,480,2691,181,119,11,58,7,21,19,234.825,93.825,452.521,2632.7749,-58.225,189.23199,48.232,465.58099,2661.9399,-29.06,505.005,364.005,362.496,2475.6389,-215.36099,739.185,598.185,318.34601,2306.4961,-384.504,-0.04751,88105,-0.0232,43007,-0.0347,64363,-0.01039,19265,-0.08203,152153,-0.05772,107055,-0.11946,221596,-0.09515,176498,-54811,-25755,-43250,-14194,-103483,-74427,-212349,-183293,NA
"1957","E02005649","Kettering 011",6162,90,371,5034,332,107,5,157,7,44,15,224.541,134.541,356.57101,4929.0928,-104.907,174.731,84.731,361.51099,4968.3662,-65.634,812.83398,722.83398,275.884,4489.5688,-544.43103,1305.212,1215.212,245.466,4081.479,-952.521,-0.08791,163041,-0.05064,93917,-0.06298,116824,-0.02572,47700,-0.23265,431585,-0.19538,362461,-0.30933,573847,-0.27206,504723,-74583,-41620,-59522,-26559,-206610,-173647,-405691,-372728,2.69598
"1961","E02005700","Wellingborough 009",3940,42,285,3185,216,71,4,86,7,29,15,119.89,77.89,275.31799,3124.739,-60.261,81.247,39.247,276.198,3158.2859,-26.714,451.284,409.284,219.14301,2882.105,-302.89499,785.64001,743.64001,190.61301,2610.9509,-574.04901,-0.0521,96605,-0.03586,66504,-0.02654,49226,-0.01031,19125,-0.17761,329479,-0.16138,299378,-0.23691,439501,-0.22068,409400,-40129,-27298,-21206,-8375,-130590,-117759,-266064,-253233,2.14535
"2031","E02005657","Northampton 008",2924,82,327,2065,200,46,1,171,14,13,5,182.45,100.45,313.785,1994.963,-70.037,145.96201,63.962,318.62399,2021.053,-43.947,660.89001,578.89001,242.093,1669.325,-395.67499,919.95697,837.95697,211.01401,1482.743,-582.25702,-0.04541,84198,-0.02534,46970,-0.02931,54362,-0.00924,17134,-0.15758,292309,-0.13751,255081,-0.16226,300997,-0.14219,263769,-29335,-16712,-21496,-8873,-99086,-86463,-153613,-140990,1.89732
"2129","E02005672","Northampton 023",3959,136,1029,1731,397,71,5,526,26,14,24,290.64001,154.64,975.922,1670.9969,-60.003,201.009,65.009,1013.135,1701.651,-29.349,1037.885,901.88501,684.53699,1401.941,-329.05899,1290.938,1154.938,627.92999,1284.391,-446.60901,-0.0512,94956,-0.02294,42532,-0.03771,69946,-0.00945,17522,-0.13438,249283,-0.10612,196859,-0.12989,240942,-0.10163,188518,-27621,-12781,-22548,-7708,-72844,-58004,-112810,-97970,1.58986
"2130","E02005697","Wellingborough 006",2649,63,512,1584,263,69,3,87,31,16,21,126.442,63.442,495.41699,1547.672,-36.329,101.96,38.96,500.845,1562.452,-21.548,436.54099,373.54099,393.12799,1385.1379,-198.862,647.69299,584.69299,345.11099,1259.208,-324.79199,-0.02415,44771,-0.01379,25546,-0.01457,27021,-0.0042,7796,-0.07031,130415,-0.05995,111190,-0.09347,173365,-0.0831,154140,-17153,-10063,-10352,-3262,-49536,-42446,-98823,-91733,2.03317
"2231","E02005679","Northampton 030",4775,74,240,3851,292,91,3,169,13,23,19,188.241,114.241,231.554,3760.6609,-90.339,157.42599,83.426,232.479,3787.97,-63.03,716.995,642.995,183.405,3351.104,-499.896,1130.526,1056.526,160.438,3015.8999,-835.09998,-0.06951,128909,-0.04469,82868,-0.04205,77988,-0.01722,31947,-0.25122,466031,-0.2264,419990,-0.30997,575041,-0.28515,529000,-46333,-30982,-31655,-16304,-159815,-144464,-299037,-283686,1.722
"2379","E02005696","Wellingborough 005",2251,43,278,1506,230,18,1,110,43,10,12,109.373,66.373,266.06,1465.825,-40.175,80.396,37.396,273.008,1483.1479,-22.852,435.008,392.008,198.3,1278.387,-227.61301,604.38,561.38,179.543,1162.4,-343.60001,-0.02816,52193,-0.01553,28780,-0.02798,51891,-0.01535,28478,-0.08519,158013,-0.07257,134600,-0.10648,197520,-0.09386,174107,-19232,-10874,-17407,-9049,-55598,-47240,-104237,-95879,2.00003
"2548","E02005623","Daventry 005",3351,55,190,2753,170,79,8,66,6,19,5,152.427,97.427,181.464,2672.3779,-80.622,90.709,35.709,185.416,2724.7981,-28.202,598.06799,543.06799,134.989,2310.501,-442.49899,856.64502,801.64502,122.545,2087.917,-665.08301,-0.05001,92727,-0.03223,59746,-0.02628,48731,-0.00849,15750,-0.15423,286094,-0.13645,253113,-0.17356,321957,-0.15578,288976,-38670,-24349,-22283,-7962,-133324,-119003,-224261,-209940,1.72036
"2869","E02005676","Northampton 027",2768,87,295,1881,226,58,0,172,23,18,8,166.52,79.52,283.61801,1828.95,-52.05,150.226,63.226,286.73901,1840.3459,-40.654,535.37402,448.37399,223.366,1594.34,-286.66,781.93597,694.93597,191.616,1426.355,-454.64499,-0.03925,72767,-0.02005,37145,-0.02929,54329,-0.01009,18707,-0.11794,218755,-0.09873,183133,-0.13227,245352,-0.11306,209730,-26507,-13367,-23635,-10495,-73912,-60772,-126266,-113126,2.03541
"2919","E02005669","Northampton 020",2555,64,168,1992,165,65,1,69,7,15,9,153.561,89.561,159.888,1922.131,-69.869,85.853,21.853,166.061,1974.426,-17.574,565.29303,501.293,119.888,1604.896,-387.104,776.04401,712.04401,104.651,1435.355,-556.64502,-0.04292,79578,-0.02497,46280,-0.02261,41940,-0.00466,8642,-0.14956,277431,-0.13161,244133,-0.1561,289554,-0.13814,256256,-29829,-17480,-17273,-4924,-98687,-86338,-154208,-141859,1.49801
"2925","E02005662","Northampton 013",3148,132,436,2020,257,54,2,187,20,27,13,266.60199,134.60201,409.76501,1936.415,-83.585,205.767,73.767,420.80301,1974.359,-45.641,854.22601,722.22601,287.147,1577.6379,-442.362,1056.891,924.89099,262.83701,1437.297,-582.703,-0.04966,92073,-0.02436,45154,-0.03402,63087,-0.00872,16168,-0.14794,274429,-0.12265,227510,-0.143,265261,-0.1177,218342,-32891,-16230,-26214,-9553,-95161,-78500,-137838,-121177,1.40835
"2960","E02005634","East Northamptonshire 006",3938,35,313,3106,258,62,0,117,8,27,12,119.406,84.406,300.41901,3044.699,-61.301,72.823,37.823,303.24899,3081.501,-24.499,502.20099,467.20099,224.492,2785.377,-320.62299,808.79102,773.79102,198.257,2544.416,-561.58398,-0.04312,79957,-0.03153,58458,-0.01898,35198,-0.00739,13699,-0.13482,250083,-0.12323,228584,-0.18399,341316,-0.1724,319817,-36077,-26230,-18162,-8315,-118589,-108742,-245823,-235976,1.87683
"2977","E02005653","Northampton 004",3519,95,321,2272,293,26,5,449,19,27,12,191.3,96.3,310.612,2211.845,-60.155,171.153,76.153,309.41901,2226.2261,-45.774,613.867,518.867,255.256,1959.0649,-312.935,953.53802,858.53802,219.69,1741.9139,-530.086,-0.07053,130796,-0.03659,67842,-0.04855,90049,-0.01461,27095,-0.21224,393715,-0.1783,330761,-0.23699,439644,-0.20305,376690,-41786,-20245,-34591,-13050,-114952,-93411,-197509,-175968,2.06366
"3067","E02005615","Corby 004",3927,133,313,2503,514,15,0,347,66,19,17,321.453,188.453,296.659,2383.813,-119.187,205.771,72.771,307.03799,2456.5659,-46.434,1176.162,1043.162,211.811,1854.502,-648.49799,1419.649,1286.649,193.233,1693.708,-809.29199,-0.11148,206803,-0.06175,114534,-0.06162,114304,-0.01188,22035,-0.33384,619351,-0.28411,527082,-0.31533,585005,-0.26559,492736,-41236,-22661,-27771,-9196,-131060,-112485,-179532,-160957,1.47058
"3083","E02005635","East Northamptonshire 007",3976,57,318,3194,222,72,4,59,8,33,9,139.858,82.858,305.771,3132.0791,-61.921,113.549,56.549,305.57599,3155.5049,-38.495,502.255,445.255,238.222,2876.448,-317.552,778.11102,721.11102,212.92,2653.3911,-540.60901,-0.04003,74216,-0.02708,50203,-0.02135,39590,-0.0084,15577,-0.10915,202456,-0.0962,178443,-0.16419,304575,-0.15124,280562,-35619,-24300,-20527,-9208,-101430,-90111,-224157,-212838,1.84876
"3224","E02005622","Daventry 004",3794,30,211,3145,144,168,8,47,4,19,18,76.903,46.903,204.83,3107.9971,-37.003,54.15,24.15,208.453,3125.321,-19.679,242.22099,212.22099,173.785,2986.613,-158.38699,495.85599,465.85599,152.08299,2775.823,-369.177,-0.04299,79707,-0.02626,48688,-0.03014,55912,-0.01342,24893,-0.09692,179777,-0.0802,148758,-0.16515,306353,-0.14842,275334,-36046,-21402,-26498,-11854,-91234,-76590,-228574,-213930,2.13008
"3364","E02005612","Corby 001",3099,75,310,2255,275,33,3,91,28,13,16,199.661,124.661,292.82199,2168.998,-86.002,115.927,40.927,303.63901,2227.2971,-27.703,797.07703,722.07703,204.339,1763.251,-491.74899,958.68903,883.68903,191.534,1640.549,-614.45099,-0.05268,97709,-0.03499,64887,-0.02277,42246,-0.00508,9424,-0.1762,326883,-0.15851,294061,-0.18149,336687,-0.16379,303865,-23933,-15406,-13588,-5061,-83376,-74849,-129696,-121169,1.06735
"3392","E02005699","Wellingborough 008",3337,65,341,2451,239,86,7,61,44,25,18,138.228,73.228,329.439,2400.0969,-50.903,114.458,49.458,329.586,2420.5,-30.5,479.336,414.336,262.41501,2177.176,-273.82401,756.78003,691.78003,227.10001,1974.099,-476.901,-0.03699,68587,-0.02182,40449,-0.02197,40744,-0.0068,12606,-0.11383,211140,-0.09866,183002,-0.15393,285551,-0.13876,257413,-28079,-17155,-16403,-5479,-83387,-72463,-168519,-157595,1.96168
"3767","E02005631","East Northamptonshire 003",4518,62,456,3599,237,77,4,27,3,33,20,147.70399,85.704,432.92599,3543.623,-55.377,106.969,44.969,439.44299,3574.158,-24.842,475.297,413.297,325.10901,3352.1741,-246.826,745.341,683.341,285.599,3144.748,-454.25201,-0.04006,74295,-0.02615,48489,-0.01965,36440,-0.00573,10634,-0.09056,167980,-0.07665,142174,-0.14713,272937,-0.13322,247131,-39406,-25487,-21766,-7847,-100056,-86137,-233001,-219082,1.74191
"3772","E02005626","Daventry 008",3036,83,531,2020,299,12,0,53,17,14,7,170.186,87.186,508.298,1967.467,-52.533,140.948,57.948,514.58502,1986.373,-33.627,595.745,512.745,387.33301,1720.49,-299.51001,823.04999,740.04999,342.89099,1569.787,-450.21301,-0.02902,53805,-0.01411,26151,-0.02256,41850,-0.00765,14196,-0.06231,115571,-0.0474,87917,-0.08254,153091,-0.06763,125437,-25315,-12293,-22062,-9040,-61117,-48095,-120257,-107235,1.98718
"3867","E02005654","Northampton 005",3567,62,122,2539,302,37,4,449,13,28,11,153.09399,91.094,117.803,2476.4509,-62.549,106.6,44.6,119.37,2506.656,-32.344,550.24799,488.24799,95.86,2212.1001,-326.89999,887.21399,825.21399,83.868,1973.428,-565.57202,-0.07016,130117,-0.04191,77712,-0.04187,77662,-0.01362,25257,-0.23236,431040,-0.2041,378635,-0.2783,516282,-0.25005,463877,-40267,-23637,-29374,-12744,-125122,-108492,-225575,-208945,1.99271
"4138","E02005646","Kettering 008",2961,65,197,2329,195,31,4,103,11,18,8,139.31599,74.316,189.892,2272.0791,-56.921,116.045,51.045,190.44299,2291.9919,-37.008,494.74799,429.74799,150.703,2007.5129,-321.487,760.98798,695.98798,130.20799,1797.8311,-531.16901,-0.04093,75892,-0.0214,39661,-0.02965,54988,-0.01011,18757,-0.10517,195085,-0.08564,158854,-0.1365,253205,-0.11697,216974,-33343,-16977,-25715,-9349,-90584,-74218,-170464,-154098,1.98504
"4155","E02005650","Northampton 001",2944,77,301,2028,235,37,4,208,28,13,13,176.79601,99.796,288.521,1959.422,-68.578,147.10001,70.1,289.478,1980.667,-47.333,648.65302,571.65302,222.429,1644.08,-383.92001,903.047,826.047,197.908,1464.2939,-563.70599,-0.05349,99198,-0.02765,51265,-0.03734,69252,-0.0115,21319,-0.17358,322002,-0.14774,274069,-0.1781,330392,-0.15226,282459,-34150,-17227,-28462,-11539,-104193,-87270,-161047,-144124,2.00926
"4180","E02005664","Northampton 015",2835,117,472,1707,244,67,4,173,26,9,16,237.99001,120.99,443.729,1637.436,-69.564,193.73801,76.738,453.86401,1662.725,-44.275,765.22198,648.22198,308.84201,1343.939,-363.061,939.49799,822.49799,286.80899,1228.754,-478.246,-0.04234,78511,-0.02045,37893,-0.02986,55372,-0.00796,14754,-0.12089,224240,-0.09899,183622,-0.11871,220198,-0.09681,179580,-27171,-13601,-21415,-7845,-76888,-63318,-114453,-100883,1.45343
"4221","E02005685","South Northamptonshire 005",3859,66,408,2974,208,74,1,81,4,33,10,140.30901,74.309,389.24799,2925.571,-48.429,123.223,57.223,392.129,2938.875,-35.124,420.94101,354.94101,301.53699,2759.0359,-214.964,682.77802,616.77802,261.38599,2563.1851,-410.815,-0.04132,76622,-0.0231,42814,-0.03498,64894,-0.01676,31086,-0.07613,141192,-0.0579,107384,-0.12613,233971,-0.10791,200163,-38287,-21808,-30421,-13942,-88534,-72055,-211117,-194638,1.91458
"4223","E02005675","Northampton 026",2493,66,188,1771,195,35,1,194,10,21,12,147.08501,81.085,180.04601,1714.616,-56.384,117.049,51.049,183.082,1736.332,-34.668,522.21399,456.21399,138.205,1459.181,-311.819,728.21503,662.21503,120.514,1312.019,-458.98099,-0.04176,77440,-0.02249,41690,-0.03001,55664,-0.01074,19914,-0.13325,247185,-0.11398,211435,-0.14593,270695,-0.12665,234945,-25404,-14365,-20301,-9262,-78741,-67702,-129608,-118569,1.80234
"4310","E02005629","East Northamptonshire 001",2251,29,123,1849,101,89,8,18,3,20,11,61.538,32.538,118.417,1823.541,-25.459,38.993,9.993,121.816,1840.913,-8.087,162.978,133.978,97.719,1750.224,-98.776,288.56601,259.56601,89.034,1643.748,-205.252,-0.03183,59024,-0.01647,30528,-0.02004,37169,-0.00468,8673,-0.05973,110785,-0.04437,82289,-0.09935,184302,-0.08399,155806,-28338,-15047,-18966,-5675,-58533,-45242,-136283,-122992,1.10825
