"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02005612 E02005613","E02005612","E02005613","Corby 001","Corby 002",988,70,192,539,137,1,0,18,23,7,1,7.08502,136.98,66.98,177.99001,499.67001,-39.33,100.48,30.48,185.75999,521.07001,-17.93,442.32999,372.32999,114.05,320.39999,-218.60001,463.79001,393.79001,109.57,307.81,-231.19,-0.01052,19514,-0.00513,9520,-0.0065,12055,-0.00111,2061,-0.03114,57768,-0.02575,47774,-0.0195,36175,-0.01411,26181,-4868,-2380,-3572,-1084,-15723,-13235,-16486,-13998,0.64218,1.215,1.154,1.89198,0.94979,1.39918,1.64645,582,680
"2","E02005612 E02005614","E02005612","E02005614","Corby 001","Corby 003",1135,67,122,734,162,0,0,26,13,9,2,5.90308,144.24001,77.24,113.06,681.01001,-52.99,97.25,30.25,118.16,713.51001,-20.49,468.10001,401.10001,76.74,457.89999,-276.10001,545.53003,478.53,67.78,404.76999,-329.23001,-0.03803,70552,-0.02042,37882,-0.02134,39595,-0.00373,6925,-0.11451,212453,-0.0969,179783,-0.09053,167967,-0.07292,135297,-16095,-8581,-10905,-3391,-51972,-44458,-60574,-53060,2.2533,2.949,2.977,1.30875,1.00949,1.66158,1.57877,1224,1226
"3","E02005612 E02005615","E02005612","E02005615","Corby 001","Corby 004",764,45,38,476,129,0,0,61,8,6,1,5.89005,102.73,57.73,34.96,437.82001,-38.18,68.88,23.88,36.77,460.32999,-15.67,342.53,297.53,22.21,278.76001,-197.24001,380.67999,335.67999,20.2,253.53,-222.47,-0.02717,50410,-0.01523,28260,-0.01491,27655,-0.00297,5505,-0.08386,155577,-0.07192,133427,-0.06736,124976,-0.05542,102826,-9396,-5315,-6262,-2181,-31539,-27458,-35052,-30971,2.03992,2.734,2.636,1.34025,0.96416,1.17045,1.28983,1206,1186
"4","E02005612 E02005616","E02005612","E02005616","Corby 001","Corby 005",647,20,75,373,113,1,1,49,12,1,2,3.09119,61.44,41.44,70.07,348.35999,-24.64,36.18,16.18,73.1,363.39999,-9.6,260.45001,240.45,46.15,229.89,-143.11,307.07999,287.07999,40.57,202.14999,-170.85001,-0.01473,27329,-0.00986,18285,-0.00669,12406,-0.00181,3362,-0.05692,105605,-0.05205,96561,-0.04393,81510,-0.03906,72466,-5308,-3599,-3110,-1401,-22621,-20912,-26675,-24966,1.95502,2.943,2.746,1.50536,0.93306,1.86884,2.00291,1282,1382
"5","E02005612 E02005617","E02005612","E02005617","Corby 001","Corby 006",739,34,30,401,137,0,0,114,10,8,5,4.60081,79.59,45.59,28.06,375.07001,-25.93,51.05,17.05,29.27,391.32999,-9.67,276.54999,242.55,19.68,262.98999,-138.00999,339.57001,305.57001,17,227.14999,-173.85001,-0.03092,57357,-0.01771,32860,-0.01631,30266,-0.00311,5769,-0.09965,184874,-0.08644,160377,-0.08836,163936,-0.07516,139439,-9071,-5203,-5808,-1940,-31561,-27693,-38752,-34884,2.73107,3.922,3.861,1.43607,0.98445,1.63182,1.7094,1786,1884
"6","E02005612 E02005629","E02005612","E02005629","Corby 001","East Northamptonshire 001",40,0,0,37,2,0,0,0,1,0,0,0,0.47,0.47,0,36.56,-0.44,0,0,0,37,0,1.46,1.46,0,35.65,-1.35,4.29,4.29,0,33.03,-3.97,-0.00052,972,-0.00052,972,0,0,0,0,-0.00151,2807,-0.00151,2807,-0.00336,6233,-0.00336,6233,-402,-402,0,0,-1247,-1247,-3670,-3670,14.55862,18.182,18.182,1.24888,1,1.88098,1.89198,7516,7564
"7","E02005612 E02005630","E02005612","E02005630","Corby 001","East Northamptonshire 002",55,0,1,50,4,0,0,0,0,0,0,0,0.63,0.63,0.99,49.42,-0.58,0,0,1,50,0,1.88,1.88,0.97,48.29,-1.71,5.67,5.67,0.9,44.85,-5.15,-0.00082,1516,-0.00082,1516,0,0,0,0,-0.00228,4230,-0.00228,4230,-0.00532,9870,-0.00532,9870,-550,-550,0,0,-1636,-1636,-4921,-4921,15.95134,18.727,21.072,1.17401,1.12522,1.70342,2.04537,7690,10782
"8","E02005612 E02005631","E02005612","E02005631","Corby 001","East Northamptonshire 003",71,0,0,63,6,0,0,0,0,0,2,0,0.68,0.68,0,62.4,-0.6,0,0,0,63,0,1.9,1.9,0,61.32,-1.68,6.44,6.44,0,57.29,-5.71,-0.00076,1408,-0.00076,1408,0,0,0,0,-0.00197,3659,-0.00197,3659,-0.00546,10127,-0.00546,10127,-606,-606,0,0,-1689,-1689,-5729,-5729,16.28285,19.82,24.846,1.21723,1.25358,2.09384,1.99227,8578,10982
"9","E02005612 E02005632","E02005612","E02005632","Corby 001","East Northamptonshire 004",25,1,0,24,0,0,0,0,0,0,0,4,1.21,0.21,0,23.79,-0.21,1.53,0.53,0,23.47,-0.53,1.03,0.03,0,23.97,-0.03,1.84,0.84,0,23.16,-0.84,-0.00112,2074,-2e-04,368,-0.00132,2445,-4e-04,739,-0.00097,1792,-5e-05,86,-0.00165,3066,-0.00073,1360,-1429,-243,-1819,-633,-1223,-37,-2185,-999,18.38423,23.383,26.693,1.27191,1.14156,2.08699,2.19533,10188,11982
"10","E02005612 E02005639","E02005612","E02005639","Corby 001","Kettering 001",88,0,0,78,10,0,0,0,0,0,0,0,2.29,2.29,0,75.98,-2.02,0,0,0,78,0,11.66,11.66,0,67.76,-10.24,21.62,21.62,0,58.95,-19.05,-0.002,3710,-0.002,3710,0,0,0,0,-0.00905,16797,-0.00905,16797,-0.01069,19828,-0.01069,19828,-1051,-1051,0,0,-5313,-5313,-9948,-9948,6.95564,11.411,11.59,1.64054,1.01569,1.96302,1.94996,5124,5216
"11","E02005612 E02005640","E02005612","E02005640","Corby 001","Kettering 002",118,0,1,109,7,0,0,0,0,1,0,0,2.39,2.39,0.98,106.79,-2.21,0,0,1,109,0,9.99,9.99,0.91,99.76,-9.24,21.24,21.24,0.82,89.37,-19.63,-0.00241,4479,-0.00241,4479,0,0,0,0,-0.00858,15921,-0.00858,15921,-0.01195,22162,-0.01195,22162,-1522,-1522,0,0,-6364,-6364,-13528,-13528,10.493,14.149,14.184,1.34842,1.00247,1.39232,1.7132,6104,6424
"12","E02005612 E02005641","E02005612","E02005641","Corby 001","Kettering 003",108,0,1,98,8,0,0,1,0,0,0,0,1.69,1.69,0.98,96.47,-1.53,0,0,1,98,0,7.2,7.2,0.93,91.48,-6.52,17.38,17.38,0.84,82.24,-15.76,-0.00151,2795,-0.00151,2795,0,0,0,0,-0.00544,10094,-0.00544,10094,-0.00863,16012,-0.00863,16012,-1052,-1052,0,0,-4481,-4481,-10834,-10834,11.22291,13.848,14.461,1.2339,1.04427,2.0725,2.09529,6412,6710
"13","E02005612 E02005642","E02005612","E02005642","Corby 001","Kettering 004",97,1,2,84,7,0,0,3,0,0,0,1.03093,2.7,1.7,1.96,82.51,-1.49,1.88,0.88,1.98,83.23,-0.77,7.57,6.57,1.86,78.25,-5.75,17.23,16.23,1.66,69.8,-14.2,-0.00215,3990,-0.00136,2530,-0.00136,2520,-0.00057,1060,-0.00527,9769,-0.00448,8309,-0.00798,14795,-0.00719,13335,-1526,-962,-1060,-496,-4289,-3725,-9771,-9207,10.08972,12.792,15.631,1.26782,1.22194,2.00125,2.0728,5906,7488
"14","E02005612 E02005643","E02005612","E02005643","Corby 001","Kettering 005",78,0,1,59,7,1,0,8,0,2,0,0,1.3,1.3,0.98,58.02,-0.98,0,0,1,59,0,5.22,5.22,0.93,55.05,-3.95,12.3,12.3,0.84,49.69,-9.31,-0.00119,2198,-0.00119,2198,0,0,0,0,-0.00405,7508,-0.00405,7508,-0.00624,11577,-0.00624,11577,-711,-711,0,0,-2866,-2866,-6751,-6751,10.85228,14.223,14.8,1.3106,1.04057,2.01083,2.06757,6332,7048
"15","E02005612 E02005644","E02005612","E02005644","Corby 001","Kettering 006",139,4,0,104,16,0,0,12,0,2,1,2.8777,6.21,2.21,0,102.3,-1.7,6.18,2.18,0,102.4,-1.6,9.17,5.17,0,99.89,-4.11,22.03,18.03,0,90,-14,-0.00577,10711,-0.00229,4245,-0.00505,9376,-0.00157,2910,-0.00866,16073,-0.00518,9607,-0.01436,26646,-0.01088,20180,-3275,-1201,-3205,-1131,-4980,-2906,-11964,-9890,11.30425,13.902,15.912,1.2298,1.14458,1.96375,2.06762,6306,7566
