"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"71000",1,1,1,1.392,630,28,30,0.02155,259,24,2158,"E02001327 E02001328"
"71001",1,1,1,3.14,1268,70,30,0.00955,585,45,7370,"E02001327 E02001329"
"71002",1,1,1,3.07,1268,67,44,0.01433,572,41,4686,"E02001327 E02001330"
"71003",1,1,1,3.971,1632,76,40,0.01007,740,57,8452,"E02001327 E02001331"
"71004",1,1,1,14.403,6202,233,147,0.01021,2685,243,26780,"E02001327 E02001333"
"71005",1,1,1,14.416,6040,176,124,0.0086,2687,223,28106,"E02001327 E02001335"
"71006",1,1,1,13.646,5494,221,88,0.00645,2544,187,25415,"E02001327 E02001341"
"71007",1,1,1,13.043,5258,210,91,0.00698,2431,179,25027,"E02001327 E02001342"
"71008",1,1,1,14.761,5844,230,91,0.00616,2752,195,26960,"E02001327 E02001343"
"71009",1,1,1,21.825,9156,392,146,0.00669,4068,294,27384,"E02001327 E02001346"
"71010",1,1,1,6.396,3002,164,66,0.01032,1192,89,9325,"E02001327 E02001347"
"71011",1,1,1,9.096,4178,225,88,0.00967,1696,135,13748,"E02001327 E02001348"
"71012",1,1,1,7.163,4440,197,73,0.01019,1335,99,11487,"E02001327 E02001350"
"71013",1,1,1,8.022,3650,203,73,0.0091,1495,113,11931,"E02001327 E02001351"
"71014",1,1,1,10.786,4800,239,87,0.00807,2011,151,15947,"E02001327 E02001354"
"71015",1,1,1,12.731,5726,286,112,0.0088,2373,183,18766,"E02001327 E02001360"
"71016",1,1,1,14.12,6892,323,152,0.01076,2632,232,20525,"E02001327 E02001369"
"71017",1,1,1,12.319,6502,261,86,0.00698,2296,174,19421,"E02001327 E02001372"
"71018",1,1,1,13.607,6034,298,105,0.00772,2536,204,20131,"E02001327 E02001373"
"71019",1,1,1,14.531,6530,315,113,0.00778,2709,220,20978,"E02001327 E02001374"
"71020",1,1,1,15.561,7550,383,146,0.00938,2901,248,23319,"E02001327 E02001377"
"71021",1,1,1,21.156,9100,383,151,0.00714,3944,297,27426,"E02001327 E02001401"
"71022",1,1,1,25.068,10588,490,157,0.00626,4673,339,32307,"E02001327 E02001404"
"71023",1,1,1,16.22,6666,258,131,0.00808,3024,221,26147,"E02001327 E02001419"
"71024",1,1,1,15.427,6562,262,145,0.0094,2876,241,25837,"E02001327 E02001424"
"71025",1,1,1,6.414,2532,126,60,0.00935,1196,84,10548,"E02001327 E02001446"
"71026",1,1,1,5.556,2200,124,58,0.01044,1036,74,9147,"E02001327 E02001447"
"71027",1,1,1,6.505,2506,142,67,0.0103,1213,80,10617,"E02001327 E02001448"
"71028",1,1,1,5.337,2078,139,63,0.0118,995,68,8701,"E02001327 E02001454"
"71029",1,1,1,7.39,2972,191,71,0.00961,1378,96,11732,"E02001327 E02001455"
"71030",1,1,1,9.157,3726,243,79,0.00863,1707,126,14920,"E02001327 E02001457"
"71031",1,1,1,12.771,5912,320,126,0.00987,2381,174,18507,"E02001327 E02001464"
"71032",1,1,1,14.02,6294,317,127,0.00906,2613,190,20754,"E02001327 E02001465"
"71038",1,1,1,16.194,8112,400,198,0.01223,3019,251,23578,"E02001327 E02006932"
"71039",1,1,1,18.165,9206,463,166,0.00914,3386,251,25853,"E02001327 E02006933"
"71040",1,1,1,16.358,7432,404,134,0.00819,3049,228,23034,"E02001327 E02006934"
"71042",1,1,1,3.802,1712,92,56,0.01473,709,60,6986,"E02001328 E02001329"
"71043",1,1,1,2.628,1096,60,38,0.01446,490,35,4088,"E02001328 E02001330"
"71044",1,1,1,4.994,2272,121,58,0.01161,931,77,7784,"E02001328 E02001331"
"71045",1,1,1,15.795,6860,259,177,0.01121,2944,269,29036,"E02001328 E02001333"
