"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"137","E02001413","St. Helens 008",4310,65,289,3047,386,69,1,371,33,35,14,222.06,157.06,275.608,2940.9929,-106.007,123.61,58.61,284.07001,3007.0359,-39.964,953.96399,888.96399,201.11099,2463.011,-583.98901,1303.2271,1238.2271,180.77,2211.167,-835.83301,-0.10231,189698,-0.06968,129167,-0.05297,98257,-0.02034,37726,-0.33725,625594,-0.30462,565063,-0.35991,667631,-0.32728,607100,-46758,-31635,-26188,-11065,-166686,-151563,-270047,-254924,1.3134
"149","E02001363","Liverpool 017",2787,42,241,1480,240,35,6,665,47,14,17,173.362,131.362,223.54201,1414.587,-65.413,85.188,43.188,234.28799,1459.776,-20.224,719.21002,677.21002,144.603,1148.755,-331.246,919.09698,877.09698,136.436,1038.364,-441.63599,-0.07605,140999,-0.0552,102320,-0.02967,55022,-0.00881,16343,-0.32375,600565,-0.3029,561886,-0.30812,571566,-0.28727,532887,-29292,-20529,-13969,-5206,-105963,-97200,-157408,-148645,0.84878
"202","E02001330","Knowsley 004",3541,63,298,1948,330,276,22,471,93,17,23,210.095,147.095,281.336,1872.016,-75.984,132.534,69.534,287.603,1916.326,-31.674,808.59003,745.59003,203.98801,1568.901,-379.099,1053.048,990.04797,186.649,1432.007,-515.99298,-0.12142,225167,-0.08461,156871,-0.0588,109058,-0.02198,40762,-0.35881,665592,-0.32199,597296,-0.36831,683223,-0.33149,614927,-36687,-25275,-20585,-9173,-123519,-112107,-193991,-182579,0.66688
"203","E02001372","Liverpool 026",2517,34,256,1454,154,43,6,498,43,9,20,141.021,107.021,240.336,1395.337,-58.663,89.434,55.434,242.606,1425.413,-28.587,602.29102,568.29102,162.23599,1151.734,-302.26599,781.27002,747.27002,155.655,1042.53,-411.47,-0.06505,120596,-0.04795,88875,-0.02878,53385,-0.01168,21664,-0.27947,518406,-0.26236,486685,-0.27049,501740,-0.25338,470019,-26568,-19546,-15229,-8207,-99674,-92652,-151264,-144242,0.89977
"224","E02001430","Sefton 002",2914,117,200,2125,155,98,3,159,16,18,23,260.02701,143.02699,186.854,2019.76,-105.24,208.14,91.14,193.40601,2059.2051,-65.795,788.91901,671.91901,131.07899,1638.375,-486.625,908.55701,791.55701,127.25,1541.001,-583.99902,-0.11415,211717,-0.06235,115630,-0.09285,172241,-0.04105,76154,-0.26621,493848,-0.21441,397761,-0.26108,484325,-0.20928,388238,-49217,-26337,-44797,-21917,-125407,-102527,-174750,-151870,0.30004
"229","E02001340","Knowsley 014",4150,43,278,2768,294,172,4,514,38,19,20,217.129,174.129,261.25601,2655.3181,-112.682,95.567,52.567,272.88599,2734.155,-33.846,987.35101,944.35101,175.311,2168.8059,-599.19397,1305.557,1262.557,163.828,1953.177,-814.823,-0.13217,245097,-0.10167,188523,-0.04873,90382,-0.01823,33808,-0.45886,851217,-0.42836,794643,-0.45329,840889,-0.42279,784315,-46666,-35917,-20400,-9651,-185187,-174438,-282232,-271483,0.92879
"276","E02001465","Sefton 037",2181,46,481,832,137,227,22,366,49,13,8,144.733,98.733,456.65799,797.01398,-34.986,98.49,52.49,468.08899,812.38599,-19.614,599.84198,553.84198,323.53299,644.72302,-187.27699,737.901,691.901,304.67899,588.20898,-243.791,-0.05742,106444,-0.03969,73565,-0.03614,67039,-0.01842,34160,-0.17429,323271,-0.15656,290392,-0.1591,295112,-0.14138,262233,-13665,-9253,-10301,-5889,-48573,-44161,-71371,-66959,1.04055
"280","E02001383","Liverpool 037",2772,86,1119,703,90,236,29,432,37,17,23,199.175,113.175,1061.993,678.43103,-24.569,111.58,25.58,1107.204,695.67798,-7.322,758.875,672.875,753.789,570.51898,-132.481,944.74597,858.74597,681.97803,521.01202,-181.98801,-0.03477,64428,-0.01572,29090,-0.02152,39915,-0.00247,4577,-0.08914,165302,-0.07009,129964,-0.06202,114993,-0.04297,79655,-14413,-6569,-9874,-2030,-37610,-29766,-57480,-49636,1.13085
"325","E02001507","Wirral 041",3333,61,114,2531,192,271,29,80,7,26,22,162.22099,101.221,107.83,2454.9351,-76.065,122.222,61.222,110.296,2485.2471,-45.753,567.55103,506.55099,78.875,2151.053,-379.94699,799.16199,738.16199,73.923,1973.053,-557.94702,-0.09386,174056,-0.05637,104523,-0.065,120559,-0.02751,51026,-0.25754,477730,-0.22005,408197,-0.30533,566399,-0.26784,496866,-44903,-25944,-34860,-15901,-128850,-109891,-219366,-200407,0.85843
"379","E02001431","Sefton 003",2514,87,248,1683,181,117,8,134,25,11,20,214.011,127.011,230.778,1599.064,-83.936,139.291,52.291,242.327,1648.194,-34.806,721.37598,634.37598,153.64999,1271.953,-411.047,814.93597,727.93597,147.108,1203.129,-479.871,-0.07651,141884,-0.04247,78744,-0.05236,97127,-0.01832,33987,-0.17977,333474,-0.14573,270334,-0.1773,328897,-0.14326,265757,-32588,-17908,-23305,-8625,-85535,-70855,-121185,-106505,0.30272
"389","E02001503","Wirral 037",2892,32,241,2178,134,65,7,186,11,23,15,98.899,66.899,231.291,2130.436,-47.564,60.958,28.958,236.845,2157.115,-20.885,404.25699,372.25699,171.88499,1926.036,-251.964,624.00598,592.00598,155.211,1758.144,-419.85599,-0.05891,109220,-0.03743,69382,-0.03582,66443,-0.01434,26605,-0.16885,313208,-0.14737,273370,-0.2187,405688,-0.19722,365850,-30504,-18823,-21374,-9693,-91250,-79569,-176084,-164403,1.36348
"437","E02001395","Liverpool 049",2927,75,244,1801,164,239,20,342,17,12,13,197.929,122.929,230.769,1727.375,-73.625,153.45,78.45,229.75999,1757.563,-43.438,719.74701,644.74701,165.53101,1420.402,-380.59799,944.24799,869.24799,151.369,1279.87,-521.13,-0.07866,145829,-0.05109,94707,-0.04159,77145,-0.01403,26023,-0.3067,568932,-0.27914,517810,-0.30071,557808,-0.27315,506686,-32794,-21518,-20941,-9665,-112754,-101478,-169466,-158190,1.13447
"471","E02001501","Wirral 035",3468,66,243,2452,204,200,40,176,12,47,28,181.82401,115.824,232.03999,2371.8279,-80.172,149.64101,83.641,235.899,2390.5759,-61.424,711.138,645.138,171.03101,2013.3409,-438.659,982.099,916.099,152.93201,1822.415,-629.58502,-0.08335,154557,-0.05214,96675,-0.05709,105893,-0.02588,48011,-0.26312,488081,-0.23191,430199,-0.28184,522820,-0.25063,464938,-38365,-22920,-30617,-15172,-125290,-109845,-199978,-184533,1.34082
"485","E02001408","St. Helens 003",2657,28,105,2082,183,156,3,65,10,14,11,98.875,70.875,100.609,2028.723,-53.277,57.422,29.422,103.22,2059.1479,-22.852,410.12299,382.12299,77.235,1800.199,-281.80099,622.86603,594.86603,68.632,1633.598,-448.40201,-0.05862,108647,-0.04182,77494,-0.03182,59015,-0.01502,27862,-0.19309,358138,-0.17629,326985,-0.23053,427595,-0.21373,396442,-29231,-20257,-18006,-9032,-101591,-92617,-183952,-174978,1.60205
"500","E02001375","Liverpool 029",2855,47,415,1338,189,47,11,736,41,15,16,174.065,127.065,392.74899,1282.088,-55.912,90.31,43.31,405.185,1320.209,-17.791,775.04199,728.04199,269.90399,1028.132,-309.86801,998.29498,951.29498,246.284,922.35699,-415.64301,-0.0617,114382,-0.04359,80798,-0.02512,46580,-0.00701,12996,-0.27247,505424,-0.25436,471840,-0.25002,463771,-0.23191,430187,-21285,-15402,-9794,-3911,-83282,-77399,-122820,-116937,1.15365
"599","E02001349","Liverpool 003",3867,76,375,2043,257,577,44,405,55,13,22,255.94901,179.94901,351.862,1952.749,-90.251,140.909,64.909,365,2009.903,-33.097,1034.983,958.98199,237.987,1573.01,-469.991,1298.446,1222.446,222.741,1434.834,-608.16602,-0.10276,190548,-0.06896,127849,-0.047,87169,-0.0132,24470,-0.4149,769656,-0.38109,706957,-0.38924,722051,-0.35543,659352,-40428,-25349,-23817,-8738,-133050,-117971,-191612,-176533,0.81867
"625","E02001470","Wirral 004",3877,59,383,2503,236,235,59,299,23,42,38,196.561,137.561,363.45999,2417.5481,-85.452,113.967,54.967,373.46899,2469.6411,-33.359,825.86102,766.86102,257.44901,2036.844,-466.15601,1111.491,1052.491,235.785,1850.592,-652.409,-0.08864,164367,-0.06034,111876,-0.04518,83797,-0.01688,31306,-0.28915,536370,-0.26085,483879,-0.3081,571546,-0.27981,519055,-37752,-25164,-21215,-8627,-130062,-117474,-209710,-197122,1.20947
"665","E02001495","Wirral 029",3302,59,276,2025,260,198,52,353,33,29,17,175.07899,116.079,264.87799,1956.202,-68.798,121.624,62.624,271.27899,1985.562,-39.438,739.466,680.466,202.064,1629.767,-395.233,1029.635,970.63501,178.994,1453.564,-571.43597,-0.06769,125506,-0.04634,85911,-0.03987,73949,-0.01852,34354,-0.24391,452461,-0.22257,412866,-0.24986,463497,-0.22852,423902,-26637,-17949,-17824,-9136,-100922,-92234,-159279,-150591,1.35945
"698","E02002587","Halton 014",2851,77,252,1879,194,73,1,329,18,16,12,166.605,89.605,239.532,1824.193,-54.807,148.36099,71.361,239.901,1836.35,-42.65,555.56403,478.564,179.09,1592.505,-286.496,776.10101,699.10101,159.62,1448.1331,-430.867,-0.06041,112000,-0.03449,63927,-0.03796,70423,-0.01205,22350,-0.1766,327581,-0.15069,279508,-0.20584,381833,-0.17993,333760,-27590,-15527,-21507,-9444,-82050,-69987,-145629,-133566,1.81726
"722","E02001504","Wirral 038",2917,24,134,2268,130,199,36,67,4,23,32,110.635,86.635,127.96,2202.418,-65.582,46.917,22.917,132.44099,2248.6499,-19.35,514.34698,490.34698,94.553,1900.306,-367.694,738.30603,714.30603,85.154,1726.333,-541.66699,-0.05909,109559,-0.04573,84777,-0.02509,46532,-0.01173,21750,-0.21172,392730,-0.19836,367948,-0.24151,448010,-0.22815,423228,-28019,-21292,-14588,-7861,-107108,-100381,-185107,-178380,1.49523
"844","E02001397","Liverpool 051",3170,50,191,2067,178,170,18,437,23,19,17,142.314,92.314,184.42799,2007.054,-59.946,94.746,44.746,184.035,2040.4919,-26.508,548.40698,498.40701,146.85001,1749.7531,-317.24701,839.38501,789.38501,129.258,1560.803,-506.19699,-0.07362,136485,-0.04875,90353,-0.03681,68269,-0.01194,22137,-0.29226,542131,-0.26739,495999,-0.32952,611251,-0.30465,565119,-31769,-21316,-18369,-7916,-111519,-101066,-191035,-180582,1.62381
"878","E02001483","Wirral 017",3406,64,127,2522,199,146,22,229,19,47,31,175.548,111.548,119.763,2440.2161,-81.784,125.879,61.879,121.777,2477.324,-44.676,641.83398,577.83398,86.579,2099.324,-422.67599,892.41901,828.41901,79.907,1912.08,-609.91998,-0.08544,158453,-0.05575,103381,-0.04892,90740,-0.01923,35668,-0.27056,501906,-0.24088,446834,-0.30223,560665,-0.27254,505593,-40262,-25555,-25259,-10552,-133382,-118675,-219464,-204757,1.46122
"885","E02002585","Halton 012",4816,126,467,3315,383,77,4,373,23,35,13,267.60101,141.601,447.72601,3221.7061,-93.294,217.32899,91.329,450.224,3257.438,-57.562,890.61798,764.61798,345.44699,2827.165,-487.836,1287.902,1161.902,305.02802,2550.335,-764.66498,-0.11654,216118,-0.06296,116723,-0.07097,131656,-0.01739,32261,-0.31458,583553,-0.261,484158,-0.36367,674626,-0.31009,575231,-56773,-30487,-40715,-14429,-157441,-131155,-275418,-249132,1.75228
"886","E02001476","Wirral 010",2861,63,411,1499,256,161,18,357,31,28,37,169.40401,106.404,390.52802,1447.652,-51.348,138.161,75.161,394.617,1461.406,-37.594,650.276,587.276,290.38101,1220.7629,-278.237,880.81702,817.81702,258.72601,1100.837,-398.16299,-0.05979,110839,-0.03848,71320,-0.04322,80162,-0.02191,40643,-0.19059,353528,-0.16928,314009,-0.19089,354095,-0.16959,314576,-23769,-14471,-20286,-10988,-77773,-68475,-125500,-116202,1.5142
"897","E02001469","Wirral 003",3402,57,247,2160,205,484,61,104,20,24,40,167.18401,110.184,236.561,2090.4761,-69.524,113.096,56.096,240.838,2122.175,-37.825,654.79401,597.79401,180.041,1789.149,-370.85101,926.94098,869.94098,161.61501,1620.215,-539.78497,-0.08167,151441,-0.05486,101714,-0.04839,89767,-0.02159,40040,-0.26135,484809,-0.23454,435082,-0.28459,527928,-0.25778,478201,-33178,-21545,-23548,-11915,-111111,-99478,-181342,-169709,1.1395
"898","E02001478","Wirral 012",3009,45,234,1901,245,260,19,226,21,36,22,162.688,117.688,221.217,1829.496,-71.503,87.924,42.924,229.043,1874.735,-26.265,675.21698,630.21698,154.41299,1524.443,-376.55701,877.74701,832.74701,145.256,1394.324,-506.67599,-0.07392,137080,-0.05431,100690,-0.03487,64680,-0.01525,28290,-0.25496,472960,-0.23534,436570,-0.26172,485507,-0.2421,449117,-30105,-21509,-16297,-7701,-108649,-100053,-168215,-159619,1.01982
"899","E02001472","Wirral 006",3082,48,149,2065,223,302,48,159,27,40,21,169.489,121.489,140.131,1984.636,-80.364,88.294,40.294,144.646,2039.844,-25.156,659.29303,611.29303,101.42,1659.708,-405.29199,871.56201,823.56201,94.906,1516.894,-548.10602,-0.08813,163437,-0.06374,118196,-0.03613,67009,-0.01174,21768,-0.29334,544172,-0.26895,498931,-0.2977,552248,-0.27331,507007,-36068,-25845,-16166,-5943,-129477,-119254,-196626,-186403,0.83742
"917","E02001412","St. Helens 007",3761,59,353,2752,251,87,0,189,33,21,16,191.36301,132.36301,335.60199,2660.354,-91.646,122.526,63.526,341.39401,2709.928,-42.072,809.70599,750.70599,240.089,2246.6001,-505.39999,1081.2469,1022.247,217.856,2041.564,-710.43597,-0.08494,157477,-0.0547,101383,-0.04721,87563,-0.01697,31469,-0.25822,478961,-0.22798,422867,-0.28129,521762,-0.25105,465668,-43888,-27283,-28407,-11802,-142003,-125398,-232225,-215620,1.39475
"932","E02001404","Liverpool 058",2804,96,407,1297,233,151,9,524,59,13,15,230.392,134.392,378.194,1240.231,-56.769,183.89,87.89,386.30399,1262.15,-34.85,775.57599,679.57599,253.19901,1014.391,-282.60901,933.64001,837.64001,239.75,935.03802,-361.96201,-0.06735,124862,-0.03956,73315,-0.04207,78036,-0.01428,26489,-0.22214,412064,-0.19435,360517,-0.2219,411609,-0.19411,360062,-23776,-14577,-16968,-7769,-72827,-63628,-112676,-103477,0.68444
"974","E02001460","Sefton 032",2961,79,296,1583,157,323,26,419,41,15,22,218.267,139.267,276.888,1513.3311,-69.669,148.436,69.436,283.32501,1549.358,-33.642,792.01801,713.01801,190.59599,1231.715,-351.285,973.57397,894.57397,181.577,1129.874,-453.12601,-0.10762,199572,-0.06548,121407,-0.06685,124004,-0.02471,45839,-0.29098,539763,-0.24884,461598,-0.28419,527159,-0.24205,448994,-33902,-18718,-24309,-9125,-98563,-83379,-144122,-128938,0.90746
"1023","E02001344","Knowsley 018",2325,48,141,1569,134,121,14,242,37,6,13,137.638,89.638,133.707,1509.593,-59.407,83.668,35.668,138.189,1545.918,-23.082,513.93597,465.936,97.981,1266.007,-302.99301,686.29797,638.29797,89.602,1147.269,-421.73099,-0.08302,153925,-0.05161,95675,-0.0454,84224,-0.014,25974,-0.23573,437262,-0.20433,379012,-0.24764,459356,-0.21623,401106,-30407,-18516,-19345,-7454,-96296,-84405,-150092,-138201,1.12575
"1086","E02001378","Liverpool 032",3306,72,361,1757,194,156,10,662,57,19,18,222.71001,150.71001,339.51199,1680.501,-76.499,143.88,71.88,350.12,1720.3409,-36.659,905.45599,833.45599,230.55,1342.3621,-414.638,1159.173,1087.173,209.769,1206.338,-550.66302,-0.08073,149681,-0.05202,96429,-0.04366,80975,-0.01495,27723,-0.32878,609895,-0.30007,556643,-0.30553,566756,-0.27682,513504,-32032,-20257,-21428,-9653,-111591,-99816,-161734,-149959,1.08686
"1123","E02001382","Liverpool 036",3385,56,175,2289,203,133,5,467,25,11,21,184.914,128.914,166.29201,2203.3579,-85.642,115.884,59.884,170.54201,2248.99,-40.011,760.57001,704.57001,120.394,1828.21,-460.79001,1053.649,997.64899,106.935,1631.637,-657.36298,-0.08653,160436,-0.06065,112428,-0.04065,75386,-0.01476,27378,-0.37297,691878,-0.34709,643870,-0.37534,696257,-0.34945,648249,-38311,-27157,-21690,-10536,-144800,-133646,-223161,-212007,1.26717
"1294","E02001485","Wirral 019",2325,39,201,1430,198,66,13,313,22,21,22,113.209,74.209,192.631,1385.75,-44.25,103.727,64.727,189.255,1394.009,-35.991,468.60999,429.60999,149.53999,1176.302,-253.698,675.53198,636.53198,132.647,1049.35,-380.64999,-0.04813,89225,-0.02911,53948,-0.03258,60424,-0.01356,25147,-0.15395,285552,-0.13493,250275,-0.17077,316761,-0.15175,281484,-19076,-11770,-14305,-6999,-65928,-58622,-111325,-104019,1.83552
"1309","E02001352","Liverpool 006",2662,52,313,1221,195,232,17,571,33,16,12,176.239,124.239,295.46399,1167.441,-53.559,89.825,37.825,307.63501,1206.2371,-14.763,723.04199,671.04199,207.004,939.68701,-281.31299,909.53802,857.53802,191.483,853.23499,-367.76501,-0.06762,125354,-0.04434,82171,-0.03136,58164,-0.00808,14981,-0.26927,499477,-0.24598,456294,-0.24881,461522,-0.22552,418339,-22360,-14746,-11239,-3625,-77474,-69860,-112464,-104850,0.97594
"1336","E02001457","Sefton 029",2665,71,341,1368,225,171,5,374,69,17,24,197.448,126.448,320.255,1306.306,-61.694,134.037,63.037,327.064,1336.832,-31.168,725.79401,654.79401,220.14101,1058.363,-309.63699,890.07703,819.07703,209.38901,969.078,-398.922,-0.09911,183780,-0.06039,111971,-0.06349,117775,-0.02478,45966,-0.26617,493747,-0.22746,421938,-0.25581,474510,-0.21709,402701,-29475,-17360,-22108,-9993,-89320,-77205,-129929,-117814,0.76335
"1344","E02001355","Liverpool 009",2661,49,259,1282,214,61,3,727,48,4,14,171.867,122.867,245.351,1226.213,-55.787,95.055,46.055,254.452,1263.214,-18.786,731.05798,682.05798,172.293,978.84003,-303.16,931.28802,882.28802,158.58501,881.61102,-400.38901,-0.06803,126131,-0.04648,86163,-0.03294,61078,-0.01139,21110,-0.29017,538274,-0.26862,498306,-0.26704,495352,-0.24549,455384,-22274,-15432,-11633,-4791,-82651,-75809,-120083,-113241,1.01642
"1349","E02001381","Liverpool 035",3721,92,538,1495,170,209,14,1112,58,13,20,267.77301,175.77299,506.646,1429.561,-65.439,152.20799,60.208,527.28497,1475.1169,-19.883,1066.499,974.49902,348.694,1137.533,-357.46701,1334.366,1242.366,320.94699,1025.733,-469.267,-0.07868,145877,-0.05129,95071,-0.03719,68985,-0.0098,18179,-0.32457,602084,-0.29718,551278,-0.29501,547249,-0.26762,496443,-23684,-16303,-11826,-4445,-88699,-81318,-129741,-122360,1.03409
"1455","E02001482","Wirral 016",2396,37,546,989,165,255,61,272,29,21,21,116.979,79.979,527.69501,957.60303,-31.397,63.115,26.115,539.87097,977.86603,-11.134,525.42603,488.42599,412.96301,808.46198,-180.53799,730.11499,693.11499,366.48099,725.39099,-263.60901,-0.04119,76361,-0.02844,52714,-0.01987,36850,-0.00712,13203,-0.14329,265794,-0.13054,242147,-0.13604,252334,-0.12329,228687,-13489,-8877,-7721,-3109,-48823,-44211,-76734,-72122,1.79317
"1456","E02001432","Sefton 004",3351,140,927,1486,274,203,7,208,62,12,32,301.625,161.625,866.63202,1421.4871,-64.513,177.16901,37.169,919.84698,1465.6851,-20.315,965.41199,825.41199,577.98901,1183.672,-302.328,1061.938,921.93799,569.64502,1126.353,-359.647,-0.0807,149657,-0.04042,74951,-0.05465,101378,-0.01438,26672,-0.1618,300127,-0.12152,225421,-0.15891,294772,-0.11864,220066,-32006,-14985,-24262,-7241,-71089,-54068,-104309,-87288,0.25509
"1461","E02001365","Liverpool 019",3371,77,365,1405,269,42,6,1095,68,15,29,229.856,152.856,347.23099,1343.618,-61.382,167.23,90.23,353.76401,1373.974,-31.026,937.90002,860.90002,251.431,1069.135,-335.86499,1207.511,1130.511,227.386,958.11902,-446.88101,-0.07397,137155,-0.0512,94908,-0.03643,67559,-0.01365,25312,-0.32835,609099,-0.30557,566852,-0.3047,565211,-0.28192,522964,-21830,-15754,-11621,-5545,-85588,-79512,-124455,-118379,1.11369
"1481","E02001452","Sefton 024",2279,88,209,1199,206,81,5,413,55,10,13,196.40199,108.402,196.332,1143.098,-55.902,157.052,69.052,200.19901,1164.673,-34.327,616.151,528.151,143.133,929.75403,-269.246,757.84497,669.84497,134.17101,850.95801,-348.04199,-0.10438,193572,-0.05251,97358,-0.08129,150786,-0.02942,54572,-0.2399,445000,-0.18803,348786,-0.23532,436498,-0.18345,340284,-31974,-15255,-26840,-10121,-81721,-65002,-116294,-99575,0.72327
"1500","E02001442","Sefton 014",2234,59,224,1524,83,234,12,62,14,5,17,127.427,68.427,210.57001,1479.451,-44.549,106.764,47.764,214.944,1491.306,-32.694,375.47,316.47,147.933,1325.71,-198.28999,485.25299,426.25299,144.3,1245.142,-278.858,-0.07949,147398,-0.04387,81326,-0.06802,126182,-0.0324,60110,-0.1575,292154,-0.12188,226082,-0.20178,374303,-0.16617,308231,-31664,-17171,-32729,-18236,-72195,-57702,-128861,-114368,0.2997
