"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"71000",1,1,1,1.313,550,23,20,0.01523,245,19,3373,"E02001327 E02001328",23
"71001",1,1,1,3.116,1260,67,30,0.00963,581,45,7436,"E02001327 E02001329",67
"71002",1,1,1,3.07,1268,67,44,0.01433,572,41,4686,"E02001327 E02001330",67
"71003",1,1,1,3.782,1548,70,38,0.01005,705,54,11299,"E02001327 E02001331",70
"71004",1,1,1,13.168,5742,229,103,0.00782,2455,209,34559,"E02001327 E02001333",229
"71005",1,1,1,14.285,5978,176,120,0.0084,2663,220,29623,"E02001327 E02001335",176
"71006",1,1,1,13.537,5456,216,90,0.00665,2523,186,25982,"E02001327 E02001341",216
"71007",1,1,1,12.934,5220,205,93,0.00719,2411,178,25594,"E02001327 E02001342",205
"71008",1,1,1,14.652,5806,225,93,0.00635,2731,193,27527,"E02001327 E02001343",225
"71009",1,1,1,20.162,8022,300,140,0.00694,3758,267,37920,"E02001327 E02001346",300
"71010",1,1,1,5.395,2194,91,48,0.0089,1006,72,21069,"E02001327 E02001347",91
"71011",1,1,1,7.193,2994,122,60,0.00834,1341,104,29497,"E02001327 E02001348",122
"71012",1,1,1,6.84,2820,144,55,0.00804,1275,88,22408,"E02001327 E02001350",144
"71013",1,1,1,7.434,3020,156,59,0.00794,1386,102,21200,"E02001327 E02001351",156
"71014",1,1,1,8.94,3712,162,71,0.00794,1667,122,49914,"E02001327 E02001354",162
"71015",1,1,1,11.633,4834,227,92,0.00791,2169,162,69225,"E02001327 E02001360",227
"71016",1,1,1,12.995,5846,267,128,0.00985,2422,206,89774,"E02001327 E02001369",267
"71017",1,1,1,11.873,4788,213,66,0.00556,2213,162,30176,"E02001327 E02001372",213
"71018",1,1,1,11.998,5122,269,87,0.00725,2237,179,57419,"E02001327 E02001373",269
"71019",1,1,1,12.736,5504,310,101,0.00793,2374,194,59674,"E02001327 E02001374",310
"71020",1,1,1,14.234,6390,324,116,0.00815,2653,220,72561,"E02001327 E02001377",324
"71021",1,1,1,19.888,8078,356,139,0.00699,3707,279,36965,"E02001327 E02001401",356
"71022",1,1,1,22.439,9120,411,155,0.00691,4183,302,49817,"E02001327 E02001404",411
