"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id","nv"
"148836",1,1,1,6.822,3046,214,89,0.01305,1272,101,25706,"E02003212 E02003216",214
"148837",1,1,1,10.078,4438,294,120,0.01191,1879,145,32472,"E02003212 E02003217",294
"148838",1,1,1,7.753,3162,245,101,0.01303,1445,106,24571,"E02003212 E02003219",245
"148839",1,1,1,7.234,3090,236,87,0.01203,1348,97,25402,"E02003212 E02003220",236
"148840",1,1,1,9.162,3954,276,111,0.01212,1708,124,31141,"E02003212 E02003221",276
"148841",1,1,1,10.948,4616,380,118,0.01078,2041,147,32805,"E02003212 E02003223",380
"148842",1,1,1,9.149,3940,350,102,0.01115,1705,121,47376,"E02003212 E02003224",350
"148843",1,1,1,13.169,5524,483,134,0.01018,2455,180,45784,"E02003212 E02003225",483
"148844",1,1,1,10.414,4532,346,115,0.01104,1941,141,31784,"E02003212 E02003226",346
"148845",1,1,1,9.754,4230,335,101,0.01035,1818,133,30773,"E02003212 E02003227",335
"148846",1,1,1,10.175,4490,359,99,0.00973,1897,139,31370,"E02003212 E02003228",359
"148847",1,1,1,10.98,5172,413,124,0.01129,2047,172,33974,"E02003212 E02003230",413
"148848",1,1,1,12.125,5776,449,162,0.01336,2260,199,37511,"E02003212 E02003232",449
"148849",1,1,1,14.402,6324,537,149,0.01035,2685,206,55121,"E02003212 E02003233",537
"148850",1,1,1,11.148,4912,451,124,0.01112,2078,162,51551,"E02003212 E02003234",451
"148851",1,1,1,11.658,5466,446,148,0.0127,2173,183,35500,"E02003212 E02003235",446
"148852",1,1,1,14.234,6726,546,195,0.0137,2653,227,51700,"E02003212 E02003236",546
"148863",1,1,1,24.134,11452,571,474,0.01964,4499,465,48828,"E02003212 E02006634",571
"148864",1,1,1,14.724,6196,245,230,0.01562,2745,225,68709,"E02003212 E02006644",245
"148865",1,1,1,14.603,6644,362,252,0.01726,2722,253,33818,"E02003212 E02006646",362
"148866",1,1,1,23.515,10548,720,421,0.0179,4383,398,61757,"E02003212 E02006650",720
"148867",1,1,1,8.781,4174,165,183,0.02084,1637,150,24718,"E02003212 E02006849",165
"148870",1,1,1,2.375,1010,76,50,0.02105,443,28,2637,"E02003214 E02003215",76
"148871",1,1,1,1.764,876,52,24,0.01361,329,20,3014,"E02003214 E02003216",52
"148872",1,1,1,1.897,706,67,27,0.01423,354,18,2418,"E02003214 E02003218",67
"148873",1,1,1,5.515,2378,193,38,0.00689,1028,58,12738,"E02003214 E02003219",193
"148874",1,1,1,4.19,1724,120,34,0.00811,781,43,6118,"E02003214 E02003220",120
"148875",1,1,1,2.711,1032,88,38,0.01402,505,27,3601,"E02003214 E02003221",88
"148876",1,1,1,4.205,1614,186,41,0.00975,784,45,6243,"E02003214 E02003223",186
"148877",1,1,1,6.426,2522,289,57,0.00887,1198,78,19222,"E02003214 E02003225",289
"148878",1,1,1,3.671,1530,152,38,0.01035,684,39,5222,"E02003214 E02003226",152
"148879",1,1,1,4.5,2030,194,48,0.01067,839,57,10092,"E02003214 E02003228",194
"148880",1,1,1,4.834,2502,251,71,0.01469,901,82,8575,"E02003214 E02003230",251
"148881",1,1,1,6.085,2834,260,57,0.00937,1134,78,16012,"E02003214 E02003231",260
"148882",1,1,1,6.134,3194,290,107,0.01744,1143,112,10958,"E02003214 E02003232",290
"148883",1,1,1,7.659,3322,343,72,0.0094,1428,104,28559,"E02003214 E02003233",343
"148884",1,1,1,7.451,3248,295,75,0.01007,1389,101,14639,"E02003214 E02003234",295
"148885",1,1,1,5.983,3006,281,97,0.01621,1115,101,14222,"E02003214 E02003235",281
"148886",1,1,1,8.477,4256,394,142,0.01675,1580,142,26851,"E02003214 E02003236",394
"148887",1,1,1,9.552,3888,196,115,0.01204,1781,124,57873,"E02003214 E02006644",196
"148888",1,1,1,9.45,4400,467,175,0.01852,1762,172,23161,"E02003214 E02006646",467
