"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"423","E02004197","South Hams 009",2261,28,138,1816,111,15,3,66,2,41,41,50.201,22.201,136.174,1798.291,-17.709,47.57,19.57,136.905,1800.939,-15.061,139.88901,111.889,123.427,1730.756,-85.244,329.41599,301.41599,111.104,1576.079,-239.92101,-0.02247,41660,-0.00925,17130,-0.02025,37563,-0.00703,13033,-0.04895,90786,-0.03572,66256,-0.09099,168788,-0.07777,144258,-19898,-8275,-20151,-8528,-44214,-32591,-121174,-109551,NA
"495","E02004155","Exeter 007",3318,206,638,1744,237,24,1,393,8,56,11,318.49301,112.493,609.737,1688.182,-55.818,350.547,144.547,593.99902,1679.1281,-64.872,801.20398,595.20398,476.67001,1460.224,-283.776,1124.802,918.802,413.75699,1280.826,-463.17401,-0.04564,84644,-0.01508,27953,-0.04048,75081,-0.00992,18390,-0.10537,195453,-0.0748,138762,-0.10813,200580,-0.07757,143889,-32281,-10300,-33182,-11201,-68625,-46644,-110038,-88057,2.42146
"515","E02004176","North Devon 002",1855,25,323,1311,102,10,6,45,1,18,14,34.595,9.595,320.19699,1305.111,-5.889,38.255,13.255,321.323,1300.8571,-10.143,74.996,49.996,304.78,1283.568,-27.431,227.411,202.411,261.56699,1189.123,-121.877,-0.01404,26042,-0.00304,5630,-0.01797,33325,-0.00696,12913,-0.01892,35090,-0.00791,14678,-0.03893,72219,-0.02793,51807,-11008,-2547,-14955,-6494,-16970,-8509,-56713,-48252,5.95275
"537","E02006840","Torbay 019",4237,54,571,2978,318,54,3,148,33,57,21,104.051,50.051,562.61902,2944.1909,-33.809,87.535,33.535,566.01202,2954.825,-23.175,418.17001,364.17001,501.577,2740.572,-237.42799,922.67297,868.67297,417.92999,2397.2981,-580.70203,-0.02927,54274,-0.01246,23093,-0.02392,44367,-0.00711,13186,-0.0813,150811,-0.06449,119630,-0.12471,231354,-0.1079,200173,-17498,-7661,-14996,-5159,-54445,-44608,-130805,-120968,NA
"557","E02003139","Plymouth 018",3583,71,245,2637,189,14,0,315,4,76,32,126.737,55.737,241.41701,2596.812,-40.188,148.19501,77.195,237.138,2582.7581,-54.242,343.36301,272.36301,223.91701,2444.04,-192.96001,715.25403,644.25403,194.214,2172.7871,-464.21301,-0.06611,122615,-0.02888,53556,-0.05536,102688,-0.01813,33629,-0.16574,307467,-0.12851,238408,-0.24374,452187,-0.20652,383128,-39753,-17003,-43937,-21187,-94552,-71802,-212060,-189310,3.13756
"624","E02004151","Exeter 003",3414,189,381,2091,224,75,2,367,9,63,13,307.69901,118.699,364.10901,2018.776,-72.224,311.561,122.561,362.81,2017.499,-73.501,791.24103,602.24103,283.495,1734.905,-356.095,1123.493,934.49298,248.653,1521.295,-569.70502,-0.06889,127768,-0.02599,48199,-0.05923,109879,-0.01634,30310,-0.17599,326472,-0.13309,246903,-0.19295,357948,-0.15006,278379,-44306,-16740,-43384,-15818,-104022,-76456,-163919,-136353,1.94686
"657","E02004139","East Devon 011",2280,121,373,1503,116,14,2,110,1,28,12,155.435,34.435,363.68399,1482.3361,-20.664,191.21001,70.21,354.117,1462.131,-40.869,266.23499,145.235,327.82199,1420.925,-82.075,484.74301,363.74301,276.28699,1282.0861,-220.914,-0.02167,40173,-0.00637,11798,-0.0262,48609,-0.01091,20234,-0.03255,60365,-0.01725,31990,-0.05786,107317,-0.04256,78942,-19169,-5557,-22642,-9030,-30626,-17014,-76487,-62875,3.6421
"685","E02004179","North Devon 005",3966,346,817,2334,170,25,3,177,5,42,47,466.604,120.604,778.87903,2265.302,-68.698,484.51501,138.515,777.93799,2250.3159,-83.684,790.341,444.341,676.19202,2082.4641,-251.536,1162.396,816.396,582.22601,1850.715,-483.285,-0.08632,160138,-0.02922,54200,-0.08931,165693,-0.03221,59755,-0.15272,283333,-0.09562,177395,-0.16918,313879,-0.11208,207941,-74266,-22851,-82762,-31347,-129244,-77829,-213530,-162115,1.17929
"736","E02003145","Plymouth 024",3115,102,679,1699,190,37,4,315,20,38,31,158.278,56.278,663.18103,1669.8149,-29.185,165.94501,63.945,662.60303,1663.986,-35.014,444.64899,342.64899,573.04498,1529.358,-169.642,800.56403,698.56403,485.005,1333.516,-365.48401,-0.02577,47776,-0.00937,17364,-0.02177,40374,-0.00538,9962,-0.0649,120378,-0.0485,89966,-0.08398,155784,-0.06758,125372,-17243,-6352,-17916,-7025,-43671,-32780,-92677,-81786,3.41127
"837","E02004171","Mid Devon 008",2934,56,171,2340,157,32,6,108,1,40,23,83.556,27.556,167.51601,2319.1101,-20.89,107.063,51.063,166.36301,2299.2971,-40.703,163.464,107.464,148.989,2266.106,-73.893,378.341,322.341,130.23801,2095.7959,-244.20399,-0.04779,88639,-0.01389,25744,-0.065,120574,-0.03109,57679,-0.06251,115948,-0.0286,53053,-0.12661,234880,-0.09271,171985,-37559,-11203,-51146,-24790,-52975,-26619,-152177,-125821,NA
"922","E02004163","Exeter 015",2645,221,302,1517,124,137,6,283,2,38,15,314.92401,93.924,287.66901,1461.328,-55.671,334.759,113.759,286.06,1448.1169,-68.883,595.51898,374.51901,231.548,1301.537,-215.463,842.15302,621.15302,204.123,1150.9449,-366.05499,-0.08621,159919,-0.02535,47004,-0.08179,151735,-0.02093,38820,-0.16102,298718,-0.10016,185803,-0.17473,324145,-0.11386,211230,-51416,-15529,-55175,-19288,-93404,-57517,-142459,-106572,2.51594
"926","E02003164","Torbay 011",3412,63,285,2549,217,25,3,157,11,76,26,126.112,63.112,276.37601,2504.864,-44.136,133.978,70.978,276.595,2497.6069,-51.393,459.87799,396.87799,226.024,2276.1189,-272.88101,816.00299,753.00299,193.87399,2010.371,-538.62903,-0.03876,71889,-0.01692,31369,-0.04124,76503,-0.0194,35983,-0.10689,198291,-0.08505,157771,-0.14968,277684,-0.12784,237164,-22953,-9989,-26492,-13528,-68300,-55336,-142151,-129187,3.61923
"930","E02004218","Teignbridge 018",2385,38,129,1883,138,25,3,113,2,44,10,84.227,46.227,126.2,1847.099,-35.901,67.011,29.011,127.919,1860.448,-22.552,313.47501,275.47501,108.389,1672.8781,-210.12199,553.14301,515.14301,93.812,1482.257,-400.74301,-0.02938,54478,-0.01612,29886,-0.01897,35178,-0.00571,10586,-0.08241,152872,-0.06916,128280,-0.11467,212726,-0.10142,188134,-19412,-10689,-14968,-6245,-61421,-52698,-130113,-121390,4.71513
"955","E02003168","Torbay 015",2817,34,402,1983,165,28,0,136,9,42,18,91.346,57.346,390.32199,1946.465,-36.535,69.052,35.052,398.53699,1956.234,-26.766,405.276,371.276,316.76099,1755.739,-227.261,692.13501,658.13501,270.17499,1556.145,-426.85501,-0.02936,54451,-0.01502,27841,-0.02729,50619,-0.01294,24009,-0.08536,158351,-0.07102,131741,-0.11082,205575,-0.09647,178965,-17464,-9139,-17448,-9123,-57668,-49343,-121327,-113002,3.57365
"961","E02004129","East Devon 001",1774,12,81,1482,87,31,8,34,1,17,21,28.92,16.92,79.334,1468.5909,-13.409,19.179,7.179,80.252,1476.2531,-5.747,96.054,84.054,70.715,1417.476,-64.524,198.63901,186.63901,63.763,1332.973,-149.02699,-0.01312,24330,-0.0077,14279,-0.00946,17545,-0.00404,7494,-0.03366,62426,-0.02824,52375,-0.06079,112763,-0.05537,102712,-11951,-6598,-9384,-4031,-29983,-24630,-78058,-72705,2.44474
"984","E02003153","Plymouth 032",3508,105,243,2502,218,9,1,299,7,91,33,161.673,56.673,238.84801,2461.7671,-40.233,183.28999,78.29,237.584,2450.0371,-51.963,393.936,288.936,210.476,2307.8579,-194.142,789.49701,684.49701,177.55499,2025.198,-476.802,-0.07784,144381,-0.02351,43601,-0.07027,130346,-0.01594,29566,-0.15177,281549,-0.09745,180769,-0.22396,415478,-0.16963,314698,-47289,-14247,-51413,-18371,-89440,-56398,-191926,-158884,3.1854
"995","E02004167","Mid Devon 004",2911,113,643,1772,219,11,3,89,14,29,18,210.129,97.129,607.396,1721.5179,-50.482,193.399,80.399,610.26202,1732.459,-39.541,644.05603,531.05603,440.29001,1502.203,-269.797,825.05298,712.05298,397.69699,1389.767,-382.233,-0.01864,34546,-0.00945,17508,-0.01404,26037,-0.00485,8999,-0.04147,76918,-0.03228,59880,-0.05489,101814,-0.0457,84776,-20125,-9805,-16234,-5914,-48797,-38477,-95529,-85209,3.2697
"1006","E02004142","East Devon 014",2601,102,423,1454,105,223,3,64,1,33,193,161.448,59.448,410.27899,1424.567,-29.434,143.004,41.004,421.935,1423.5649,-30.435,413.45999,311.45999,336.65201,1328.797,-125.202,657.39899,555.39899,295.224,1190.575,-263.42499,-0.05718,106057,-0.0166,30775,-0.06496,120499,-0.02438,45217,-0.08899,165079,-0.04841,89797,-0.11562,214474,-0.07503,139192,-36562,-10862,-40899,-15199,-61959,-36259,-119478,-93778,2.32831
"1099","E02004193","South Hams 005",5660,72,760,4199,309,58,4,137,11,71,39,152.836,80.836,735.97998,4149.8472,-49.153,159.795,87.795,729.35101,4148.9629,-50.036,503.487,431.487,598.85999,3965.6909,-233.30901,952.03302,880.03302,507.70801,3654.905,-544.09497,-0.04209,78054,-0.02111,39130,-0.03429,63600,-0.0133,24676,-0.09143,169604,-0.07045,130680,-0.16825,312126,-0.14727,273202,-45414,-23370,-42635,-20591,-106225,-84181,-284187,-262143,2.75079
"1101","E02004168","Mid Devon 005",2517,78,724,1387,160,15,2,99,8,29,15,154.98399,76.984,688.28998,1353.799,-33.201,135.153,57.153,695.81299,1363.16,-23.84,520.82098,442.82101,509.62799,1202.2679,-184.73199,685.87201,607.87201,454.70099,1114.526,-272.474,-0.01157,21445,-0.00613,11348,-0.01192,22118,-0.00648,12021,-0.02365,43851,-0.0182,33754,-0.03142,58279,-0.02598,48182,-13932,-7050,-15109,-8227,-35995,-29113,-71632,-64750,3.87481
"1166","E02004231","West Devon 003",2370,26,348,1750,126,16,7,59,2,23,13,41.773,15.773,342.30899,1741.01,-8.99,40.629,14.629,341.26001,1742.954,-7.046,106.688,80.688,316.612,1706.177,-43.823,244.20399,218.20399,272.22601,1623.069,-126.931,-0.00721,13364,-0.00327,6067,-0.00524,9726,-0.00131,2429,-0.01258,23325,-0.00864,16028,-0.01461,27094,-0.01067,19797,-8787,-3768,-7705,-2686,-20020,-15001,-56824,-51805,NA
"1357","E02004227","Torridge 008",3215,25,482,2422,175,6,3,37,11,31,23,80.652,55.652,467.08401,2385.4299,-36.57,40.075,15.075,478.03799,2412.0171,-9.983,373.36401,348.36401,381.491,2199.2339,-222.76601,632.86902,607.86902,323.92899,2018.382,-403.61801,-0.02109,39129,-0.01366,25344,-0.00871,16149,-0.00128,2364,-0.06076,112719,-0.05333,98934,-0.07127,132226,-0.06384,118441,-16026,-10900,-7979,-2853,-62565,-57439,-128160,-123034,NA
"1366","E02004190","South Hams 002",2929,37,197,2402,127,35,5,55,7,37,27,62.479,25.479,193.265,2382.6589,-19.341,74.225,37.225,193.105,2372.9009,-29.099,141.666,104.666,174.562,2328.9819,-73.018,339.87299,302.87299,151.617,2172.9419,-229.058,-0.02372,43961,-0.01025,18983,-0.02609,48384,-0.01262,23406,-0.04213,78123,-0.02866,53145,-0.10067,186723,-0.0872,161745,-27695,-12270,-32884,-17459,-47625,-32200,-153251,-137826,3.4126
"1407","E02004208","Teignbridge 008",3073,29,357,2290,157,111,7,52,11,38,21,50.225,21.225,353.64999,2274.8401,-15.16,59.823,30.823,352.42599,2267.8259,-22.174,145.991,116.991,327.40302,2215.4451,-74.555,414.961,385.961,277.13699,2028.865,-261.13501,-0.02632,48805,-0.01013,18763,-0.02484,46071,-0.00864,16029,-0.0397,73621,-0.0235,43579,-0.09427,174866,-0.07807,144824,-21430,-8038,-26235,-12843,-34441,-21049,-115121,-101729,4.76592
"1415","E02004172","Mid Devon 009",2272,23,134,1807,123,55,3,74,2,30,21,36.586,13.586,132.26801,1796.734,-10.266,32.846,9.846,132.85001,1799.363,-7.637,77.587,54.587,123.768,1767.778,-39.222,203.40601,180.40601,110.488,1670.26,-136.74001,-0.01687,31283,-0.00681,12616,-0.01596,29606,-0.0059,10939,-0.02638,48936,-0.01632,30269,-0.06675,123823,-0.05669,105156,-15327,-6424,-13523,-4620,-25549,-16646,-89977,-81074,3.56682
"1443","E02004232","West Devon 004",2285,20,148,1920,111,17,4,18,4,19,24,34.421,14.421,145.953,1908.884,-11.116,39.57,19.57,144.71899,1905.429,-14.571,83.903,63.903,136.746,1873.14,-46.86,216.972,196.972,120.641,1767.522,-152.478,-0.01561,28948,-0.00702,13017,-0.01615,29952,-0.00756,14021,-0.02784,51647,-0.01925,35716,-0.05946,110308,-0.05087,94377,-13814,-5859,-15939,-7984,-27627,-19672,-86246,-78291,NA
"1475","E02004180","North Devon 006",2205,66,147,1777,104,12,2,35,7,33,22,89.775,23.775,144.995,1757.73,-19.27,115.338,49.338,143.679,1736.697,-40.303,168.64799,102.648,136.64101,1695.937,-81.063,392.32901,326.32901,119.184,1512.74,-264.26001,-0.03996,74116,-0.00989,18330,-0.04634,85967,-0.01627,30181,-0.0611,113343,-0.03103,57557,-0.10714,198772,-0.07707,142986,-28828,-7410,-36418,-15000,-45274,-23856,-116254,-94836,3.85952
"1494","E02004140","East Devon 012",1384,66,438,742,66,18,2,42,2,1,7,86.944,20.944,426.53,734.11401,-7.886,88.947,22.947,426.16599,733.22803,-8.772,164.88699,98.887,377.388,710.125,-31.875,293.931,227.931,315.16599,654.17102,-87.829,-0.00684,12672,-0.00194,3572,-0.00763,14154,-0.00272,5054,-0.00702,13010,-0.00211,3910,-0.01273,23603,-0.00783,14503,-9282,-2627,-9551,-2896,-13792,-7137,-36623,-29968,3.95656
"1550","E02004138","East Devon 010",2262,51,459,1488,112,19,3,96,1,19,14,94.91,43.91,441.94101,1465.552,-22.448,84.747,33.747,444.70099,1471.5811,-16.419,299.707,248.707,352.19,1369.53,-118.47,483.64499,432.64499,300.24301,1259.375,-228.62399,-0.01863,34551,-0.00771,14297,-0.01604,29758,-0.00513,9504,-0.03821,70879,-0.02729,50625,-0.04667,86569,-0.03575,66315,-17335,-7227,-15719,-5611,-42545,-32437,-87108,-77000,NA
"1575","E02004203","Teignbridge 003",1988,18,217,1554,89,33,6,37,3,17,14,33.499,15.499,213.18201,1543.676,-10.324,22.004,4.004,216.66,1550.712,-3.288,91.788,73.788,192.39999,1511.363,-42.638,220.58099,202.58099,167.405,1418.941,-135.05901,-0.01715,31779,-0.00669,12377,-0.01254,23262,-0.00208,3860,-0.02425,44971,-0.01379,25569,-0.05809,107755,-0.04764,88353,-14693,-6005,-11437,-2749,-25237,-16549,-86297,-77609,3.1966
"1603","E02003123","Plymouth 002",3329,62,300,2136,244,15,0,451,22,68,31,112.033,50.033,293.797,2104.335,-31.665,108.285,46.285,293.43701,2107.262,-28.738,364.616,302.616,256.26599,1949.585,-186.41499,748.185,686.185,218.467,1704.7841,-431.216,-0.03713,68852,-0.01485,27527,-0.02874,53299,-0.00646,11974,-0.10353,192047,-0.08125,150722,-0.16054,297824,-0.13827,256499,-22309,-8582,-21248,-7521,-58533,-44806,-136431,-122704,4.50008
"1711","E02004186","North Devon 012",3481,134,302,2547,214,14,2,187,8,53,20,225.446,91.446,292.16599,2479.6121,-67.388,236.87,102.87,290.33899,2472.282,-74.718,637.27899,503.27899,242.761,2181.363,-365.63699,965.677,831.677,213.409,1933.481,-613.51898,-0.05233,97079,-0.02289,42461,-0.04708,87339,-0.01764,32721,-0.13559,251551,-0.10615,196933,-0.16883,313220,-0.13939,258602,-35990,-15678,-35922,-15610,-94393,-74081,-167848,-147536,3.27819
"1750","E02004212","Teignbridge 012",2760,57,369,1977,195,58,1,57,9,29,8,102.377,45.377,360.07001,1946.123,-30.877,120.708,63.708,352.103,1936.824,-40.176,331.638,274.638,308.828,1795.079,-181.92101,608.59003,551.59003,261.798,1600.165,-376.83499,-0.02616,48491,-0.0121,22420,-0.0233,43211,-0.00924,17140,-0.06062,112430,-0.04656,86359,-0.09178,170249,-0.07773,144178,-19875,-8565,-23399,-12089,-50973,-39663,-116524,-105214,3.58427
"1769","E02004177","North Devon 003",2272,28,636,1310,161,4,0,90,17,14,12,46.318,18.318,628.93298,1300.9139,-9.086,47.251,19.251,628.159,1300.8,-9.2,146.308,118.308,580.85699,1259.313,-50.686,384.776,356.776,486.90201,1142.8409,-167.159,-0.01245,23097,-0.00432,8016,-0.01173,21759,-0.0036,6678,-0.0199,36922,-0.01177,21841,-0.03768,69902,-0.02955,54821,-9786,-3446,-10148,-3808,-18942,-12602,-59927,-53587,3.75222
"1830","E02004170","Mid Devon 007",3647,86,474,2534,275,12,2,190,3,52,19,144.90601,58.906,461.694,2497.5029,-36.497,128.49899,42.499,462.38901,2508.2671,-25.733,371.98999,285.98999,396.875,2370.165,-163.83501,681.92603,595.92603,333.85901,2168.0229,-365.97699,-0.04079,75652,-0.01867,34616,-0.03551,65871,-0.01339,24835,-0.07604,141053,-0.05392,100017,-0.12816,237750,-0.10604,196714,-33544,-15242,-30205,-11903,-67166,-48864,-167519,-149217,4.01786
"1869","E02003167","Torbay 014",3060,70,825,1609,205,70,2,212,14,44,9,131.726,61.726,802.44897,1580.424,-28.576,137.187,67.187,800.60999,1579.116,-29.884,481.271,411.271,652.93103,1434.066,-174.93401,779.15399,709.15399,571.03003,1275.384,-333.616,-0.02663,49373,-0.01151,21338,-0.02539,47086,-0.01027,19051,-0.06812,126364,-0.05301,98329,-0.08635,160188,-0.07124,132153,-14971,-6507,-14973,-6509,-43431,-34967,-88678,-80214,3.03265
"1947","E02003133","Plymouth 012",3226,80,234,2219,230,24,2,324,20,72,21,122.613,42.613,231.32899,2188.6069,-30.392,139.12399,59.124,228.634,2177.417,-41.583,337.802,257.802,214.283,2041.371,-177.629,754.354,674.354,180.92999,1752.3831,-466.617,-0.03938,73029,-0.01259,23336,-0.03404,63142,-0.00725,13449,-0.09883,183329,-0.07204,133636,-0.1527,283280,-0.12591,233587,-24607,-7674,-25822,-8889,-57730,-40797,-126839,-109906,4.2215
"1991","E02004162","Exeter 014",3646,278,744,2016,203,40,2,300,8,39,16,413.172,135.172,706.57501,1944.24,-71.76,395.85101,117.851,716.80603,1949.448,-66.552,909.54401,631.54401,551.72699,1694.915,-321.08499,1215.337,937.33698,486.418,1515.621,-500.379,-0.06219,115348,-0.01965,36422,-0.05506,102140,-0.01252,23214,-0.12545,232707,-0.0829,153781,-0.12703,235650,-0.08449,156724,-47739,-15332,-46596,-14189,-93253,-60846,-147447,-115040,2.5185
"2034","E02003130","Plymouth 009",4260,88,344,2537,321,23,2,728,51,120,46,157.463,69.463,337.39499,2497.2571,-39.743,143.58701,55.587,335.91101,2505.54,-31.46,504.83899,416.83899,298.30899,2305.353,-231.647,1008.239,920.23901,256.06201,2008.658,-528.34198,-0.04987,92494,-0.02278,42246,-0.0356,66034,-0.00851,15786,-0.15832,293688,-0.13123,243440,-0.22923,425261,-0.20214,375013,-26164,-11561,-23456,-8853,-76369,-61766,-169078,-154475,3.55963
"2045","E02004158","Exeter 010",4033,285,1086,1865,192,79,1,442,15,57,11,412.108,127.108,1044.7111,1804.967,-60.033,436.06299,151.063,1038.2159,1796.775,-68.225,882.67603,597.67603,863.59399,1607.589,-257.41101,1267.28,982.28003,745.815,1430.5649,-434.435,-0.0583,108124,-0.01618,29983,-0.05556,103060,-0.01343,24919,-0.10258,190282,-0.06046,112141,-0.11093,205778,-0.06881,127637,-43580,-12476,-46192,-15088,-76368,-45264,-126845,-95741,2.17938
"2059","E02004144","East Devon 016",2830,103,303,1981,176,74,3,119,9,51,11,160.13499,57.135,293.06799,1943.025,-37.976,174.84599,71.846,291.74301,1933.047,-47.953,387.34399,284.34399,240.91701,1799.91,-181.09,643.11499,540.11499,209.12399,1618.402,-362.59799,-0.05081,94240,-0.01582,29336,-0.05781,107228,-0.02282,42324,-0.07872,146028,-0.04373,81124,-0.12056,223647,-0.08557,158743,-35065,-11046,-40665,-16646,-60131,-36112,-129429,-105410,2.89899
"2060","E02004209","Teignbridge 009",3901,76,329,2978,252,35,3,161,8,50,9,180.55701,104.557,315.48599,2902.406,-75.594,151.563,75.563,318.35999,2924.0569,-53.943,669.44098,593.44098,240.411,2560.894,-417.10599,980.53802,904.53802,213.49899,2317.866,-660.13397,-0.05952,110384,-0.02987,55388,-0.04487,83226,-0.01522,28230,-0.14292,265118,-0.11327,210122,-0.18327,339994,-0.15363,284998,-39792,-20301,-36832,-17341,-111445,-91954,-214885,-195394,2.62471
"2062","E02004219","Teignbridge 019",2144,25,126,1784,120,24,2,25,1,23,14,47.04,22.04,123.918,1766.059,-17.941,48.167,23.167,124.169,1765.1851,-18.815,150.05,125.05,111.192,1684.691,-99.309,347.03699,322.03699,95.581,1521.009,-262.991,-0.0199,36890,-0.00944,17497,-0.01629,30208,-0.00583,10815,-0.0486,90141,-0.03814,70748,-0.08208,152257,-0.07162,132864,-13439,-6449,-13678,-6688,-38914,-31924,-102704,-95714,4.13099
