"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1","E02003122 E02003123","E02003122","E02003123","Plymouth 001","Plymouth 002",348,13,80,198,36,0,0,14,1,5,1,3.73563,26.29,13.29,76.84,190.14,-7.86,24.01,11.01,77.72,191.23,-6.77,101.93,88.93,58.92,145.32001,-52.68,141.67999,128.67999,49.44,121.82,-76.18,-0.002,3716,-0.00104,1929,-0.00145,2694,-0.00049,907,-0.00829,15378,-0.00733,13591,-0.00601,11149,-0.00505,9362,-1632,-836,-1532,-736,-6410,-5614,-8911,-8115,1.39182,1.78,1.78,1.2789,1,2.97753,2.97753,630,630
"2","E02003122 E02003124","E02003122","E02003124","Plymouth 001","Plymouth 003",160,1,8,109,23,0,0,12,2,4,1,0.625,4.88,3.88,7.83,106.31,-2.69,2.25,1.25,7.96,108.12,-0.88,27.62,26.62,6.8,90.56,-18.44,51.3,50.3,5.6,74.34,-34.66,-0.00152,2822,-0.00121,2237,-0.00052,955,-2e-04,370,-0.00912,16913,-0.0088,16328,-0.01155,21429,-0.01124,20844,-861,-683,-401,-223,-4863,-4685,-8991,-8813,2.9159,5.26,5.547,1.8039,1.05456,6.38783,6.56211,3094,3364
"3","E02003122 E02003125","E02003122","E02003125","Plymouth 001","Plymouth 004",110,5,3,80,10,0,0,8,0,3,1,4.54545,7.13,2.13,2.93,78.43,-1.57,7,2,2.93,78.58,-1.42,15.66,10.66,2.63,72.44,-7.56,29.48,24.48,2.19,62.24,-17.76,-0.00305,5653,-0.00091,1687,-0.00257,4766,-0.00043,800,-0.00688,12769,-0.00474,8803,-0.00888,16479,-0.00675,12513,-1963,-524,-1916,-477,-3985,-2546,-7400,-5961,4.46823,7.487,6.312,1.67561,0.84306,3.48604,6.95501,3446,3642
"4","E02003122 E02003126","E02003122","E02003126","Plymouth 001","Plymouth 005",621,23,122,393,45,1,0,25,4,8,0,3.7037,43.2,20.2,117.88,379.72,-13.28,43.24,20.24,117.79,379.70999,-13.29,147.72,124.72,96.58,311.03,-81.97,233.78999,210.78999,79.02,254.47,-138.53,-0.00656,12175,-0.00307,5692,-0.00505,9369,-0.00156,2886,-0.02343,43463,-0.01993,36980,-0.02124,39405,-0.01775,32922,-5311,-2476,-5344,-2509,-18111,-15276,-28661,-25826,2.11691,3.182,3.18,1.50313,0.99937,3.42552,3.36478,1338,1336
"5","E02003122 E02003127","E02003122","E02003127","Plymouth 001","Plymouth 006",118,2,7,86,7,0,0,10,0,6,0,1.69492,5.29,3.29,6.8,83.56,-2.44,3.17,1.17,6.94,85.15,-0.85,21.76,19.76,5.8,71.33,-14.67,38.33,36.33,4.8,59.06,-26.94,-0.0019,3524,-0.00118,2195,-0.00093,1724,-0.00021,395,-0.00812,15060,-0.0074,13731,-0.00882,16359,-0.0081,15030,-1156,-731,-675,-250,-4833,-4408,-8513,-8088,4.31759,6.56,6.474,1.51937,0.98689,3.47561,5.49892,3134,4004
"6","E02003122 E02003128","E02003122","E02003128","Plymouth 001","Plymouth 007",123,2,2,90,13,1,0,6,2,6,1,1.62602,5.2,3.2,1.95,87.61,-2.39,2,0,2,90,0,23.45,21.45,1.65,74.02,-15.98,41.73,39.73,1.35,60.44,-29.56,-0.00149,2755,-0.00092,1715,-0.00056,1040,0,0,-0.00719,13333,-0.00663,12293,-0.00922,17101,-0.00866,16061,-851,-532,-319,0,-3892,-3573,-6921,-6602,3.27902,5.079,5.781,1.54894,1.13822,3.91809,3.71908,2494,2734
"7","E02003122 E02003129","E02003122","E02003129","Plymouth 001","Plymouth 008",173,3,14,134,6,1,0,13,0,2,0,1.7341,8.46,5.46,13.54,129.69,-4.31,6.73,3.73,13.54,131.02,-2.98,39.21,36.21,11.05,105.47,-28.53,63.51,60.51,9.05,86.31,-47.69,-0.00189,3506,-0.00128,2371,-0.001,1849,-0.00038,714,-0.00973,18059,-0.00912,16924,-0.01071,19863,-0.01009,18728,-1373,-895,-1073,-595,-6435,-5957,-10431,-9953,2.85079,3.91,4.612,1.37155,1.17954,3.47826,3.29575,2026,2266
"8","E02003122 E02003130","E02003122","E02003130","Plymouth 001","Plymouth 009",124,2,3,85,10,0,0,17,0,5,2,1.6129,4.12,2.12,2.95,83.52,-1.48,3.89,1.89,2.98,83.7,-1.3,13.03,11.03,2.71,77.3,-7.7,29.47,27.47,2.31,65.85,-19.15,-0.00218,4038,-0.00111,2064,-0.00157,2920,-0.00051,946,-0.00711,13185,-0.00604,11211,-0.0105,19479,-0.00944,17505,-1152,-598,-1079,-525,-3681,-3127,-8327,-7773,5.96943,8.445,7.872,1.41471,0.93215,4.06157,6.82165,4198,4928
"9","E02003122 E02003131","E02003122","E02003131","Plymouth 001","Plymouth 010",159,10,6,108,18,0,0,15,0,2,0,6.28931,12.51,2.51,5.9,106.18,-1.82,17.52,7.52,5.7,102.45,-5.55,17.2,7.2,5.71,102.84,-5.16,40.03,30.03,4.79,86.29,-21.71,-0.00516,9573,-0.00103,1919,-0.0057,10572,-0.00157,2918,-0.00721,13375,-0.00308,5721,-0.01203,22323,-0.00791,14669,-3005,-598,-4237,-1830,-4097,-1690,-9537,-7130,3.48443,6.517,6.643,1.87032,1.01933,4.95627,4.86226,3462,3480
"10","E02003122 E02003132","E02003122","E02003132","Plymouth 001","Plymouth 011",103,3,4,84,2,1,0,7,2,0,0,2.91262,5.61,2.61,3.89,81.81,-2.19,4.6,1.6,3.93,82.69,-1.31,17.76,14.76,3.42,71.56,-12.44,32.63,29.63,2.82,59.08,-24.92,-0.002,3701,-0.00093,1733,-0.00135,2499,-0.00029,531,-0.00659,12216,-0.00552,10248,-0.00782,14506,-0.00676,12538,-1338,-631,-1084,-377,-4296,-3589,-7896,-7189,4.68872,5.792,7.628,1.23531,1.31699,4.24724,4.24751,3064,4460
"11","E02003122 E02003133","E02003122","E02003133","Plymouth 001","Plymouth 012",121,1,1,103,10,0,0,4,0,2,0,0.82645,3.14,2.14,0.98,101.18,-1.82,1.79,0.79,0.99,102.33,-0.67,14.57,13.57,0.88,91.4,-11.6,32.05,31.05,0.74,76.4,-26.6,-0.00133,2462,-9e-04,1677,-0.00059,1100,-0.00017,315,-0.00644,11942,-0.00601,11157,-0.00914,16949,-0.00871,16164,-858,-586,-488,-216,-4003,-3731,-8825,-8553,4.03545,6.302,7.396,1.56166,1.1736,4.90321,4.88102,3408,3768
"12","E02003122 E02003134","E02003122","E02003134","Plymouth 001","Plymouth 013",73,1,1,50,7,0,0,11,0,3,0,1.36986,2.66,1.66,0.98,48.85,-1.15,1.67,0.67,0.99,49.57,-0.43,10.88,9.88,0.87,43.11,-6.89,21.24,20.24,0.72,35.93,-14.07,-0.00114,2114,-0.00071,1325,-0.00057,1055,-0.00014,266,-0.00489,9066,-0.00446,8277,-0.00618,11460,-0.00575,10671,-591,-379,-353,-141,-2489,-2277,-4862,-4650,5.53835,6.588,8.424,1.18952,1.27869,4.09836,4.13105,3276,4672
