"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",1,2,2.16,2.44,12.39,NA,NA,NA,NA,NA,0
"2",3,10.57,6.7,43.97,102.58,NA,NA,NA,NA,NA,0
"3",19,30.64,33.07,59.24,163.28,7,17.64,14.57,80.25,136.46001,1
"4",18,29.24,32.07,57.31,156.33,7,17.64,14.57,80.25,136.46001,1
"5",1,1.4,1,1.93,6.95,NA,NA,NA,NA,NA,0
"6",6,13.95,13.51,46.97,107.6,7,16.12,11.11,62.54,109.29,1
"7",3,3.38,6.81,3,5.02,NA,NA,NA,NA,NA,0
"8",7,7.75,8.39,7.23,11.88,7,16.12,11.11,62.54,109.29,1
"9",2,3.51,4.11,3.93,16.95,NA,NA,NA,NA,NA,0
"10",14,23.32,23.33,47.33,126.62,NA,NA,NA,NA,NA,0
"11",4,5.92,8.74,9.98,29.71,NA,NA,NA,NA,NA,0
"12",14,18.61,31.73,43.07,112.49,NA,NA,NA,NA,NA,0
"13",32,56.77,56.91,185.02,331.63,2,4.94,6.25,28.62,51.6,1
"14",28,53.03,48.17,186.08,335.44,2,4.94,6.25,28.62,51.6,1
"15",3,3.37,3.94,3.23,5.22,NA,NA,NA,NA,NA,0
"16",4,4.38,4.45,4,6.66,NA,NA,NA,NA,NA,0
"17",4,5.28,9.26,5.45,17.28,11,18.12,23.31,52.95,106.58,1
"18",5,9.18,9.55,17.26,62.86,11,18.12,23.31,52.95,106.58,1
"19",9,14.46,18.81,22.71,80.14,11,18.12,23.31,52.95,106.58,1
"20",46,76.53,76.87,232.48,433.12999,21,25.85,42.57,45.32,75.47,1
"21",13,19.09,21.56,52.9,99.81,NA,NA,NA,NA,NA,0
"22",33,57.44,55.31,179.58,333.31999,NA,NA,NA,NA,NA,0
"23",19,37.68,35.35,132.12,231.82,2,4.94,6.25,28.62,51.6,1
"24",52,95.12,90.66,311.7,565.14,2,4.94,6.25,28.62,51.6,1
"25",3,6.78,7.74,19.93,52.28,NA,NA,NA,NA,NA,0
"26",11,16.54,15.59,27.4,74.34,NA,NA,NA,NA,NA,0
"27",49,88.53,81.96,294,528.03,2,4.94,6.25,28.62,51.6,1
"28",5,10.45,10.7,24.72,62.23,2,4.94,6.25,28.62,51.6,1
