"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"244717",1,1,1,25.458,13918,729,170,0.00668,4746,369,36885,"E02005932 E02005998"
"244735",1,1,1,2.648,1116,84,13,0.00491,494,39,3679,"E02005933 E02005934"
"244736",1,1,1,1.986,1366,79,12,0.00604,370,23,2448,"E02005933 E02005935"
"244737",1,1,1,8.739,4406,242,37,0.00423,1629,109,10271,"E02005933 E02005936"
"244738",1,1,1,16.997,7706,440,46,0.00271,3168,215,21194,"E02005933 E02005937"
"244739",1,1,1,17.595,8662,447,51,0.0029,3280,223,23017,"E02005933 E02005939"
"244740",1,1,1,19.291,8850,462,67,0.00347,3596,248,24295,"E02005933 E02005941"
"244741",1,1,1,24.077,11400,614,136,0.00565,4488,342,30522,"E02005933 E02005945"
"244742",1,1,1,23.404,10798,598,89,0.0038,4363,302,28654,"E02005933 E02005947"
"244743",1,1,1,22.922,10584,618,86,0.00375,4273,291,28135,"E02005933 E02005948"
"244744",1,1,1,25.772,11966,605,150,0.00582,4804,362,32775,"E02005933 E02005949"
"244745",1,1,1,24.853,11484,639,115,0.00463,4633,325,30972,"E02005933 E02005950"
"244746",1,1,1,27.948,12940,670,176,0.0063,5210,383,34614,"E02005933 E02005952"
"244752",1,1,1,30.314,13974,723,222,0.00732,5651,423,37797,"E02005933 E02005961"
"244757",1,1,1,23.429,11030,611,93,0.00397,4367,320,29198,"E02005933 E02005996"
"244777",1,1,1,3,1842,97,15,0.005,559,31,3838,"E02005934 E02005935"
"244778",1,1,1,7.873,3840,216,36,0.00457,1468,94,9159,"E02005934 E02005936"
"244779",1,1,1,16.131,7140,414,45,0.00279,3007,200,20082,"E02005934 E02005937"
"244780",1,1,1,16.729,8096,421,50,0.00299,3118,208,21905,"E02005934 E02005939"
"244781",1,1,1,17.802,8056,423,60,0.00337,3318,228,22286,"E02005934 E02005940"
"244782",1,1,1,18.425,8284,436,66,0.00358,3435,233,23183,"E02005934 E02005941"
"244783",1,1,1,20.046,8884,479,73,0.00364,3737,252,24681,"E02005934 E02005942"
"244784",1,1,1,23.211,10834,588,135,0.00582,4327,327,29410,"E02005934 E02005945"
"244785",1,1,1,22.538,10232,572,88,0.0039,4201,287,27542,"E02005934 E02005947"
"244786",1,1,1,22.056,10018,592,85,0.00385,4111,276,27023,"E02005934 E02005948"
"244787",1,1,1,24.906,11400,579,149,0.00598,4643,346,31663,"E02005934 E02005949"
"244788",1,1,1,23.987,10918,613,114,0.00475,4471,310,29860,"E02005934 E02005950"
"244789",1,1,1,27.082,12374,644,175,0.00646,5048,368,33502,"E02005934 E02005952"
"244790",1,1,1,26.382,12068,666,136,0.00516,4918,347,32903,"E02005934 E02005954"
"244795",1,1,1,29.448,13408,697,221,0.0075,5489,407,36685,"E02005934 E02005961"
"244798",1,1,1,25.184,12004,719,166,0.00659,4695,362,33087,"E02005934 E02005979"
"244802",1,1,1,22.563,10464,585,92,0.00408,4206,305,28086,"E02005934 E02005996"
"244803",1,1,1,24.798,13390,709,166,0.00669,4623,363,35728,"E02005934 E02005998"
"244806",1,1,1,25.221,10876,518,93,0.00369,4701,327,30319,"E02005934 E02006003"
"244827",1,1,1,8.109,4730,239,37,0.00456,1512,107,9853,"E02005935 E02005936"
"244828",1,1,1,16.367,8030,437,46,0.00281,3051,213,20776,"E02005935 E02005937"
"244829",1,1,1,16.965,8986,444,51,0.00301,3162,221,22599,"E02005935 E02005939"
"244830",1,1,1,18.038,8946,446,61,0.00338,3362,241,22980,"E02005935 E02005940"
"244831",1,1,1,18.661,9174,459,67,0.00359,3479,246,23877,"E02005935 E02005941"
"244832",1,1,1,20.282,9774,502,74,0.00365,3781,265,25375,"E02005935 E02005942"
"244833",1,1,1,23.447,11724,611,136,0.0058,4371,340,30104,"E02005935 E02005945"
"244834",1,1,1,24.075,11864,585,139,0.00577,4488,354,30782,"E02005935 E02005946"
"244835",1,1,1,22.774,11122,595,89,0.00391,4245,300,28236,"E02005935 E02005947"
"244836",1,1,1,22.292,10908,615,86,0.00386,4155,289,27717,"E02005935 E02005948"
"244837",1,1,1,25.142,12290,602,150,0.00597,4687,360,32357,"E02005935 E02005949"
"244838",1,1,1,24.223,11808,636,115,0.00475,4515,323,30554,"E02005935 E02005950"
"244839",1,1,1,27.318,13264,667,176,0.00644,5092,381,34196,"E02005935 E02005952"
