"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",47,96.73,76.92,285.7,459.41001,27,44.31,36.25,123.92,153.59,1
"2",38,81.92,62.16,259.47,412.93001,27,44.31,36.25,123.92,153.59,1
"3",9,14.81,14.76,26.23,46.48,27,44.31,36.25,123.92,153.59,1
"4",1,3.39,1,8.8,19.79,NA,NA,NA,NA,NA,0
"5",10,18.2,15.76,35.03,66.27,NA,NA,NA,NA,NA,0
"6",19,44.62,29.18,174.21,238.78001,27,44.31,36.25,123.92,153.59,1
"7",19,37.3,32.98,85.26,174.15,27,44.31,36.25,123.92,153.59,1
"8",70,104.2,111.03,176.49,279.63,274,348.60998,396.73001,455.57999,527.29999,1
"9",23,41.98,38.41,90.22,182.06,27,44.31,36.25,123.92,153.59,1
"10",4,4.68,5.43,4.96,7.91,27,44.31,36.25,123.92,153.59,1
"11",15,38.65,29.56,121.15,197.28,274,348.60998,396.73001,455.57999,527.29999,1
"12",55,65.55,81.47,55.34,82.35,NA,NA,NA,NA,NA,0
"13",23,49.3,34.61,179.17,246.69001,NA,NA,NA,NA,NA,0
"14",2,4.24,3.64,7.59,18.28,NA,NA,NA,NA,NA,0
"15",13,34.41,25.92,113.56,179,274,348.60998,396.73001,455.57999,527.29999,1
"16",1,2.51,1,6.02,12.53,324,432.47,362.31,739.67999,832.84998,1
"17",0,0.88,0,2.78,7.26,NA,NA,NA,NA,NA,0
"18",12,32.09,23.37,109.72,168.22,NA,NA,NA,NA,NA,0
"19",1,2.32,2.55,3.84,10.78,NA,NA,NA,NA,NA,0
"20",9,22.21,13.87,92.13,126.8,23,37.14,31.26,100.05,115.3,1
"21",14,27.09,20.74,87.04,119.89,23,37.14,31.26,100.05,115.3,1
"22",6,9.42,9.34,16.1,39.72,27,44.31,36.25,123.92,153.59,1
"23",23,42.33,38.41,91.29,185.61,27,44.31,36.25,123.92,153.59,1
"24",17,32.91,29.07,75.19,145.89,27,44.31,36.25,123.92,153.59,1
"25",18,33.7,27.24,73.35,176.26,15,28.5,23.11,92.84,131.78,1
"26",0,0.35,0,1.07,3.55,27,44.31,36.25,123.92,153.59,1
"27",12,22.19,17.61,47.37,115.61,15,28.5,23.11,92.84,131.78,1
"28",11,19.26,15.05,38.6,94.18,15,28.5,23.11,92.84,131.78,1
"29",1,2.93,2.56,8.77,21.43,15,28.5,23.11,92.84,131.78,1
"30",0,0.88,0,2.78,7.26,23,37.14,31.26,100.05,115.3,1
"31",14,27.09,20.74,87.04,119.89,NA,NA,NA,NA,NA,0
"32",324,413.02999,428.17999,572.65,646.27001,23,37.14,31.26,100.05,115.3,1
"33",324,412.14999,428.17999,569.87,639.01001,NA,NA,NA,NA,NA,0
"34",8,14.23,13.45,29.02,68.31,15,28.5,23.11,92.84,131.78,1
"35",338,439.23999,448.91999,656.91,758.90001,324,432.47,362.31,739.67999,832.84998,1
"36",380,524.12999,512.59999,875.93,1096.83002,324,432.47,362.31,739.67999,832.84998,1
"37",42,84.89,63.68,219.02,337.93,NA,NA,NA,NA,NA,0
"38",6,8.98,9.34,14.78,34.79,NA,NA,NA,NA,NA,0
"39",5,10.28,5.71,23.82,59.39,NA,NA,NA,NA,NA,0
"40",0,0.44,0,1.32,4.93,NA,NA,NA,NA,NA,0
"41",348,488.33999,469.32999,840.51,1046.84,23,37.14,31.26,100.05,115.3,1
"42",21,67.21,37.43,241.23,364.36,NA,NA,NA,NA,NA,0
"43",327,421.12999,431.89999,599.27999,682.48001,23,37.14,31.26,100.05,115.3,1
"44",3,8.1,3.72,26.63,36.21,NA,NA,NA,NA,NA,0
"45",7,11.77,11.21,22.76,37.93,35,58.5,42.4,136.48,148.86,1
"46",3,6.43,4.55,12.27,28.34,35,58.5,42.4,136.48,148.86,1
"47",1,5.13,2.18,15.08,33,35,58.5,42.4,136.48,148.86,1
"48",4,11.56,6.73,27.35,61.34,NA,NA,NA,NA,NA,0
"49",3,9.24,4.18,23.51,50.56,24,65.63,37.34,264.48999,329.04999,1
"50",14,29.37,23.47,72.19,141.31,NA,NA,NA,NA,NA,0
"51",3,3.54,5.6,3,4.58,27,44.31,36.25,123.92,153.59,1
"52",3,9.24,4.18,23.51,50.56,24,65.63,37.34,264.48999,329.04999,1
"53",12,32.09,23.37,109.72,168.22,24,65.63,37.34,264.48999,329.04999,1
"54",21,66.83,37.43,239.97,360.39,27,44.31,36.25,123.92,153.59,1
"55",0,0.38,0,1.26,3.97,27,44.31,36.25,123.92,153.59,1
"56",0,0.73,0,2.33,7.52,27,44.31,36.25,123.92,153.59,1
"57",0,0.35,0,1.07,3.55,27,44.31,36.25,123.92,153.59,1
"58",21,67.18,37.43,241.04,363.94,27,44.31,36.25,123.92,153.59,1
"59",15,26.33,17.12,45.33,97.03,24,65.63,37.34,264.48999,329.04999,1
"60",0,0.38,0,1.26,3.97,27,44.31,36.25,123.92,153.59,1
"61",4,9.49,4.26,23.89,47.4,NA,NA,NA,NA,NA,0
"62",11,16.84,12.86,21.44,49.63,NA,NA,NA,NA,NA,0
"63",12,19.78,22.34,36.19,85.95,15,28.5,23.11,92.84,131.78,1
"64",4,5.55,8.89,7.17,17.64,15,28.5,23.11,92.84,131.78,1
"65",45,92.99,67.4,245.65,374.14,27,44.31,36.25,123.92,153.59,1
"66",21,66.83,37.43,239.97,360.39,27,44.31,36.25,123.92,153.59,1
"67",0,0.35,0,1.07,3.55,27,44.31,36.25,123.92,153.59,1
"68",4,6.1,6.02,9.17,19.88,27,44.31,36.25,123.92,153.59,1
"69",4,5.72,6.02,7.91,15.91,27,44.31,36.25,123.92,153.59,1
"70",33,68.95,48.45,182.94,288.92001,27,44.31,36.25,123.92,153.59,1
"71",33,69.3,48.45,184.01,292.47001,27,44.31,36.25,123.92,153.59,1
"72",50,130.06,79.86,415.00001,633.4,NA,NA,NA,NA,NA,0
"73",12,24.39,18.95,63.78,88.77,NA,NA,NA,NA,NA,0
"74",8,16.9,13.39,37.84,70.93,35,58.5,42.4,136.48,148.86,1
