"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"1451","E02003209 E02004241","E02003209","E02004241","Poole 016","Christchurch 006",11,0,0,6,0,4,0,1,0,0,0,0,0.1,0.1,0,5.94,-0.06,0,0,0,6,0,0.28,0.28,0,5.85,-0.15,0.98,0.98,0,5.47,-0.53,-8e-05,156,-8e-05,156,0,0,0,0,-0.00025,453,-0.00025,453,-7e-04,1289,-7e-04,1289,-56,-56,0,0,-155,-155,-538,-538,15.91077,19.4,21.609,1.2193,1.11387,2.29381,1.84645,9650,10812
"1452","E02003209 E02004247","E02003209","E02004247","Poole 016","East Dorset 005",26,0,0,25,1,0,0,0,0,0,0,0,0.3,0.3,0,24.71,-0.29,0,0,0,25,0,1.04,1.04,0,23.99,-1.01,3.04,3.04,0,22.08,-2.92,-0.00023,431,-0.00023,431,0,0,0,0,-0.00078,1450,-0.00078,1450,-0.00155,2869,-0.00155,2869,-238,-238,0,0,-839,-839,-2440,-2440,13.14134,15.877,16.205,1.20817,1.02066,2.70202,3.05461,8588,9832
"1453","E02003209 E02004248","E02003209","E02004248","Poole 016","East Dorset 006",14,2,0,11,1,0,0,0,0,0,0,14.28571,2.14,0.14,0,10.87,-0.13,3.15,1.15,0,9.98,-1.03,2,0,0,11,0,2,0,0,11,0,-0.00167,3101,-0.00011,195,-0.00239,4428,-0.00082,1522,-0.00157,2906,0,0,-0.00157,2906,0,0,-1861,-118,-2724,-981,-1743,0,-1743,0,14.82652,18.59,20.644,1.25383,1.11049,2.02797,2.30091,9082,16782
"1454","E02003209 E02004249","E02003209","E02004249","Poole 016","East Dorset 007",17,2,0,15,0,0,0,0,0,0,0,11.76471,2.22,0.22,0,14.78,-0.22,3.57,1.57,0,13.43,-1.57,2,0,0,15,0,2.71,0.71,0,14.29,-0.71,-0.00163,3027,-0.00015,286,-0.00254,4714,-0.00106,1973,-0.00148,2741,0,0,-0.00171,3169,-0.00023,428,-1554,-151,-2514,-1111,-1403,0,-1884,-481,10.7789,13.044,12.853,1.21014,0.98536,2.75222,3.05765,7462,8496
"1455","E02003209 E02004250","E02003209","E02004250","Poole 016","East Dorset 008",19,1,0,14,2,0,0,0,0,2,0,5.26316,1.27,0.27,0,13.79,-0.21,1.86,0.86,0,13.36,-0.64,1.27,0.27,0,13.77,-0.23,2.56,1.56,0,12.77,-1.23,-0.00106,1971,-0.00022,407,-0.00146,2701,-0.00061,1137,-0.00101,1864,-0.00016,300,-0.00161,2980,-0.00076,1416,-766,-168,-1110,-512,-783,-185,-1585,-987,13.33753,15.578,17.648,1.16798,1.13288,1.77815,2.14755,7936,10212
"1456","E02003209 E02004251","E02003209","E02004251","Poole 016","East Dorset 009",36,0,1,34,0,0,0,0,0,1,0,0,0.52,0.52,0.99,33.51,-0.49,0,0,1,34,0,2.09,2.09,0.94,32.03,-1.97,5.28,5.28,0.85,29.02,-4.98,-0.00041,769,-0.00041,769,0,0,0,0,-0.00162,3001,-0.00162,3001,-0.00264,4891,-0.00264,4891,-357,-357,0,0,-1439,-1439,-3645,-3645,11.44421,14.352,14.605,1.25408,1.01763,2.3481,2.41698,7500,9590
"1457","E02003209 E02004252","E02003209","E02004252","Poole 016","East Dorset 010",26,0,0,22,3,0,1,0,0,0,0,0,0.47,0.47,0,21.61,-0.39,0,0,0,22,0,2.28,2.28,0,20.1,-1.9,5.07,5.07,0,17.75,-4.25,-3e-04,556,-3e-04,556,0,0,0,0,-0.00138,2563,-0.00138,2563,-0.00199,3700,-0.00199,3700,-227,-227,0,0,-1105,-1105,-2480,-2480,9.26483,10.857,10.752,1.17185,0.99033,2.70793,2.97619,6016,7052
"1458","E02003209 E02004253","E02003209","E02004253","Poole 016","East Dorset 011",11,0,0,11,0,0,0,0,0,0,0,0,0.15,0.15,0,10.85,-0.15,0,0,0,11,0,0.59,0.59,0,10.41,-0.59,1.53,1.53,0,9.47,-1.53,-0.00011,212,-0.00011,212,0,0,0,0,-0.00037,694,-0.00037,694,-0.00064,1185,-0.00064,1185,-114,-114,0,0,-446,-446,-1162,-1162,11.60774,14.555,18.061,1.25391,1.24088,1.81381,1.58352,7490,9254
"1459","E02003209 E02004254","E02003209","E02004254","Poole 016","East Dorset 012",55,5,1,43,0,0,0,3,0,3,0,9.09091,6.84,1.84,0.96,41.41,-1.59,7.34,2.34,0.94,40.94,-2.06,10.72,5.72,0.89,38.12,-4.88,17.59,12.59,0.75,32.2,-10.8,-0.00244,4519,-0.00067,1243,-0.00258,4783,-0.00081,1507,-0.00356,6613,-0.0018,3337,-0.00421,7806,-0.00244,4530,-2258,-602,-2432,-776,-3515,-1859,-5764,-4108,5.91831,7.522,6.849,1.27097,0.91053,2.43286,2.64272,4490,5846
"1460","E02003209 E02004260","E02003209","E02004260","Poole 016","North Dorset 006",27,0,0,26,0,1,0,0,0,0,0,0,0.22,0.22,0,25.79,-0.21,0,0,0,26,0,0.49,0.49,0,25.53,-0.47,2.01,2.01,0,24.06,-1.94,-0.00016,300,-0.00016,300,0,0,0,0,-0.00039,729,-0.00039,729,-0.00144,2672,-0.00144,2672,-242,-242,0,0,-544,-544,-2242,-2242,18.6169,22.076,25.248,1.1858,1.14369,2.75412,2.54278,11724,13844
"1461","E02003209 E02004261","E02003209","E02004261","Poole 016","North Dorset 007",22,0,0,22,0,0,0,0,0,0,0,0,0.19,0.19,0,21.81,-0.19,0,0,0,22,0,0.46,0.46,0,21.54,-0.46,1.76,1.76,0,20.24,-1.76,-0.00014,256,-0.00014,256,0,0,0,0,-0.00037,685,-0.00037,685,-0.00117,2167,-0.00117,2167,-204,-204,0,0,-504,-504,-1915,-1915,19.25634,20.659,24.961,1.07284,1.20824,2.57999,2.60006,10828,12670
"1462","E02003209 E02004263","E02003209","E02004263","Poole 016","Purbeck 001",27,0,0,26,1,0,0,0,0,0,0,0,0.86,0.86,0,25.17,-0.83,0,0,0,26,0,4.78,4.78,0,21.4,-4.6,8.06,8.06,0,18.24,-7.76,-0.00037,684,-0.00037,684,0,0,0,0,-0.00201,3730,-0.00201,3730,-0.00217,4019,-0.00217,4019,-353,-353,0,0,-1967,-1967,-3316,-3316,7.0035,8.402,8.402,1.19969,1,2.10664,2.10664,4706,4706
"1463","E02003209 E02004264","E02003209","E02004264","Poole 016","Purbeck 002",130,16,2,87,12,0,0,4,0,9,0,12.30769,24.24,8.24,1.86,80.7,-6.3,30.62,14.62,1.74,75.87,-11.13,51.5,35.5,1.35,60,-27,61.34,45.34,1.18,52.48,-34.52,-0.0037,6870,-0.00127,2346,-0.00534,9911,-0.0029,5387,-0.00795,14751,-0.00551,10227,-0.0074,13722,-0.00496,9198,-2919,-985,-3676,-1742,-6159,-4225,-7337,-5403,2.82766,2.914,2.914,1.03053,1,2.26493,2.26493,1744,1744
"1464","E02003209 E02004265","E02003209","E02004265","Poole 016","Purbeck 003",117,3,0,95,9,2,0,2,1,5,0,2.5641,6.51,3.51,0,92.07,-2.93,3.8,0.8,0,94.2,-0.8,16.3,13.3,0,84.01,-10.99,28.47,25.47,0,73.85,-21.15,-0.00415,7689,-0.00226,4192,-0.00255,4722,-0.00066,1225,-0.01041,19308,-0.00852,15811,-0.01256,23291,-0.01067,19794,-3214,-1700,-1977,-463,-7902,-6388,-13806,-12292,7.69287,11.426,11.817,1.48527,1.03422,1.43532,1.5063,5364,6492
"1465","E02003209 E02004266","E02003209","E02004266","Poole 016","Purbeck 004",33,0,0,29,1,2,0,0,0,1,0,0,0.37,0.37,0,28.67,-0.33,0,0,0,29,0,0.93,0.93,0,28.19,-0.81,2.99,2.99,0,26.37,-2.63,-3e-04,552,-3e-04,552,0,0,0,0,-0.00078,1448,-0.00078,1448,-0.0021,3901,-0.0021,3901,-354,-354,0,0,-881,-881,-2847,-2847,16.30204,21.334,24.184,1.30867,1.13359,1.6687,1.85246,9976,17766
"1466","E02003209 E02004267","E02003209","E02004267","Poole 016","Purbeck 005",19,0,0,18,0,0,0,0,0,0,1,0,0.18,0.18,0,17.83,-0.17,0,0,0,18,0,0.49,0.49,0,17.54,-0.46,1.68,1.68,0,16.41,-1.59,-0.00014,262,-0.00014,262,0,0,0,0,-4e-04,741,-4e-04,741,-0.00109,2023,-0.00109,2023,-174,-174,0,0,-472,-472,-1631,-1631,9.77593,20.19,21.866,2.06528,1.08301,1.58494,2.12202,9544,19274
"1467","E02003209 E02004268","E02003209","E02004268","Poole 016","Purbeck 006",15,1,0,12,0,0,0,2,0,0,0,6.66667,1.1,0.1,0,11.91,-0.09,2,1,0,11.22,-0.78,1.06,0.06,0,11.94,-0.06,1.34,0.34,0,11.66,-0.34,-0.00081,1510,-8e-05,148,-0.0018,3333,-0.00106,1971,-0.00079,1465,-6e-05,103,-0.00104,1933,-0.00031,571,-912,-107,-1610,-805,-892,-87,-1287,-482,12.36116,27.777,20.949,2.24712,0.75419,1.91165,2.73521,13266,17706
"1468","E02003209 E02006883","E02003209","E02006883","Poole 016","Bournemouth 023",27,1,0,24,0,0,0,2,0,0,0,3.7037,1.68,0.68,0,23.37,-0.63,1.38,0.38,0,23.66,-0.34,3.62,2.62,0,21.55,-2.45,6.83,5.83,0,18.59,-5.41,-0.00092,1702,-0.00037,692,-0.00069,1284,-0.00015,274,-0.00217,4016,-0.00162,3006,-0.00287,5322,-0.00232,4312,-739,-307,-598,-166,-1634,-1202,-3083,-2651,7.81313,9.626,10.425,1.23203,1.083,1.93227,2.2446,4924,5740
"1469","E02003209 E02006885","E02003209","E02006885","Poole 016","Bournemouth 024",14,0,0,12,0,0,0,2,0,0,0,0,0.3,0.3,0,11.74,-0.26,0,0,0,12,0,1.56,1.56,0,10.66,-1.34,3.19,3.19,0,9.27,-2.73,-0.00018,325,-0.00018,325,0,0,0,0,-0.00097,1793,-0.00097,1793,-0.0013,2403,-0.0013,2403,-132,-132,0,0,-694,-694,-1419,-1419,8.0461,10.21,10.509,1.26894,1.02929,2.08619,2.14102,5214,5608
"1470","E02003210 E02003211","E02003210","E02003211","Poole 017","Poole 018",189,11,6,137,12,2,0,20,0,0,1,5.82011,19.67,8.67,5.71,130.31,-6.69,24.11,13.11,5.63,126.26,-10.74,58.71,47.71,4.37,100.51,-36.49,80.01,69.01,3.65,84.09,-52.91,-0.00377,6987,-0.00165,3066,-0.00426,7905,-0.00215,3984,-0.01158,21486,-0.00947,17565,-0.01165,21604,-0.00953,17683,-2796,-1205,-3531,-1940,-8163,-6572,-11123,-9532,2.51816,3.527,3.527,1.40063,1,2.97703,2.97703,1874,1874
"1471","E02003210 E02004236","E02003210","E02004236","Poole 017","Christchurch 001",55,1,0,53,0,1,0,0,0,0,0,1.81818,1.64,0.64,0,52.38,-0.62,1.26,0.26,0,52.74,-0.26,2.02,1.02,0,52.01,-0.99,5.97,4.97,0,48.14,-4.86,-0.00137,2548,-0.00053,984,-0.00103,1915,-0.00019,351,-0.00173,3208,-0.00089,1644,-0.00408,7565,-0.00324,6001,-1473,-565,-1148,-240,-1800,-892,-5314,-4406,13.11824,17.459,19.821,1.33089,1.13529,2.23953,1.84148,8564,9764
"1472","E02003210 E02004240","E02003210","E02004240","Poole 017","Christchurch 005",16,0,0,16,0,0,0,0,0,0,0,0,0.16,0.16,0,15.84,-0.16,0,0,0,16,0,0.49,0.49,0,15.51,-0.49,1.57,1.57,0,14.43,-1.57,-0.00013,245,-0.00013,245,0,0,0,0,-0.00042,785,-0.00042,785,-0.00105,1946,-0.00105,1946,-150,-150,0,0,-456,-456,-1476,-1476,14.01256,17.436,18.343,1.24431,1.05202,2.24822,3.33642,8776,10238
"1473","E02003210 E02004241","E02003210","E02004241","Poole 017","Christchurch 006",34,1,1,29,2,1,0,0,0,0,0,2.94118,1.48,0.48,0.99,28.58,-0.42,3.29,2.29,0.9,27.03,-1.97,1.86,0.86,0.99,28.23,-0.77,4.8,3.8,0.9,25.65,-3.35,-0.0012,2233,-0.00039,716,-0.0024,4459,-0.00159,2942,-0.00149,2765,-0.00067,1248,-0.00278,5159,-0.00196,3642,-960,-313,-2126,-1479,-1228,-581,-3171,-2524,11.80184,14.767,16.697,1.25125,1.1307,2.56653,1.97041,7432,8280
"1474","E02003210 E02004244","E02003210","E02004244","Poole 017","East Dorset 002",12,0,0,12,0,0,0,0,0,0,0,0,0.11,0.11,0,11.89,-0.11,0,0,0,12,0,0.27,0.27,0,11.73,-0.27,0.99,0.99,0,11.01,-0.99,-9e-05,162,-9e-05,162,0,0,0,0,-0.00021,390,-0.00021,390,-0.00064,1191,-0.00064,1191,-120,-120,0,0,-296,-296,-1080,-1080,18.2945,21.333,28.041,1.16609,1.31444,1.5844,1.85443,10146,18690
