"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"147093",1,1,1,2.314,1316,74,22,0.00951,431,43,4310,"E02003172 E02003173"
"147094",1,1,1,1.317,748,60,19,0.01443,246,32,3598,"E02003172 E02003174"
"147095",1,1,1,2.267,1474,78,32,0.01412,423,50,4465,"E02003172 E02003176"
"147096",1,1,1,3.812,2162,134,33,0.00866,711,66,7200,"E02003172 E02003177"
"147097",1,1,1,2.34,1476,94,26,0.01111,436,50,4451,"E02003172 E02003178"
"147098",1,1,1,6.758,3032,211,97,0.01435,1260,108,10103,"E02003172 E02003179"
"147099",1,1,1,3.938,2208,141,32,0.00813,734,66,6895,"E02003172 E02003180"
"147100",1,1,1,5.263,2718,161,40,0.0076,981,84,7948,"E02003172 E02003181"
"147101",1,1,1,9.71,4544,309,81,0.00834,1810,140,12623,"E02003172 E02003182"
"147102",1,1,1,4.377,2512,158,46,0.01051,816,83,6941,"E02003172 E02003183"
"147103",1,1,1,5.87,3090,189,52,0.00886,1094,103,8590,"E02003172 E02003184"
"147104",1,1,1,7.1,3740,209,59,0.00831,1324,113,9870,"E02003172 E02003186"
"147105",1,1,1,9.412,4490,283,67,0.00712,1755,142,12806,"E02003172 E02003187"
"147106",1,1,1,6.772,3462,238,62,0.00916,1262,111,10777,"E02003172 E02003188"
"147107",1,1,1,10.743,5082,365,90,0.00838,2003,162,14625,"E02003172 E02003189"
"147108",1,1,1,8.38,4306,228,62,0.0074,1562,128,11939,"E02003172 E02003190"
"147109",1,1,1,7.227,4218,268,60,0.0083,1347,115,11631,"E02003172 E02003192"
"147110",1,1,1,6.686,3770,259,58,0.00867,1246,113,11685,"E02003172 E02003194"
"147111",1,1,1,4.169,2430,158,83,0.01991,777,90,8642,"E02003172 E02003195"
"147112",1,1,1,7.564,4428,271,144,0.01904,1410,137,12949,"E02003172 E02003197"
"147113",1,1,1,11.325,5936,305,194,0.01713,2111,191,16897,"E02003172 E02003199"
"147114",1,1,1,4.662,2890,172,104,0.02231,869,104,9296,"E02003172 E02003200"
"147115",1,1,1,6.092,4206,193,121,0.01986,1136,134,12440,"E02003172 E02003201"
"147116",1,1,1,4.798,3058,194,100,0.02084,894,104,9222,"E02003172 E02003202"
"147117",1,1,1,6.562,3962,244,148,0.02255,1223,145,12502,"E02003172 E02003203"
"147118",1,1,1,8.774,4904,268,179,0.0204,1636,178,14906,"E02003172 E02003204"
"147119",1,1,1,10.179,5262,296,184,0.01808,1897,172,15576,"E02003172 E02003205"
"147120",1,1,1,15.094,7776,454,221,0.01464,2814,244,22972,"E02003172 E02003207"
"147121",1,1,1,11.546,6394,357,192,0.01663,2152,186,17423,"E02003172 E02003208"
"147122",1,1,1,8.335,4426,259,117,0.01404,1554,145,13660,"E02003172 E02003211"
"147123",1,1,1,14.272,6322,612,122,0.00855,2660,204,20734,"E02003172 E02004236"
"147124",1,1,1,16.398,7774,717,137,0.00835,3057,243,22377,"E02003172 E02004239"
"147125",1,1,1,11.151,4934,487,116,0.0104,2079,162,16066,"E02003172 E02004241"
"147126",1,1,1,16.184,8300,375,100,0.00618,3017,236,31026,"E02003172 E02004245"
"147127",1,1,1,13.78,7400,251,99,0.00718,2569,192,23566,"E02003172 E02004246"
"147128",1,1,1,7.102,3060,115,55,0.00774,1324,98,14113,"E02003172 E02004250"
"147129",1,1,1,6.727,5366,173,43,0.00639,1254,100,13701,"E02003172 E02004251"
"147130",1,1,1,8.891,4718,319,91,0.01024,1657,137,14349,"E02003172 E02004252"
"147131",1,1,1,3.937,1884,83,44,0.01118,734,66,9537,"E02003172 E02004253"
"147133",1,1,1,6.655,3606,210,102,0.01533,1241,125,10654,"E02003172 E02006883"
