"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"41598",1,1,1,7.463,5150,183,206,0.0276,1391,146,15047,"E02000753 E02004537"
"41599",1,1,1,6.565,4952,164,206,0.03138,1224,154,14642,"E02000753 E02004538"
"41600",1,1,1,2.482,1440,61,62,0.02498,463,47,4818,"E02000753 E02004542"
"41601",1,1,1,1.849,1458,59,53,0.02866,345,43,4075,"E02000753 E02004543"
"151176",1,1,1,3.554,2016,95,48,0.01351,663,45,6333,"E02003279 E02003280"
"151177",1,1,1,1.536,850,50,21,0.01367,286,31,3429,"E02003279 E02003281"
"151178",1,1,1,4.455,2118,92,62,0.01392,830,63,7250,"E02003279 E02003282"
"151179",1,1,1,3.246,1578,79,53,0.01633,605,58,5739,"E02003279 E02003283"
"151180",1,1,1,7.678,3386,169,84,0.01094,1431,107,12618,"E02003279 E02003284"
"151181",1,1,1,5.19,2472,122,87,0.01676,967,85,8541,"E02003279 E02003285"
"151182",1,1,1,3.646,2716,95,61,0.01673,680,69,7042,"E02003279 E02003286"
"151183",1,1,1,9.623,4204,217,90,0.00935,1794,129,14845,"E02003279 E02003287"
"151184",1,1,1,6.862,3258,187,108,0.01574,1279,109,10652,"E02003279 E02003288"
"151185",1,1,1,3.742,1788,74,59,0.01577,698,68,6951,"E02003279 E02003289"
"151186",1,1,1,5.504,2460,103,91,0.01653,1026,86,9107,"E02003279 E02003290"
"151187",1,1,1,13.169,5590,355,119,0.00904,2455,168,20409,"E02003279 E02003291"
"151188",1,1,1,8.807,4026,220,115,0.01306,1642,127,13082,"E02003279 E02003292"
"151189",1,1,1,7.229,3268,166,100,0.01383,1348,116,11104,"E02003279 E02003293"
"151190",1,1,1,13.196,7024,275,145,0.01099,2460,182,18605,"E02003279 E02003295"
"151193",1,1,1,11.673,6266,238,188,0.01611,2176,181,20940,"E02003279 E02004430"
"151194",1,1,1,13.332,6314,300,180,0.0135,2485,201,21410,"E02003279 E02004434"
"151195",1,1,1,15.797,7480,411,199,0.0126,2945,246,25674,"E02003279 E02004435"
"151196",1,1,1,22.566,10350,485,273,0.0121,4207,349,35292,"E02003279 E02004437"
"151197",1,1,1,18.502,8736,500,240,0.01297,3449,292,30577,"E02003279 E02004438"
"151198",1,1,1,18.7,9226,493,241,0.01289,3486,300,31591,"E02003279 E02004443"
"151199",1,1,1,6.166,3186,127,78,0.01265,1149,124,10237,"E02003279 E02004474"
"151200",1,1,1,8.071,4084,192,116,0.01437,1505,157,13789,"E02003279 E02004476"
"151201",1,1,1,3.664,2992,83,76,0.02074,683,90,8491,"E02003279 E02004477"
"151202",1,1,1,4.914,3150,122,78,0.01587,916,109,10055,"E02003279 E02004478"
"151206",1,1,1,5.262,3292,114,97,0.01843,981,94,9721,"E02003279 E02004565"
"151207",1,1,1,6.821,3810,136,68,0.00997,1272,84,12540,"E02003279 E02004566"
"151208",1,1,1,5.546,3126,117,105,0.01893,1034,108,10289,"E02003279 E02004567"
"151209",1,1,1,7.509,3386,190,137,0.01824,1400,125,11847,"E02003279 E02004568"
"151210",1,1,1,5.618,3316,112,57,0.01015,1047,68,10641,"E02003279 E02004569"
"151211",1,1,1,4.271,2572,80,70,0.01639,796,89,8362,"E02003279 E02004570"
"151212",1,1,1,2.998,1952,54,50,0.01668,559,63,6144,"E02003279 E02004571"
"151214",1,1,1,3.863,2624,117,37,0.00958,720,75,6905,"E02003280 E02003281"
"151215",1,1,1,1.554,708,24,16,0.0103,290,27,2950,"E02003280 E02003282"
"151216",1,1,1,3.12,2082,82,41,0.01314,582,62,5650,"E02003280 E02003283"
"151217",1,1,1,4.683,2014,99,36,0.00769,873,71,7650,"E02003280 E02003284"
"151218",1,1,1,2.465,1170,37,33,0.01339,460,46,4693,"E02003280 E02003285"
"151219",1,1,1,6.852,3100,129,73,0.01065,1277,121,10416,"E02003280 E02003286"
"151220",1,1,1,6.628,2832,147,42,0.00634,1236,93,9877,"E02003280 E02003287"
"151221",1,1,1,3.243,1828,84,40,0.01233,605,57,5888,"E02003280 E02003288"
"151222",1,1,1,5.108,2306,92,55,0.01077,952,91,7858,"E02003280 E02003289"
"151223",1,1,1,3.483,1556,51,53,0.01522,649,58,6146,"E02003280 E02003290"
"151224",1,1,1,10.174,4218,285,71,0.00698,1897,132,15441,"E02003280 E02003291"
"151225",1,1,1,5.401,2320,119,41,0.00759,1007,78,8893,"E02003280 E02003292"
"151226",1,1,1,3.784,1802,71,44,0.01163,705,69,6561,"E02003280 E02003293"
"151227",1,1,1,7.009,2882,126,62,0.00885,1307,91,10857,"E02003280 E02003294"
"151228",1,1,1,9.259,3848,211,69,0.00745,1726,122,14256,"E02003280 E02003295"
"151230",1,1,1,15.399,8230,399,210,0.01364,2871,248,25578,"E02003280 E02004430"
"151231",1,1,1,15.941,8354,387,196,0.0123,2972,248,25147,"E02003280 E02004434"
"151232",1,1,1,18.406,9520,498,215,0.01168,3431,293,29411,"E02003280 E02004435"
"151233",1,1,1,25.175,12390,572,289,0.01148,4693,395,39029,"E02003280 E02004437"
"151234",1,1,1,21.111,10776,587,256,0.01213,3935,339,34314,"E02003280 E02004438"
"151235",1,1,1,21.309,11266,580,257,0.01206,3972,347,35328,"E02003280 E02004443"
"151237",1,1,1,8.775,5226,214,94,0.01071,1636,171,13974,"E02003280 E02004474"
"151238",1,1,1,6.267,4890,163,96,0.01532,1168,138,12230,"E02003280 E02004477"
"151239",1,1,1,7.465,5020,200,96,0.01286,1392,156,13719,"E02003280 E02004478"
"151240",1,1,1,13.577,7626,395,214,0.01576,2531,230,28029,"E02003280 E02004482"
"151241",1,1,1,14.602,8000,421,213,0.01459,2722,242,29292,"E02003280 E02004483"
"151244",1,1,1,18.273,9694,475,261,0.01428,3406,294,31744,"E02003280 E02004505"
"151245",1,1,1,5.768,2446,160,41,0.00711,1075,85,10040,"E02003280 E02004564"
"151246",1,1,1,7.607,4622,179,63,0.00828,1418,126,14448,"E02003280 E02004565"
"151247",1,1,1,4.129,1714,104,32,0.00775,770,56,7576,"E02003280 E02004566"
"151248",1,1,1,9.471,5302,251,129,0.01362,1765,173,15210,"E02003280 E02004567"
"151249",1,1,1,10.192,5510,283,157,0.0154,1900,174,15715,"E02003280 E02004568"
"151250",1,1,1,3.754,1576,102,33,0.00879,700,51,7019,"E02003280 E02004569"
"151251",1,1,1,7.955,4788,212,100,0.01257,1483,154,12642,"E02003280 E02004570"
"151252",1,1,1,7.028,4184,189,78,0.0111,1310,131,11252,"E02003280 E02004571"
"151253",1,1,1,9.912,3964,147,51,0.00515,1848,126,16749,"E02003280 E02004572"
"151256",1,1,1,3.509,1384,72,43,0.01225,654,35,5368,"E02003281 E02003282"
"151257",1,1,1,2.1,1154,42,22,0.01048,391,27,3324,"E02003281 E02003283"
"151258",1,1,1,7.404,3170,185,59,0.00797,1380,91,9628,"E02003281 E02003284"
"151259",1,1,1,4.261,2084,98,52,0.0122,794,55,5850,"E02003281 E02003285"
"151260",1,1,1,2.422,2066,57,46,0.01899,451,44,4531,"E02003281 E02003286"
"151261",1,1,1,9.349,3988,233,65,0.00695,1743,114,11855,"E02003281 E02003287"
"151262",1,1,1,5.933,2870,163,73,0.0123,1106,79,7961,"E02003281 E02003288"
"151263",1,1,1,2.556,1370,45,36,0.01408,476,39,4199,"E02003281 E02003289"
"151264",1,1,1,4.318,2042,74,68,0.01575,805,57,6355,"E02003281 E02003290"
"151265",1,1,1,12.895,5374,371,94,0.00729,2404,153,17419,"E02003281 E02003291"
"151266",1,1,1,7.878,3638,196,80,0.01015,1469,97,10391,"E02003281 E02003292"
"151267",1,1,1,6.3,2880,142,65,0.01032,1174,86,8413,"E02003281 E02003293"
"151268",1,1,1,12.267,6636,251,110,0.00897,2287,152,15914,"E02003281 E02003295"
"151270",1,1,1,12.72,6124,315,189,0.01486,2371,192,20891,"E02003281 E02004430"
"151271",1,1,1,13.262,6248,303,175,0.0132,2472,191,20460,"E02003281 E02004434"
"151272",1,1,1,15.727,7414,414,194,0.01234,2932,236,24724,"E02003281 E02004435"
"151273",1,1,1,22.496,10284,488,268,0.01191,4194,339,34342,"E02003281 E02004437"
"151274",1,1,1,18.432,8670,503,235,0.01275,3436,282,29627,"E02003281 E02004438"
"151275",1,1,1,18.63,9160,496,236,0.01267,3473,290,30641,"E02003281 E02004443"
"151278",1,1,1,6.096,3120,130,73,0.01198,1136,114,9287,"E02003281 E02004474"
"151279",1,1,1,9.181,4446,211,146,0.0159,1711,148,13926,"E02003281 E02004475"
"151280",1,1,1,8.001,4018,195,111,0.01387,1491,147,12839,"E02003281 E02004476"
"151281",1,1,1,3.183,2224,79,63,0.01979,593,73,6172,"E02003281 E02004477"
"151282",1,1,1,3.69,2500,84,63,0.01707,688,83,7544,"E02003281 E02004478"
"151283",1,1,1,10.827,5480,305,180,0.01663,2018,170,23117,"E02003281 E02004483"
"151285",1,1,1,6.723,4048,168,122,0.01815,1253,110,11781,"E02003281 E02004565"
