"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"2529","E02004459","Braintree 014",4382,52,340,2785,153,888,10,95,10,28,21,140.556,88.556,320.74799,2727.3601,-57.64,80.836,28.836,334.061,2765.3799,-19.62,468.703,416.703,234.922,2526.5481,-258.452,701.78101,649.78101,212.164,2349.6189,-435.38101,-0.04947,91735,-0.03283,60874,-0.0278,51564,-0.01116,20703,-0.11685,216758,-0.10022,185897,-0.15787,292863,-0.14123,262002,-39592,-25903,-25797,-12108,-109897,-96208,-217784,-204095,1.15224
"2627","E02003285","Southend-on-Sea 007",5191,188,1111,2402,249,710,27,411,28,39,26,403.858,215.858,1043.897,2299.762,-102.238,308.10501,120.105,1068.726,2347.314,-54.686,1356.697,1168.697,721.07397,1870.429,-531.57001,1621.693,1433.693,660.48102,1724.6689,-677.33099,-0.06204,115051,-0.03184,59041,-0.04009,74358,-0.0099,18348,-0.17127,317712,-0.14107,261702,-0.14608,270973,-0.11588,214963,-40276,-21058,-29612,-10394,-116270,-97052,-164780,-145562,1.0807
"2632","E02004492","Chelmsford 008",4844,199,563,2819,201,813,21,175,7,28,18,366.68399,167.68401,523.47601,2717.217,-101.784,339.323,140.323,527.56897,2735.3931,-83.607,984.73102,785.73102,369.03699,2353.0859,-465.914,1214.182,1015.182,339.87799,2185.739,-633.26099,-0.05848,108433,-0.02745,50869,-0.04617,85649,-0.01514,28085,-0.13007,241254,-0.09904,183690,-0.13766,255349,-0.10663,197785,-52315,-25638,-44501,-17824,-126371,-99694,-203628,-176951,1.16887
"2665","E02004548","Harlow 005",4526,51,132,3266,185,298,268,217,46,49,14,164.702,113.702,124.98,3179.74,-86.26,112.317,61.317,129.286,3219.3789,-46.621,644.38898,593.38898,88.073,2825.001,-440.99899,899.33698,848.33698,81.347,2618.751,-647.24902,-0.06987,129530,-0.04891,90655,-0.04313,80011,-0.02218,41136,-0.2197,407518,-0.19874,368643,-0.26667,494664,-0.24571,455789,-40503,-28502,-27851,-15850,-132012,-120011,-241074,-229073,1.18139
"2669","E02004499","Chelmsford 015",3468,142,427,2098,183,358,13,196,7,33,11,263.15601,121.156,401.85101,2024.928,-73.072,240.323,98.323,403.59299,2040.722,-57.278,748.87201,606.87201,291.44299,1744.2419,-353.758,958.83099,816.83099,261.80801,1599.512,-498.48801,-0.04116,76310,-0.02084,38604,-0.03027,56141,-0.00994,18435,-0.10268,190443,-0.08235,152737,-0.10908,202316,-0.08875,164610,-36112,-18183,-28738,-10809,-94543,-76614,-153780,-135851,1.7117
"2703","E02004445","Basildon 022",3669,58,284,2249,287,470,23,199,44,35,20,166.81,108.81,271.189,2180.675,-68.325,96.169,38.169,281.01401,2223.6721,-25.328,672.90601,614.90601,200.61099,1873.557,-375.44299,913.43597,855.43597,180.533,1713.165,-535.83502,-0.0468,86745,-0.02957,54796,-0.02678,49661,-0.00955,17712,-0.15452,286611,-0.13729,254662,-0.17522,325011,-0.15799,293062,-29476,-18737,-18308,-7569,-94251,-83512,-159910,-149171,1.50294
"2711","E02003300","Thurrock 005",3802,36,146,2606,199,651,16,82,17,36,13,129.27299,93.273,139.009,2535.5459,-70.454,60.315,24.315,145.19901,2586.5549,-19.445,520.10199,484.10199,98.374,2250.3621,-355.638,761.92102,725.92102,91.205,2060.48,-545.52002,-0.05226,96887,-0.03913,72530,-0.02244,41627,-0.00931,17270,-0.17653,327429,-0.1634,303072,-0.21359,396208,-0.20046,371851,-35105,-26699,-15246,-6840,-123162,-114756,-224936,-216530,1.20609
"2731","E02004585","Tendring 013",2831,101,264,2040,211,99,2,51,34,19,10,251.87399,150.87399,244.14999,1930.975,-109.025,169.763,68.763,252.353,1991.745,-48.255,828.32501,727.32501,164.823,1518.739,-521.26099,941.62701,840.62701,158.29401,1427.569,-612.43103,-0.08488,157460,-0.04725,87654,-0.06174,114523,-0.02411,44717,-0.185,343203,-0.14737,273397,-0.18458,342427,-0.14695,272621,-40248,-21969,-30112,-11833,-105291,-87012,-150276,-131997,0.21609
"2744","E02004444","Basildon 021",4476,51,196,2721,194,1105,43,71,35,44,16,148.31799,97.318,186.63901,2649.696,-71.304,108.379,57.379,189.317,2681.2729,-39.727,565.388,514.388,136.75,2353.313,-367.68701,829.64801,778.64801,122.932,2148.363,-572.63702,-0.053,98233,-0.03642,67482,-0.03017,55962,-0.01359,25211,-0.18002,333912,-0.16344,303161,-0.2187,405671,-0.20212,374920,-35812,-25160,-21918,-11266,-122097,-111445,-221929,-211277,1.31216
"2752","E02004582","Tendring 010",2182,74,205,1564,157,66,1,68,18,17,12,167.61301,93.613,192.30901,1498.328,-65.672,124.53,50.53,195.552,1529.433,-34.567,549.79797,475.798,137.472,1233.485,-330.51501,647.62402,573.62402,129.612,1158.556,-405.444,-0.05401,100184,-0.03097,57445,-0.0387,71787,-0.01566,29048,-0.12294,228068,-0.0999,185329,-0.12578,233335,-0.10274,190596,-25899,-14302,-19557,-7960,-69366,-57769,-102530,-90933,0.68428
"2768","E02004494","Chelmsford 010",5309,155,1276,2050,150,1347,37,252,10,12,20,319.60999,164.61,1199.001,1987.407,-62.593,235.765,80.765,1245.611,2011.877,-38.123,1052.024,897.02399,816.17297,1743.074,-306.92599,1208.266,1053.266,789.159,1647.026,-402.974,-0.02969,55024,-0.01615,29900,-0.02011,37294,-0.00656,12170,-0.0683,126645,-0.05475,101521,-0.07882,146184,-0.06528,121060,-27306,-15000,-19977,-7671,-69590,-57284,-123039,-110733,1.18216
"2854","E02004551","Harlow 008",3108,82,226,2077,216,89,109,228,42,27,12,199.312,117.312,212.584,2001.4449,-75.555,131.85201,49.852,220.79401,2046.624,-30.376,709.00201,627.00201,146.55901,1678.809,-398.19101,916.12402,834.12402,133.32001,1530.469,-546.53101,-0.06438,119365,-0.037,68570,-0.0386,71597,-0.01121,20802,-0.18736,347522,-0.15998,296727,-0.20059,372081,-0.17321,321286,-34246,-19341,-21422,-6517,-104752,-89847,-166320,-151415,1.36359
