"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"33998",1,1,1,22.702,15078,638,530,0.02335,4232,476,40975,"E02000617 E02006385"
"33999",1,1,1,24.015,12582,907,168,0.007,4477,336,32638,"E02000617 E02006400"
"34000",1,1,1,21.571,13562,691,99,0.00459,4021,279,30567,"E02000617 E02006406"
"34001",1,1,1,29.088,21654,998,160,0.0055,5422,399,39103,"E02000617 E02006463"
"34003",1,1,1,6.138,3204,206,57,0.00929,1144,93,10857,"E02000617 E02006837"
"205119",1,1,1,10.273,9416,236,147,0.01431,1915,150,19333,"E02004813 E02006345"
"205120",1,1,1,4.804,2264,152,28,0.00583,896,58,6036,"E02004813 E02006347"
"205121",1,1,1,11.615,9070,296,127,0.01093,2165,143,17785,"E02004813 E02006348"
"205122",1,1,1,13.896,9920,394,187,0.01346,2590,186,21098,"E02004813 E02006350"
"205123",1,1,1,2.982,1550,95,17,0.0057,556,38,4916,"E02004813 E02006353"
"205124",1,1,1,11.782,9504,318,134,0.01137,2196,163,16896,"E02004813 E02006355"
"205125",1,1,1,16.023,12008,503,266,0.0166,2987,249,24517,"E02004813 E02006356"
"205126",1,1,1,1.854,1064,53,15,0.00809,346,24,3024,"E02004813 E02006357"
"205127",1,1,1,13.526,10492,418,171,0.01264,2521,190,19300,"E02004813 E02006358"
"205128",1,1,1,15.656,12470,387,393,0.0251,2918,283,30065,"E02004813 E02006360"
"205129",1,1,1,14.834,9326,513,157,0.01058,2765,243,21948,"E02004813 E02006420"
"205130",1,1,1,13.454,8260,472,89,0.00662,2508,180,18366,"E02004813 E02006423"
"205131",1,1,1,11.226,6556,361,94,0.00837,2093,159,14704,"E02004813 E02006425"
"205132",1,1,1,9.785,5924,300,73,0.00746,1824,134,12438,"E02004813 E02006426"
"205133",1,1,1,8.179,4232,222,51,0.00624,1525,108,10675,"E02004813 E02006427"
"205134",1,1,1,2.873,1490,108,28,0.00975,536,49,5262,"E02004813 E02006439"
"205135",1,1,1,5.67,3012,208,69,0.01217,1057,83,8081,"E02004813 E02006441"
"205136",1,1,1,5.741,4344,252,92,0.01603,1070,111,11418,"E02004813 E02006442"
"205137",1,1,1,6.873,5442,298,110,0.016,1281,129,13111,"E02004813 E02006444"
"205138",1,1,1,14.515,9468,400,332,0.02287,2706,269,29370,"E02004813 E02006445"
"205139",1,1,1,8.326,6148,334,135,0.01621,1552,159,15679,"E02004813 E02006447"
"205140",1,1,1,14.19,11890,379,285,0.02008,2645,241,27193,"E02004813 E02006449"
"205141",1,1,1,23.333,13508,700,182,0.0078,4350,298,26807,"E02004813 E02006459"
"205142",1,1,1,21.23,13010,666,175,0.00824,3958,276,25002,"E02004813 E02006463"
"205143",1,1,1,15.134,9112,372,412,0.02722,2821,381,38561,"E02004813 E02006839"
"257585",1,1,1,2.098,848,82,13,0.0062,391,29,3252,"E02006317 E02006318"
