"","geo_code","geo_label","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"1093","E02006403","Spelthorne 001",3010,113,131,2087,131,88,98,307,2,42,11,254.795,141.795,121.902,1985.142,-101.858,185.024,72.024,126.554,2033.4919,-53.508,760.073,647.073,86.161,1626.437,-460.56299,966.82202,853.82202,80.306,1472.75,-614.25,-0.09681,179468,-0.0564,104524,-0.07065,131038,-0.03024,56094,-0.25754,477673,-0.21714,402729,-0.2485,460897,-0.2081,385953,-60688,-34510,-46002,-19824,-172820,-146642,-244287,-218109,0.66727
"1120","E02006369","Mole Valley 008",2575,45,137,1917,127,256,6,31,8,33,15,86.225,41.225,132.825,1885.392,-31.608,78.687,33.687,134.92599,1889.597,-27.403,256.38599,211.386,110.671,1759.939,-157.061,457.25101,412.25101,95.891,1600.283,-316.71701,-0.028,51856,-0.01429,26426,-0.02651,49163,-0.0128,23733,-0.07327,135834,-0.05956,110404,-0.11062,205139,-0.09691,179709,-24530,-12806,-24571,-12847,-64619,-52895,-142207,-130483,2.38631
"1149","E02006329","Elmbridge 013",2489,84,123,1346,61,730,35,48,7,29,26,139.86,55.86,117.367,1307.119,-38.881,124.456,40.456,121.269,1316.073,-29.927,327.62601,243.62601,88.928,1173.074,-172.92599,473.79501,389.79501,81.375,1072.297,-273.70401,-0.04174,77290,-0.01552,28667,-0.04019,74524,-0.01397,25901,-0.08041,149031,-0.05419,100408,-0.10605,196609,-0.07983,147986,-34742,-13570,-34778,-13606,-72013,-50841,-120218,-99046,1.75332
"1150","E02006368","Mole Valley 007",2118,53,169,1484,83,270,6,28,3,18,4,90.579,37.579,163.437,1456.2581,-27.742,93.068,40.068,162.56599,1454.066,-29.934,237.41,184.41,133.808,1355.05,-128.95,391.73499,338.73499,117.987,1234.9041,-249.09599,-0.02839,52577,-0.01219,22529,-0.02582,47892,-0.00962,17844,-0.06246,115797,-0.04626,85749,-0.0882,163534,-0.072,133486,-26523,-11086,-25957,-10520,-57565,-42128,-116044,-100607,2.78844
"1171","E02006359","Guildford 016",2459,54,456,1169,52,632,16,43,3,15,19,83.199,29.199,447.216,1152.639,-16.361,99.031,45.031,439.45099,1145.543,-23.457,213.879,159.879,396.62701,1088.365,-80.635,401.62,347.62,329.31201,991.771,-177.229,-0.0092,17008,-0.00397,7317,-0.00913,16936,-0.00391,7245,-0.02444,45279,-0.01921,35588,-0.03311,61369,-0.02788,51678,-13431,-5960,-13191,-5720,-30415,-22944,-65915,-58444,2.25402
"1234","E02006461","Woking 006",2846,67,267,1554,83,776,16,35,9,22,17,147.18201,80.182,248.987,1503.788,-50.212,104.929,37.929,260.76401,1526.745,-27.255,465,398,170.88699,1310.7061,-243.29401,608.45398,541.45398,157.371,1204.788,-349.21201,-0.0308,57052,-0.01743,32249,-0.02446,45356,-0.01108,20553,-0.08799,163169,-0.07462,138366,-0.1012,187671,-0.08783,162868,-27665,-15828,-20677,-8840,-76091,-64254,-130244,-118407,0.89739
"1247","E02006349","Guildford 006",4070,186,461,2502,209,380,11,255,7,42,17,309.14001,123.14,436.23801,2429.718,-72.282,300.71301,114.713,438.15302,2434.884,-67.116,770.19397,584.19397,332.16599,2172.6631,-329.33701,1057.243,871.24298,290.85901,1983.141,-518.85901,-0.03699,68542,-0.01525,28219,-0.03564,66100,-0.0139,25777,-0.09972,184950,-0.07798,144627,-0.11463,212595,-0.09289,172272,-49372,-21125,-46471,-18224,-109792,-81545,-189197,-160950,1.55272
"1303","E02006393","Runnymede 001",2817,87,461,1566,89,468,21,80,8,27,10,188.526,101.526,435.17099,1508.113,-57.887,153.064,66.064,440.47101,1530.573,-35.427,585.67102,498.67099,311.655,1296.8571,-269.14301,750.18799,663.18799,285.01599,1190.535,-375.465,-0.03982,73769,-0.02281,42207,-0.02627,48730,-0.00926,17168,-0.09524,176586,-0.07823,145024,-0.10279,190578,-0.08577,159016,-33129,-19519,-22833,-9223,-91609,-77999,-148624,-135014,0.60008
"1359","E02006412","Spelthorne 010",3001,77,109,2110,110,349,27,126,7,71,15,194.269,117.269,101.343,2021.757,-88.243,134.80701,57.807,106.689,2065.241,-44.758,609.552,532.552,66.246,1709.387,-400.61301,790.33197,713.33197,65.049,1573.717,-536.28302,-0.08863,164265,-0.04926,91234,-0.06824,126582,-0.02887,53551,-0.21594,400462,-0.17657,327431,-0.23682,439203,-0.19745,366172,-56091,-31037,-44125,-19071,-150063,-125009,-227067,-202013,0.19525
"1422","E02006342","Epsom and Ewell 008",3217,62,546,1288,76,995,46,147,14,32,11,147.49899,85.499,519.716,1252.4969,-35.503,91.138,29.138,537.758,1276.407,-11.593,516.58899,454.58899,373.95801,1102.376,-185.62399,718.474,656.474,352.561,1005.073,-282.927,-0.03231,59797,-0.01996,36884,-0.01825,33846,-0.0059,10933,-0.08102,150147,-0.06867,127234,-0.12097,224284,-0.10862,201371,-18756,-11478,-10799,-3521,-57625,-50347,-104498,-97220,2.03591
