"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"79211",1,1,1,1.096,356,19,31,0.02828,204,8,1621,"E02001509 E02001510"
"79212",1,1,1,5.924,3628,110,118,0.01992,1104,100,11170,"E02001509 E02001511"
"79213",1,1,1,3.749,2044,77,85,0.02267,699,93,9966,"E02001509 E02001512"
"79214",1,1,1,6.271,3052,197,173,0.02759,1169,128,14316,"E02001509 E02001513"
"79215",1,1,1,8.393,5840,161,153,0.01823,1565,123,16089,"E02001509 E02001514"
"79216",1,1,1,3.815,3068,92,66,0.0173,711,71,7648,"E02001509 E02001515"
"79217",1,1,1,5.608,3248,92,100,0.01783,1045,82,10124,"E02001509 E02001516"
"79218",1,1,1,6.379,3742,154,152,0.02383,1189,137,10509,"E02001509 E02001517"
"79219",1,1,1,6.156,3948,174,178,0.02891,1148,144,14164,"E02001509 E02001518"
"79220",1,1,1,7.4,3614,168,152,0.02054,1379,111,9893,"E02001509 E02001519"
"79221",1,1,1,8.339,5342,230,264,0.03166,1554,212,19456,"E02001509 E02001520"
"79222",1,1,1,8.077,5168,234,211,0.02612,1506,185,17296,"E02001509 E02001521"
"79223",1,1,1,13.512,9140,263,223,0.0165,2519,195,27108,"E02001509 E02001522"
"79224",1,1,1,9.581,4836,250,218,0.02275,1786,164,13011,"E02001509 E02001523"
"79225",1,1,1,8.745,6244,255,249,0.02847,1630,218,19553,"E02001509 E02001525"
"79226",1,1,1,10.473,5568,373,299,0.02855,1952,250,27731,"E02001509 E02001527"
"79227",1,1,1,15.661,7790,364,336,0.02145,2919,281,21254,"E02001509 E02001529"
"79228",1,1,1,21.994,9866,486,370,0.01682,4100,334,29555,"E02001509 E02001530"
"79229",1,1,1,12.715,6202,336,276,0.02171,2370,214,17866,"E02001509 E02001531"
"79230",1,1,1,27.947,16336,543,657,0.02351,5210,616,41963,"E02001509 E02001532"
"79231",1,1,1,13.841,6910,357,307,0.02218,2580,237,19534,"E02001509 E02001534"
"79232",1,1,1,18.698,10380,440,425,0.02273,3486,371,31253,"E02001509 E02001536"
"79233",1,1,1,16.581,7660,372,314,0.01894,3091,257,21631,"E02001509 E02001578"
"79234",1,1,1,18.509,8612,399,354,0.01913,3450,295,25691,"E02001509 E02001579"
"79253",1,1,1,4.828,3272,93,87,0.01802,900,92,9543,"E02001510 E02001511"
"79254",1,1,1,4.808,2724,98,110,0.02288,896,127,13408,"E02001510 E02001512"
