"","geo_code","geo_label","All","light_rail","train","bus","taxi","motorbike","Car","car_passenger","Bicycle","foot","other","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_siw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_siw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_siw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_siw","ebike_sld","ebike_sid","base_sldeath_webtag","base_slvalue_webtag","govtarget_sldeath_webtag","govtarget_slvalue_webtag","govtarget_sideath_webtag","govtarget_sivalue_webtag","gendereq_sldeath_webtag","gendereq_slvalue_webtag","gendereq_sideath_webtag","gendereq_sivalue_webtag","dutch_sldeath_webtag","dutch_slvalue_webtag","dutch_sideath_webtag","dutch_sivalue_webtag","ebike_sldeath_webtag","ebike_slvalue_webtag","ebike_sideath_webtag","ebike_sivalue_webtag","base_sldeath_heat","base_slvalue_heat","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","base_slco2","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","avslope"
"135","E02001611","Sheffield 001",3197,75,12,344,3,23,2127,165,24,410,14,49.5359992980957,25.5359992980957,404.441986083984,-5.55800008773804,2111.80810546875,-15.1920003890991,42.3880004882812,18.3880004882812,405.609985351562,-4.3899998664856,2116.09594726562,-10.9040002822876,172.526992797852,148.526992797852,364.440002441406,-45.560001373291,2047.11096191406,-79.8889999389648,446.308990478516,422.308990478516,305.734985351562,-104.264999389648,1882.05004882812,-244.949996948242,-0.0159099996089935,29506,-0.0335300005972385,62148,-0.0176299996674061,32642,-0.0205499995499849,38120,-0.0046399999409914,8614,-0.0785799995064735,145731,-0.0626799985766411,116225,-0.168919995427132,313339,-0.153009995818138,283833,-0.00982999987900257,18241,-0.0203099995851517,37619,-0.0104700000956655,19378,-0.0127299996092916,23617,-0.00289999996311963,5376,-0.0502500012516975,93158,-0.0404100008308887,74917,-0.116690002381802,216424,-0.106849998235703,198183,-7611,-14964,-7353,-11608,-3997,-33986,-26375,-114441,-106830,0.0381043315254885
"148","E02001675","Sheffield 065",3964,291,22,520,6,17,2428,247,21,396,16,78.713996887207,57.7140007019043,384.593994140625,-11.4060001373291,2396.82495117188,-31.1749992370605,36.7980003356934,15.7980003356934,391.196014404297,-4.80399990081787,2420.5810546875,-7.41900014877319,386.553009033203,365.553009033203,310.201995849609,-85.7979965209961,2242.61791992188,-185.38200378418,744.97998046875,723.97998046875,267.981994628906,-128.018005371094,2030.32897949219,-397.670989990234,-0.0099499998614192,18446,-0.0392800010740757,72807,-0.0293400008231401,54361,-0.012470000423491,23115,-0.00252000009641051,4669,-0.160449996590614,297606,-0.150499999523163,279160,-0.273829996585846,507969,-0.263889998197556,489523,-0.00658999988809228,12228,-0.0255500003695488,47334,-0.0189599990844727,35106,-0.0082999998703599,15379,-0.00170000002253801,3151,-0.106370002031326,197273,-0.0997800007462502,185045,-0.186800003051758,346491,-0.18019999563694,334263,-4620,-16234,-11614,-6748,-2128,-60890,-56270,-161520,-156900,0.0341264040879972
"191","E02001520","Barnsley 012",4677,8,103,196,23,23,3463,302,31,512,16,125.361999511719,94.3619995117188,496.388000488281,-15.6120004653931,3399.24609375,-63.7540016174316,58.8160018920898,27.8159999847412,506.555999755859,-5.44399976730347,3444.8349609375,-18.1639995574951,666.22802734375,635.22802734375,394.132995605469,-117.866996765137,3047.541015625,-415.459014892578,1088.03894042969,1057.03894042969,339.268005371094,-172.731994628906,2743.2451171875,-719.755004882812,-0.0194899998605251,36144,-0.0604999996721745,112151,-0.0410199984908104,76007,-0.0297800004482269,55240,-0.0103000001981854,19096,-0.214139997959137,397209,-0.194659993052483,361065,-0.294310003519058,545934,-0.274830013513565,509790,-0.0107500003650784,19944,-0.0353100001811981,65395,-0.024550000205636,45451,-0.0163499992340803,30328,-0.00559999980032444,10384,-0.136179998517036,252565,-0.125430002808571,232621,-0.194490000605583,360740,-0.183740004897118,340796,-7681,-24371,-16690,-12879,-5198,-91224,-83543,-201497,-193816,0.0286983202365527
"230","E02001661","Sheffield 051",3120,32,74,612,14,15,1576,204,77,500,16,126.814002990723,49.8139991760254,490.592987060547,-9.4069995880127,1552.583984375,-23.4160003662109,116.406997680664,39.4070014953613,492.997985839844,-7.0019998550415,1556.78405761719,-19.2159996032715,381.553009033203,304.553009033203,435.414001464844,-64.5859985351562,1437.55395507812,-138.445999145508,753.677978515625,676.677978515625,364.117004394531,-135.882995605469,1255.86901855469,-320.131988525391,-0.0254399999976158,47190,-0.0423900000751019,78563,-0.016950000077486,31373,-0.0326800011098385,60603,-0.00723000010475516,13413,-0.121420003473759,225195,-0.0959800034761429,178005,-0.160879999399185,298408,-0.13544000685215,251218,-0.0166599992662668,30900,-0.0276699997484684,51267,-0.011009999550879,20367,-0.0214000009000301,39687,-0.00473999977111816,8787,-0.0806000009179115,149468,-0.0639400035142899,118568,-0.109959997236729,203940,-0.093299999833107,173040,-9127,-15466,-6339,-14180,-5053,-42804,-33677,-93869,-84742,0.042481242923437
"275","E02001512","Barnsley 004",3302,1,52,168,10,28,2543,213,25,254,8,79.8949966430664,54.8950004577637,247.227996826172,-6.77199983596802,2503.48608398438,-39.5139999389648,45.7330017089844,20.7329998016357,250.212005615234,-3.78800010681152,2529.39501953125,-13.6049995422363,359.283996582031,334.283996582031,201.848999023438,-52.1510009765625,2313.15405273438,-229.84700012207,674.513000488281,649.513000488281,173.753997802734,-80.2460021972656,2076.77294921875,-466.226989746094,-0.0179200004786253,33246,-0.0574700012803078,106533,-0.0395499989390373,73287,-0.0273800007998943,50779,-0.00944999977946281,17533,-0.196459993720055,364410,-0.178540006279945,331164,-0.290499985218048,538880,-0.272579997777939,505634,-0.0103599997237325,19210,-0.0338499993085861,62700,-0.0234900005161762,43490,-0.0161300003528595,29918,-0.00577000016346574,10708,-0.124470002949238,230831,-0.114110000431538,211621,-0.190200001001358,352779,-0.179839998483658,333569,-7221,-22362,-15141,-11847,-4626,-78378,-71157,-183108,-175887,0.0290890694919533
"378","E02001626","Sheffield 016",2856,478,25,228,5,18,1594,161,63,273,11,110.688003540039,47.6879997253418,268.408996582031,-4.59100008010864,1569.57202148438,-24.42799949646,104.361999511719,41.3619995117188,268.861999511719,-4.13800001144409,1574.15295410156,-19.8470001220703,354.928985595703,291.928985595703,237.813003540039,-35.1870002746582,1449.64196777344,-144.358001708984,684.60498046875,621.60498046875,202.069000244141,-70.9309997558594,1273.21301269531,-320.786987304688,-0.031649999320507,58711,-0.0533300004899502,98871,-0.021679999306798,40160,-0.0407299995422363,75542,-0.00908000022172928,16831,-0.157460004091263,292064,-0.125809997320175,233353,-0.213579997420311,396186,-0.181930005550385,337475,-0.0205099992454052,38037,-0.0344399996101856,63819,-0.0139300003647804,25782,-0.0263899993151426,48941,-0.00588000006973743,10904,-0.102300003170967,189716,-0.0817900002002716,151679,-0.140670001506805,260924,-0.120169997215271,222887,-11220,-18416,-7196,-16764,-5544,-48668,-37448,-101661,-90441,0.037786229065597
"419","E02001616","Sheffield 006",2919,11,23,467,12,23,1940,241,21,179,2,63.8190002441406,42.8190002441406,176.123992919922,-2.87599992752075,1912.60302734375,-27.3969993591309,63.3330001831055,42.3330001831055,174.037994384766,-4.96199989318848,1915.48095703125,-24.5189990997314,301.872985839844,280.872985839844,156.22900390625,-22.7709999084473,1763.18200683594,-176.817993164062,636.038024902344,615.038024902344,132.707000732422,-46.2929992675781,1547.98706054688,-392.013000488281,-0.00863000005483627,16005,-0.0308200009167194,57116,-0.0221900008618832,41111,-0.0140100000426173,25980,-0.00537999998778105,9975,-0.151250004768372,280553,-0.142619997262955,264548,-0.222000002861023,411804,-0.213369995355606,395799,-0.00558000011369586,10349,-0.0197199992835522,36514,-0.0141399996355176,26165,-0.00908000022172928,16829,-0.00350000010803342,6480,-0.097960002720356,181684,-0.0923800021409988,171335,-0.146239995956421,271259,-0.140660002827644,260910,-3167,-11599,-8432,-6923,-3756,-52522,-49355,-121476,-118309,0.0390083003907614
"464","E02001556","Doncaster 018",3623,1,50,378,59,27,2021,337,152,576,22,334.394012451172,182.393997192383,539.736999511719,-36.2630004882812,1923.54895019531,-97.4509963989258,233.25,81.25,561.348022460938,-14.6520004272461,1976.40502929688,-44.5950012207031,1074.7900390625,922.789978027344,375.329010009766,-200.671005249023,1539.47998046875,-481.519989013672,1264.27600097656,1112.27600097656,353.644989013672,-222.354995727539,1421.92199707031,-599.078002929688,-0.0774499997496605,143676,-0.154599994421005,286770,-0.0771500021219254,143094,-0.113830000162125,211163,-0.0363800004124641,67487,-0.384930014610291,714113,-0.307480007410049,570437,-0.340330004692078,631361,-0.262879997491837,487685,-0.0480699986219406,89167,-0.0979299992322922,181640,-0.0498699992895126,92473,-0.0718500018119812,133271,-0.0237799994647503,44104,-0.25093001127243,465491,-0.202859997749329,376324,-0.230379998683929,427369,-0.182310000061989,338202,-24319,-46854,-22535,-35905,-11586,-123387,-99068,-168898,-144579,0.00631828370046199
"507","E02001551","Doncaster 013",2750,3,83,298,24,12,1636,251,92,344,7,232.82600402832,140.82600402832,321.006011962891,-22.9939994812012,1557.07897949219,-78.9209976196289,164.479995727539,72.4800033569336,330.201995849609,-13.7980003356934,1595.64294433594,-40.3569984436035,807.403015136719,715.403015136719,218.811996459961,-125.188003540039,1243.07397460938,-392.925994873047,957.994995117188,865.994995117188,208.15299987793,-135.84700012207,1143.626953125,-492.372985839844,-0.0415199995040894,77031,-0.107799999415874,199959,-0.0662799999117851,122928,-0.0679299980401993,126014,-0.0263999998569489,48983,-0.318839997053146,591487,-0.277310013771057,514456,-0.283499985933304,525928,-0.241980001330376,448897,-0.0273400004953146,50720,-0.0698399990797043,129514,-0.0424900017678738,78794,-0.0447399988770485,82994,-0.017400000244379,32274,-0.209049999713898,387783,-0.181700006127357,337063,-0.190530002117157,353436,-0.163190007209778,302716,-12118,-31250,-19132,-20540,-8422,-99442,-87324,-141348,-129230,0.00997876019796344
"560","E02001602","Rotherham 025",3981,44,30,368,29,32,2823,319,29,298,9,129.378997802734,100.378997802734,288.911987304688,-9.08800029754639,2754.59301757812,-68.4069976806641,60.8009986877441,31.8010005950928,293.920989990234,-4.0789999961853,2801.85107421875,-21.1490001678467,669.1259765625,640.1259765625,231.473999023438,-66.5260009765625,2394.27905273438,-428.721008300781,1076.39001464844,1047.39001464844,199.115005493164,-98.8850021362305,2108.51293945312,-714.486999511719,-0.0172099992632866,31921,-0.0738800019025803,136997,-0.0566699989140034,105076,-0.0314599983394146,58350,-0.0142500000074506,26429,-0.342339992523193,635066,-0.325129985809326,603145,-0.406740009784698,754544,-0.389530003070831,722623,-0.0109400004148483,20291,-0.0472499988973141,87574,-0.0363099984824657,67283,-0.0202200002968311,37507,-0.0092799998819828,17216,-0.222519993782043,412749,-0.211579993367195,392458,-0.270029991865158,500903,-0.259090006351471,480612,-6260,-25326,-19066,-12133,-5873,-113232,-106972,-210846,-204586,0.0233659753246307
