"","id","msoa1","msoa2","geo_label1","geo_label2","all","bicycle","foot","car_driver","car_passenger","train","light_rail","bus","taxi","motorbike","other","clc","govtarget_slc","govtarget_sic","govtarget_slw","govtarget_sld","govtarget_sid","gendereq_slc","gendereq_sic","gendereq_slw","gendereq_sld","gendereq_sid","dutch_slc","dutch_sic","dutch_slw","dutch_sld","dutch_sid","ebike_slc","ebike_sic","ebike_slw","ebike_sld","ebike_sid","govtarget_sldeath_heat","govtarget_slvalue_heat","govtarget_sideath_heat","govtarget_sivalue_heat","gendereq_sldeath_heat","gendereq_slvalue_heat","gendereq_sideath_heat","gendereq_sivalue_heat","dutch_sldeath_heat","dutch_slvalue_heat","dutch_sideath_heat","dutch_sivalue_heat","ebike_sldeath_heat","ebike_slvalue_heat","ebike_sideath_heat","ebike_sivalue_heat","govtarget_slco2","govtarget_sico2","gendereq_slco2","gendereq_sico2","dutch_slco2","dutch_sico2","ebike_slco2","ebike_sico2","dist","dist_fast","dist_quiet","cirquity","distq_f","avslope","avslope_q","time_fast","time_quiet"
"3787","E02001624 E02001634","E02001624","E02001634","Sheffield 014","Sheffield 024",50,2,2,32,1,0,7,5,0,1,0,4,2.83,0.83,1.97,31.45,-0.55,2.99,0.99,1.95,31.31,-0.69,5.32,3.32,1.92,29.93,-2.07,11.62,9.62,1.67,25.76,-6.24,-0.00132,2454,-4e-04,739,-0.00117,2170,-0.00025,455,-0.00269,4998,-0.00177,3283,-0.00408,7578,-0.00316,5863,-853,-227,-913,-287,-1481,-855,-3206,-2580,5.61836,7.84,8.022,1.39542,1.02321,4.75765,5.34779,5298,6650
"3788","E02001624 E02001635","E02001624","E02001635","Sheffield 014","Sheffield 025",18,0,0,13,1,0,1,2,0,0,1,0,0.27,0.27,0,12.81,-0.19,0,0,0,13,0,1.52,1.52,0,11.91,-1.09,3.7,3.7,0,10.33,-2.67,-0.00015,284,-0.00015,284,0,0,0,0,-0.00096,1780,-0.00096,1780,-0.00149,2773,-0.00149,2773,-91,-91,0,0,-518,-518,-1266,-1266,7.09578,9.243,9.04,1.30261,0.97804,3.98139,4.97788,5908,6928
"3789","E02001624 E02001636","E02001624","E02001636","Sheffield 014","Sheffield 026",82,3,3,48,6,0,15,7,0,0,0,3.65854,5.14,2.14,2.92,46.7,-1.3,4.66,1.66,2.97,46.9,-1.1,13.55,10.55,2.55,41.72,-6.28,24.83,21.83,2.13,34.84,-13.16,-0.00205,3801,-0.00084,1562,-0.00156,2886,-0.00035,647,-0.00574,10649,-0.00453,8410,-0.00699,12972,-0.00579,10733,-1118,-445,-1045,-372,-2826,-2153,-5180,-4507,5.05324,6.679,6.27,1.32173,0.93876,4.7013,5.55024,3982,4192
"3790","E02001624 E02001637","E02001624","E02001637","Sheffield 014","Sheffield 027",117,5,5,68,17,0,5,15,0,2,0,4.2735,8.05,3.05,4.86,66.14,-1.86,7.76,2.76,4.86,66.3,-1.7,22.17,17.17,4.26,57.61,-10.39,39.51,34.51,3.48,47.08,-20.92,-0.00204,3792,-0.00078,1439,-0.00163,3032,-0.00037,679,-0.00617,11445,-0.0049,9092,-0.00805,14939,-0.00678,12586,-1135,-424,-1104,-393,-3087,-2376,-5504,-4793,3.06708,4.54,4.862,1.48023,1.07093,3.74449,3.94899,2144,2912
"3791","E02001624 E02001638","E02001624","E02001638","Sheffield 014","Sheffield 028",13,0,0,11,0,0,2,0,0,0,0,0,0.13,0.13,0,10.89,-0.11,0,0,0,11,0,0.82,0.82,0,10.31,-0.69,2.42,2.42,0,8.95,-2.05,-6e-05,119,-6e-05,119,0,0,0,0,-0.00045,832,-0.00045,832,-0.00085,1573,-0.00085,1573,-44,-44,0,0,-282,-282,-839,-839,6.02377,8.162,7.414,1.35497,0.90836,4.26366,6.25843,5504,5864
"3792","E02001624 E02001639","E02001624","E02001639","Sheffield 014","Sheffield 029",16,0,0,13,0,0,1,2,0,0,0,0,0.22,0.22,0,12.82,-0.18,0,0,0,13,0,1.32,1.32,0,11.94,-1.06,3.31,3.31,0,10.33,-2.67,-0.00012,221,-0.00012,221,0,0,0,0,-0.00078,1446,-0.00078,1446,-0.00125,2320,-0.00125,2320,-78,-78,0,0,-467,-467,-1183,-1183,6.66196,8.658,8.294,1.29962,0.95796,4.28505,5.91994,6104,6692
"3793","E02001624 E02001640","E02001624","E02001640","Sheffield 014","Sheffield 030",113,4,5,49,9,1,21,21,0,3,0,3.53982,5.93,1.93,4.91,48.13,-0.87,13.54,9.54,4.37,45.04,-3.96,13.69,9.69,4.62,44.54,-4.46,27.93,23.93,4.06,37.97,-11.03,-0.00249,4618,-0.00083,1548,-0.00377,6989,-0.00211,3919,-0.00627,11625,-0.00461,8555,-0.00869,16117,-0.00703,13047,-900,-328,-2075,-1503,-2253,-1681,-4726,-4154,6.09031,7.737,8.179,1.27038,1.05713,3.9938,3.97359,5014,5934
"3794","E02001624 E02001642","E02001624","E02001642","Sheffield 014","Sheffield 032",84,1,3,59,8,1,0,12,0,0,0,1.19048,3.22,2.22,2.92,57.41,-1.59,1.33,0.33,3,58.72,-0.28,15.29,14.29,2.46,48.91,-10.09,27.43,26.43,2.03,40.27,-18.73,-0.00102,1893,-0.00069,1281,-0.00039,718,-6e-05,106,-0.00517,9597,-0.00484,8985,-0.00581,10780,-0.00548,10168,-658,-433,-300,-75,-2980,-2755,-5340,-5115,4.3083,5.447,6.262,1.2643,1.14962,3.72682,3.78473,2928,4018
"3795","E02001624 E02001643","E02001624","E02001643","Sheffield 014","Sheffield 033",14,1,0,12,0,1,0,0,0,0,0,7.14286,1.16,0.16,0,11.86,-0.14,2.2,1.2,0,10.92,-1.08,1.13,0.13,0,11.87,-0.13,2.42,1.42,0,10.68,-1.32,-0.00072,1343,-1e-04,183,-0.00102,1888,-0.00039,728,-0.00072,1327,-9e-05,167,-0.00124,2309,-0.00062,1149,-536,-73,-1018,-555,-530,-67,-1138,-675,7.92572,10.176,9.76,1.28392,0.95912,4.24528,5.79918,7260,7858
"3796","E02001624 E02001646","E02001624","E02001646","Sheffield 014","Sheffield 036",46,1,4,27,5,0,2,7,0,0,0,2.17391,2.01,1.01,3.91,26.39,-0.61,2.17,1.17,3.9,26.13,-0.87,5.92,4.92,3.56,24.18,-2.82,11.88,10.88,3.03,20.59,-6.41,-0.00094,1742,-0.00047,863,-0.00076,1415,-0.00029,536,-0.00294,5452,-0.00247,4573,-0.00372,6900,-0.00325,6021,-581,-258,-700,-377,-1512,-1189,-3037,-2714,6.79054,8.598,8.626,1.26617,1.00326,3.48918,3.96476,5002,6082
"3797","E02001624 E02001647","E02001624","E02001647","Sheffield 014","Sheffield 037",16,1,0,9,1,0,1,3,0,1,0,6.25,1.26,0.26,0,8.85,-0.15,1,0,0,9,0,2.05,1.05,0,8.27,-0.73,3.96,2.96,0,7.08,-1.92,-0.00052,971,-0.00011,198,-0.00042,773,0,0,-0.00091,1678,-0.00049,905,-0.00129,2398,-0.00088,1625,-188,-51,-137,0,-392,-255,-804,-667,5.54516,6.829,7.837,1.23152,1.14761,3.6755,3.78972,3908,5138
"3798","E02001624 E02001648","E02001624","E02001648","Sheffield 014","Sheffield 038",21,0,2,16,0,0,1,2,0,0,0,0,0.26,0.26,1.97,15.8,-0.2,0,0,2,16,0,1.46,1.46,1.84,14.89,-1.11,3.85,3.85,1.6,13.06,-2.94,-0.00014,265,-0.00014,265,0,0,0,0,-0.00085,1584,-0.00085,1584,-0.00137,2544,-0.00137,2544,-100,-100,0,0,-555,-555,-1473,-1473,8.06672,10.113,10.181,1.25367,1.00672,4.09374,4.14498,6390,6936
