"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"5488",1,1,1,2.087,876,73,41,0.01965,389,30,2929,"E02000096 E02000098"
"5489",1,1,1,2.143,890,64,31,0.01447,399,27,2871,"E02000096 E02000099"
"5490",1,1,1,2.481,1162,57,25,0.01008,462,36,3419,"E02000096 E02000100"
"5495",1,1,1,5.013,2302,133,71,0.01416,934,74,6723,"E02000096 E02000109"
"5497",1,1,1,4.787,2150,120,67,0.014,892,67,6279,"E02000096 E02000112"
"5519",1,1,1,3.195,1402,87,33,0.01033,596,51,4298,"E02000096 E02000445"
"5520",1,1,1,1.973,1120,64,31,0.01571,368,29,3104,"E02000096 E02000449"
"5521",1,1,1,3.247,1512,102,28,0.00862,605,52,3975,"E02000096 E02000452"
"5522",1,1,1,4.265,2392,122,32,0.0075,795,64,5471,"E02000096 E02000453"
"5523",1,1,1,2.061,1118,42,30,0.01456,384,38,3277,"E02000096 E02000455"
"5536",1,1,1,18.068,9022,576,119,0.00659,3368,232,21511,"E02000096 E02000972"
"5538",1,1,1,19.078,9748,621,135,0.00708,3556,244,22529,"E02000096 E02000977"
"5546",1,1,1,1.565,688,39,27,0.01725,292,25,2135,"E02000096 E02006882"
"5559",1,1,1,3.807,3630,117,69,0.01812,710,62,6648,"E02000097 E02000099"
"5561",1,1,1,1.587,758,48,25,0.01575,296,29,4393,"E02000097 E02000101"
"5562",1,1,1,4.591,2936,131,93,0.02026,856,94,8825,"E02000097 E02000103"
"5565",1,1,1,2.947,1644,92,51,0.01731,549,48,8102,"E02000097 E02000106"
"5566",1,1,1,4.468,3532,123,71,0.01589,833,69,8050,"E02000097 E02000109"
"5567",1,1,1,6.35,4650,159,81,0.01276,1184,95,10212,"E02000097 E02000111"
"5568",1,1,1,4.263,3478,116,67,0.01572,795,62,7678,"E02000097 E02000112"
"5574",1,1,1,5.275,2536,189,77,0.0146,983,77,9778,"E02000097 E02000119"
"5576",1,1,1,5.872,4530,165,99,0.01686,1095,90,11322,"E02000097 E02000121"
"5586",1,1,1,7.774,4016,265,103,0.01325,1449,111,14047,"E02000097 E02000252"
"5594",1,1,1,5.448,4632,152,94,0.01725,1016,100,9699,"E02000097 E02000455"
"5605",1,1,1,14.546,7306,438,209,0.01437,2712,210,20429,"E02000097 E02000972"
"5607",1,1,1,16.111,8034,453,185,0.01148,3003,217,21789,"E02000097 E02000977"
"5624",1,1,1,1.504,696,53,26,0.01729,280,25,2292,"E02000098 E02000099"
"5625",1,1,1,2.951,1522,80,44,0.01491,550,53,4323,"E02000098 E02000100"
"5626",1,1,1,2.278,1114,50,44,0.01932,425,48,6241,"E02000098 E02000101"
"5627",1,1,1,6.798,3616,175,138,0.0203,1267,140,12208,"E02000098 E02000103"
"5628",1,1,1,2.071,906,77,33,0.01593,386,33,3134,"E02000098 E02000104"
"5630",1,1,1,4.374,2108,122,66,0.01509,815,73,6144,"E02000098 E02000109"
"5631",1,1,1,4.047,1716,95,38,0.00939,754,58,5856,"E02000098 E02000111"
"5632",1,1,1,4.148,1956,109,62,0.01495,773,66,5700,"E02000098 E02000112"
"5637",1,1,1,6.681,3290,176,66,0.00988,1245,94,9176,"E02000098 E02000119"
"5638",1,1,1,4.881,2396,128,58,0.01188,910,72,7306,"E02000098 E02000121"
"5649",1,1,1,8.534,3880,277,80,0.00937,1591,117,11550,"E02000098 E02000252"
"5657",1,1,1,3.952,2074,116,55,0.01392,737,73,5833,"E02000098 E02000455"
"5667",1,1,1,17.429,8828,565,114,0.00654,3249,230,20932,"E02000098 E02000972"
"5670",1,1,1,18.439,9554,610,130,0.00705,3437,242,21950,"E02000098 E02000977"
"5682",1,1,1,1.536,836,34,12,0.00781,286,28,2469,"E02000099 E02000100"
"5683",1,1,1,3.018,1444,62,50,0.01657,563,57,7323,"E02000099 E02000101"
"5684",1,1,1,1.32,522,42,9,0.00682,246,17,1916,"E02000099 E02000104"
"5685",1,1,1,3.062,1634,85,17,0.00555,571,48,4946,"E02000099 E02000105"
"5687",1,1,1,3.623,1724,87,42,0.01159,675,57,4926,"E02000099 E02000109"
"5688",1,1,1,3.296,1332,60,14,0.00425,614,42,4638,"E02000099 E02000111"
"5689",1,1,1,3.397,1572,74,38,0.01119,633,50,4482,"E02000099 E02000112"
"5690",1,1,1,5.833,2390,129,35,0.006,1087,70,6828,"E02000099 E02000113"
"5691",1,1,1,6.978,3440,230,62,0.00889,1301,99,10878,"E02000099 E02000116"
"5692",1,1,1,3.902,1938,92,31,0.00794,727,54,5255,"E02000099 E02000118"
"5693",1,1,1,5.93,2906,141,42,0.00708,1105,78,7958,"E02000099 E02000119"
"5694",1,1,1,4.13,2012,93,34,0.00823,770,56,6088,"E02000099 E02000121"
"5695",1,1,1,7.822,3388,191,54,0.0069,1458,110,10194,"E02000099 E02000123"
"5704",1,1,1,7.783,3496,242,56,0.0072,1451,101,10332,"E02000099 E02000252"
"5709",1,1,1,4.538,2050,127,30,0.00661,846,69,5631,"E02000099 E02000445"
"5710",1,1,1,4.311,2052,125,35,0.00812,804,72,5265,"E02000099 E02000452"
"5711",1,1,1,3.085,1638,76,35,0.01135,575,58,4526,"E02000099 E02000455"
"5724",1,1,1,16.678,8444,530,90,0.0054,3109,214,19714,"E02000099 E02000972"
"5727",1,1,1,17.688,9170,575,106,0.00599,3297,226,20732,"E02000099 E02000977"
"5733",1,1,1,3.455,1560,84,40,0.01158,644,56,4753,"E02000099 E02006882"
"5742",1,1,1,4.465,2114,89,68,0.01523,832,71,8940,"E02000100 E02000101"
"5743",1,1,1,8.875,4522,267,114,0.01285,1654,147,14219,"E02000100 E02000103"
