"","plan","start","finish","length","time","waypoint","change_elev","av_incline","co2_saving","calories","busyness","id"
"176734",1,1,1,6.256,3476,102,122,0.0195,1166,129,14588,"E02003965 E02003966"
"176735",1,1,1,17.572,7650,128,228,0.01298,3276,277,35310,"E02003965 E02003967"
"176743",1,1,1,23.394,9796,289,295,0.01261,4361,344,38116,"E02003965 E02003989"
"176744",1,1,1,23.087,9778,300,307,0.0133,4304,342,38444,"E02003965 E02003990"
"176745",1,1,1,19.38,8024,201,226,0.01166,3613,283,30856,"E02003965 E02003991"
"176746",1,1,1,22.306,9918,291,263,0.01179,4158,319,36397,"E02003965 E02003992"
"176748",1,1,1,19.929,8260,212,239,0.01199,3715,285,33002,"E02003965 E02003994"
"176749",1,1,1,18.91,7872,196,229,0.01211,3525,281,31844,"E02003965 E02003995"
"176750",1,1,1,22.002,10630,402,318,0.01445,4101,347,36568,"E02003965 E02003996"
"176751",1,1,1,25.014,12114,444,380,0.01519,4663,407,41645,"E02003965 E02003997"
"176752",1,1,1,22.392,10664,391,321,0.01434,4174,356,37091,"E02003965 E02003998"
"176753",1,1,1,23.128,11074,431,332,0.01435,4311,375,38964,"E02003965 E02003999"
"176756",1,1,1,23.43,10370,216,344,0.01468,4368,358,46744,"E02003966 E02003967"
"176764",1,1,1,20.216,9488,374,305,0.01509,3768,301,32336,"E02003966 E02003989"
"176765",1,1,1,19.225,8910,349,267,0.01389,3584,275,31234,"E02003966 E02003990"
"176766",1,1,1,15.178,6312,192,220,0.01449,2829,217,29097,"E02003966 E02003991"
"176767",1,1,1,17.034,7668,300,209,0.01227,3175,234,27797,"E02003966 E02003992"
"176768",1,1,1,16.314,6716,268,223,0.01367,3041,226,26839,"E02003966 E02003994"
"176769",1,1,1,16.849,7092,268,221,0.01312,3141,242,28214,"E02003966 E02003995"
"176770",1,1,1,16.316,7450,301,218,0.01336,3041,234,27490,"E02003966 E02003996"
"176771",1,1,1,19.328,8934,343,280,0.01449,3603,294,32567,"E02003966 E02003997"
"176772",1,1,1,17.442,7894,330,232,0.0133,3251,263,29886,"E02003966 E02003999"
"176773",1,1,1,27.728,12878,208,532,0.01919,5169,501,52131,"E02003966 E02004009"
"176779",1,1,1,16.799,7356,286,384,0.02286,3132,271,31066,"E02003967 E02003968"
"176780",1,1,1,16.685,7272,284,373,0.02236,3110,267,30738,"E02003967 E02003969"
"176781",1,1,1,18.43,8626,348,477,0.02588,3436,349,35082,"E02003967 E02003970"
"176782",1,1,1,18.328,9116,251,572,0.03121,3417,390,37106,"E02003967 E02003971"
"176783",1,1,1,21.091,9186,290,394,0.01868,3932,332,38382,"E02003967 E02003972"
"176801",1,1,1,1.35,656,49,33,0.02444,252,26,2498,"E02003968 E02003969"
"176802",1,1,1,9.397,5218,140,341,0.03629,1752,242,20626,"E02003968 E02003970"
"176803",1,1,1,13.047,7066,249,404,0.03096,2432,307,25886,"E02003968 E02003971"
"176804",1,1,1,10.836,5160,278,190,0.01753,2020,205,16624,"E02003968 E02003972"
"176805",1,1,1,13.627,6380,372,228,0.01673,2540,233,17577,"E02003968 E02003973"
"176806",1,1,1,13.294,6232,384,234,0.0176,2478,247,18337,"E02003968 E02003974"
"176807",1,1,1,14.686,7068,407,289,0.01968,2738,286,24623,"E02003968 E02003975"
"176809",1,1,1,20.84,9786,532,403,0.01934,3885,387,29640,"E02003968 E02004000"
"176810",1,1,1,25.408,12316,708,605,0.02381,4736,494,34608,"E02003968 E02004001"
"176811",1,1,1,26.159,13346,652,638,0.02439,4876,564,41639,"E02003968 E02004002"
"176819",1,1,1,8.871,4938,130,324,0.03652,1654,230,19410,"E02003969 E02003970"
"176820",1,1,1,12.521,6786,239,387,0.03091,2334,295,24670,"E02003969 E02003971"
"176821",1,1,1,9.976,4816,243,181,0.01814,1860,192,15040,"E02003969 E02003972"
"176822",1,1,1,12.767,6036,337,219,0.01715,2380,220,15993,"E02003969 E02003973"
"176823",1,1,1,12.434,5888,349,225,0.0181,2318,234,16753,"E02003969 E02003974"
"176824",1,1,1,13.826,6724,372,280,0.02025,2577,273,23039,"E02003969 E02003975"
"176826",1,1,1,19.98,9442,497,394,0.01972,3724,374,28056,"E02003969 E02004000"
"176827",1,1,1,24.548,11972,673,596,0.02428,4576,481,33024,"E02003969 E02004001"
"176828",1,1,1,25.299,13002,617,629,0.02486,4716,551,40055,"E02003969 E02004002"
"176837",1,1,1,4.564,2348,120,103,0.02257,851,89,7235,"E02003970 E02003971"
"176838",1,1,1,10.365,4964,157,281,0.02711,1932,198,15330,"E02003970 E02003972"
"176839",1,1,1,14.538,6906,220,391,0.0269,2710,259,19518,"E02003970 E02003973"
"176840",1,1,1,14.205,6758,232,397,0.02795,2648,274,20278,"E02003970 E02003974"
"176841",1,1,1,15.597,7594,255,452,0.02898,2907,312,26564,"E02003970 E02003975"
"176842",1,1,1,24.696,13694,553,789,0.03195,4604,581,46556,"E02003970 E02003976"
"176843",1,1,1,21.751,10312,380,566,0.02602,4055,414,31581,"E02003970 E02004000"
"176844",1,1,1,26.319,12842,556,768,0.02918,4906,521,36549,"E02003970 E02004001"
"176845",1,1,1,27.07,13872,500,801,0.02959,5046,590,43580,"E02003970 E02004002"
"176846",1,1,1,21.759,11020,289,605,0.0278,4056,460,41978,"E02003970 E02004003"
"176855",1,1,1,14.143,7064,288,372,0.0263,2636,270,20541,"E02003971 E02003972"
"176856",1,1,1,18.316,9006,351,482,0.02632,3414,331,24729,"E02003971 E02003973"
"176857",1,1,1,17.983,8858,363,488,0.02714,3352,346,25489,"E02003971 E02003974"
"176858",1,1,1,19.375,9694,386,543,0.02803,3612,384,31775,"E02003971 E02003975"
"176859",1,1,1,20.682,11862,468,702,0.03394,3855,505,40624,"E02003971 E02003976"
"176860",1,1,1,25.529,12412,511,657,0.02574,4759,486,36792,"E02003971 E02004000"
"176861",1,1,1,30.097,14942,687,859,0.02854,5610,593,41760,"E02003971 E02004001"
"176862",1,1,1,30.848,15972,631,892,0.02892,5750,662,48791,"E02003971 E02004002"
"176863",1,1,1,33.084,16340,636,930,0.02811,6167,692,48304,"E02003971 E02004003"
"176872",1,1,1,3.755,1878,76,112,0.02983,700,63,5140,"E02003972 E02003973"
"176873",1,1,1,3.422,1730,88,118,0.03448,638,78,5900,"E02003972 E02003974"
"176874",1,1,1,4.814,2566,111,173,0.03594,897,116,12186,"E02003972 E02003975"
