"","Bicycle","govtarget_slc","gendereq_slc","dutch_slc","ebike_slc","Bicycle_upto","govtarget_slc_upto","gendereq_slc_upto","dutch_slc_upto","ebike_slc_upto","Singlezone"
"1",30,78.4,62.67,325.22999,590.53998,4,17.47,4,122.89,198.82001,1
"2",3,9.48,5.8,33.23,84.27,4,17.47,4,122.89,198.82001,1
"3",33,87.88,68.47,358.45999,674.80998,NA,NA,NA,NA,NA,0
"4",1,9.73,3.37,70.33,150.05,NA,NA,NA,NA,NA,0
"5",34,97.61,71.84,428.78999,824.85998,3,11.76,8.69,76.41,121.61,1
"6",11,56.85,28.7,341.6,594.67999,3,11.76,8.69,76.41,121.61,1
"7",23,40.76,43.14,87.19,230.17999,3,11.76,8.69,76.41,121.61,1
"8",41,118.51,98.23,551.47,1076.67,4,17.47,4,122.89,198.82001,1
"9",11,40.11,35.56,226.24001,486.13002,4,17.47,4,122.89,198.82001,1
"10",5,24.38,11.57,112.48,260.34001,4,17.47,4,122.89,198.82001,1
"11",8,33.86,17.37,145.71,344.61001,NA,NA,NA,NA,NA,0
"12",17,34.64,25.02,95.7,246.20999,3,11.76,8.69,76.41,121.61,1
"13",15,28.5,20.36,69.08,193.76999,3,11.76,8.69,76.41,121.61,1
"14",2,6.14,4.66,26.62,52.44,3,11.76,8.69,76.41,121.61,1
"15",12,49.84,38.93,296.57001,636.18002,4,17.47,4,122.89,198.82001,1
"16",25,46.9,47.8,113.81,282.61999,3,11.76,8.69,76.41,121.61,1
"17",3,17.36,12.21,130.24001,301.64001,NA,NA,NA,NA,NA,0
"18",9,32.48,26.72,166.33,334.54001,4,17.47,4,122.89,198.82001,1
"19",1,9.73,3.37,70.33,150.05,NA,NA,NA,NA,NA,0
"20",4,27.09,15.58,200.57001,451.69002,6,18.81,23.22,117.93,204.44,1
"21",8,22.75,23.35,96,184.49001,NA,NA,NA,NA,NA,0
"22",7,29.52,15.77,130.34,297.76001,2,6.91,5.83,40.82,63.11,1
"23",1,4.34,1.6,15.37,46.85,NA,NA,NA,NA,NA,0
"24",0,0,0,0,0,3,11.76,8.69,76.41,121.61,1
"25",0,0,0,0,0,3,11.76,8.69,76.41,121.61,1
"26",0,0,0,0,0,3,11.76,8.69,76.41,121.61,1
"27",0,0,0,0,0,3,11.76,8.69,76.41,121.61,1
"28",25,46.9,47.8,113.81,282.61999,NA,NA,NA,NA,NA,0
"29",15,28.5,20.36,69.08,193.76999,NA,NA,NA,NA,NA,0
"30",19,53.84,32.07,197.8,468.73001,2,6.91,5.83,40.82,63.11,1
"31",12,24.32,16.3,67.46,170.97,NA,NA,NA,NA,NA,0
"32",62,155.03,120.18,582.58002,1287.81001,6,18.81,23.22,117.93,204.44,1
"33",58,127.94,104.6,382.01001,836.11999,6,18.81,23.22,117.93,204.44,1
"34",1,6.11,1,36.97,76.28,6,18.81,23.22,117.93,204.44,1
"35",57,121.83,103.6,345.04001,759.83999,6,18.81,23.22,117.93,204.44,1
"36",13,37.79,18.75,156.95,341.41,2,6.91,5.83,40.82,63.11,1
"37",6,16.05,13.32,40.85,127.32,2,6.91,5.83,40.82,63.11,1
"38",11,18.21,15.3,30.49,94.69,6,18.81,23.22,117.93,204.44,1
"39",24,43.35,47,80.95,249.85,6,18.81,23.22,117.93,204.44,1
"40",55,114.9,87.2,325.07001,699.36999,NA,NA,NA,NA,NA,0
"41",13,25.14,31.7,50.46,155.16,6,18.81,23.22,117.93,204.44,1
"42",55,145.25,119.38,573.68999,906.39001,NA,NA,NA,NA,NA,0
"43",17,37.12,37.28,77.21,254.52,NA,NA,NA,NA,NA,0
"44",4,11.98,5.58,26.75,99.36,NA,NA,NA,NA,NA,0
"45",8,24.43,15.77,94.69,190.02,2,6.91,5.83,40.82,63.11,1
"46",14,40.48,29.09,135.54,317.34,2,6.91,5.83,40.82,63.11,1
"47",5,15.55,6.83,53.33,132.1,NA,NA,NA,NA,NA,0
"48",23,69.77,62.93,382.92,610.60999,NA,NA,NA,NA,NA,0
"49",5,16.5,14.97,42.12,139.7,0,4.37,0,40.21,60.38,1
"50",10,32.05,21.8,95.45,271.8,0,4.37,0,40.21,60.38,1
"51",3,7.26,4.8,20.92,52.35,0,4.37,0,40.21,60.38,1
"52",3,7.26,4.8,20.92,52.35,NA,NA,NA,NA,NA,0
"53",10,32.05,21.8,95.45,271.8,0,4.37,0,40.21,60.38,1
"54",49,118.53,107.81,474.70999,731.15001,NA,NA,NA,NA,NA,0
"55",6,26.72,11.57,98.98,175.24,NA,NA,NA,NA,NA,0
"56",9,43.52,14.57,158.71,307.48,30,59.76,64.43,259.32001,389.25,1
"57",3,16.8,3,59.73,132.24,30,59.76,64.43,259.32001,389.25,1
"58",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"59",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"60",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"61",0,0,0,0,0,9,32.61,25.35,182.05,255.84,1
"62",23,40.76,43.14,87.19,230.17999,9,32.61,25.35,182.05,255.84,1
"63",2,6.14,4.66,26.62,52.44,9,32.61,25.35,182.05,255.84,1
"64",15,28.5,20.36,69.08,193.76999,9,32.61,25.35,182.05,255.84,1
"65",38,69.26,63.5,156.27,423.94999,9,32.61,25.35,182.05,255.84,1
"66",13,39.31,26.6,116.37,324.15,NA,NA,NA,NA,NA,0
"67",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"68",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"69",0,0,0,0,0,0,4.37,0,40.21,60.38,1
"70",23,69.77,62.93,382.92,610.60999,0,4.37,0,40.21,60.38,1
"71",5,16.5,14.97,42.12,139.7,NA,NA,NA,NA,NA,0
"72",15,41.64,33.99,194.62,338.95,NA,NA,NA,NA,NA,0
"73",38,111.41,96.92,577.54,949.55998,0,4.37,0,40.21,60.38,1
"74",36,97.16,93.02,476.73999,790.57999,0,4.37,0,40.21,60.38,1
"75",39,104.42,97.82,497.65999,842.92999,0,4.37,0,40.21,60.38,1
"76",59,126.88,92.78,351.82001,798.72999,5,31.02,12.21,198.82001,265.92999,1
"77",21,54.59,43.78,226.97,423.46,30,59.76,64.43,259.32001,389.25,1
"78",63,163.72,146.98,679.09999,1125.29001,NA,NA,NA,NA,NA,0
"79",66,174.86,149.98,716.68999,1203.61001,NA,NA,NA,NA,NA,0
"80",3,11.14,3,37.59,78.32,NA,NA,NA,NA,NA,0
"81",8,55.05,16.76,347.18,510.64,0,4.37,0,40.21,60.38,1
"82",6,12.95,9.79,32.35,84.51,30,59.76,64.43,259.32001,389.25,1
"83",22,90.41,42.46,338.95,605.48,NA,NA,NA,NA,NA,0
"84",13,46.89,27.89,180.24,298,30,59.76,64.43,259.32001,389.25,1
"85",0,2.14,0,10.2,26.48,0,4.37,0,40.21,60.38,1
"86",8,52.91,16.76,336.98,484.16,0,4.37,0,40.21,60.38,1
"87",63,158.06,146.98,656.95999,1071.37001,30,59.76,64.43,259.32001,389.25,1
"88",15,33.75,34.97,145.16,266.64999,30,59.76,64.43,259.32001,389.25,1
"89",18,44.89,37.97,182.75,344.96999,30,59.76,64.43,259.32001,389.25,1
"90",31,77.6,66.37,212.75,571.86,2,6.91,5.83,40.82,63.11,1
"91",50,90.94,70.65,189.87,505.89999,5,31.02,12.21,198.82001,265.92999,1
"92",50,90.94,70.65,189.87,505.89999,NA,NA,NA,NA,NA,0
"93",8,22.75,23.35,96,184.49001,5,31.02,12.21,198.82001,265.92999,1
"94",24,57.84,47.76,215.1,429.47999,30,59.76,64.43,259.32001,389.25,1
"95",9,35.94,22.13,161.95001,292.83001,5,31.02,12.21,198.82001,265.92999,1
"96",6,15.09,9.79,42.55,110.99,NA,NA,NA,NA,NA,0
"97",18,47.03,37.97,192.95,371.44999,NA,NA,NA,NA,NA,0
"98",78,191.81,181.95,802.11999,1338.02,30,59.76,64.43,259.32001,389.25,1
"99",2,6.14,4.66,26.62,52.44,NA,NA,NA,NA,NA,0
"100",0,0,0,0,0,9,32.61,25.35,182.05,255.84,1
"101",0,0,0,0,0,9,32.61,25.35,182.05,255.84,1
"102",50,90.94,70.65,189.87,505.89999,NA,NA,NA,NA,NA,0
"103",18,44.89,37.97,182.75,344.96999,0,4.37,0,40.21,60.38,1
"104",29,80.16,57.8,301.41,572.99,9,32.61,25.35,182.05,255.84,1
"105",63,115.42,89.27,337.16,576.21997,NA,NA,NA,NA,NA,0
"106",92,195.58,147.07,638.57,1149.20997,9,32.61,25.35,182.05,255.84,1
"107",26,97.8,54.73,519.73001,829.13,NA,NA,NA,NA,NA,0
"108",18,38.29,39.77,96.38,247.71,NA,NA,NA,NA,NA,0
"109",103,198.01,149.59,493.01,1071.48998,9,32.61,25.35,182.05,255.84,1
"110",141,267.27,213.09,649.28,1495.43997,9,32.61,25.35,182.05,255.84,1
"111",112,187.11,155.29,347.87,922.44997,NA,NA,NA,NA,NA,0
"112",17,58.69,45.48,257.95001,477.32001,5,31.02,12.21,198.82001,265.92999,1
"113",53,107.07,78.94,303.14,565.59,NA,NA,NA,NA,NA,0
"114",25,72.46,47.99,243.33,456.31,30,59.76,64.43,259.32001,389.25,1
"115",14,30.16,30.09,83.69,198.99,3,11.75,7.56,76.53,109.39,1
"116",4,9.44,7.18,26.46,71.66,3,11.75,7.56,76.53,109.39,1
"117",16,51.97,31.46,185.89,318.23,30,59.76,64.43,259.32001,389.25,1
"118",9,20.49,16.53,57.44,138.08,NA,NA,NA,NA,NA,0
"119",3,5.08,3.57,5.65,20.23,NA,NA,NA,NA,NA,0
"120",4,8.13,9.68,12.69,48.72,3,11.75,7.56,76.53,109.39,1
"121",175,302.52999,244.55999,685.03,1498.66994,144,213.07001,218.95,502.01999,746.89001,1
"122",19,64.83,50.14,284.57001,529.76001,5,31.02,12.21,198.82001,265.92999,1
"123",1,1.99,1.81,2.52,10.83,NA,NA,NA,NA,NA,0
"124",8,17.57,16.86,39.15,120.38,3,11.75,7.56,76.53,109.39,1
"125",16,46.44,30.86,153.49,269.44999,NA,NA,NA,NA,NA,0
"126",6,43.97,11.6,185.46,336.03,2,26.54,6.34,184.45,253.59,1
"127",6,46.22,11.6,194.58,359.38,NA,NA,NA,NA,NA,0
"128",0,2.25,0,9.12,23.35,NA,NA,NA,NA,NA,0
"129",6,43.97,11.6,185.46,336.03,NA,NA,NA,NA,NA,0
"130",0,2.25,0,9.12,23.35,NA,NA,NA,NA,NA,0
"131",16,48.69,30.86,162.61,292.79999,6,17.85,8.27,90.27,124.28,1
"132",2,7.49,3.64,22.69,57.21,NA,NA,NA,NA,NA,0
"133",2,5.24,3.64,13.57,33.86,2,26.54,6.34,184.45,253.59,1
"134",6,27.75,16.14,174.12,231.72,NA,NA,NA,NA,NA,0
"135",3,6.65,5.45,20.4,53.73,6,17.85,8.27,90.27,124.28,1
"136",8,49.21,15.24,199.03,369.89,2,26.54,6.34,184.45,253.59,1
"137",0,1.22,0,5.9,15.94,6,17.85,8.27,90.27,124.28,1
"138",3,5.43,5.45,14.5,37.79,6,17.85,8.27,90.27,124.28,1
"139",7,35.36,18.93,210.15,327.74001,NA,NA,NA,NA,NA,0
"140",1,7.61,2.79,36.03,96.02,6,17.85,8.27,90.27,124.28,1
"141",1,6.56,2.79,30.85,82.67,6,17.85,8.27,90.27,124.28,1
"142",1,5.34,2.79,24.95,66.73,6,17.85,8.27,90.27,124.28,1
"143",4,10.77,8.24,39.45,104.52,6,17.85,8.27,90.27,124.28,1
"144",0,3.49,0,16.98,45.23,NA,NA,NA,NA,NA,0
"145",2,5.31,2.05,13,36.74,3,11.75,7.56,76.53,109.39,1
"146",4,9.78,7.74,29.55,74.25,3,11.75,7.56,76.53,109.39,1
"147",8,19.91,16.17,57.03,156,NA,NA,NA,NA,NA,0
"148",8,17.22,16.17,41.22,112.88,3,11.75,7.56,76.53,109.39,1
"149",4,7.44,8.43,11.67,38.63,3,11.75,7.56,76.53,109.39,1
"150",6,12.75,10.48,24.67,75.37,NA,NA,NA,NA,NA,0
"151",3,5.08,3.57,5.65,20.23,NA,NA,NA,NA,NA,0
"152",7,15.85,11.81,45.1,124.75,6,17.85,8.27,90.27,124.28,1
"153",4,10.77,8.24,39.45,104.52,NA,NA,NA,NA,NA,0
"154",3,5.08,3.57,5.65,20.23,NA,NA,NA,NA,NA,0
"155",0,3.49,0,16.98,45.23,NA,NA,NA,NA,NA,0
"156",13,31.26,24.77,96.89,242.60001,7,28.23,14.79,165.36,250.99,1
"157",4,8.28,7.01,18.57,47.67,7,28.23,14.79,165.36,250.99,1
"158",9,22.98,17.76,78.32,194.93001,7,28.23,14.79,165.36,250.99,1
"159",10,21.03,17.49,43.24,123.04,7,28.23,14.79,165.36,250.99,1
"160",10,21.03,17.49,43.24,123.04,7,28.23,14.79,165.36,250.99,1
"161",9,22.98,17.76,78.32,194.93001,7,28.23,14.79,165.36,250.99,1
"162",9,21.45,17.98,58.45,162.02,7,28.23,14.79,165.36,250.99,1
"163",1,1.54,1.81,1.42,6.02,7,28.23,14.79,165.36,250.99,1
"164",44,110.2,89.79,394.22,632.79,7,28.23,14.79,165.36,250.99,1
"165",35,87.22,72.03,315.9,437.85999,7,28.23,14.79,165.36,250.99,1
"166",0,0.45,0,1.1,4.81,NA,NA,NA,NA,NA,0
"167",45,108.25,89.52,359.14,560.89999,7,28.23,14.79,165.36,250.99,1
"168",0,1.4,0,5.12,18.37,7,28.23,14.79,165.36,250.99,1
"169",45,106.85,89.52,354.02,542.52999,7,28.23,14.79,165.36,250.99,1
"170",1,6.85,2,25.67,76.15,7,28.23,14.79,165.36,250.99,1
"171",1,5.45,2,20.55,57.78,7,28.23,14.79,165.36,250.99,1
"172",1,3.36,2,8.69,30.92,NA,NA,NA,NA,NA,0
"173",5,12.57,7.21,28.34,77.44,8,39.24,17.96,195.89,263.48999,1
"174",46,112.3,91.52,374.57,600.30999,7,28.23,14.79,165.36,250.99,1
"175",13,25.68,22.55,46.74,137.07,NA,NA,NA,NA,NA,0
"176",33,86.62,68.97,327.83,463.23999,7,28.23,14.79,165.36,250.99,1
"177",33,87.07,68.97,328.93,468.04999,NA,NA,NA,NA,NA,0
"178",3,4.65,5.06,3.5,14.03,15,33.18,26.52,129.75,183.55,1
"179",10,21.03,17.49,43.24,123.04,15,33.18,26.52,129.75,183.55,1
"180",43,108.1,86.46,372.17,591.08999,15,33.18,26.52,129.75,183.55,1
"181",48,115.48,99.71,378.24,612.70999,15,33.18,26.52,129.75,183.55,1
"182",5,7.38,13.25,6.07,21.62,15,33.18,26.52,129.75,183.55,1
"183",43,108.1,86.46,372.17,591.08999,15,33.18,26.52,129.75,183.55,1
"184",5,7.38,13.25,6.07,21.62,15,33.18,26.52,129.75,183.55,1
"185",6,15.93,9.21,37.03,108.36,8,39.24,17.96,195.89,263.48999,1
"186",13,37.52,20.74,97.12,240.75,8,39.24,17.96,195.89,263.48999,1
"187",7,21.59,11.53,60.09,132.39,NA,NA,NA,NA,NA,0
"188",2,3.41,2.73,3.93,19.83,NA,NA,NA,NA,NA,0
"189",8,12.03,18.31,9.57,35.65,NA,NA,NA,NA,NA,0
"190",9,20.32,31.58,77.34,92.1,NA,NA,NA,NA,NA,0
"191",211,316.09999,366.00001,662.48,911.33001,3,8.68,10.43,42.79,50.91,1
